comment_text,label,augmented,augmentation_method,source_text_sha256,augmentation_seed
"Mình biết rõ mình bị trầm cảm nặng từ lâu rồi và nó ngày càng tồi tệ hơn nma mình k làm j được, mình thấy k có ai thật sự qtam mình, những thứ từng khiến mình vui cx k khiến mình vui nữa mình dần dần trở nên vô cảm và thu mình lại. Thật sự lúc nào mình cũng thấy mệt mỏi, mình muốn biến mất nhưng lý trí vẫn nói rằng k đc chết vì có nhiều biến cố có thể xảy ra như mình k chết thì sao, mình sẽ bị chửi v.v và mình sợ đau nữa, gần đây mình k chỉ đau khổ trong nội tâm, mình thấy khó thở khi phải đi học vì mình chả thể tập trung nên k hiểu được bài dù đã cố gắng nên mình rất nản, mình cũng muốn trở thành ng có ích cho xã hội nhưng mình còn k nghĩ là mình sẽ sống được tới 30t chứ nghĩ dữ j ts vc giúp ng khác trong khi còn k giúp đc bản thân. K có ai để giải bày cũng không có ai để tin tưởng mệt mỏi thật sự, bh mình chỉ đang tồn tại thôi",1,True,random_insertion,fb6a669d98f03a10bca7fb1a040215bd5755fa631a11a79eb0e63aad59684afe,42
"Mình biết rõ mình bị trầm cảm nặng từ lâu rồi và nó ngày càng tồi tệ hơn nma mình k làm j được, mình thấy k có ai thật sự qtam mình, những thứ từng khiến mình vui cx k khiến mình vui nữa mình dần dần trở nên vô cảm và thu mình lại. Thật sự lúc nào mình cũng thấy mệt mỏi, mình muốn biến mất nhưng lý trí vẫn nói rằng k đc chết vì có nhiều biến cố có thể xảy ra như mình k chết thì sao, nghĩ sẽ bị chửi v.v và mình sợ đau nữa, gần đây mình k chỉ đau khổ trong nội tâm, mình thấy khó thở khi phải đi học vì mình chả thể tập trung nên k hiểu được bài dù đã cố gắng nên mình rất nản, mình cũng muốn trở thành ng có ích cho xã hội nhưng mình còn k nghĩ là mình sẽ sống được tới 30t chứ mình j ts vc giúp ng khác trong khi còn k giúp đc bản thân. K có ai để giải bày cũng không có ai để tin tưởng mệt mỏi thật sự, bh mình chỉ đang tồn tại thôi",1,True,random_swap,fb6a669d98f03a10bca7fb1a040215bd5755fa631a11a79eb0e63aad59684afe,42
"Mình đã trải qua 8 năm bị rối loạn lo âu và trầm cảm do vấn đề năng lực làm việc kém + không tìm được ng thương mình thật lòng. Thường xuyên khóc đến 3-4h sáng. ngủ đến 1 h chiều hôm sau. Vật vã. Sau đó mình đã quyết tâm sống lành mạnh, sáng dậy sớm phơi năng ăn sáng uống cfe cho tỉnh táo, đi bộ + tự nấu ăn, cuối tuần đi nhà sách lựa sách hay và mỏng về đọc. Cố lên các bạn nhé ! số đầu sách mình đọc là: Tâm Inamori, cách sống inamori, con đường chính trực. sách tâm lý thì mình va vào đầu tiên là cuốn cuộc hành trình đoàn thị lâm, do 1 ng bạn gt, trầm cảm thì mình mua sách Bước ra từ bóng tối,,,,",1,False,original,308e104ab88a0507413bfc6ed329b2284ee5f4cf8747bbd4a6864b6438af0585,42
"Mình đã trải qua 8 năm bị rối loạn lo âu và trầm cảm do vấn đề năng lực làm việc kém + không tìm được ng thương mình thật lòng. Thường xuyên khóc đến 3-4h sáng. ngủ đến 1 h chiều hôm sau. Vật vã. Sau đó mình đã quyết tâm sống lành mạnh, sáng dậy sớm phơi năng ăn sáng uống cfe cho tỉnh táo, đi bộ + tự nấu ăn, cuối tuần đi nhà sách lựa sách hay và mỏng về đọc. Cố lên các bạn nhé ! số đầu sách mình đọc là: Tâm Inamori, cách sống inamori, con đường chính trực. sách tâm lý thì mình va vào đầu tiên là cuốn cuộc hành trình đoàn thị lâm, do 1 ng bạn gt, trầm cảm thì mình mua sách Bước ra từ bóng quá tối,,,,",1,True,random_insertion,308e104ab88a0507413bfc6ed329b2284ee5f4cf8747bbd4a6864b6438af0585,42
"Mình đã trải qua 8 năm bị rối loạn lo âu và trầm cảm do vấn đề năng lực làm việc kém + không tìm được ng thương mình thật lòng. Thường xuyên khóc đến 3-4h sáng. ngủ đến 1 h chiều hôm sau. Vật vã. Sau đó mình đã quyết tâm sống lành mạnh, sáng dậy sớm phơi năng ăn sáng bộ cfe cho tỉnh táo, đi uống + tự nấu ăn, cuối tuần đi nhà sách lựa sách hay và mỏng về đọc. Cố lên các bạn nhé ! số đầu sách mình đọc là: Tâm Inamori, cách sống inamori, con đường chính trực. sách tâm lý thì mình va vào đầu tiên là cuốn cuộc hành trình đoàn thị lâm, do 1 ng bạn gt, trầm cảm thì mình mua sách Bước ra từ bóng tối,,,,",1,True,random_swap,308e104ab88a0507413bfc6ed329b2284ee5f4cf8747bbd4a6864b6438af0585,42
"Mình đã trải qua 8 năm bị rối loạn lo âu và trầm cảm do vấn đề năng lực làm việc kém + không tìm được ng thật Thường xuyên khóc đến 3-4h sáng. ngủ đến 1 h chiều hôm sau. vã. Sau đó mình quyết tâm sống lành mạnh, sáng dậy sớm phơi năng ăn sáng uống cho tỉnh táo, đi bộ + nấu cuối tuần đi nhà sách lựa sách hay và về Cố lên các bạn nhé số mình đọc là: Tâm Inamori, cách sống inamori, con đường chính trực. sách tâm lý thì mình va vào đầu là cuốn cuộc hành trình đoàn thị lâm, do 1 ng bạn gt, trầm cảm thì mình mua sách Bước ra từ bóng tối,,,,",1,True,random_deletion,308e104ab88a0507413bfc6ed329b2284ee5f4cf8747bbd4a6864b6438af0585,42
E bị trầm cảm mất ngủ dùng thuốc mà ko khỏi,1,False,original,b28a365659d169ae6fce720dccaf1abebad215bb09de3ee9aa34eaf8cf86019f,42
E bị trầm cảm mất ngủ dữ dùng thuốc mà ko khỏi,1,True,random_insertion,b28a365659d169ae6fce720dccaf1abebad215bb09de3ee9aa34eaf8cf86019f,42
E mà trầm cảm mất ngủ dùng thuốc bị ko khỏi,1,True,random_swap,b28a365659d169ae6fce720dccaf1abebad215bb09de3ee9aa34eaf8cf86019f,42
E bị trầm cảm mất dùng thuốc mà ko khỏi,1,True,random_deletion,b28a365659d169ae6fce720dccaf1abebad215bb09de3ee9aa34eaf8cf86019f,42
"Cháu mới 15 tuổi nhưng cháu mệt lắm , con cảm thấy sợ hãi với mọi chuyện , chỉ mong mình biến mất để giải thoát nhưng con không thể vì mẹ con yếu , ông bà sức khỏe yếu rồi nếu con biến đi họ sẽ không thể chịu được nên con chỉ biết đêm đến thu mình lại sợ hãi việc ngày mai lại bị cô lập , bị tổn thương , áp lự điểm số lâu dần con không thể tìm thấy lối thoát nữa , con thấy bế tắc và có thể khóc , và tổn thương cho fif chỉ là một cử chỉ liệu con có phải bị trầm cảm không ạ , bác sĩ , hay con chỉ bị lo âu thôi ạ",1,False,original,5941deed44fcc85904a6b0d8b1c015a4f5a274ec7083590b0c45d0d0f06f4510,42
"Cháu mới 15 tuổi nhưng cháu mệt lắm , con cảm thấy sợ hãi với mọi chuyện , chỉ mong mình biến mất để giải thoát nhưng con không thể vì mẹ con yếu , ông bà sức khỏe yếu rồi nếu con biến đi họ sẽ không thể chịu được nên con chỉ biết đêm đến thu mình lại kinh hoàng hãi việc ngày mai lại bị cô lập , bị tổn thương , áp lự điểm số lâu dần con không thể tìm thấy lối thoát nữa , con thấy bế tắc và có thể khóc , và tổn thương cho fif chỉ là một cử chỉ liệu con có phải bị trầm cảm không ạ , bác sĩ , hay con chỉ bị lo âu thôi ạ",1,True,synonym_replacement,5941deed44fcc85904a6b0d8b1c015a4f5a274ec7083590b0c45d0d0f06f4510,42
"Cháu mới 15 tuổi nhưng cháu mệt lắm , con cảm thấy sợ hãi với mọi chuyện , chỉ mong mình biến mất để giải thoát nhưng con không thể vì mẹ con yếu , ông bà sức khỏe yếu rồi nếu con biến đi họ sẽ không thể chịu được nên con chỉ biết đêm đến thu mình lại sợ hãi việc ngày mai lại bị cô lập , bị tổn thương , áp lự điểm số lâu dần con không thể tìm thấy lối thoát nữa , con thấy bế tắc và có thể khóc , và tổn thương cho fif chỉ là một cử chỉ liệu con có phải bị trầm cảm không ạ , bác sĩ , vô hay con chỉ bị lo âu thôi ạ",1,True,random_insertion,5941deed44fcc85904a6b0d8b1c015a4f5a274ec7083590b0c45d0d0f06f4510,42
"Cháu mới 15 tuổi nhưng cháu mệt lắm , con cảm thấy sợ hãi với mọi chuyện , chỉ mong mình biến mất để giải thoát nhưng con không thể vì mẹ con yếu , ông bà sức khỏe yếu rồi nếu con biến đi họ sẽ không thể chịu là nên con chỉ biết đêm đến thu mình lại sợ hãi việc ngày mai lại bị cô lập , bị tổn thương , áp lự điểm số lâu dần con không thể tìm thấy lối thoát nữa , con thấy bế tắc và có thể khóc , và tổn thương cho fif chỉ được một cử chỉ liệu con có phải bị trầm cảm không ạ , bác sĩ , hay con chỉ bị lo âu thôi ạ",1,True,random_swap,5941deed44fcc85904a6b0d8b1c015a4f5a274ec7083590b0c45d0d0f06f4510,42
"Mình bị trầm cảm hơn mười mấy năm nay. Đã hơn 10 lần muốn tự tử. 3,4 lần tự tử không thành công. Nhưng hôm nay tôi đã hoàn toàn ko còn bị trầm cảm, để vượt qua nó thật sự là 1 quá trình rất khó khăn. Cố gắng rồi thất bại, cố gắng sống tích cực nhưng rồi lại tiếp tục tiêu cực. Nếu tương lai tôi có được thành công nhất định, tôi sẽ chia sẻ lại những kiến thức để vượt qua nó 1 cách kỳ diệu như thế nào. Tks a đã có những cảm nhận sau sắc về thế giới của những người bị trầm cảm. Mong a gặp nhiều thành công trong cuộc sống.",1,False,original,787be8cea6b8751e4c54d2320d917f7823f09da24a643a365b8dab89296cd151,42
"Mình bị trầm cảm hơn mười mấy năm nay. Đã hơn 10 lần muốn tự tử. 3,4 lần tự tử không thành công. Nhưng hôm nay tôi đã hoàn toàn ko còn bị trầm cảm, để vượt qua nó thật sự là 1 quá trình rất khó khăn. Cố gắng rồi thất bại, cố gắng sống tích cực nhưng rồi cực lại tiếp tục tiêu cực. Nếu tương lai tôi có được thành công nhất định, tôi sẽ chia sẻ lại những kiến thức để vượt qua nó 1 cách kỳ diệu như thế nào. Tks a đã có những cảm nhận sau sắc về thế giới của những người bị trầm cảm. Mong a gặp nhiều thành công trong cuộc sống.",1,True,random_insertion,787be8cea6b8751e4c54d2320d917f7823f09da24a643a365b8dab89296cd151,42
"Mình bị trầm cảm hơn mười mấy năm nay. Đã hơn 10 lần muốn tự tử. 3,4 lần tự tử tích thành công. Nhưng hôm nay tôi đã hoàn toàn ko còn bị trầm cảm, để vượt qua nó thật sự là 1 quá trình rất khó khăn. Cố gắng rồi thất bại, cố gắng sống không cực nhưng rồi lại tiếp tục tiêu cực. Nếu tương lai tôi có được thành công nhất định, tôi sẽ chia sẻ lại những kiến thức để vượt qua nó 1 cách kỳ diệu như thế nào. Tks a đã có những cảm nhận sau sắc về thế giới của những người bị trầm cảm. Mong a gặp nhiều thành công trong cuộc sống.",1,True,random_swap,787be8cea6b8751e4c54d2320d917f7823f09da24a643a365b8dab89296cd151,42
"Mình bị trầm cảm hơn mười mấy năm nay. Đã 10 lần muốn tự tử. 3,4 tự tử không thành công. Nhưng hôm nay tôi đã hoàn toàn ko còn bị trầm cảm, để vượt qua nó sự là 1 quá trình rất khó khăn. Cố gắng rồi thất bại, cố gắng tích cực lại tiếp tục tiêu cực. Nếu tương lai tôi có được thành công nhất định, tôi sẽ chia sẻ lại những kiến thức để vượt qua nó 1 cách kỳ diệu thế nào. a đã có những cảm nhận sắc về thế giới của những bị trầm cảm. Mong a gặp nhiều công trong cuộc sống.",1,True,random_deletion,787be8cea6b8751e4c54d2320d917f7823f09da24a643a365b8dab89296cd151,42
"Với tư cách là một người từng bị trầm cảm nặng 4 năm về trước tui luôn khuyên như này . Mọi ng bị trầm cảm đi bs có chẩn đoán rồi thì nên chữa trị bằng CBT therapy hay healing , sách tâm lý , thiền định hoặc dựa vào niềm tin tôn giáo thực thụ .... Lạm dụng thuốc trầm cảm chỉ có mệt mỏi thân xác thêm vì tác dụng phụ , lại dễ bị lạm dụng thuốc khó bỏ dc Càng ko nên tin vào mấy người gọi là thầy bà , thầy cúng . Bệnh này phải chữa bằng tâm lý học chuyên nghiệp ( một ngành khoa học nghiên cứu về tâm lý , hành vi con người) .",1,False,original,b5ddc95cd56279670833af83ea37ac1940e874139f17869afdf554c858c99ee9,42
"Với tư cách là một người từng bị trầm cảm nặng 4 năm về trước tui luôn khuyên như này . Mọi ng bị trầm cảm đi bs có chẩn đoán rồi thì nên chữa trị bằng CBT therapy hay healing , sách tâm lý , thiền định hoặc dựa vào niềm tin tôn giáo thực thụ .... Lạm dụng cực thuốc trầm cảm chỉ có mệt mỏi thân xác thêm vì tác dụng phụ , lại dễ bị lạm dụng thuốc khó bỏ dc Càng ko nên tin vào mấy người gọi là thầy bà , thầy cúng . Bệnh này phải chữa bằng tâm lý học chuyên nghiệp ( một ngành khoa học nghiên cứu về tâm lý , hành vi con người) .",1,True,random_insertion,b5ddc95cd56279670833af83ea37ac1940e874139f17869afdf554c858c99ee9,42
"Với tư cách là một người từng bị trầm cảm nặng 4 năm về trị tui luôn khuyên như này . Mọi ng bị trầm cảm đi bs có chẩn đoán rồi thì nên chữa trước bằng CBT therapy hay healing , sách tâm lý , thiền định hoặc dựa vào niềm tin tôn giáo thực thụ .... Lạm dụng thuốc trầm cảm chỉ có mệt mỏi thân xác thêm vì tác dụng phụ , lại dễ bị lạm dụng thuốc khó bỏ dc Càng ko nên tin vào mấy người gọi là thầy bà , thầy cúng . Bệnh này phải chữa bằng tâm lý học chuyên nghiệp ( một ngành khoa học nghiên cứu về tâm lý , hành vi con người) .",1,True,random_swap,b5ddc95cd56279670833af83ea37ac1940e874139f17869afdf554c858c99ee9,42
"Với tư cách là một người từng bị trầm cảm nặng 4 năm về trước tui luôn khuyên như này . Mọi ng bị trầm cảm đi bs có chẩn đoán rồi thì nên chữa trị bằng CBT hay healing , sách tâm lý , thiền định hoặc dựa vào niềm tin tôn thực thụ .... thuốc trầm cảm chỉ có mệt mỏi thân xác thêm vì tác dụng phụ , lại dễ bị lạm dụng thuốc khó bỏ dc ko nên tin vào mấy người gọi thầy , thầy cúng . Bệnh này phải chữa bằng tâm lý học chuyên nghiệp ngành khoa nghiên cứu về tâm lý , hành vi người)",1,True,random_deletion,b5ddc95cd56279670833af83ea37ac1940e874139f17869afdf554c858c99ee9,42
"Con gái mình phát hiện bị trầm cảm trong thời COVID, lúc đó cháu học lớp 9 và không thích ứng với sự thay đổi (trường học đổi học online rồi năm sau lại vào lớp), sau năm học lơ là đó cháu đã mất căn bản và không muốn học nữa. Ba năm nay cháu được 1, Bác sĩ gd, 2, bác sĩ tâm lý, và 3, bác sỹ chuyên về thuốc trị tâm lý theo dõi, trường học & chính phủ thì cho người đến hỗ trợ thúc đẩy học hành nhưng nó vẫn không chịu đi học, sau 2 năm tôi cũng không còn ép cháu đi học như lúc trước nữa. Bây giờ thấy nó đi làm lãnh lương được có 2,3 trăm mà rất vui mình cũng vui theo, đôi khi nghĩ lại buồn vì cháu không chịu đi học. Nhưng cái quan trọng là nó sống khỏe mạnh thì mình yên tâm, chứ lúc trước nó cắt tay làm mình lo sợ hoài. Hy vọng từ từ nó sẽ biết bản thân muốn làm gì!",1,False,original,ded1af3cbaa5bb35052de9c9b16bd142621adff5c6943c9fe41492927039446f,42
"Con gái mình phát hiện bị trầm cảm trong thời COVID, lúc đó cháu học lớp 9 và không thích ứng với sự thay đổi (trường học đổi học online rồi năm sau lại vào lớp), sau năm học lơ là đó cháu đã mất căn bản và không muốn học nữa. Ba năm nay cháu được 1, Bác sĩ gd, 2, bác sĩ tâm lý, và 3, bác sỹ chuyên về thuốc trị tâm lý theo dõi, trường học & chính phủ thì cho người đến hỗ trợ thúc đẩy học hành nhưng nó vẫn không chịu đi học, sau 2 năm tôi cũng không còn ép cháu đi học như lúc trước nữa. Bây giờ thấy nó đi làm lãnh lương được có 2,3 trăm mà rất vui mình cũng vui theo, đôi khi nghĩ lại buồn bã vì cháu không chịu đi học. Nhưng cái quan trọng là nó sống khỏe mạnh thì mình yên tâm, chứ lúc trước nó cắt tay làm mình lo sợ hoài. Hy vọng từ từ nó sẽ biết bản thân muốn làm gì!",1,True,synonym_replacement,ded1af3cbaa5bb35052de9c9b16bd142621adff5c6943c9fe41492927039446f,42
"Con gái mình phát hiện bị trầm cảm trong thời COVID, lúc đó cháu học lớp 9 và không thích ứng với sự thay đổi (trường học đổi học online rồi năm sau lại vào lớp), sau năm học lơ là đó cháu đã mất căn bản và không muốn học nữa. Ba năm nay cháu được 1, Bác sĩ gd, 2, bác sĩ tâm lý, và 3, bác sỹ chuyên về thuốc trị tâm lý theo dõi, trường học & chính phủ thì cho người đến hỗ trợ thúc đẩy học hành nhưng nó vẫn không chịu đi học, sau 2 năm tôi cũng không còn ép cháu đi học như lúc trước nữa. Bây giờ thấy nó đi làm lãnh lương được có 2,3 trăm mà rất vui mình cũng vui theo, đôi khi nghĩ lại buồn vì cháu cực không chịu đi học. Nhưng cái quan trọng là nó sống khỏe mạnh thì mình yên tâm, chứ lúc trước nó cắt tay làm mình lo sợ hoài. Hy vọng từ từ nó sẽ biết bản thân muốn làm gì!",1,True,random_insertion,ded1af3cbaa5bb35052de9c9b16bd142621adff5c6943c9fe41492927039446f,42
"Con gái mình phát hiện bị thấy cảm trong thời COVID, lúc đó cháu học lớp 9 và không thích ứng với sự thay đổi (trường học đổi học online rồi năm sau lại vào lớp), sau năm học lơ là đó cháu đã mất căn bản và không muốn học nữa. Ba năm nay cháu được 1, Bác sĩ gd, 2, bác sĩ tâm lý, và 3, bác sỹ chuyên về thuốc trị tâm lý theo dõi, trường học & chính phủ thì cho người đến hỗ trợ thúc đẩy học hành nhưng nó vẫn không chịu đi học, sau 2 năm tôi cũng không còn ép cháu đi học như lúc trước nữa. Bây giờ trầm nó đi làm lãnh lương được có 2,3 trăm mà rất vui mình cũng vui theo, đôi khi nghĩ lại buồn vì cháu không chịu đi học. Nhưng cái quan trọng là nó sống khỏe mạnh thì mình yên tâm, chứ lúc trước nó cắt tay làm mình lo sợ hoài. Hy vọng từ từ nó sẽ biết bản thân muốn làm gì!",1,True,random_swap,ded1af3cbaa5bb35052de9c9b16bd142621adff5c6943c9fe41492927039446f,42
Tôi từng bị trầm cảm vì chuyện gđ và sốc văn hoá ở nơi xứ người. Nhờ Calisthenics đã cứu tôi ❤ Nhờ luyện tập Calisthenics tôi học đc cách yêu bản thân mình hơn và giảm stress rất nhiều. Sau nhiều tháng tập luyện trầm cảm đã biến mất hồi nào tôi cũng không hay. P/s: mong rằng câu chuyện của tôi sẽ truyền động lực cho mọi người vượt qua trầm cảm như tôi đã từng.,1,False,original,fc9304ff159320ca1e3093c44e777623fd41771910e0e144932f2fd412f639e1,42
Tôi từng bị trầm cảm vì chuyện gđ và sốc văn hoá ở nơi xứ người. Nhờ Calisthenics đã cứu tôi ❤ Nhờ luyện tập Calisthenics tôi học đc cách yêu bản thân mình hơn và giảm áp lực rất nhiều. Sau nhiều tháng tập luyện trầm cảm đã biến mất hồi nào tôi cũng không hay. P/s: mong rằng câu chuyện của tôi sẽ truyền động lực cho mọi người vượt qua trầm cảm như tôi đã từng.,1,True,synonym_replacement,fc9304ff159320ca1e3093c44e777623fd41771910e0e144932f2fd412f639e1,42
Tôi từng bị trầm cảm vì chuyện gđ và sốc văn hoá ở nơi xứ người. Nhờ Calisthenics đã cứu tôi ❤ Nhờ luyện tập Calisthenics tôi học đc cách yêu bản thân mình hơn và giảm stress lắm rất nhiều. Sau nhiều tháng tập luyện trầm cảm đã biến mất hồi nào tôi cũng không hay. P/s: mong rằng câu chuyện của tôi sẽ truyền động lực cho mọi người vượt qua trầm cảm như tôi đã từng.,1,True,random_insertion,fc9304ff159320ca1e3093c44e777623fd41771910e0e144932f2fd412f639e1,42
Tôi từng bị mong cảm vì chuyện gđ và sốc văn hoá ở nơi xứ người. Nhờ Calisthenics đã cứu tôi ❤ Nhờ luyện tập Calisthenics tôi học đc cách yêu bản thân mình hơn và giảm stress rất nhiều. Sau nhiều tháng tập luyện trầm cảm đã biến mất hồi nào tôi cũng không hay. P/s: trầm rằng câu chuyện của tôi sẽ truyền động lực cho mọi người vượt qua trầm cảm như tôi đã từng.,1,True,random_swap,fc9304ff159320ca1e3093c44e777623fd41771910e0e144932f2fd412f639e1,42
Trầm cảm kinh khủng lắm..Bản thân tôi đã trải qua giai đoạn 6 là đã cắt tay tự tử.may mà dc cứu kịp.Bây h tôi đã đỡ hơn và cố gắng vượt qua...,1,False,original,532ca86c850b0d38e77fadea63892fc6aac3afa6f15380239c19869f83dd5b6f,42
Trầm cảm kinh khủng lắm..Bản thân tôi đã trải kinh qua giai đoạn 6 là đã cắt tay tự tử.may mà dc cứu kịp.Bây h tôi đã đỡ hơn và cố gắng vượt qua...,1,True,random_insertion,532ca86c850b0d38e77fadea63892fc6aac3afa6f15380239c19869f83dd5b6f,42
Trầm khủng kinh cảm lắm..Bản thân tôi đã trải qua giai đoạn 6 là đã cắt tay tự tử.may mà dc cứu kịp.Bây h tôi đã đỡ hơn và cố gắng vượt qua...,1,True,random_swap,532ca86c850b0d38e77fadea63892fc6aac3afa6f15380239c19869f83dd5b6f,42
Trầm cảm thân tôi đã trải qua giai đoạn 6 là đã tay tử.may mà dc cứu kịp.Bây h tôi đã đỡ hơn và cố vượt qua...,1,True,random_deletion,532ca86c850b0d38e77fadea63892fc6aac3afa6f15380239c19869f83dd5b6f,42
"dưa leo cũng có thời gian bị trầm cảm, tự ti nhưng tự vượt qua 🥲🥹",1,False,original,e185a8166a5e76a17d9b4c4ec6cd5a6362d69a3338b6825199afa9a0c3da3ed6,42
"dưa leo cũng có thời gian bị trầm cảm, tự ti nhưng tự vượt lắm qua 🥲🥹",1,True,random_insertion,e185a8166a5e76a17d9b4c4ec6cd5a6362d69a3338b6825199afa9a0c3da3ed6,42
"dưa leo cũng có thời gian bị trầm cảm, tự ti nhưng tự 🥲🥹 qua vượt",1,True,random_swap,e185a8166a5e76a17d9b4c4ec6cd5a6362d69a3338b6825199afa9a0c3da3ed6,42
"leo cũng có thời gian bị trầm cảm, tự ti nhưng tự vượt qua 🥲🥹",1,True,random_deletion,e185a8166a5e76a17d9b4c4ec6cd5a6362d69a3338b6825199afa9a0c3da3ed6,42
Xung quanh tôi toàn DÂN TRÍ THẤP & khó THAY ĐỔI XH nên tôi cảm thấy cuộc sống quá CHÁN NẢN nên từ đó cũng sinh ra Trầm cảm. 😐 - Có ai đang bị Trầm cảm với trường hợp như tôi? 😐,1,False,original,349eecfcf087350cee04eb4580bf24c663e0987e90eb555825c3d92541fd0b8a,42
Xung quanh tôi toàn DÂN TRÍ THẤP & khó THAY ĐỔI XH nên tôi cảm thấy cuộc sống quá CHÁN NẢN nên từ đó cũng sinh ra Trầm cảm. 😐 - Có ai đang bị Trầm cảm lắm với trường hợp như tôi? 😐,1,True,random_insertion,349eecfcf087350cee04eb4580bf24c663e0987e90eb555825c3d92541fd0b8a,42
Xung quanh tôi toàn DÂN TRÍ THẤP & khó nên ĐỔI XH THAY tôi cảm thấy cuộc sống quá CHÁN NẢN nên từ đó cũng sinh ra Trầm cảm. 😐 - Có ai đang bị Trầm cảm với trường hợp như tôi? 😐,1,True,random_swap,349eecfcf087350cee04eb4580bf24c663e0987e90eb555825c3d92541fd0b8a,42
Xung quanh tôi DÂN TRÍ THẤP & THAY ĐỔI XH nên tôi cảm thấy cuộc CHÁN nên đó cũng sinh ra Trầm cảm. 😐 - Có ai đang Trầm với trường hợp như 😐,1,True,random_deletion,349eecfcf087350cee04eb4580bf24c663e0987e90eb555825c3d92541fd0b8a,42
Rối loạn lo âu dẫn đến trầm cảm,1,False,original,fefc5da7cb268fc22216b59c5b06211ce06a48531c6ff735b37a1442d58c1a71,42
Rối loạn lo âu dẫn đến trầm cực cảm,1,True,random_insertion,fefc5da7cb268fc22216b59c5b06211ce06a48531c6ff735b37a1442d58c1a71,42
trầm loạn lo âu dẫn đến Rối cảm,1,True,random_swap,fefc5da7cb268fc22216b59c5b06211ce06a48531c6ff735b37a1442d58c1a71,42
Rối loạn lo âu dẫn đến cảm,1,True,random_deletion,fefc5da7cb268fc22216b59c5b06211ce06a48531c6ff735b37a1442d58c1a71,42
"Tuy mình ko bị trầm cảm, nhưng có lần mình bị đau dạ dày do stress thì bố chỉ buông 1 câu: "" Còn nhỏ thì có gì mà stress"" :(",1,False,original,46d22beb16b7d9ff1678562a0dede03bb158ebc279f92fe3a956b045e7f138e6,42
"Tuy mình ko bị trầm cảm, nhưng có lần mình bị đau dạ dày do căng thẳng thì bố chỉ buông 1 câu: "" Còn nhỏ thì có gì mà stress"" :(",1,True,synonym_replacement,46d22beb16b7d9ff1678562a0dede03bb158ebc279f92fe3a956b045e7f138e6,42
"Tuy mình ko bị trầm cảm, nhưng có lần mình bị đau dạ dày quá do stress thì bố chỉ buông 1 câu: "" Còn nhỏ thì có gì mà stress"" :(",1,True,random_insertion,46d22beb16b7d9ff1678562a0dede03bb158ebc279f92fe3a956b045e7f138e6,42
"Tuy mình ko bị trầm cảm, nhưng có lần mình bị đau dạ dày do stress thì bố chỉ buông nhỏ câu: "" Còn 1 thì có gì mà stress"" :(",1,True,random_swap,46d22beb16b7d9ff1678562a0dede03bb158ebc279f92fe3a956b045e7f138e6,42
"T của hồi hè lớp 6 từng bị trầm cảm(kiểu như là hồi ấy t bị áp lực gđ ý) nhưng m sao gần cuối hè t đã phát hiện ra một thứ thú vị và từ đó nếu mỗi lần t bực bội bm t (đấy là cái dấu hiệu của trầm cảm đấy, hay bị bực bội xong r suy nghĩ tiêu cực vô cớ lắm) là t sẽ bơ bm t ik. R t ra ngoài để chơi cái thứ thú bị đó. Thế r dần dà, chắc là t tập trung vào cái đấy nhiều hơn là bm t nên t ko còn dễ bực hay mấy cái triệu chứng như trên nx. Xong là đến cuối tháng hè bệnh của t đã nhẹ hơn nhưng đến khi học hết 1 tháng đầu năm học lớp 7 t mới khỏi hoàn toàn và toàn bộ quá trình giúp bản thân hết khỏi trầm cảm đó cx chỉ có một mình t tự cứu lấy bản thân mình thôi",1,False,original,953a7d098083128137c662676c5dba740753a0f7202ecc49152ca73d506b512c,42
"T của hồi hè lớp 6 từng bị trầm cảm(kiểu như là hồi ấy t bị áp lực gđ ý) nhưng m sao gần cuối hè t đã phát hiện ra một thứ thú vị và từ đó nếu mỗi lần t bực bội bm t (đấy là cái dấu hiệu của trầm cảm đấy, hay bị bực bội xong r suy nghĩ tiêu kinh cực vô cớ lắm) là t sẽ bơ bm t ik. R t ra ngoài để chơi cái thứ thú bị đó. Thế r dần dà, chắc là t tập trung vào cái đấy nhiều hơn là bm t nên t ko còn dễ bực hay mấy cái triệu chứng như trên nx. Xong là đến cuối tháng hè bệnh của t đã nhẹ hơn nhưng đến khi học hết 1 tháng đầu năm học lớp 7 t mới khỏi hoàn toàn và toàn bộ quá trình giúp bản thân hết khỏi trầm cảm đó cx chỉ có một mình t tự cứu lấy bản thân mình thôi",1,True,random_insertion,953a7d098083128137c662676c5dba740753a0f7202ecc49152ca73d506b512c,42
