comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
❤ bài tủ của mình cảm ơn hai ca sĩ ❤hát hay trên cả tuyệt vời 🎉❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,human_gold_pre_round5,3,round4_or_earlier
"Nhạy cảm thật , chỉ vì một lời nói thoi cx đủ khiến nc mắt tôi rơi . Nhưng lại ko có cam đảm khóc trước mặt ai cả , chỉ bt tìm một nơi ko có ng r ngồi đó , chỉ thế thoi thế thoi là đủ r -..",0,,,,,human_gold_round6,3,round6
"Khi bị đối xử tệ, đừng để trái tim chìm trong oán giận. Hít sâu, nhớ luật nhân quả: ai gieo gì sẽ gặt nấy—ta không cần “trả đũa” để tự buộc mình vào vòng khổ. Thay vào đó, giữ chánh niệm, đặt ranh giới rõ ràng để bảo vệ mình, và đáp lại bằng ái ngữ khi có thể. Không phải dung túng cái sai, mà là chọn cách cao quý hơn: sửa mình, làm lành, sống tử tế. Người kia sẽ tự chịu quả của họ; còn ta, nhờ buông nhẹ, lòng an hơn, đường đời sáng hơn.",0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
Hôm nay là vừa đúng 6 tháng mà người em họ của con tự tử vì trầm cảm. Và từng ngày ấy đến hôm nay gia đình luôn sống trong đau khổ vì mất em một cách đột ngột như thế. Chị ước gì em biết đến Thầy và nghe những bài giảng ý nghĩa của Thầy để em vượt qua được con chó trầm cảm đó để không phải đến quyết định đau đớn mà em đã chọn.,0,,,,,human_gold_round6,3,round6
"Anh ơi, nếu em bị mất niềm tin kha khá, cảm giác mục tiêu nó k còn qtrong nữa thì có cách nào chữa k ạ? Em cảm nhận nhiều sự phũ phàng trực/ gián tiếp ý nên cố hắng cgiac vô nghĩa, em k còn lao đầu nhiều như em của trước đây, khi mà e nghĩ công bằng có thể chia đều, kiểu thế giới phẳng ý ạ :(((",0,,,,,human_gold_round6,3,round6
"lam cap ta tuong duoc huong het tien cua dan roi bao nhieu quyen loi : con lam nguoi linh bao nhieu suong gio o thao truong khong co mot che do gi ngoai bo bo khoai san moc voi y chi i ren luyen tot bao ve to quoc : vay ma bay gio tuoi da cao , mot the bhyt cung khong tiec cho tuoi xuan :",0,,,,,human_gold_round6,3,round6
Nghe lại vẫn hay❤,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Ck e bị suy nghĩ nhiều làm cách nào để ko còn suy nghĩ nữa với hay sợ hãi lắm bs chi e cách nào để ck e hết bị ạ,0,,,,,human_gold_round6,3,round6
"Con hữu duyên tìm được đến video của Th 17:28 ầy vào thời điểm con chới với và tổn thương sâu sắc. Con chân thành cảm ơn Thầy vì đã giúp con tỉnh thức để con biết yêu thương bản thân mình, tự chữa lành tâm hồn mình và không còn phụ thuộc vào tình yêu nữa.",0,,,,,human_gold_round6,3,round6
"Mấy năm gần đây mình luôn trong trạng thái mệt mỏi, cố gắng hoạt động như bình thường nhưng không thực sự thấy vui vẻ, hạnh phúc. Mỗi ngày thức dậy mình chỉ đang cố gắng hoàn thành nhiệm vụ của một con người bình thường khi bản thân chẳng có chút hứng thú vui vẻ nào. Mình cũng không biết mình đang làm gì, nên làm gì và muốn làm gì. Mình luôn nhìn mọi việc bằng góc nhìn tiêu cực. Mình không biết phải làm thế nào khi luôn trong trạng thái chênh vênh này cũng không có ai thật sự thấu hiểu cảm giác này. Video này làm mk cảm thấy dx thấu hiểu",1,,,,,human_gold_round6,3,round6
Mình đã xem trong 4 tháng để lấy lại động lực. Chưa bao giờ bản thân cảm thấy tệ như vậy. Nhưng mọi chuyện rồi sẽ ổn cả tjooi,0,,,,,human_gold_round6,3,round6
"Một số tỉnh của TQ ngày xa xưa là của người Việt Nam như Quảng Đông, Quảng Tây...",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Năm lớp 10 tôi có thương 1 cô gái, chỉ là đơn phương thôi.. chúng tôi là bạn thân với nhau từ giữa năm đó tới gần năm cuối cấp... lúc trc nếu đi đâu hay làm bất cứ chuyện ji, cô ấy cũng đều rũ tôi đi cùng và ngược lại tôi cv.. thời sinh viên mà, cô ấy có quen 2 ng. Chã biết yêu đương kiểu ji, đến lúc chia tay. Buồn khóc, tâm sự vs tôi các kiểu.. tôi ậm ừ an ủi, nhưng trong lòng rất buồn và tự hỏi rằng tại sao kh phải là tôi.. nếu là tôi, thì tôi sẽ kbh làm cô ấy khóc nhiều đến v đâu... rồi thời gian trôi qua gần tới năm cuối cùng, lúc đó tôi lấy hết can đảm thổ lộ. Cô ấy chỉ cười r bảo t dỡn dai... tôi nói là thật chứ đâu có dỡn.. bữa đó 2 tôi vẫn nch bth, qa mấy hôm sau ít thấy cô ấy chủ động tìm t nữa. Nhiều lần t tới hỏi thăm thì chỉ trl cho có lệ, kiểu kj muốn nch. T gặng hỏi mãi thì ms nhận dc câu trl, mình chỉ nên dừng lại ở muc tịnh bạn.. rồi cả 2 im lặng... thánh thót gần 5 năm r.. h cô ấy đã có chồng và 1 con trai 1tuổi, ngày cưới cũng kh mời tôi. Chã bỉnh tn trong khi bạn cấp 3 mời hầu như gần hết :)",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Thực sự hôm nay là một ngày tồi tệ, tôi Thực sự mệt mỏi, tuy mới học lớp 6 nhưng Thực sự áp lực từ ba mẹ là rất lớn 😔😔😔",0,,,,,human_gold_round6,3,round6
Tôi đã nghĩ đến cái chết rất nhiều lần vì giá đình 😊,1,,,,,human_gold_round6,3,round6
Bênh này nó đang làm bị mất kiểm soát rất khó chịu lúc nào cũng sợ hãi lo lắng bồn khiến khó thở tim đập nhanh gio phai lm sao day,0,,,,,human_gold_round6,3,round6
"Khi con chào đời để duy trì nòi giống, để thỏa mãn dục vọng của cha mẹ, cha mẹ sinh con như trg vô thức theo mô hình xã hội ( bậc phụ huynh như trên phóng sự ko đánh đồng ạ), phải thực sự thấy mình đủ kiến thức và trách nhiệm thì hãy đưa 1 đứa nhóc tới thế giới này 😊😢 đừng để về sau lớn lên nó sẽ trở thành nô lệ của đồng tiền hay 1 kẻ gánh vác luân lý trên vai vs 1 tâm hồn nhiều thương tổn",0,,,0,,human_gold_round5,3,round5
"Cảm ơn chị Chi nhiều lắm ạ! E cũng đang trải qua 1 giai đoạn rất stress, e nghi ngờ bản thân, cảm thấy mọi thứ thật tiêu cực, như chống lại mình vậy ạ! Cảm ơn chị vì đã cho e những gợi ý để e có thể reset lại bản thân mình thật tốt 💜",0,,,,,human_gold_round6,3,round6
"tự dưng ytb rcm lại, đi du học mới được vài ngày thui nên gần như ngày nào cũng khót vì nhớ nhà quá trời. tên bài ""em đừng khóc"" mà làm mình lại khóc hic",0,,,,,human_gold_round6,3,round6
"Mình nghĩ là mình đang ở giai đoạn 2 như trên video. Cứ tiếp tục tự trách bản thân, tại sao lại đưa ra quyết định này, quyết định này liệu có đúng ko, cuối cùng mình đc lợi j khi quyết định như vậy? Người đó ko sai, mình sai. Dù đã rời xa nhau cx lâu, bao nỗi nhớ vẫn còn đó. Nhưng khi gặp lại thì người đó đã thay đổi, ko còn như trước, trong khi bản thân vẫn bị chôn vùi với cảm xúc nhớ nhung, muốn nói lên chia sẻ nhưng sự thay đổi của người đó đã khiến mình ngừng lại. Dù gần nhau, nhưng chả có bao nhiêu sự giao tiếp ở đây. Tổn thương này nối tiếp tổn thương khác. Ko thể làm việc của mình khi cứ mãi nhớ nhung. Giờ mình chả biết phải làm j nữa, cảm thấy mọi thứ cx ko còn quan trọng nữa",0,,,,,human_gold_round6,3,round6
Con cảm ơn thầy đã giáo hóa cho con hiểu đc những nuc con mệt mỏi quá chỉ muốn buông bỏ đi để lòng mình đc thanh thản nhưng mà con thấy khó quá,0,,,,,human_gold_round6,3,round6
"Giao tiếp là hành trang rất cần thiết, trang bị để ra đời",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Hazz em bị trầm cảm 3,4 năm rồi nhưng người Nhà em lại bảo em phản loại, vô dụng nhưng em không dùng chất kích thích nhé (⁠╯⁠︵⁠╰⁠,⁠)(⁠｡⁠•́⁠︿⁠•̀⁠｡⁠)",1,,,0,,human_gold_pre_round5,3,round4_or_earlier
Hôm nay tôi lại thất tình.. Tình duyên lận đận..,0,,,,,human_gold_round6,3,round6
bị covid xong thường hay mặc cảm về mình lắm nên dễ mắc phải trầm cảm,0,,,,,human_gold_round6,3,round6
Con bị trầm cảm lâu rùi ạ,1,,,,,human_gold_round6,3,round6
Em cũng bị trầm cảm,1,,,,,human_gold_round6,3,round6
"Có những lúc con bị bế tắc, con được nghe những bài giảng của Sư Phụ con đã có được những cách giải quyết làm cho mình cảm thấy nhẹ nhàng hơn Con xin thành kính tri ân Sư Phụ.",0,,,,,human_gold_round6,3,round6
"Mình là người chủ động dứt ra khỏi mqh. Một mqh sai trai và đầy độc hại. Quyết định đó khiến bản thân đau đớn, đau lắm nhưng rồi phải làm thôi. Đã có lúc mình nói với họ rằng ""em ko ổn, e cảm thấy như bị trầm cảm. Cứu em với"" . Ko ai có thể cứu mình ngoài bản thân mình. Càng phụ thuộc, càng dựa dẫm bản thân càng tồi tệ hơn. Rồi ngày nào mình cũng nghe thầy giảng. Cảm thấy lòng nhẹ hơn. Ừ. Cái j đến rồi cũng phải đến. Cuộc đời là của mình. Một mình mình thôi...",0,,,,,human_gold_round6,3,round6
"Tôi nghĩ bản thân nghĩ nhiều chứ gđ lun iu thw mik chỉ là ko bt cách chăm sóc tôi nhx mà mik thấy họ lun lm mik tổn thw hơn thay vì thw mik.Họ lun quản lý,cướp hết sự riêng tư tôi,lúc nào cx so sánh con nhà ngta với tôi,kể cả người thân cx đem so sánh tôi,tôi nhận ra bản thân chx bao giờ tht sự hạnh phúc cả...",0,,,,,human_gold_round6,3,round6
"Đứa trẻ bên trong tớ nặng nề lắm nó có khát vọng mãnh liệt nhưng đi theo đó là cả đống nỗi đau . Tớ từ nhỏ đã tiếp xúc với những lời dạy dỗ mang tính đòn doi ,chửi bới nên tính cách tớ phần nào cũng xấu xí .Có nhiều lúc tớ cáu giận vô cớ cãi vã qua lại với bố mẹ mình với người thân của mình tớ như cả phát điên lên những lúc ấy .Tớ đau lắm !và khi mọi thứ qua rồi tớ lại tự hỏi sao mình thành ra như thế ,mình cũng muốn được đối xử tốt mà cũng muốn trở thành người tốt mà?..",0,,,,,human_gold_round6,3,round6
"e ko dám nhận là e hơn các bạn cùng chang lưas ( e mới lớp 8) nhưng sau 1 lần biến cố thì vui buồn thất thường , lo lắng quá theo chiều hướng tiêu cực nhưng sau khi coi video này của a thì e nhận ra nhưng thói quen xấu từ của bản thân trước đây đã quay trở lại là cũng do phần e đã ép bản thât quá hoàn hảo nhưng e cũng muốn a giúp e giải quyết 1 số vấn đề về tâm lý ( e đã ko để ý đến tâm lý cho đến khi e phát hiện dấu hiệu đi xuống của e và bắt đầu e lo 1 cách tiêu cực)",1,,,,,human_gold_round6,3,round6
"Con đã ngộ ra rất nhiều điều khi nghe các đoạn pháp thoại của thầy.những điều mà trong tâm con luôn là nút thắt khó gỡ bỏ ,con luôn nghĩ người thân làm tổn thương chúng con nhưg khi suy xét lại con hiểu đc đây là nhân quả mà mình cần hoá giải,dẫu có đi đến nơi đâu nhưg nếu con vẫn mang theo tâm oán này thì con cũg ko thể an lạc đc,cách duy nhất là hoá giải hiềm khích là dùng chân tình để bù đắp,ko suy xét thiệt hơn ai đúg ai sai nữa.nếu đã là nghiệp do kiếp trước con gây tạo cho người kiếp này trở thành người thân của chúng con thì sớm hay muộn con cũg đều phải trả,trả hết rồi thì ko còn đau thương tổn hại nhau,chỉ mong rằng ko còn dây dưa đau thương ở kiếp khác.con chọn đối diện và dùng yêu thương để chuyển hoá để kiếp này có thể trả hết nghiệp.nếu oan trái trả sớm thì hạnh phúc chân thành sẽ đến sau .con thành tâm cung kính đảnh lễ quý thầy đã khai sáng cho tâm con đc an lạc ạ.nam mô a Di Đà Phật 🙏🙏🙏",0,,,,,human_gold_round6,3,round6
"Không hiểu sao mình nổi da gà khi xem video này của a Trí , vài lần luôn ấy ạ , không phải mình ghê sợ mà mình cảm thấy 1 sự đồng cảm sâu sắc lắm mình có 1 người bạn , thưở nhỏ bạn hay buồn gia đình , mình cũng biết chút chuyện gia đình bạn ấy , rồi dòng đời đưa đẩy bẵng đi vài năm trời mới ngồi lại trò chuyện đời , bạn biết bạn bị trầm cảm , và bạn đã vuợt qua , nhưng những ký ức xưa bạn nói bạn không nhớ rõ nữa , sức khoẻ bạn cũng yếu hay mệt hay xỉu , có lẽ bạn đã trải qua một sự khủng khiếp nào đó trong 1 thời gian dài , mình nghe bạn bảo bạn đã quên và thấy bạn đang sống tích cực , vui vì thấy bạn đã cười nhẹ nhõm , vui vì bạn vẫn hiện diện trên cuộc đời mong cầu cho linh hồn còn lạc trong bóng tối luôn tiến phía trước mong cầu sự lẫn quẩn trong tâm trí họ được thanh tẩy ai cũng biết cầm được thì phải buông được , nhưng chẳng mấy ai làm được .",0,,,,,human_gold_round6,3,round6
T bị bạo lực học đuống ko dám nói về nhà người thân luôn chửi và mắng nói những lời khiến tôi tổn thương,0,,,,,human_gold_round6,3,round6
"Mấy hôm gần đây em cảm thấy stress, mệt mỏi vô cùng, nội tâm lúc nào cũng bất ổn. Vô tình tìm thấy video của chị em đã cảm thấy tự tin hơn rất nhiều, em cảm ơn chị nhiều lắm !",0,,,,,human_gold_round6,3,round6
"Thêm một điểm nhỏ trong phần phân biệt hưng - trầm cảm: Đấy chính là chế độ ăn. Trong quá trình hưng cảm, việc thừa năng lượng - không ngủ và thậm chí không ăn, vẫn có thể hoạt động bình thường. Và khi trầm cảm, việc đói liên tục, rất đói mặc dù vừa ăn rất nhiều xong...cũng xảy ra.",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Em đang bị tổn thương tâm lý, muốn tin người ta mà không làm được thầy cho con lời khuyên",0,,,,,human_gold_round6,3,round6
Sau quá nhiều tuyệt vọng đau khổ đến mức không thể nào mà mình có thể tưởng tượng đc mình đã học cách chấp nhận.,0,,,,,human_gold_round6,3,round6
Mình cũng đã theo tập của kênh nhiều rồi thấy cũng nhẹ nhõm. Nhưng xin HD chỉ thêm làm sao chỗ giấc ngủ vào sâu được và đầu giảm nghĩ lung tung,1,,,0,,human_gold_pre_round5,3,round4_or_earlier
A có nghe về chứng health anxiety bao giờ chưa ạ? Tức là người quá nhạy cảm về những dấu hiệu sức khoẻ bản thân ấy. Em bị vô viện lúc chơi cầu lông và bị panic attack sau đó trở đi là bị health anxiety. Tất cả những việc làm tim em đập nhanh em đều cảm thấy rất sợ và e cũng rất buồn vì bản thân vốn thích thể thao mà giờ không thể trở lại. Em đang cố gắng vượt qua nó mỗi ngày. Nhưng nó thỉnh thoảng cũng làm em nhụt chí và mất đi niềm vui hứng khởi. K biết có bạn nào như em không và cách các bạn vượt qua thế nào ạ,0,,,,,human_gold_round6,3,round6
Đứa nào học được thì nó vẫn học thôi 😄 Chứ cháu tôi cho đi học thêm chỉ để k cá biệt so với lớp Cái kết là mong nó lên được lớp thôi 😅,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"với tôi gia đinh là nơi mà tôi không muốn về nhất vì mỗi lần về là lại phải nghe những lời ns mà mih kh muốn nghe nhất hở tí là so sánh hở tí là ns mih như này như nọ lúc nào về cx phải nghe "" m nhìn con nhà ngta kìa nó nhỏ như thế mà còn bt lm đủ thứ còn m lớn tướng r mà chả lm dc cgi cả"" còn cả những lần ns đuổi r cuối cùng là ném hết đồ của mih r chửi mih mà trog khi là đã đuổi đi r thì còn giữ mih lại lm gì r ns mih này nọ",1,,,0,,human_gold_round5,3,round5
"E đang chuẩn bị cho 1 kì thi mà e đã dành 12 năm để cố gắng rùi, nma đến thời điểm hiện tại tự nhiên e bị chán học ý, e cứ nản thế nào vì học mãi vẫn không hiểu và e ngày càng ""lười biếng"" đối với cái việc học của mình hơn. Và nay e xem c Trang, e thấy như là e cũng đã thấy được con đường của mình rồi. Có thể nó sẽ chậm hơn nhưng mà ít nhất thì e đã có lại động lực cho mình, e cảm ơn c rất là nhiều",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Oh wow. Em đang là sv năm cuối đồng thời cũng đi làm fulltime tại 1 công ty, em bắt đầu cảm nhận được 1 số điều không ổn trong thời gian gần đây. Sau khi xem video của anh em đã cảm thấy tốt hơn rất nhiều. 1 trong những video mà em cảm thấy khá tâm đắc từ trước đến nay",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Học vậy chưa đủ hả mẹ con áp lực học lắm rồi con muốn biến mất khỏi thế gioi này được không mẹ con mệt quá nhiều rồi con muốn ngủ một giấc ngủ sâu được ko tình yêu mẹ dành cho con có thật sự ko 💔,1,,,,,human_gold_round6,3,round6
Mỗi người mỗi sở thích mấy bạn nhỏ thì thích tâm sự tư vấn hỏi các thứ người lớn có gia đình thì thích xem dũng chơi game để giải trí hơn là nghe chuyện của mấy bạn trẻ,0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
Em tuy mới 11 tuổi nhưng đã bị hết tất cả điều nêu trên... Nhưng em ko dám nói với bố mẹ,1,,,0,,human_gold_round5,3,round5
"Em cũng tìm tới học tập để chuyển sự tập trung ấy ạ, cách này thực sự rất hiệu quả, nhưng mà đôi khi một lúc nào đó, em đang học và nghĩ tới chuyện gì đó, em đột nhiên suy sụp và khóc lóc. Em không cảm thấy bản thân có thể chia sẻ cảm xúc cho bạn bè thân thiết hay người trong gia đình, nên em đã tìm đến một người bạn cũ. Và đó thực sự là một sai lầm, em đã cảm thấy tổn thương nhưng em cũng thấy tỉnh táo, nhận ra rằng thứ mà mình đang trải qua thì người ta không thể nào hiểu được.",0,,,,,human_gold_round6,3,round6
""" anh hai ơi , em ko muốn nghe mẹ nói nữa , anh ơi em ko muốn nhìn thấy cảnh tượng đó 1 lần nữa , ko muốn bị chửi rủa hay trách móc , em chỉ muốn sống bình yên thôi anh "" nhưng anh hai mất rồi",0,,,,,human_gold_round6,3,round6
"Em cảm ơn chị Chi. Em nghe được bài này cũng trong lúc em đang thấy tuyệt vọng và phân vân về những lựa chọn trong công việc của mình. Em sẽ chấp nhận, chuẩn bị cho điều xấu nhất và hy vọng cho điều tốt nhất. Mong là chúng ta của sau này sẽ nhận được nhiều điều tốt đẹp hơn.",0,,,,,human_gold_round6,3,round6
khám bệnh mất ngủ ở bệnh viện nào,0,uncertain,low,3,mất ngủ,human_gold_pre_round5,3,round4_or_earlier
"Bản thân mình rơi vào hoàn cảnh này, giờ chẳng biết trách ai mà trách điều gì, thôi thì im lặng sẽ tốt hơn 😢😢",0,,,,,human_gold_round6,3,round6
E bị đau ê đầu mất ngũ không ngũ được bác sỉ tìm chưa ra. E đang nằm viện đa khoa tỉnh khánh hòa bệnh nền tiểu đường. Cứ nằm xuống chừng 5 phút là đầu ê đâu kinh khủng không ngủ được. 5 ngày rồi e chưa ngũ mong bác sỉ tư vấn giúp ạ .e cảm ơn ạ,0,,,,,human_gold_round6,3,round6
Tôi làm việc trong thời gian dài cũng bị hơi tức ngực,0,,,,,human_gold_round6,3,round6
Tại sao con luôn tốt vs người con thương. Nhưng con luôn trong những tình huống buồn. Đôi lúc con buồn muốn chết. Nhưng giờ thì hết rồi. Con trân quý cuộc sống. Nhưng khi va vấp thì đau khổ muốn chết. Mong là phép màu sẽ xảy ra sau đêm nay. Anh Khang. Nếu đã làm cho em đau khổ thì chị mong là chị đã trả hết cho em. Vì chị đã rất đau khổ rồi. Em nói chị sẽ bị quả báo vì bỏ em. Giờ c bị rồi. Chị cảm ơn em.,0,,,,,human_gold_round6,3,round6
Thien quang hat bai nay minh khoc het nuoc mat luon sao ma nao long chua xot qua minh rat hieu tung loi ca nay cac ban co ai hieu khong,0,,,,,human_gold_round6,3,round6
Tai sao lai hep hoi voi nhung nguoi vao si nh ra tu khi đât nuoc đa phat triên muc sông đa cao,0,,,,,human_gold_round6,3,round6
"Em bị tự ti về vẻ ngoài, mọi người xa lánh em , xung quang em quá nhiều người nổi bật , em đã luôn cố gắng để cải thiện bản thân",0,,,,,human_gold_round6,3,round6
"Em cảm ơn a Khương đã chia sẻ ạ! Thật sự em cũng mới bước vào môi trường công ty và gần đây em cảm thấy kiệt sức và thường xuyên uể oải khi đi làm. mặc dù e đều chăm chỉ nhưng nhìn lại kết quả chẳng được bao nhiêu mà chỉ thêm áp lực cho bản thân. Sau khi nghe anh chia sẻ xong e thấy được 1 góc nhìn tích cực và rõ ràng hơn về burnout ( em mới hiểu là chưa tới mức burnout hoàn toàn ) và cách từ từ lấy lại tinh thần. Em cũng đang note ra giới hạn và những việc đang trong đầu của mình. Một lần nữa, cảm ơn anhhhh 😂",0,,,,,human_gold_round6,3,round6
Em bị trầm cảm lâu rồi thỉnh thoảng em cũng không ngừng suy nghĩ là mình sẽ tự sát em cũng kiểm soát được hành vi của mình,1,,,,,human_gold_round6,3,round6
"Hay. B có thể cách để ko cô đơn cụ thể dc ko. Ví dụ mình là ng hướng nội, tuổi thơ nhiều mặc cảm tự ti về ngoại hình thì làm sao ko bị cô đơn",1,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Tôi mơ màng ngày còn bé, ung dung tự tại. Giờ tôi 35 tuổi, có 2 bé, có 1 người chồng tốt. Bản thân tôi cố gắng chu toàn, đôi lúc thấy mình quá mệt mỏi. Tôi khóc hết mức có thể chỉ 1 mình mình biết, khóc cho vơi những gánh nặng, những áp lực. Khóc rồi lại lau nước mắt, cười lêm và lại tiếp tục. Đôi lúc chẳng biết phải làm sao. Tôi là 1 người biết cố gắng và luôn nhiệt huyết. Đôi khi cho phép bản thân được buông muộn phiền 1 chút thôi. Tôi chúc tôi và tất cả chúng ta đều khỏe mạnh và hạnh phúc. Nguyễn Đình Bảo Trâm",0,,,,,human_gold_round6,3,round6
"năm tôi lp 2 , học kì một chỉ vừa chôi qua mấy ngày thì ba đi lên trời , tôi tự hỏi tại sao ba lại đi sớm đến thế .Lúc ăn đám tang mẹ buồn đến mức mà ko ngủ tôi thì lặng lẽ ngồi khóc ở 1 góc nhà ko ai them quan tâm , ngày cuối cùng gặp ba ko hiểu tại sao khi đi ngang qua trường học của tôi lại thấy bóng chính mình trong trường nhưng rõ ràng 7 rưỡi vô học thì 5 giờ mới đi nhưng lúc đó đã là 4 giờ sáng tôi bất ngờ định nói với bác thì thấy mn đã bỏ mình tôi chạy thật nhanh để đuổi theo và tôi đã đuổi kiệp . Lúc trong nghĩa trang tôi lại thấy bóng ba và mình đang chơi đùa với nhau tôi lại gần nhưng lại biến mất . Khi về mn mới quan tâm tôi ,và tôi tự hỏi tại sao lúc đầu họ ko quan tâm tôi như bây giờ ? Sau khi được mấy tháng ba mất thì lúc đó tôi đi học về tôi phụ mẹ tôi xách đồ và như lời lệ thường tôi nói "" con chào ba ạ "" bình thường thì ko có ai trả lời nhưng rất lạ hôm đó tôi chào và có tiếng "" ừ ba chào con "" bỗng tôi bất ngờ và té nhưng lại có bàn tay đỡ tôi làm cho tôi ko bị té nhưng sau lưng ko có ai cả và từ đó tôi tin rằng ba tôi vẫn luôn ở đây ...",0,,,,,human_gold_round6,3,round6
"em cũng là người hay đi coi phim một mình vì bản thân em thích giành thời gian cho mình, chăm sóc bên trong nội tâm của mình và muốn trò chuyện với mình nhiều hơn trong cuộc sống. Dù em là người hướng ngoại nhạc nào cũng chơi, bài nào cũng nhảy, nhưng điều đó ko có nghĩa là e luôn phải suy nghĩ về người khác :) em có thể hòa nhập mình với thế giới nhưng luôn giữ cho mình ko hòa tan vào nó để quan sát để nhìn nhận để bản thân mình ko đi quá giới hạn :) rrước đây em sẽ luôn thấy cô đơn khi không có ai đó để tương tác nhưng bây giờ em lại nghĩ mình nên có một khoảng lặng cô đơn để yêu thương mình hơn :)",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"tớ không biết là tớ có hạnh phúc không nữa, gia đình tớ bình thường, tớ có đầy đủ ba mẹ, họ chăm sóc cho tới không thiếu thốn đâu. Nhưng lúc nào tớ cũng cảm thấy không được yêu thương, từ nhỏ tớ bị đánh suốt, ba tớ là người thiên về bạo lực, gia trưởng, ba cho rằng cách ba đánh là ba đang dạy tớ. Năm lớp 3 ba tớ đánh làm tớ có cái sẹo ở chân, và rất nhiều lần đáh vì những lỗi sai nhỏ nhặt, ba đanh đau lắm, có lần tớ bị chảy máu mũi 1 tuâbf vì bị dập vào mũi, đỉnh điểm là ba tớ ném chai nước vào đầu tớ chảy máu may 5 mũi chỉ vì khó chịu với mẹ, ba mẹ tớ hay cãi nhau, tớ biết ba có bồ nhí, và tớ bị đánh đau vcl. Bth tớ khóc tới khi ngủ quên thì thoii, dần ra tớ bị nhạy cảm dễ khóc vãi í,bây g ba chỉ cần chửi 1 câu thôi là tớ sẽ đợi ba đi mất rồi mới khóc, tối đến là nằm ôm gối khóc. Tớ có 1 anh người yêu, ba tớ cấm cản không cho quen và tớ biết như vậy là tốt cho tớ, ba đánh tớ đau lắm, và tớ nhận được tin từ người yêu anh có thể sẽ mất do có khối u ở não vì 1 vụ tai xe tải từ lâu, không hiểu sao nữa, tớ ghét ba nhưng anh người yêu tớ thì mất ba từ năm lớp 10, anh khổ lắm, đối với tớ anh là niềm an ủi rất lớn, không biết nếu thật sự không còn anh trên cuộc đời tớ sẽ ra sao nữa. Ở lớp tới luôn cười nói rất vui vẻ, tớ là người hướng ngoại cơ, tớ tuqnfg chơi 1 nhóm 4 người, sau đó bị ra rìa, trong khi tớ cảm thấy tơa rất tốt với họ, tớ hay bao họ ăn uống, hay chở họ đi học đi chơi, luôn sống dựa vào cảm xúc sợ họ kh vừa lòng, cuối cùng thì tớ bị cho ra rìa, đau vãi í. Nhiều lúc tớ muốn chết lắm, nhưng tớ lại muốn được bước vào cuộc sống đại học, nên mng khi tiêu cực thì hãy cố gắng tìm 1 mục tiêu sống nhé, cảm ơn vì nghe câu chuyện của tớ",1,,,,,human_gold_round6,3,round6
"Tôi đã bị trầm cảm nặng sau khi mất đứa con trai của mk,sức khỏe suy yêu ,bệnh tật lâu dai",1,,,,,human_gold_round6,3,round6
"video này đã đăng vào 1 năm trước, em tìm được trong lúc bản thân cũng đang mắc kẹt ở chính tâm trạng của mình, một sự trùng hợp có sắp xếp để gặp chị giang :p",1,,,-2,,human_gold_pre_round5,3,round4_or_earlier
"Người ta nói gia đình là nơi mình có thể chia sẽ cảm xúc. Đó là với người khác chứ bản thân mình thì lại từ những người thân bên cạnh mà ra. Các triệu chứng nêu trên mình bị không sót cái nào. Hiện tại Cũng vậy, vẫn vậy không thể nào vựt dậy như người khác, chuỗi vòng lập sáng coi như hôm qua không có việc gì rồi cứ nghĩ vu vơ đến đêm thì khóc , không cần biết điều gì làm mình như vậy , chỉ đơn giản là muốn khóc. Không bạn bè , không còn người mình cố gắng để sống tiếp, gia đình lại càng không , mình 20t thôi nhưng mà cái dấu hiệu này có lẽ khi nhận ra được là vào năm 13 14t. Lúc nhỏ chưa nhận thức được cảm xúc của mình nên cứ nghĩ là đó là cơn tức giận của bản thân thôi, bây giờ thì đã rõ rồi. Một ngày không xa mình cũng sẽ đi theo người thương yêu mình nhất , người mà bản thân chưa báo hiếu được,đi sớm càng tốt, sống như cầm tù thế cũng đã đủ rồi.",1,,,,,human_gold_round6,3,round6
chỉ muốn học thật giỏi r rời đi thật xa đó là lí do tôi chịu đựng hằng ngày với những lời chửi mắng hằng ngày và cố gắng để không trở thành 1 robot thật sự,1,,,,,human_gold_round6,3,round6
27/11/2019 rồi mà nghe vẫn ko chán,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
