comment_text,label,weak_label,confidence,depression_score,matched_keywords
"đúng là e đang chán việc thật, cảm ơn chị Giang , 1 video bổ ích <3",0,normal_auto,high,-4,cảm ơn|bổ ích
Câu chuyện rất hay nghe rất hay và ý nghĩa đi sâu vào trong lòng người cảm ơn bạn đã kể chuyện,0,normal_auto,high,-4,cảm ơn|rất hay
"Hay quá, đùng nội dung mình đang tìm kiếm. Cảm ơn Thiền Hiên Dương.",0,normal_auto,high,-4,hay quá|cảm ơn
Em thấy ca khúc này rất hay <3 . Lyric của bài hát nói lên được tâm trạng của bài hát tuyệt vời ạ :)) . Cảm ơn anh Đạt G đã sáng tác bài hát này cực kì hay ạ .,0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay
"Nói chung bệnh trầm cảm la do chinh những người thân iu của chúng ta đã vô tâm làm tổn thương ta , nếu ko vi quan tâm và yêu thuong họ chúng ta tuyệt đối ko bi trầm cảm rồi. Là do chính người thân iu cua chúng ta đã đẩy chung ta vào mức tuyệt vọng xã hội bây giờ sống vô cảm qua. 😔",1,depression_auto,high,13,tuyệt vọng|trầm cảm|tổn thương
"Clip đấm thẳng vào tim đen người xem, đã ủng hộ 1 cuốn sách, cảm ơn Ssmurice, cảm ơn shop 🥰",0,normal_auto,high,-4,cảm ơn|ủng hộ
Mình là 1 ng mẹ luôn muốn học hỏi cách dạy con thành người trí.đức.mình đã xem rất nhiều kênh.và kênh của bạn là tuyệt vời nhất.cảm nhận bạn cs kinh nghiệm cách học tập tối ưu cho các cháu qua các vd mình đã coi.và vd này như là dành cho cha mẹ vậy.cảm ơn và chúc bạn thật nhiều sức khỏe.sống lâu.sắc tốt.an vui.trí tuệ.thịnh lợi.thành tựu.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
minh cảm thấy những lời thầy nói hoàn toan từ trong đáy lòng luôn. rất hay và ý nghĩa. cảm ơn thầy chúc thầy mạnh khỏe. gạt bỏ tin tiêu cực sang một bên thôi không thi sắp ốm rồi,0,normal_auto,high,-4,cảm ơn|rất hay
Hay quá cảm ơn bạn rất nhiều 🎉❤,0,normal_auto,high,-4,hay quá|cảm ơn
"50 câu chuyện quá hay đi thôi ,cảm ơn bạn đã đọc cho tôi những câu chuyện rất hay và ý nghĩa",0,normal_auto,high,-4,cảm ơn|rất hay
"Mệt mỏi ,chán nản muốn chết 😌",1,depression_auto,high,11,muốn chết|mệt mỏi|chán nản
Rất hay! Cảm ơn ad!,0,normal_auto,high,-4,cảm ơn|rất hay
"Trầm cảm nó như một cái mác vậy thời nào chả có đống người ""trầm cảm"" chẳng qua bây giờ cái từ này nó quá phổ biến thôi",1,depression_auto,high,8,trầm cảm|cô đơn
Rất tuyệt vời cảm ơn bạn rất nhiều,0,normal_auto,high,-4,cảm ơn|tuyệt vời
cách truyền đạt của anh rất hay rất riêng và thực sự là những lời rất tình cảm ấm áp. Cảm ơn anh !,0,normal_auto,high,-4,cảm ơn|rất hay
"Cảm ơn anh và Bác Trương. Thực sự, cuộc trò truyện rất hay và hưu ích..",0,normal_auto,high,-4,cảm ơn|rất hay
"Hay quá tuyệt vời quá,,, nhưng nước mắt lại chảy dài",0,normal_auto,high,-4,hay quá|tuyệt vời
"Em biết em đang bị chứng rối loạn lưỡng cực rất nặng. Ngày nào cũng vậy, lúc em vui vẻ hạnh phúc, lúc em lại buồn bã thậm chí ngày nào cũng suy nghĩ tới tự tử, hụt hẫng, cô đơn và vô vọng. Em không dám tự tử vì em còn mẹ và em cần phải chăm sóc mẹ. Nhưng em không dám nói tình trạng của mình cho mẹ ra. Em không biết phải làm sao!",1,depression_auto,high,8,tự tử|cô đơn
"Hát tuyệt vời quá em, chạm vào trái tim anh rồi. Luôn ủng hộ những nghệ sĩ tài năng có thực lực. Người nghe nhạc chỉ nên nghe nhạc, đời sống của nghệ sĩ không nên quá quan tâm!",0,normal_auto,high,-4,ủng hộ|tuyệt vời
Dạ Thầy Quân giảng rất sâu sắc nghe dễ hiểu và cảm nhận tốt hơn. E xin Cảm ơn 2 Thầy ạ.,0,normal_auto,high,-4,hay quá|cảm ơn
"Mình dính vào CBM. Đánh mất tất cả ts tích góp bao năm lại còn ôm thêm nợ nần. Thất bại ,mất động lực ở tuổi 33. Trước đây cái gì cũng có mà bây giờ tự ti vô cùng. Cứ tưởng rằng hiểu thấu được chuyện thế nhân nhưng rồi cũng bị tham,sân,si đánh gục. Cái giá phải trả không chỉ là nỗi đau ngày hôm qua mà còn đến ngày nay và mãi về sau. Cảm giác cô đơn đáng sợ.không đủ mạnh mẽ để bắt đầu lại từ đầu",1,depression_auto,high,9,cô đơn|mất động lực|tự ti
"Phong cách Duy Thành rát sang , thông thã , nhę nhàng dua tôi vào cãm xúc . Quá xuát sát nhu ca sī churên nghięp 👍👍👏👏. Thích quá.Mong trung tâm giúp Em ra CD. Tôi sē ūng hô",0,normal_auto,high,-4,ủng hộ|thích quá
"Hay quá, cám ơn những lời khuyên,lời an ủi , luôn lắng nghe và hoc tập❤🙏🙏🙏",0,normal_auto,high,-4,hay quá|cảm ơn
"hay quá ajjaaaa :333 chị vào thẳng vấn đề, không dông dài làm mất thời gian là điều em rất thích ạ. cảm ơn những bài học của chị ạ",0,normal_auto,high,-4,hay quá|cảm ơn
Câu chuyện hay quá rất tuyệt vời luôn.,0,normal_auto,high,-4,hay quá|tuyệt vời
Vi deo rất bổ ích cảm ơn bạn nhiều nhé,0,normal_auto,high,-4,cảm ơn|bổ ích
Tạ ơn Chúa và con xin cám ơn lời giảng tuyệt vời của Cha,0,normal_auto,high,-4,cảm ơn|tuyệt vời
😅😅😅hay quá 😂🎉🎉 tuyệt vời ❤❤❤ rất hay 😢😢😢😂🎉😊,0,normal_auto,high,-6,hay quá|tuyệt vời|rất hay
Cảm ơn nhạc sĩ Nguyễn ánh và ca sĩ ánh Tuyết thể hiện rất tuyệt vời hay lắm,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Tinh tế, chân thành, sâu sắc. Đặt mình vào vị trí của người nghe. Cảm ơn thầy. Video rất bổ ích ạ",0,normal_auto,high,-4,cảm ơn|bổ ích
Cảm ơn bạn đã chia sẻ video nhạc tuyệt vời đến mọi người nhé,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Kh bt có ai cùng tư tưởng hay kh chứ t nghe bài này để có động lực học để vào Harvard University-),1,depression_auto,high,8,tự tử|cô đơn
"rất hay thật hữu ích và giá trị vô cùng,cảm ơn chương trình ❤❤",0,normal_auto,high,-4,cảm ơn|rất hay
Nhạc hay tuyệt vời. Cám ơn bạn nhiều nha,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Ngay tại thời điểm 30/09/2023 - Thường xuyên mệt mỏi , đau nhức mãn tính gắn liền với công việc - Dễ bị tác động bởi các yếu tố bên ngoài , khó kiềm chế cảm xúc - Mqh xã hội đang dần tệ đi - Cả thấy bế tắc tuyệt vọng",1,depression_auto,high,8,tuyệt vọng|mệt mỏi
"Con cảm ơn thầy ! Bài giảng rất hay và ý nghĩa.con chúc thầy nhiều sức khoẻ, thân tâm an lạc , phật sự viên thành🙏🙏🙏",0,normal_auto,high,-4,cảm ơn|rất hay
Nghe bài này hay quá đỉnh của chóp,0,normal_auto,high,-4,hay quá|quá đỉnh
Cám ơn Bác Ngọc đã chỉ .hay quá,0,normal_auto,high,-4,hay quá|cảm ơn
Nói chuyện dễ thương như thầy thì thế nào e cũng chấp nhận hihi 😁😅😄 Cảm ơn thầy đã chia sẻ nè! 💗,0,normal_auto,high,-4,cảm ơn|dễ thương
Cảm ơn Mẫu Đơn review phim tình cảm rất hay nam 9 Trần Chính Dương đóng chung với Quách Vũ Hân rất tuyệt vời❤❤❤❤❤❤❤❤,0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay
"Tuyệt vời, cám ơn bạn!",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Tiếng hát cô ca sĩ dễ thương Thúy Huyền quá tuyệt vời,0,normal_auto,high,-4,tuyệt vời|dễ thương
Em chẳng nghiện cái gì bh thành ra nghiện giọng của chị. Cảm ơn chị với những chia sẻ tuyệt vời và những giá trị từ những video của chị. Chúc kênh của chị ngày càng phát triển ạ,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Mình đã nghe video này rất nhiều lần, hiểu ra được vài điều, rất ấn tượng với video này của bạn. Cảm ơn và luôn ủng hộ bạn ❤",0,normal_auto,high,-4,cảm ơn|ủng hộ
"Bất ngờ nghe lại tiếng hát xưa quen. Tuyệt vời ! Bạn hát quá hay . Tôi nghe nhiều ca sĩ nổi tiếng hát bài này nhưng theo tôi AT diễn đạt xuất sắc nhất từ chất giọng , cách diễn đạt. Cảm ơn bạn và nhạc sĩ tài hoa NẠC.",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Video hay quá. Chúc anh sức khỏe,0,normal_auto,high,-4,video hay|hay quá
Qua tuyệt vời rồi cháu ơi lại một ca khúc lấy đi nhiều nước mắt của các bạn trẻ rồi chúc mừng cháu nhiêu nhé,0,normal_auto,high,-4,tuyệt vời|chúc mừng
"tớ làm sai và bị mọi người cô lập, xa lánh giờ mình không có cảm giác vui vẻ gì, còn muốn nghỉ học, vì thấy có lỗi mình còn đã từng thử nhiều cách để tự tử nhưng không thành, có khi nào sẽ dẫn đến trầm cảm không ạ",1,depression_auto,high,10,tự tử|trầm cảm
rất cảm ơn tác giả nghe xong mà cảm nhận ra nhẹ nhàng quả tuyệt vời ❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Cảm ơn tác giả đã làm video rất hay và ý nghĩa ạ.,0,normal_auto,high,-4,cảm ơn|rất hay
"Em là một người rất ít khi bình luận.Nhưng sau một lần tình cờ đã biết đến chị Chi. Thật sự rất tuyệt vời và ngưỡng mộ c Chi rất nhiều.Hy vọng c Chi sẽ ra thêm nhiều nhiều video như vậy nữa để mọi người cung học hỏi và biết đến những điều hya, thú vị còn khuất ẩn trong cuộc sống mà ngay chính bản thân mình không nhận ra, Cảm ơn, cảm ơn c Chi rất nhiều ạ",0,normal_auto,high,-6,cảm ơn|ủng hộ|tuyệt vời
❤❤❤❤❤ Hello bac si Wynn Tran Ok That la Thu vi va vui ve am ap voi su giai thich tuong tan phan tich cua bac si That cam dong qua bac si Cam on chia se cua bac si Luon ung ho bac si Chuc bac si va Gia Dinh van su lanh ❤❤❤❤❤,0,normal_auto,high,-6,cảm ơn|ủng hộ|cảm động quá
Rất tuyệt vời cảm ơn em rất mê các bài tập của em,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Nhìn nó đạp Nhìn đáng yêu quá♥️♥️♥️,0,normal_auto,high,-4,đáng yêu|yêu quá
"Bài nói rất hay, cảm ơn tác giả",0,normal_auto,high,-4,cảm ơn|rất hay
"Em luyến chữ ""loài"" lên 1/4 tông trong phần ending hay quá Minh Tâm ơi! Một giọng hát quá ngọt ngào mà Thiên Chúa đã ban cho em.. Thật tuyệt vời! Cảm ơn em!",0,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời
Giấc mơ hôm qua giờ đã khép lại 😢 Ta chung đường đi không chung lối về hay quá em ơi 😢 ! cả nhà ủng hộ thật nhiều cho DA nhé,0,normal_auto,high,-4,hay quá|ủng hộ
"Em2k7 thật sự sau khi kết thúc kì thi tốt nghiệp THPT em ccảm thấy trống rỗng ,cô đơn và vô cùng áp lực lo đủ thứ rằng mik có đỗ đại học ko tương lai mik đi về đâu khi trượt đại học mik phải lm gì để kiếm tiền lo cho bản thân đây em cũng cảm thấy khi ko còn đc gặp các bạn rất trống rỗng ngày ngày lướt đt một cách vô nghĩa tối đến thì suy nghĩ linh tinh ko ngủ đc thg xuyên mất ngủ em ko bt lm sao để thoát khỏi vòng lập tiêu cực này em quá mệt và ko bt phải lm gì tiếp theo 😢",1,depression_auto,high,17,vô nghĩa|cô đơn|áp lực|mất ngủ|trống rỗng
"Hay tuyệt vời . Phương Anh thể hiện bài hát rất hay , ngọt ngào sâu lắng rất tâm trạng và đầy cảm xúc 👍🏽💞⚘⚘⚘",0,normal_auto,high,-4,tuyệt vời|rất hay
"Cảm ơn a đã cho ra sản phẩm tuyệt vời, hay quá đi thôi ❤️",0,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời
bài chia sẽ hay quá..cảm ơn add min,0,normal_auto,high,-4,hay quá|cảm ơn
"Hay quá ạ, lâu nay mình không cmt trên YouTube bao giờ, nhưng nay mình cmt vì mình cảm thấy biết ơn bạn, biết ơn vì bạn đã là một người bạn xa lạ nhưng lại giúp mình thức tỉnh được những gì mà mình chưa ngộ ra trước đó. Mình lần nữa cảm ơn vì video mang đến những động lực và sự tích cực của bạn đến cho mn 💕",0,normal_auto,high,-4,hay quá|cảm ơn
Video rất hay. Bạn tổng hợp của nhiều nguồn. Và đưa ra một clip khá đầy đủ. Cám ơn chủ kênh❤,0,normal_auto,high,-4,cảm ơn|rất hay
Để mà nói cũng hay cơ Từ lúc bị trầm cảm đến nay mình làm việc như một cái máy Nhưng đến những ngày nghĩ lại trống rỗng đến lạ Má ảo thật 😢,1,depression_auto,high,8,trầm cảm|trống rỗng
"cảm ơn vì video này. video rất hay và ý nghĩa, giọng người đọc rất truyền cảm ạ cảm ownnnn.",0,normal_auto,high,-4,cảm ơn|rất hay
Cuối cùng cũng có bản này để add vào playlist. Xin cám ơn TT Thúy Nga và các nhạc sĩ cùng ca sĩ đã tạo ra 1 tiết mục tuyệt vời ntn.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Cảm ơn thầy đã dạy những bài học tuyệt vời 😀,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Cảm ơn bạn!. Ủng hộ bạn là ủng hộ chính mình.,0,normal_auto,high,-4,cảm ơn|ủng hộ
"Bác sĩ ơi, bệnh lo âu này cũng gọi là bệnh trầm cảm luôn hả Bác sĩ.",1,depression_auto,high,8,trầm cảm|lo âu
"Tuyệt vời quá nghe như giọng hát của thanh Thúy xưa …cám ơn Thúy Huyền,chúc mạnh khỏe hạnh phúc và thăng hoa 🌹 trên con đường ca hát nhé ❤❤❤",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Cảm ơn bạn đã chia sẻ,mình đang bị rlla mình học được rất nhiều điều bổ ích từ bạn.",0,normal_auto,high,-4,cảm ơn|bổ ích
"Cám ơn anh Đinh Đoàn, bài nói của anh rất đúng, rất hay và triết lý!.",0,normal_auto,high,-4,cảm ơn|rất hay
"Nhìn Phương Anh hiền thục , ủy mị ,rất dễ thương ,hát cũng rất hay ! Cô chúc cháu sức khỏe sớm thành công trên con đường âm nhạc cháu nhé !!!!",0,normal_auto,high,-4,dễ thương|rất hay
Thầy quá tuyệt vời,0,normal_auto,high,-4,hay quá|tuyệt vời
Cảm ơn video tuyệt vời của bạn. Mình cảm nhận here and now sẽ có sự bình an nội tại để tận hưởng mọi thứ xung quanh. Nó khác với cảm xúc hồi hộp khi đang mong chờ thứ gì đó trong tương lai.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Một món quà vào mùa đông rét mướt gửi tặng cả nhà !! Chia sẻ nhiều ủng hộ mình nhé !! cám ơn cả nhà nạ !,0,normal_auto,high,-4,cảm ơn|ủng hộ
"Mình đang bị rối loạn lo âu thật là khổ sở. Khi lên cơn mệt cảm giác tim đập nhanh rồi chậm,khó thở đâu tức ngực, đau đầu, chóng mặt, huyết áp tăng rồi giảm. Cứ mệt từng cơn cảm giác như sắp bị tai biến sắp chết đến nơi, bất lực, chán nản…mặc dù bản thân cố gắng suy nghỉ tích cực, tập thể dục, đi bộ ngồi thiền và uống thuốc điều đặn theo hướng dẫn của BS.",1,depression_auto,high,9,chán nản|bất lực|lo âu
"mih bị rồi nhưng chỉ bị tầm 4-5 tháng à. Có lần mih suy sụp tới mức không muốn sống nữa. Nhưng giờ mình ổn rồi. Mọi ng cố gắng tập thể dục nhiều, ăn uống đầy đủ, đặc biệt là ngủ đúng giờ nha, viết nhật kí, suy nghĩ tích cực, tập yoga,...",1,depression_auto,high,8,không muốn sống|suy sụp
Thầy Minh Niệm và Thuỳ Minh đều rất dể thương và trí tuệ . Cám ơn chương trình đã làm mình nghe đi nghe lại rất nhiều lần,0,normal_auto,high,-4,cảm ơn|dễ thương
"Rất tuyệt vời khi được nghe những lời nói rất khoa học đầy thuyết phục . Xin cảm ơn Dr Cương nhiều lần , xin cảm ơn nhiều , nhiều",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Chào anh, cảm ơn anh đã chia sẻ. Video thực sự rất hay và nhiêu ý nghĩa. Comment này không chỉ là lời cảm ơn anh mà cũng là lời động viên giành cho chính bản thân em. Giờ thì tiếp tục nữa thôi!",0,normal_auto,high,-4,cảm ơn|rất hay
"Cảm ơn chị Chi. Video này rất hay, em đã nghe đi nghe lại rất nhiều lần và em nghĩ em phải thực hành lòng biết ơn ngay và luôn bằng cmt này. Biết ơn chị đã làm vlog này và nhiều vlogs giá trị khác để giúp tụi em luôn cố gắng vươn lên nhưng vẫn giữ đc sự an yên trong tâm hồn trên hành trình trưởng thành.",0,normal_auto,high,-4,cảm ơn|rất hay
"Bài học hay quá, cám ơn thầy nhiều",0,normal_auto,high,-4,hay quá|cảm ơn
"Hay quá ạ , nghe một lần là thuộc giai điệu luôn í ❤️❤️🥰 chúc mừng anh Luân ✨✨✨🥳",0,normal_auto,high,-4,hay quá|chúc mừng
Hay quá cảm ơn chuyên gia,0,normal_auto,high,-4,hay quá|cảm ơn
Cảm ơn anh cùng các cộng sự web 5 ngày đã chia sẻ những kiến thức rất bổ ích ạ 💓,0,normal_auto,high,-4,cảm ơn|bổ ích
Mình bỏ qua những Scandal của bạn này để cảm nhận bài hát....Rất Hay ! Mình đã replay rất nhiều. Cảm ơn bạn vì bài hát.,0,normal_auto,high,-4,cảm ơn|rất hay
"Một ban nhạc,một giọng ca.Thật tuyệt vời cám ơn nhiều nhé",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Mình rất thích xem các video của Quỳnh. Thật sự vô cùng hữu ích và học hỏi áp dụng dc rất nhiều! Cảm ơn Quỳnh rất rất nhiều! Chúc Quỳnh nhiều sức khỏe để có thêm nhiều video hay, hữu ích hơn nữa nhé. By the way, Quỳnh có phiền cho mình hỏi Quỳnh có gia đình chưa ạ?",0,normal_auto,high,-4,video hay|cảm ơn
"Câu chuyện rất hay và rất tuyệt,cảm ơn tác giả ,và Thu Huệ độc rất hay ❤❤❤❤❤❤😂😂😂😂😂",0,normal_auto,high,-4,cảm ơn|rất hay
"Cảm ơn chị đã chia sẻ những điều tuyệt vời, thật sự có ý nghĩa với em. Mong những điều tốt nhất sẽ đến với chị.❤",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Tưởng rằng vô nghĩa nhưng không hẳn vậy, với tâm trạng suy tư tích cực , nghị lực kiên cường người nghe cũng được truyền cảm hứng, mình rất thích bài hát này.",1,depression_auto,high,8,vô nghĩa|tự ti
Cảm Ơn Chủ Kênh Bài Hát Rất Hay 👍♥️♥️♥️♥️♥️ Like Like Like Like Like ♥️,0,normal_auto,high,-4,cảm ơn|rất hay
Dù mình có mạnh mẽ gắp mấy cũng phải té đau mà thôi dù mình ko áp lực gia đình nhưng tui nghỉ chỉ áp lực học nhưng ko phải tui phải trải qua cả hai áp lực và mình muốn nói một câu là con mệt mỏi lắm rồi con muốn ngủ một giấc ngủ và ko tỉnh lại😔😔😔,1,depression_auto,high,9,mệt mỏi|áp lực|áp lực gia đình
"Trở lại tuyệt vời, em rất xinh đẹp chị ơi, anh rất thích lời bài hát và giai điệu ❤‍🔥🥰🤩. Video clip thật tuyệt vời! Tất cả các bài hát của em đều rất hay chị ơi, anh rất mong chờ những bài hát tiếp theo 💖❤‍🔥💞!!",0,normal_auto,high,-4,tuyệt vời|rất hay
Cam on Quang Lap da hat nhung bai ca tren ca tuyet voi ...🌹🌹🌹🌹🌹🌹,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Bệnh Trầm cảm có thể chữa được tại nhà, và nhiều loại bệnh khác. Mình bị bệnh hơn 10 năm rồi mình bị mất ngủ, từng có ý định tự tử nhiều lần nhưng không giám, cũng mai. Mình cơ mai nghe kinh Phật, thấy giảm bệnh sau đó mình ăn chay và tập thiền chỉ khoảng 4, 5 tháng gì đó mình đã hết bênh rồi. Xin chân thành chia sẽ đến các bạn. A Di Đà Phật 🙏🙏🙏 🌸🌸🌸🌷🌷🌷🌹🌹🌹🌺🌺🌺",1,depression_auto,high,13,tự tử|trầm cảm|mất ngủ
Rất thích cách chia sẻ của anh và giọng anh cũng rất hay ạ. Thật tình cờ khi bật youtube lên thì thấy đề xuất video của anh bấm thử vào nghe thì bị cuốn ngay video đầu tiên. Và hơn nữa anh lại là người Sơn Tây còn e thì cạnh sát Sơn Tây luôn :))) Thế nên phải nhiệt tình ủng hộ người gần cùng quê hương mình :))),0,normal_auto,high,-4,ủng hộ|rất hay
Cảm ơn bác sĩ chia sẻ tuyệt vời,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"omg thì ra bài này anh hát, trước giờ nghe mà kb anh, thật thiếu xót, cám ơn anh vì 1 giọng hát quá hay và truyền cảm. cám ơn nhạc sĩ Khắc Hưng vì 1 tác phẩm tuyệt vời. love all<3",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Bài Hát Hay Quá 👍❤️ Tuyệt Vời 👍👍👍👍👍❤❤❤❤❤,0,normal_auto,high,-4,hay quá|tuyệt vời
"💜🧡❤️🩵💙🩷💛💚✨tuyệt vời, cảm ơn nhiều Mai Trang! ✨🌹🌹🌹",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Cô cám ơn cháu rất nhiều ,rất hay và hữu ích",0,normal_auto,high,-4,cảm ơn|rất hay
"Bản thân mình cũng là một người trầm cảm, dù cho mình hay hỏi ""tại sao lại dành tgian cho một người trầm cảm chứ?"" Nhưng mình lại rất sợ ngta bỏ đi vì câu hỏi đó của mình. Vì mình luôn sợ, luôn sợ sẽ có một ngày họ không thể chịu nổi mình, sẽ bỏ mình mà đi, sẽ làm theo như câu hỏi của mình. Nếu cậu có một người bạn trầm cảm, xin đừng bỏ họ đi, dù bằng bất cứ giá nào nhé",1,depression_auto,high,10,trầm cảm|không thể chịu nổi
Cảm ơn bạn nhiều nhé video rất hay và lợi ích ❤,0,normal_auto,high,-4,cảm ơn|rất hay
"Nói hay quá, cảm ơn đã chia sẻ thông tin",0,normal_auto,high,-4,hay quá|cảm ơn
hay quá cám ơn thầy Long ạ,0,normal_auto,high,-4,hay quá|cảm ơn
Tren ca tuyet voi.qua đinh'.,0,normal_auto,high,-4,tuyệt vời|quá đỉnh
"Cảm ơn ad vì video bổ ích giá trị,làm sao để hạnh phúc tại thời điểm hiện tại thì mấy cái phân tử here and now kia rất đúng với ""chánh niệm"" trong Phật Giáo",0,normal_auto,high,-4,cảm ơn|bổ ích
Hay quá thầy ơi . Rất đúng để suy ngẫm thầy ạ . Thương mến cảm ơn thầy và mn rất nhiều ạ . Mến thương chúc thầy và mn 1 tuần năng lượng và nhất định là ko thể thiếu những niềm vui nha thầy . mãi iu 😊,0,normal_auto,high,-4,hay quá|cảm ơn
"Con cũng đang muốn chết lắm . Chả còn thiết tha gì với cuộc sống, con có mọi thứ nhưng cũng ko biết vì sao lòng luôn nặng trĩu đau khổ cô đơn rất là nặng nề",1,depression_auto,high,8,muốn chết|cô đơn
Chuyện này là hay tuyệt vời quá chúc mừng bạn nhé ở đời thường có nhiều nhà cũng có thật 100 .0/0.,0,normal_auto,high,-4,tuyệt vời|chúc mừng
"E cảm ơn những điều tuyệt vời c đã trao cho cộng đồng và xã hội, các chị em phụ nữ ❤❤ e có dc nhìu kiến thức rất tuyệt vời từ những chia sẻ của c. Tiếp tục ra thêm video nha c oi. E rất đón chờ ạ",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Hay quá BS ơi kèm theo giọng ấm áp đầy tình thương. Cám ơn BS thật nhiều!,0,normal_auto,high,-4,hay quá|cảm ơn
"Trứng vỡ từ bên ngoài là thức ăn, vỡ từ bên trong là sự sống. Cuộc đời cũng thế, áp lực từ bên ngoài là thách thức, sự thay đổi từ bên trong là trưởng thành. Nên dù thế nào cũng sẽ ổn thôi rồi mai trời lại sáng...dù hôm nay mưa hơi buồn 😊... gần nữa tháng ni t bị trầm cảm lại 😢",1,depression_auto,high,8,trầm cảm|áp lực
"Ôi, mọi người vẫn xem đều thế, đây có lẽ là MV cuối cùng của Linh trong hình ảnh nam tính rồi. Hồi này quay cũng không nam tính lắm đâu :)) Nhìn giống 2 chị em, thậm chí là 2 mẹ con í nhỉ ha ha. Cảm ơn mọi người đã nghe và ủng hộ nhé. Sản phẩm đánh dấu 10 năm đam mê âm nhạc của Linh đó ^^",0,normal_auto,high,-4,cảm ơn|ủng hộ
"Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật Nam Mo A Di Đà Phật chúc thầy nhiều sức khỏe bình an hạnh phúc vui ve, cảm ơn thầy đã hướng dẫn chia se nhiều cách tự chữa bệnh rất hay ❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉",0,normal_auto,high,-4,cảm ơn|rất hay
"Gần Tết r, đi làm cả nửa năm kh dành dụm được 1 đồng nào, áp lực công việc, bố mẹ kh hạnh phúc, lo cho tương lai, gia đình, stress, Kh biết cân bằng mọi chuyện như nào, quần áo Tết cũng chỉ sắm được 1 bộ, đang lo Tết này kc tiền biếu mẹ, tệ vô cùng 😔",1,depression_auto,high,9,áp lực|stress|áp lực công việc
Quá tuyệt vời qúa tự nhiên đưa đến1 cảm giác đê mê và bay bổng đến 1 nơi thật hạnh phúc...cảm ơn Hồng Gấm....,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"một sự kết hợp hoàn hảo, rất hay, tuyệt vời .",0,normal_auto,high,-4,tuyệt vời|rất hay
Con Chào thầy con đang bị phiền não bị áp lực trầm cảm rất nhiều vừa vì công việc vừa vì con của con bị bệnh giờ con thật sự rất buồn và đau khổ con k biết phải làm sao con đã khóc rất nhiều 😭😭,1,depression_auto,high,8,trầm cảm|áp lực
Cảm ơn bạn rất nhiều. Kênh bạn vô cùng bổ ích.,0,normal_auto,high,-4,cảm ơn|bổ ích
"Em hát hay có nhiều bài hát đúng ý nghĩa trên đời này hay quá tuyệt vời nhất, kết nghĩa anh em mãi mãi anh nói thật lòng, em giữ gìn sức khỏe nha em xinh đẹp tuyệt vời nhất",0,normal_auto,high,-4,hay quá|tuyệt vời
Cảm ơn bạn vì một video bổ ích💯,0,normal_auto,high,-4,cảm ơn|bổ ích
"huhu cảm ơn anh đã làm video này và em đã coi được nó. nch với bias tới sáng cx đc, nói vui quá tr💖",0,normal_auto,high,-4,cảm ơn|vui quá
"Một bài chia sẽ rất hay, chi tiết và thực tế ạ. E cảm ơn a Khương nhiều ạ. Chúc a Khương luôn có nhiều sức khỏe và ra những video bổ ích như này a nhé 😄",0,normal_auto,high,-6,cảm ơn|bổ ích|rất hay
CẢM ƠN ĐAN NGUYÊN RẤT NHIỀU BÀI HÁT RẤT HAY NGỌT NGÀO CẢM ĐỘNG Y NGHĨA...,0,normal_auto,high,-4,cảm ơn|rất hay
Rất tuyệt vời. Cảm ơn bạn rất nhiều.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
