comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
Chắc ko ai xem lại đâu ha,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"các bạn nên để xa những thiết bị điện tử như điện thoại thông minh máy tính khoảng 5mét thì sẽ ngủ ngon và ngủ dễ say giấc hơn Nha, và ai mà đã bị mất ngủ và hay giật mình trong giấc ngủ thì trước khi đi ngủ tầm 30 phút tốt nhất đừng xem cái gì ở trên điện thoại hay máy tính nữa 👍 cứ đặt lưng xuống mở mắt nhìn lên trần nhà một chút là thấy díu mắt lại và buồn ngủ thôi mình, trước đây mình cũng từng bị mất ngủ nhưng sau đó mình áp dụng những cách này thấy hiệu quả",0,,,0,,human_gold_round5,3,round5
ai cũng có nỗi buồn khổ khác nhau,0,,,0,,human_gold_round5,3,round5
"Thấy mấy bạn chửi mẹ bé này nhưng thực ra đa số bm ở Việt Nam đều thế. Làm việc nhiều nên ức chế, hay quát mắng con Ko muốn trách họ nhưng họ cũng có phần đáng trách Bm cũng chỉ muốn con làm theo ý mình KHUYÊN CÁC BẠN HÃY CÓ ĐỦ HỌC THỨC VỀ TRẺ NHỎ VÀ GIÁO DỤC , KHÔNG ĐỪNG SINH CON HỎNG MỘT THẾ HỆ Ạ",0,normal_auto,high,-4,hay quá|ủng hộ,human_gold_pre_round5,3,round4_or_earlier
"mình đã từng xem video này 1 năm trước, lúc ấy chưa trải qua cảm giác bị burn out nên thấy mọi thứ đều oke. hôm nay cảm xúc bất ổn, đúng như chị Châu nói, cảm thấy stress kinh khủng xong làm việc gì cũng k xong ấy, mọi thứ cứ k như mình nghĩ với kì vọng. Thấy bản thân vô dụng vô cùng, bất lực, thực sự đến giờ phút này cảm giác ấy là bất lực! Rồi tự dưng mở youtube ra coi vì định là hnay sẽ chỉ nghỉ ngơi thư giãn đầu óc và suy nghĩ lại về bản thân 1 chút, sắp xếp lại những ý nghĩ trong đầu xem cái việc gì đang làm mình trở nên bất ổn như hiện tại. Và mình lại vô tình gặp được video này ~ xem xong thấy hiểu bản thân hơn 1 chút nhưng để ổn định lại chắc chắn cần nhiều thời gian..",0,,,,,human_gold_round6,3,round6
"Em chỉ mới 16, em từng là đứa trẻ xuất chúng, từng là đứa đứng đầu lớp trong những năm cấp 2. Gia đình rất kì vọng vào em, kể từ khi vô cấp 3 em cảm thấy cuộc sống của em thật buồn tẻ, 1 tuần học cả 7 ngày không nghỉ 1 ngày nào cả. Tuy là thế nhưng kết quả học tập của em rất tệ, dường như không ai nghĩ em học nhiều thế...bây giờ em vô định quá 😭. Em chẳng biết mình nên làm thế nào cả, em không xác định được mục tiêu của bản thân mình. Ngay cả mục đích đi học tiếp cùa em là gì em cũng thật sự chẳng biết, ngày ngày đi học...thời gian cứ trôi như vậy nhưng em lại chẳng cảm thấy hạnh phúc giữa lựa chọn ấy. Bây giờ em nên làm thế nào đây, em đang rất vô định 😭. Từng phút từng giây của em trôi qua trong vô nghĩa, em đặt ra cho bản thân mình rất nhiều câu hỏi, em hỏi bthan mình cần gì muốn gì mình đang sống vì điều gì...Em nhận thấy bản thân em đã đi sai đường, lựa chọn hiện tại đang không phù hợp với em khi mà vô lớp chọn khối tự nhiên, thế mạnh của em là về các môn xã hội. Em mông lung em chẳng biết sao nữa😭",0,,,,,human_gold_round6,3,round6
Cho bệnh về mất ngủ k,0,,,0,,human_gold_round5,3,round5
"Cũng may mắn biết đến thiền và hít thở sâu của yoga, mình vượt qua trầm cảm. Mình học theo kênh YouTube nguyên yoga.",1,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Hôm nay là một ngày đáng nhớ của tôi. Tôi đã dậm chân tại chỗ một thời gian khá dài, tôi mất đi nghị lực của mình và không muốn làm bất cứ điều gì cả. Tôi đã chẳng làm gì và cứ nghĩ thời gian sẽ làm việc của nó rồi mọi thứ sẽ ổn thôi. Một người bạn đã nói với tôi rằng : nếu ông cứ như vậy thì thời gian sẽ vẫn cứ trôi qua thôi và ông không thể thay đổi được điều gì. Câu nói này đã đánh thức tôi, cho đến hôm nay tôi mới nhận ra rằng: mình đang làm gì thế này, tại sao mình lại tồi tệ đến vậy chứ ! Tôi đã khóc rất nhiều khi xem video này và nhận ra rằng mình cần phải bước đi và tiếp tục hành trình phát triển bản thân của mình. Tôi muốn đọc thêm nhiều cuốn sách mới, tôi muốn đi thật nhiều nơi, tôi muốn khám phá và tìm kiếm những trải nghiệm mới dành cho mình. Và cuối cùng tôi xin cảm ơn người đã làm ra video này.",0,,,,,human_gold_round6,3,round6
"Thầy ơi con đang bị trầm cảm , ngày trước con là người sử dụng ma túy và có giai đoạn con được trải nghiệm tâm linh và tu tập tại nhà , nhưng vài ngày trước con có đi nhậu với bạn và sử dụng ma túy lại , bh căn bệnh trầm cảm n lại quay lại và con cảm thấy tội lỗi ko muốn ngồi dậy thầy ạ !",1,,,,,human_gold_round6,3,round6
"Cảm ơn Thầy rất nhiều ạ, con ngủ không được rất mệt mỏi 😢",0,,,,,human_gold_round6,3,round6
"Mình cũng đang lạc lối, k biết bản thân muốn gì và thích gì. Năm nay là năm cuối ĐH khiến mình càng thấy mông lung và chênh vênh, nhiều chuyện xảy ra làm mình càng mắc kẹt trong suy nghĩ về tương lai. Vid như nói lên nỗi lòng hiện tại của mình vậy. Cảm ơn vstn đã ra vid đúng lúc",0,,,,,human_gold_round6,3,round6
Bây giờ không cần xem không có nghĩa là sau này cũng vậy đúng không mọi ngừi,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
"Hôm nay là ngày Mùng 1 Tết 2023, tôi bế tắc vì mất tất cả. Rất hoan hỉ vì đã thấy được video chữa lành này. Xin cảm ơn thầy rất nhiều.",0,,,,,human_gold_round6,3,round6
"Những lời ca thật rất sâu sắc, trước và nay vẫn thế ❤❤❤",0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
Mình 2k4 hiện tại 20t đang sinh sống và lm vc tại hàn theo dạng ld e9 . Giờ đây nhìn lại năm tháng ngồi trên ghế nhà trg mình rất hối hận vì đã kh cố gắng hc tập chỉ bt lười nhác và sợ bản thân mệt mỏi để giờ đây cs mk chỉ quanh quẩn như 1 vòng lặp vậy thật sự rất tẻ nhạt . Tôi bt giờ đây có hối hận cũng đã quá muộn nhưng tôi muốn viết ra dòng cảm xúc của mk và muốn nói vs cb hãy không ngừng nỗ lực vì 1 tương lai tươi sáng đầy màu sắc và sau này khi nhìn lại sẽ kh phải thốt lên 2 từ “giá như” giống mk Chúc các sĩ tử đạt đc thành tích tốt nhé ❤,0,,,,,human_gold_round6,3,round6
"Tôi chán cuộc sống này bạn thân cái gì cũng ko làm đc mình ko muốn gì hết hay khóc nghẹn ngào chẳng hiểu về việc gì làm mình thành ra thế này luôn luôn ép bản thân cọc cằn khó chịu hay trách bản thân mình đc như người ta tôi cứ tưởng đó là chuyện bình thường còn nhiều cái khác nx cơ nào thì bị mắng, ko thấy mình đc hoàn chỉnh, bị dồn nén cảm xúc hơn nhiều năm tháng ko biết mình sinh ra vào thế giới xui xẻo à hay mình ko đc hoàn chỉnh cho người ta luôn tưởng tượng ra nhiều thứ khác nhau buồn chán ৹o̴̶̷᷄_o̴̶̷᷅৹ko biết mik đến đay để làm việc gì ngoài việc lủi thủi một mik cảm thấy luôn cô đơn ko có ai bên cạnh cả ko hiểu mik bị j tại sao ko tốt như mọi người do mik làm ko tốt thôi luôn tiếc nuối chuyện cũ nhớ lại khóc mà những việc khác lại ko nhớ j hết chỉ muốn lướt đt ngại đám đông vì thế tôi có bị hội chứng rối loạn lo âu hay trầm cảm ko😢",1,,,,,human_gold_round6,3,round6
"Trước đây mình có điều trị động kinh và phẩu thuật do khối u ở thuỳ thái dương , sau này mình cảm thấy cơn động kinh giảm bớt ko bị liên tục như hồi đó . Nhưng bây giờ việc mình thủ dâm sau một hai ngày sau là Mình có cảm giác lạ điều gì đó , làm cho mệt tức ngực lên đau nhói tim rợn da gà, và mạnh hơn nữa là bất tĩnh co giật luôn",0,,,,,human_gold_round6,3,round6
Em bị trào ngược dạ dày nhưng đầu óc lúc nào cũng sợ bị bệnh lên gg tìm kiếm bệnh cách chữa hỏi người khác có bị giống mình không có khi hồi hộp tim đập nhanh lúc nào cũng không thấy vv buồn bực bồn chồn,0,,,,,human_gold_round6,3,round6
Ngày nào mình cũng đi học thứ bảy và chủ Nhật cũng đi học năm trước chỉ vì điểm chữ xấu mà mẹ mình cũng la mình và bây giờ mình rất áp lực vì việc học tập nghỉ thì mất hết bài còn đi học thì áp lực 😭😭😭😢😢,0,,,,,human_gold_round6,3,round6
"Con xin trân trọng cảm ơn thầy. Nhờ thầy mà con đã chữa lành dc phàn lớn vết thương mà con đã chịu đựng hơn 33 năm. Con đã biết buông bỏ nhiều thứ, kể cả điều mà con tưởng như quan trọng nhưng giờ đây ko còn giá trị nữa bởi con hiểu dc sự tổn thương do người khác đem lại quá lớn nhưng đã là quá khứ r. Nếu cứ sống gặm nhấm nỗi đau thì có lỗi với bản thân. Thứ quan trọng giờ là sk. Và như thầy đã từng nói: Yêu thương có hiểu biết. Vâng, con xin tri ân công đức của thầy!",1,,,0,,human_gold_pre_round5,3,round4_or_earlier
Mình khóc hết nước mắt luôn ❤❤❤❤❤,0,,,0,,human_gold_round5,3,round5
"bac si giang hay lam,rat hieu ve tram cam cam on bac si. gio rat muon nhin bs tram cam xem co nhu noi khong?",0,,,,,human_gold_round6,3,round6
"cảm giác mệt mỏi lắm e cứ tưởng bản thân sẽ thoát ra đc nó nhưng mà không. mọi vấn đề đều xoay quay mãi trong đầu e, nó lặp đi lặp lại như 1 cơn ác mộng, đánh thẳng vào tâm lí của bản thân, e luôn cố tổ răng bản thân mình ổn nhất nhưng cũng phải gục xuống với nhưng câu nói đầy ác ít từ mọi ng xung quang",1,,,,,human_gold_round6,3,round6
"em cảm thấy em có cả 2 cả burn -out và depression lúc thì cảm xúc thất thường, chán án, giấc ngủ thì thường e chỉ ngủ 4 tiếng và thường mơ thấy mình kh có hứng thú vs cuộc sống , còn burn out thì đôi khi e bị cả 2 áp lực từ việc học và công việc , hay cáu gắt , mất bình tĩnh trước mọi chuyện mình làm , thường xuyên mệt mỏi , suy trầm nhiều lúc kh muốn làm gì cả ,thường xuyên quên cả thói quen của bạn thân , bỏ mặc bản thân",1,,,,,human_gold_round6,3,round6
"Biểu hiện nặng nhất của trầm cảm là luôn nghĩ về quá khứ. k cảm nhận được hạnh phúc hay bất kỳ sự vui ve nào ở hiện tại cứ quay đầu về quá khứ tiếc nuối cứ mong đc sửa những lỗi lầm trong quá khứ khi biết k thể sửa đc thì trách bản thân nghĩ bản thân vô dụng lúc đó là lúc cơ hội sống của ng trầm cảm mong manh nhất họ có thể nghĩ đến ý định tự sát hay tự hành hạ bản thân (rạch tay, uống thuốc ngủ,dầm mưa) tôi đang trong giai đoạn đó",1,,,,,human_gold_round6,3,round6
Có loại người như vậy thật đó bạn _khi đi chơi ở Phú quốc 3 ngày...vào quán cafe (Đắng) tại Dương Đông...cách trước cửa quán 5m..tôi nhặt cái bóp (ví) cộm tiên..đếm đại khái tiền giấy 500n trên 30 tờ...và tiền nhỏ hơn(ko đếm ?)..và 7 tờ 100 dollar..cùng giấy xe..bằng lái (ko thấy CMND) thời còn CMND _Vào quán..tôi gọi tên trên giấy...có Anh kia hỏi (sao biết tên tôi ?)..và đối chiếu mặt và trong ảnh bằng lái..tôi thấy giống nhau..nên tôi nói đã nhặt trước quán..đưa lại cho Anh ta nguyên vẹn cái bóp (ví)..Anh ta mở ra xem..xong gấp lại..bỏ vào túi quần dài _ko thèm nói cám ơn..hay 1 câu gì đó..cho có chút nhân văn trong cuộc sống _và lần đầu trong đời..tôi biết loại người (máu lạnh cá sấu)..là có thật..kể cả lúc mình đem lợi ích đến cho họ ?,0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
"con bi benh hay suy nghi, dau oc luc nao cung suy nghi, suy nghi rat nhieu, ban be thi k ai thich con. ít ban. moi người thương noi con bi tu ki va tram Cam",1,,,,,human_gold_round6,3,round6
"Bệnh tâm thần kinh khổ lắm ,phải uống thuốc hoài thôi .bs điều trị theo kiểu nuôi bệnh ,chẳng có phương pháp gì cả .phải uống thuốc hoài",0,,,0,,human_gold_round5,3,round5
"Chúng tớ khg đến được với nhau,tớ có nghĩ đùa giỡn,tớ khg yêu nhưng tớ nghịch trong tình yêu,rồi ai cũng như mình, nhưng khi tớ phát hiện là lạ vì tớ khg đón nhận tình cảm của ai,tớ phân vân lắm hay ngộ nhận,tự tớ tự xoay 180°, 1 mình vậy à ! khg biết nt có biểu cãm gì khg ? Hi..i.. bây giờ tự thấy xấu hổ.....",0,,,,,human_gold_round6,3,round6
em đang học hsk2 cung muốn bỏ vai luon mất hết động lực,0,,,,,human_gold_round6,3,round6
"hmm lúc tôi rơi vào khủng hoảng tuổi 17 (chỉ là khủng hoảng thôi không phải trầm cảm hay gì, giờ tôi đã rất rất ổn bên người thương tôi), bố tôi từng chỉ thẳng vào tôi và chửi ""mày muốn chết thì chết đi, tao chôn"" tôi chết lặng, ngày đó tôi không chết thì tâm bệnh nữa, tôi chết vì lời nói của bố, chắc tôi đã không thể làm con của bố rồi.",0,,,,,human_gold_round6,3,round6
Luc nao a khong o ben e ma e noi nhu vay e khong so moi nguoi ???,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Áp lực TQ😩😩,0,,,0,,human_gold_round5,3,round5
"Dạ thưa sư ông con bị bệnh trầm cảm,với ám ảnh cưỡng chế, con xin sư ông giúp con",1,,,,,human_gold_round6,3,round6
"Xin được chia sẻ với tư cách là người từng bị trầm cảm ở mức độ nặng nhất ( chắc nguyên nhân sinh học) trong nhiều năm. Hồi đó mình cũng đi nhiều bác sĩ tâm lý các kiểu ở Sài Gòn, thuốc men này kia nhưng không hiệu quả. Người trầm cảm là người ở trong đường hầm tối lạnh và hun hút. Họ muốn thoát, muốn kêu cứu, cần ánh sáng và niềm tin là họ sẽ được cứu, sẽ được giúp, sẽ thấy lối thoát nhưng càng ngày họ càng hoảng sợ vì càng tối, càng lạnh, càng tuyệt vọng. Rồi đến lúc họ tin rằng lối thoát nhanh nhất, tốt nhất là chịu khó đi xuyên qua hầm tối, chịu lạnh, chịu đau một lần nhưng sẽ tìm được hạnh phúc và bình yên mãi mãi, không phải lo lắng, hoảng sợ, chịu đựng những nỗi đau quá sức mỗi ngày nữa, họ sẽ k còn bị tra tấn nữa. Sau khi vượt qua được thì mình cho rằng chỉ có chính người trong cuộc mới có thể giúp họ khỏi bệnh thực sự. Bất cứ ai hiểu biết về căn bệnh này hoặc từng trải qua đều có thể là bác sĩ nếu có tâm và càng nhận được nhiều yêu thương từ những người thân càng nhanh vượt bệnh. Chỉ có niềm tin và tình yêu mà chính người bệnh phải tự xây dựng và tìm kiếm mới có thể giúp họ vượt qua. Mong lắm không ai mắc bệnh này. Làm ơn đừng dùng thuốc thần kinh",0,,,,,human_gold_round6,3,round6
Thấm lắm thật ra tâm trạng tôi lúc này đúng như cuộc sống vô nghĩa này tụi nhỏ ko biết còn dc ji tôi cố gắng để dc ji,1,depression_auto,high,15,sống vô nghĩa|cuộc sống vô nghĩa|vô nghĩa,human_gold_pre_round5,3,round4_or_earlier
"hiện tại em đang bị các triệu chứng giống anh này, em đã khám nội soi đại tràng ở Tâm anh, nhưng kết quả không sao hết, em muốn đăng ký khám rối loạn lo âu thì đăng ký như nào ạ",0,,,,,human_gold_round6,3,round6
"27/4- 17/7 chúng mình kết thúc rồi, mình đau lòng và khóc nhiều rồi, th phải move on và năng lượng lại nào. Cố lên nào❤",0,,,0,,human_gold_round5,3,round5
Thương người từng là tất cả..khóc một mình đến cạn cả nước mắt..lần cuối nhận ra mình chưa từng vì nhau,0,,,,,human_gold_round6,3,round6
"Em áp lực thì cử vì môi trường mới ở cấp 3 , em kh theo kịp bạn bè em sợ lần thi này sẽ chết mất , em sợ ba mẹ buồn em cảm thấy có lỗi với ba mẹ",0,,,,,human_gold_round6,3,round6
"Cơ bản là việc ai nấy làm, k ai muốn chạm đến ai. Chính vì như vậy nên mới tiêu tốn ngân sách bấy lâu, 1 con đường đào lên dăm 3 lần là vì vậy, hôm nay ông cống đào, hôm sau ông điện lực, hôm sau nữa ông cáp, rồi ông cấp nước. ....... nếu đồng bộ thì đào 1 2 lần làm cùng lúc thì cái đường nó đâu có nham nhỡ, mà nó nham nhỡ thì ra cào lên cán lại.... việc đầy ra 😂😂😂😂 Mà để ý kỹ thì mấy này dân bắc mạnh dạn quay clip ý kiến chứ dân nam biết vẫn im và đi qua.",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Ngày mai là ngày mình ra toà ly hôn...mình cảm thấy bài hát này như viết cho mình vậy...đang buồn mà nghe thật sự đau tận tâm cang:((,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
tui r mệt mỏi nhiều lần nghĩ đến việc chết mệt lắm áp lực học đè nén lại thêm v bị mọi người xì xào bàn tán,1,,,,,human_gold_round6,3,round6
Tôi nghĩ rằng tôi không nên sinh ra trong đời này 😢😊,1,,,0,,human_gold_pre_round5,3,round4_or_earlier
Stress nhẹ 😊❤,0,,,0,,human_gold_round5,3,round5
"Thưa thầy, con từng bị đau khổ trong tình cảm, và bây giờ con ko thể vui được nữa, lúc nào con cũng thấy buồn trong lòng ,dù ko ai làm gì con cả, bây giờ con phải làm sao. Thưa thầy",0,,,,,human_gold_round6,3,round6
Dạo này em hay suy nghĩ nhiều lắm . Ngay cả việc mất nick face em cũng nghĩ ngợi . Muốn bản thân trở lại vui vẻ như trc n mãi ko đc . Tìm đến những cái vui vẻ n cx ko phấn chấn lên được bao nhiêu,0,,,,,human_gold_round6,3,round6
Âung cáo nhiêu nghe bực,0,uncertain,low,0,,human_gold_pre_round5,3,round4_or_earlier
"Cảm ơn thầy Năm! Em hiện đang là sinh viên nhưng rất mơ hồ về cuộc đời, k biết và k có động lực sống, k biết mình sống để làm gì từ đó sinh ra chán nản và mất phương hướng. Em rất mong thầy ra 1 tập TSKD hay 1 vid nói về chủ đề này, em cảm ơn thầy và toàn bộ ekip rất nhiều!",1,,,,,human_gold_round6,3,round6
"Mệt quá thời gian còn mấy ngày nữa thôi....Aaaa t muốn đỗ nv1.T sẽ làm đc ,tôi sẽ làm được🎉",0,,,3,,human_gold_pre_round5,3,round4_or_earlier
"Là một đứa con không biết tuổi thơ của mình là gì!Học tập bị áp lực rất nhiều!Học ở trường,chúng ta đã rất mệt mỏi!Thế nhưng bố mẹ chẳng biết tâm trạng của chúng ta bị áp lực đến như thế nào?",0,,,,,human_gold_round6,3,round6
"e thấy áp lực lắm anh ơi, ra trường được hai năm nhưng vì ko xác định được mục tiêu mình muốn gì nên giờ vẫn loay hoay mình muốn gì và nên làm gì. Và trớ trêu thay lúc ra trường cũng là lúc mẹ e biết tin bị ung thư, và bây giờ bà đã vừa mất, bố e cũng đã mất cách đây 15 năm, các chị đều đã lấy chồng, giờ chỉ còn mình e. Và bây giờ về cả kinh tế và nghề nghiệp tương lai e đều là con số 0, không lẽ cuộc đời e nó sẽ kết thúc nghiệt ngã như này sao :(( Giờ nhiều đêm e ko ngủ được, tóc bắt đầu rụng rất nhiều",1,,,,,human_gold_round6,3,round6
"Mình đã từng đi viện một mình nó khá là khủng khiếp. Nhưng 1,2,3 lần nó cũng sẽ quen sẽ vượt qua cả thôi. Nhưng đến 1 ngày khi mẹ mình bị bệnh UT phải đi mổ gấp. 2 mẹ con ở trong viện k có sự trợ giúp từ gd. Lúc đưa mẹ vào phòng mổ mình như sụp đổ hoàn toàn mình cầu nguyện rất nhiều, nỗi lo của mình k còn khóc được nữa. Thật may mắn khi ca mổ thành công. 1 tuần tròn mình k thể chợp mắt vì sk mẹ rất yếu. Nhưng rồi khi mình vượt qua nỗi sợ đó mình thấy chuyện một mình trải qua tất cả không còn là vấn đề với mình nữa. Nhưng mình cũng mong muốn có sự yêu thương, có sự chia sẻ, có được đùm bọc thì mình se tốt hơn rất nhiều.....",0,,,,,human_gold_round6,3,round6
"Tui bị chuẩn đoán rối loạn cơ thể, trào ngược dạ dày, chóng mặt ngoại biên kéo dài ko khỏi😢",0,,,,,human_gold_round6,3,round6
Mình nói thì thấy giọng hơi trầm còn khi ghi âm ko hiểu sao mà giọng cứ dẹo dẹo thế nào lúc ấy cảm thấy ảo thật = ))),0,,,0,,human_gold_round5,3,round5
"Thưa cha bao năm nay con rất buồn vì bao năm con cầu nguyện cho con gái của con được quay về.. nhà chúa nhưng ko được ước nguyện nó bỏ chúa cứ chạy theo những thói hư tật xấu lại hay chửi thề với con và với các con của nó nữa, nhiều khi con muốn bỏ chúa ko muốn cầu nguyện ko muốn đi nhà thờ nhưng cuối cùng con cũng ko được vì cầu nguyện đến với chúa đã ăn vào máu của con rồi.. hôm nay lần đầu tiên con nghe cha giảng thì lòng con cảm thấy nhẹ nhõm xin cha cầu nguyện cho con vững lòng tin với thiên chúa toàn năng AMEN ❤❤",0,,,,,human_gold_round6,3,round6
Còn ai nghe lại ko.,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Đang giảm cân mà anh ăn thèm quá 😢😢,0,,,,,human_gold_round6,3,round6
Nhiều lúc muốn bản thân biến mất khỏi trên đời này,1,,,,,human_gold_round6,3,round6
"Bạn biết gì không .Năm nay tớ học l11 nhưng trong đầu tớ vẫn luôn có cảm xúc tự hào tự hào rằng mình đã đạt điểm hơn monh muốn đã đỗ nv1 và luôn nhớ về nó .Và bạn biết không vì những suy nghĩ như trên đã khiến bản thân mình dậm chân tại chỗ ,mình đã kiêu ngạo nghĩ mình học giỏi hơn các bạn trong lớp khác nên bỏ bê học hành còn các bạn điểm thấp hơn mik tẹo đã cố gắng nỗ lực hết mình và có những thành quả tốt đẹp còn mik thì cứ dậm chân tại chỗ ấy thôi.Cho đến giây phút này mình đã biết được bản thân chỉ là hạt cát trên sa mạc .Tầm thường và nhỏ bé .Núi cao còn có núi cao hơn .Mà người ta nói không có gì là đích cuối cả .Ngay cả người già còn phải ngày đêm suy nghĩ xem mai mình sẽ làm gì để đỡ phí thời gian. Phải vậy sẽ chẳng có gì là chấm hết cả và chỉ khi dậm chân tại chỗ thì khi đó cơ hội sẽ chẳng còn.",0,,,0,,human_gold_round5,3,round5
"Em cũng vậy anh, nhưng í là mỗi lần em đưa ra í kiến thì đều bị phảng bác nên h em cảm thấy mik lun sai anh ạ ,chẳng bik nói sao cho mn hiểu được í mình và ko còn rụt rè nx với mn ai cx ko hỉu em cả 🥺 ngay cả em cx v",0,,,,,human_gold_round6,3,round6
Thiệt sự quá mệt mỏi vì mình đã tạo ra nợ nân chồng chất.,0,,,,,human_gold_round6,3,round6
Mọi người con đường đi học là con đường dẫn tới thành công nhanh nhất không phải là học bài sẽ có thành công nhưng học bài sẽ khiến mọi người đi đến thành công nhanh nhất có thể mọi người hãy nhớ điều đó và suy nghĩ còn không học bài thì các bạn khó mà xem được việc làm đời người là như vậy,0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
tôi hây bị đau nữa đâu rồi mọi khi ngủ mà cứ tưởng tưởng tư nói cái này rồi nói kia tới sáng không ngủ được đó là bệnh gì vậy bác sỉ bác si giúp tôi được không,0,,,,,human_gold_round6,3,round6
"Em bị rối loạn lo âu nên khi xem video này em thấy c Jess nói rất đúng những thứ em cảm nhận ạ. Đa số mn không biết về những tác động lớn của không gian sống lên tâm lý con ng, nên nhiều khi e cũng kh thể chia sẻ đc. Bây h em sẽ share video của c Jess để ai đó hiểu đc nỗi lòng của em, cảm ơn c Jess nhiều ❤️",0,,,,,human_gold_round6,3,round6
"Tại sao ai cũng mong bình yên , sống hạnh phúc .Nhưng lại chọn làm đau , làm tổn thương nhau vậy??? Quá mệt mỏi, quá thất vọng .",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Chỉ có những thứ đó mới khiến cho lòng vơi đi những nỗi buồn trong lòng ta tự mình ta,0,,,0,,human_gold_round5,3,round5
"Cuộc sống tôi từ nhỏ ko dk tình thương từ ai.mẹ mình thì toxic cay nghiệp vs con cái,cho họ là đúng dù có làm gì mẹ cứ kể lệ ngta là sai mỗi lần mẹ mình bực tức toàn là chửi con cái cay đắng.bây h tui bị tại nan tù tội mẹ tui cũng chửi tui ko ra gì.thấy hàng xóm ngta cha mẹ ngta phúc hậu làm ăn đủ thủ mà mẹ luôn chèn ép con cái.nhiều lúc cũng muốn kết thúc lắm .cảm buồn tui.ko ai hiểu",0,,,,,human_gold_round6,3,round6
❤️ mình cũng như vậy và mỗi tối đi ngủ mình đều mắc chứng lo âu do thời gian chịu đựng quá dài mà mình không dám nói,0,,,,,human_gold_round6,3,round6
"em đã đặt mục tiêu từ nữa năm trước, rồi em không biết bắt đầu từ đâu, rồi cứ thế là, để mai làm, để mai rồi tập, mai rồi học, thế là đã qua nữa năm nhưng không làm được gì cả,em rất hối hận, và em đang rất mơ hồ về tương lai và mọi thứ",0,,,,,human_gold_round6,3,round6
"Từ 1-2 năm trước, em biết một người nói thế này: ""Một ngày nào đó, bạn sẽ hối hận vì những điều mình đã không làm."" Lúc đó em đã nghe, nhìn, đọc nó và không làm gì cả. Em không hiểu được sự hối hận ấy sẽ lớn thế nào nên đã không đặt nặng nó. Cho đến hiện tại, em nhìn mình cấm đầu làm mọi thứ, làm việc, học tập,... Bây giờ mới thật sự hiểu sự hối hận trong câu nói ấy. Em chỉ mới 17 tuổi, người khác nói nó không quá muộn nhưng em lại mong mình cố gắng từ mấy năm trước thì sẽ tốt hơn.",0,,,,,human_gold_round6,3,round6
Nhiều lúc bói rối con tìm lạc lối,0,,,,,human_gold_round6,3,round6
"Cảm ơn video rất sâu sắc của anh. Đúng lúc em đang thấy khá tồi tệ về bản thân mình không đạt được những kì vọng của bản thân, mất động lực và cạn kiệt năng lượng để đi tiếp. Video của a đã giúp em hiểu đc vấn đề của bản thân mình đang mắc phải và tìm ra giải pháp. I'm very appreciate your video ❤️❤️",0,,,0,,human_gold_round5,3,round5
"Bước 1: Dành thời gian lắng lại Bước 2: Trò chuyện với chính mình 2 điều đơn giản: Viết nhật ký, 1/ Đi bộ: sẵn tiện phơi nắng luôn, có thể đi bộ chân trần để nối với đất => Cơ thể ấm 2/ Viết nhật ký: -Viết vô tri tự do lắng nghe suy nghĩ của mình, không phán xét suy nghĩ của mình, nghe để nghe, để thấu hiểu mình. -Viết tới khi nào bên trong đầu mình rỗng luôn => Tạo ra khoảng trống trong tâm trí của mình. -Có khoảng trống thì vũ trụ sẽ lấp đầy trí tuệ cho mình: erika Moment. -Khơi dòng để nhận nước: vũ trụ sẽ lấp đầy những câu hỏi, ý tưởng mới cho mình. -Kiên định với tiêu chuẩn của mình. 3/ Bảng hiểu mình: 4 cột: Không thích, Mình Thích Gì, Tại sao, Giải pháp Bước 3: Bạn cần phải trải nghiệm nhiều",0,,,0,,human_gold_round5,3,round5
"Chỉ có người từng bị thì mới hiểu sâu về bệnh này , thầy từng và đã từng .bệnh này chỉ có mình giúp mình dc .muốn vậy tâm phải An .suy nghĩ đơn giản .",0,,,0,,human_gold_round5,3,round5
"Nếu bạn nghi ngờ mắc chứng rối loạn lo âu, đừng ngần ngại tìm tới sự trợ giúp của chuyên gia nhé. Riêng tại Mỹ đã có tới trên 40 triệu người trưởng thành mắc rối loạn lo âu. Bạn không đơn độc. Chúc bạn an lành <3",0,,,0,,human_gold_round5,3,round5
Rất hay tôi sẽ buồn bỏ tất cả mà sống cho chính mình,0,,,,,human_gold_round6,3,round6
