comment_text,label,source,weight,annotation_round,final_label
"Xin lỗi vì đã vô tình để mọi người thấy được rằng bình luận này, vì hiện tại cảm xúc của mình như vỡ òa, chắc có lẽ ngày hôm nay là ngày tồi tệ nhất đối với mình. Mọi thứ đã đi xa quá xa, cả thế giới giống như quay lưng lại với mình, ai cũng đối mặt lại với mình hết ngay cả hiện tại mình chẳng còn ai để tâm sự và nói ra những chông gai trong lòng... cảm ơn vì đã đọc nó 😊",1,human_gold_round5,3,round5,depression
Học từ sáng tới tối nhưng mà vẫn chưa bằng ai cả có lúc chỉ bt cười thật tươi cho người khác coi mà nghĩ mình vui vẻ mà ko bt nghĩ về điểm số nhưng bên trong thì buồn. Có lúc tôi tự hỏi tại sao mình phải chịu đựng mà ko nói .,0,human_gold_round5,3,round5,normal
"Đêm nào trước khi ngủ tôi cũng nghe bản nhạc này.Giữa bộn bề cuộc sống lo toan cơm áo,gạo tiền.Xô bô và bon chen nơi thành thị.Muốn tìm bình an,yên tĩnh khi màn đêm buông xuống.Chúc cho mọi người cũng như tôi dù cuộc sống khó khăn hãy luôn cố gắng và trân trọng những gì mình có.",0,human_gold_round5,3,round5,normal
"Hôm nay thất tình, e lại tìm tới Trâm, đau quá chừng",0,human_gold_round5,3,round5,normal
"😢☺️🥀 lại nghe câu này của mẹ"" m chẳng đc tích sự j cả""☺️🥀😞 áp lực vs những người xung quanh lấy tôi ra lm trò đùa trog cuộc trò chuyện của ngta ☺️🥀😔",1,human_gold_round5,3,round5,depression
"Thực chất ba mẹ luôn yêu thương chúng ta và ko bao giờ muốn hại chúng ta cả. Chẳng qua do ba mẹ quá lo cho tương lai và điểm số của chúng ta mà thôi, nhưng tiếc là có thể bọn họ chửi mình hơi nặng lời và thường mình sẽ nghĩ rằng ba mẹ đang đặt áp lực lên mình. Nhưng thực chất ba mẹ chả ai muốn điều đó xảy ra cả, cái quan trọng là mình có hiểu đc họ hay ko thôi.😢😢",0,human_gold_round5,3,round5,normal
"""không ai hiểu đc e nữa r em cũng không hiểu bản thân mất thôi!!""",1,human_gold_round5,3,round5,depression
"Podcast chạm đến mình quá Huê ạ. Mình 22 tuổi mới ra trường. Ở ĐH mình thân với 3 bạn, nhưng ra trường đã gần 2 tháng ko tụ tập, gặp gỡ. Mình rất băn khoăn về vấn đề này, cảm giác tiếc nuối, trống rỗng, bứt rứt nó cứ quanh quẩn. Mình k biết phải làm ntn nữa.",0,human_gold_round5,3,round5,normal
"Đối với e thì nó là không màu. Mọi thứ xung quanh nó cứ mờ mờ ảo ảo, không có cái gì rõ ràng để e biết em nên đi về đâu. Cố gắng mạnh mẽ để bước tiếp nhưng có quá nhiều ngã đường, nhưng ngã nào cũng mênh mông vô định. Cảm giác đi vào ngã đường nào cũng là bế tắc. Cuối cùng e đã vượt qua bằng cách đứng yên, thản nhiên đón nhận những điều tiếp theo xảy ra với mình. Chỉ xem đó biết đó và để nó ảnh hưởng đến bản thân mình ít nhất có thể. Đó là khi em áp dụng lí thuyết của thiền định vào cách em nhìn nhận sự vật sự việc",0,human_gold_round5,3,round5,normal
"Cuộc sống càng lớn càng nhiều mệt mõi, lo toan, học hành, cơm áo, ánh mắt người đời... nhưng nghe lời Phật dạy chỉ vài phút thôi, tự nhiên thấy lòng nhẹ hẳn. Khổ đau không phải kẻ thù, mà là bài học giúp ta tỉnh thức. Chỉ cần buông bớt tham - sân - si , giữ một niệm từ bi, tâm sẽ an và bình yên sẽ tìm về. Nam Mô A Di Đà Phật",0,human_gold_round5,3,round5,normal
Con mệt quá thầy ơi 😔,1,human_gold_round5,3,round5,depression
"Mình phải cảm ơn chị Sun nhiều , mình có 1 ước mơ to lớn là học đại học nhưng đúng là mình chia sẻ với nhầm người thật , họ không ủng hộ mình họ còn nói này kia làm mình rất tự ti về bản thân mình , ừ chắc có lẽ mình chả bao giờ làm được thật , bởi vì người ta lớn mà , ngta nhìn thấu đời rồi , bây giờ mình chưa hiểu nhưng có lẽ sau này mình sẽ hiểu những lời ngta nói là đúng . Đến cả ước mơ của mình bố mẹ mình còn chả ủng hộ mình nữa là , lắm lúc cũng chả biết sống sao nữa , sống vì điều gì luôn . Nhưng ước mơ của mình cứ bị ngta đá xoáy vào lắm lúc stress thật sự .",0,human_gold_round5,3,round5,normal
E ra di lòng ạnh đổ vỡ Rồi e về làm tan nát trái tim a,0,human_gold_round5,3,round5,normal
"mình cũng đang trải qua giai đoạn rất căng thẳng và nhiều lúc kiểu muốn từ bỏ hết luôn ấy nma vẫn phải cố thôi, 12 năm ko thể nào là bát nước đổ đi được",0,human_gold_round5,3,round5,normal
"Mỗi lần em mệt mỏi và suy nghĩ nhiều thứ, em rất thích nghe chương trình của thầy, cảm ơn thầy, cảm ơn tri kỷ cảm xúc",0,human_gold_round5,3,round5,normal
Việc “đau đớn là điều không thể tránh” thực sự đánh thẳng vào tim mình — làm mình nhận ra rằng không hành động còn đau hơn là chịu đựng.,0,human_gold_round5,3,round5,normal
sắp thi cấp 3 rồi sợ quá ad ơi haizz tui hơi sợ môn toán hình và tiếng anh vì tôi hơi kém từ đó tôi sinh ra tính lười tôi thực sự muốn đỗ cấp 3,0,human_gold_round5,3,round5,normal
"Nhà tâm lý học nói rằng : học quá nhiều sẽ khiến não bộ không còn minh mẫn nữa mà còn làm giảm trí nhớ của bon trẻ , ảnh hưởng đến tâm lý và luôn nghĩ đến cái chết !",0,human_gold_round5,3,round5,normal
Nỗi đau thể xác mau lành hơn nỗi đau tâm trí,0,human_gold_round5,3,round5,normal
"nhà mình có ba anh chị em, và mình là con thứ 2. kiểu, mình đã có nhận thức rõ ràng từ khi còn rất nhỏ, cũng biết thương bố mẹ và thường xuyên giúp bố mẹ những gì mình có thể, dù muốn gì cũng chưa bao giờ đòi hỏi điều gì. Nhưng chị và em mình thì luôn quậy phá, cãi lời, và chẳng chịu làm gì cả. Thành ra có việc nào trong nhà cha mẹ cũng sẽ bảo mình làm, họ muốn gì cha mẹ liền cho, còn mình thì mặc kệ. Mình nhẫn nhịn tất cả, nhưng cha mẹ khi mắng hai người kia sẽ quay ra mắng cả mình, dù mình chẳng làm gì. Cha mẹ áp đặt mọi thứ về mình, thành tích phải giỏi (đến nỗi giờ mình ám ảnh, chỉ cần được điểm môn nào dưới 8 dù kiểm tra thường hay thi cũng cực kì suy sụp), phải biết làm việc nhà, phải biết này nọ này kia. Nhiều khi mình thấy chị em mình được vui chơi thoải mái làm mình rất ghen tị, và mình thì chẳng nhận được chút sự thấu hiểu nào từ gia đình cả. mình cũng không dám tâm sự với bất kì ai, vì căn bản họ sẽ mặc kệ.",1,human_gold_round5,3,round5,depression
Cũng chẳng gì cả vì nhân loại toàn cầu đang bị một thế lực toàn cầu áp đạt đúng sài rất cần trải nghiệm sống là nhận chứng nammoadidaphat,0,human_gold_round5,3,round5,normal
"Dù bame mình ko ép nhg vẫn có áp lực , nếu thi ko đậu ĐH chắc phải chờ năm sao thoi😢",0,human_gold_round5,3,round5,normal
Tôi khóc thật rồi,0,human_gold_round5,3,round5,normal
bác si tôi bị mất ngủ nặng lắm có cách nào để khắc phục ko à,0,human_gold_round5,3,round5,normal
1. Có người hỏi tôi sao ca nhạc buồn chuyện tình dở dang Có người hỏi tôi ca chi những lời tình buồn thê lương Có người hỏi tôi gieo chi tiếng lòng tan nát tâm tư Người còn hỏi tôi có phải tôi đã yêu tình yêu trắc trở? Nên mỗi lời ca như ngàn lời than van. Đk. Tôi ca nhạc buồn vì đời có mấy chi vui Tôi ca nhạc buồn vì cuộc đời ngang trái trong tình yêu Thương cho những người chìm trong khổ đau. Vì tình bạc đen tham sang phụ khó? Xem tơ duyên là trò đùa nhân gian Tôi ca nhạc buồn sớt chia tâm sự những người không may. 2. Thấu hiểu dùm tôi khi ca nhạc buồn lòng cũng tả tơi Nếu còn khổ đau câu ca tôi còn đượm đầy bi ai Chút nỗi niềm riêng tôi xin gởi vào câu hát mai sau Để được cùng ai trút cạn bao đắng cay tình duyên chẳng tròn Vơi bớt sầu thương cho nụ cười đậm trên môi...,0,human_gold_round5,3,round5,normal
Gia đình chỉ khiến đứa trẻ áp lực thêm mà thôi 😊😊😊,0,human_gold_round5,3,round5,normal
"Mình vừa trải qua hơn 2 tháng cao điểm của công việc, mình làm hdv du lịch. Phải quay đầu đi liên tục và lịch đi làm thật sự không cố định, ngủ không đủ giấc và sức khỏe đi xuống",0,human_gold_round5,3,round5,normal
"Con cảm tạ ơn Chúa vì được làm con của Ngài , con cảm tạ ơn Chúa mỗi khi con có sự lo lắng bất an vui buồn trong cuộc sống thì Chúa là người mà con chạy đến và Chúa đã dùng lời Ngài để soi dẫn cho con , và xin cho con luôn biết tin cậy nơi Ngài suốt cuộc đời của con và cho con có sự khôn ngoan đễ dẫn dắt con cái con đi trong đường lối kính sợ Ngài Amen ,cám ơn chương trình đã đem lời Chúa đến khắp mọi nơi đễ an ủi nâng đở cho những ai đang cảm thấy cô đơn hãy đến với Chúa Amen",0,human_gold_round5,3,round5,normal
Chữa lành nỗi đau quá khứ,0,human_gold_round5,3,round5,normal
"t đã nghe bài hát này từ lúc mới ra. t thích nó vô cùng. Và hôm nay t đã nghe nó bằng cả sự đồng cảm, nước mắt như mưa. sự dối trá ganh ghét đấu tranh áp lực từ xã hội chẳng là gì cả, nhưng sự không thấu hiểu, không đồng cảm, không chia sẻ từ gia đình lại khiến ta cảm thấy lạc lõng vô cùng. có khi sống một mình lại không cảm thấy cô đơn nhưng ta lại thấy cô đơn trong chính ngôi nhà của mình....",0,human_gold_round5,3,round5,normal
Mẹ ơi!con con rất yêu mẹ nhiều. Con yêu mẹ từ lúc mẹ mang nặng để đẻ con ra rồi đó mẹ con biết là con còn nhỏ nên làm mẹ cực và mệt nhiều lắm.Con cũng biết rằng mẹ đánh con là vì mẹ muốn con tưởng thành và mỗi khi con bị sốt thì mẹ đều chăm sóc con. Vì vậy con rất yêu mẹ nhiều và con cũng mong mẹ sẽ luôn mạnh khỏe và hạnh phúc nha mẹ của con,0,human_gold_round5,3,round5,normal
"Cảm ơn mọi người đã sản xuất ra bài hát này. Mình đang trong giai đoạn không ổn về mặt tâm lý và vì sống xa nhà, nên mình cũng chẳng thể chia sẻ được cho ai cả, lúc nào cũng một mình. Bài hát này như an ủi mình vậy. Mình nghĩ vào một ngày không vui, mình sẽ luôn nhớ đến lyrics này đầu tiên với sự đồng cảm mạnh mẽ nhất.",0,human_gold_round5,3,round5,normal
"Buồn, chán, chả muốn sống nữa, phải làm sao đây ?",1,human_gold_round5,3,round5,depression
"Nếu vấn đề nặng đến mức người ta vượt cả nổi sợ bản năng mà 44, thì đó không phải chuyện mà vài câu nói giải quyết được. Hoặc là giải quyết vấn đề đã ép buộc nạn nhân phải tìm đến cái chet, còn nếu không giải quyết được thì đừng ép họ phải tiếp tục sống trong nỗi đau. Với những ca mà vấn đề không đến từ yếu tố bên ngoài, như tramcam nặng, phải chung sống và giám sát bệnh nhân liên tục, cũng như từ từ chữa trị cho họ. Nếu không làm được, vậy đừng chỉ trích gì cả, cứ để họ đi đi. Tramcam nặng có xu hướng 44 hoặc git người, người mà chỉ lựa chọn 44 thì trên thực tế họ cũng đã bớt hại đời lắm rồi, cũng đã mạnh mẽ theo cách riêng của họ rồi.",0,human_gold_round5,3,round5,normal
Tôi bị cái thứ 3 là nhiều nhất,0,human_gold_round5,3,round5,normal
"Mình nghe mình buồn, không phải là buồn vì thất tình, là buồn là vẫn còn FA😔",0,human_gold_round5,3,round5,normal
Áp lực học tập - Tập 28,0,human_gold_round5,3,round5,normal
nổi buồn của tôi là câu đầu tiên,0,human_gold_round5,3,round5,normal
Stress nhẹ,0,human_gold_round5,3,round5,normal
"Càng giẫy giụa thoát ra sẽ càng bị nó kéo xuống nhanh hơn, mệt mỏi không giẫy giụa nữa để bản thân chìm dần chìm dần xuống vậy 😊",1,human_gold_round5,3,round5,depression
"Khi mà mình cảm thấy sa sút thì mik đều xem lại clip này, mong rằng tất cả học sinh ngoài kia dù lớn hay bé thì cux đừng quá lo lắng hay suy sụp khi điểm số ko như mong muốn nhé, 1 con số ko thể định đoạt tương lai của tất cả chúng ta và sẽ luôn là như vậy khi chúng ta có hi vọng vào cuộc sống bởi sau màn đêm u tối là ánh bình minh của 1 ngày mới",0,human_gold_round5,3,round5,normal
Những lúc mệt mỏi nghe bài này làm tôi cảm thấy nhẹ nhõm quên hết muộn phiền .. Thật mệt mỏi... 😢😢,0,human_gold_round5,3,round5,normal
"Đời người sống chỉ đơn giản là được sinh ra để sống vì ai cũng vậy đời này qua đời nọ, ai cũng sống nên mọi người đều phải sống, sống tới chừng nào tới số chết thì thôi. Còn sống như nào thì mỗi người có một số phận và cuộc đời riêng, nhưng dù sống kiểu gì thì cũng không thoát khỏi quy luật sinh tử, chết là hết, mọi thứ từ vật chất đến danh vọng danh dự hay gì gì đi chăng nữa cũng chỉ là tạm bợ hư vô!",0,human_gold_round5,3,round5,normal
Dù ai doi oan cho mình cũng ko được cãi nếu không sẽ bị mắng và đánh như tui tui đá nhầm cửa vỡ ra tui đã đổi oan cho anh tui làm anh tui bị đánh oan và sau khi tui đã đổi oan cho người khác hiện tại tui ko còn đổi oan cho người khác nữa nếu đã sai ta phải biến nhận không phai do ba mẹ đánh oan và mắng mình tất cả đều cố lý do hiểu lầm thôi dù có bị trách oan ta phải nhịn khóc và bị nghe những câu mắng NẾU AI THẤY TÔI NÓI ĐÚNG THÌ CHO TUI XIN MỘT LIKE nhé mọi người 😢😢😢😢😢😢😢😢😢😢,0,human_gold_round5,3,round5,normal
Iu sốp quó ❤ toàn làm vd động lực mà em thk ko à.,0,human_gold_round5,3,round5,normal
"đang trầm cảm và coi video này thấy lại khó chịu hơn, a này nói chuyện hơi dài dòng quá xem mà...",1,human_gold_round5,3,round5,depression
Đang không cô đơn... Cái nghe xong tự dưng cô đơn muốn xỉu 😁😁😁,0,human_gold_round5,3,round5,normal
chán lắm chỉ muốn mặc kệ mọi thứ,1,human_gold_round5,3,round5,depression
Ước gì mình đc nghe video này sớm hơn. Mình bị mất miếng pho mát và tự nhốt mình trong mê cung đến phát mệt. Bây giờ mình đã đấm vỡ mê cung cảm xúc và đi tìm khu pho mát mới. Cảm ơn Better Version ❤,0,human_gold_round5,3,round5,normal
Cố lên nào bản thân tôi ơi nỗi lực cố gắng lên nào!,0,human_gold_round5,3,round5,normal
"Một trong những lý do mà tôi nghĩ lớn nhất khiến giáo dục miền Nam hầu như bị tụt lại phía sau so với miền Bắc đó là cú sốc 75. Người miền Nam không quen với chương trình giáo dục của miền Bắc (áp dụng cho toàn quốc). Học sinh miền Bắc đã quá quen với môi trường giáo dục như vậy rồi từ thời ông bà cha mẹ của họ. Trong khi đó các phụ huynh miền Nam từng học dưới nền giáo dục miền Nam thì hoàn toàn bị sốc. Một số tỏ ra bất mãn không cho con đi học hoặc không quan tâm, học được thì học, không được thì thôi. Còn một số thì có lý lịch ""không tốt"" nên không cần nói mọi người cũng hiểu.",0,human_gold_round5,3,round5,normal
"Cảm ơn anh Thành. Em sinh ra và lớn lên tại nông thôn, ngày nhỏ em học giỏi lắm, nhưng ngày càng bước ra ngoài đời, gặp nhiều bạn giỏi hơn sự tự tin của em đã mất dần đi từng ngày, em không còn dám nói lên hết những suy nghĩ của mình, rụt rè với những dự định mà mình muốn làm. Lên Đại học, dù cho vẫn còn e ngại nhưng em cũng từng bước thực hiện những điều em mong muốn, Dám nghĩ Dám làm. Xem xong đoạn chia sẻ của anh, em cảm thấy mình không cô đơn, còn rất nhiều người vẫn còn loay hoay, vô định, tìm cho mình hướng đi của bản thân trong tương lai. Thanks for your sharing ❤",0,human_gold_round5,3,round5,normal
Bs ơi cho em hỏi vì em đang lo quá. Mẹ em uống 30 viên thuốc ngủ nằm ngủ mấy ngày rồi không dậy nổi không ăn gì luôn. Cho em hỏi mẹ ngủ tới khi hết thuốc là mẹ thức dậy bình thường hả bác.hay mẹ ngủ đã rồi đi luôn,0,human_gold_round5,3,round5,normal
"Giờ mình mới hiểu được rằng làm người lớn thật là khó , phải đối mặt biết bao nhiêu thử thách của cuộc sống , khiến bản thân đôi lúc cũng phải gục ngã nhưng khi nghĩ lại về tương lai , gia đình thì mình chỉ biết cố gắng vươn lên từng ngày thôi . Nghe bài này tự nhiên muốn quay lại lúc còn nhỏ ghê , vô tư và vô lo",0,human_gold_round5,3,round5,normal
"Mình có những thứ đó, vậy mình bị chầm cảm à",1,human_gold_round5,3,round5,depression
tưởng tượng tiêu cực không phải là suy nghĩ tiêu cực. Nhưng lạm dụng quá tưởng tượng tiêu cực thì sẽ hình thành suy nghĩ tiêu cực. cảm ơn bài giảng hữu ích này.,0,human_gold_round5,3,round5,normal
"2:53 Mất năng lượng khi ở xung quanh mn, áp lực phải làm công việc tốt nhất => đi kết nối chia sẻ với bạn bè, đồng nghiệp ????? Ủa rồi logic ghê chưa? Đi kể lể chia sẻ ra mà hết đc thì đã ko ai bị. Chỉ có 1 cách duy nhất là giải quyết tận gốc nguyên nhân thôi, đấy là nghỉ việc. Nghỉ việc thì hết burn out !!",0,human_gold_round5,3,round5,normal
Video dành cho tất cả những người con chịu nhiều áp lực mẹ tôi luôn đem tôi ra so sánh với những bạn khác mặc dù tôi đã xếp thứ ba,0,human_gold_round5,3,round5,normal
"Trong suốt 12 năm đi học e đã gặp phải cả 9 điều mà a chia sẽ. E đã bỏ lỡ tất cả từ gia đình, bạn bè, nhu cầu cá nhân…, tất cả chỉ tập trung vào việc học. Nhưng kết quả cũng chẳng đáng với cái công e bỏ ra tí nào. E đã vô cùng bất lực. Nhưng may mắn vào 1 tháng cuối cùng ôn thi THPTQG e đã dám ngừng lại 1 ngày và chiêm nghiệm lại trong suốt 12 năm đi học e đã học như thế nào. Và chỉ trong 30 ngày cuối cùng chuẩn bị thi e đã thay đổi và khắc phục 9 điều đó. Và kết quả rất tốt, e từ 1 đứa ngày đêm cày như trâu nhưng học lực chỉ trung bình, bị mọi người khinh bỉ E đã đậu vào 1 trong những trường tốt nhất ở miền Nam. Đến bây giờ khi xem video này e mới chính thức nhận ra mình đã burn out. Và chia sẽ của a ngày hôm nay với e là vô cùng quý giá để giúp e nhận rachính xác bệnh và cách điều trị cho căn bệnh này. Vô cùng tuyệt vời a ạ",0,human_gold_round5,3,round5,normal
Nghe den day ma toi khoc cho cha me em nay kp dang don nham va wua cjo cpn lo lam khi con dai lko no not cha me cia em honh qua ac va gay kho lkhan ong ong can bo dich gi manh noi mang tieng cho con may ong can bo cong san nay chi lsm thsm nhung tai co quam nha cung chan lam tot dep gi cpn cai ma luc tay mang tieng ac doc duoi con cai vâing fau ai mupn minh kho dau do so phan ỵang bo cua chau nay that la deo can ac doc hoep dam rpi chiu nhan cai ngjiep kiep sau may se lah qua vi coi thiong kp njan con khi nguoi cha khon nan,0,human_gold_round5,3,round5,normal
"ngỡ ngàng khi biết rằng mình đã thích và like cái video này trước đó một lần rồi và cũng vô cùng ngạc nhiên khi nhớ lại lần trước khi nước mắt em cứ tự rơi, có thể lần này nó không bản năng và vỡ òa như lần trước, nhưng nó vẫn nhắc nhở cho em biết thật sự mình đã dặt kỳ vọng vào bản thân nhiều tới mức nào. Bản thân tuy vẫn còn là sinh viên nhưng kỳ vọng về bản thân phải lo được cho cha mẹ, sống tự lập và lo cho bản thân làm em quên đi rằng mình vẫn có thể nhận được sự tương trợ từ chính những người vô tình làm cho mình nặng lòng nhất. Có thể là em chưa đủ trưởng thành để hiểu được từng nỗi lòng mà họ mong muốn dành cho con mình, nhưng ít nhất em đã gỡ bỏ được nút thắt đầu tiên cho sự thấu hiểu. Hy vọng lần sau khi quay lạy phần comment này em sẽ bình an hơn và sâu sắc hơn. Cảm ơn anh Trí",0,human_gold_round5,3,round5,normal
Nghe thầy giảng con khóc con đỡ bị áp lực hơn,0,human_gold_round5,3,round5,normal
"Podcast này mình đã nghe lại lần này là lần thứ 3.Mình luôn tìm đến nó vào những lần bất lực của bản thân,nhưng lần này là lần tồi tệ hơn những lần trước khi mình đã mất đi niềm tin vào thế giới này...",1,human_gold_round5,3,round5,depression
Em thất học thôi không thất tình đâu,0,human_gold_round5,3,round5,normal
Chị Giang nói như tâm sự nỗi lòng của em vậy. Từ bé em đã tự ti về vẻ ngoài và sau này em đã vượt qua nỗi tự ti của mình để hoà nhập với môi trường mới và có những thành tích nhất định.,0,human_gold_round5,3,round5,normal
"sự kì vọng quá lớn, nguyện vọng quá xa vời, năng lực của bản thân rất kém. Bạn bè ai cũng có mục tiêu riêng, họ ngày càng phát triển và tiến xa hơn. Còn bản thân lại càng tụt dốc",1,human_gold_round5,3,round5,depression
"nao a thử làm về nghỉ ngơi đi a, e nhận ra sau 1 thời gian cố gắng làm việc dài liên tục thì não ta sẽ rơi vào mệt mỏi, mệt kiểu ngủ 8 tiếng dậy vẫn thấy hơi mệt mệt, tập trung ko bén bằng lúc nghỉ 2 ngày ko làm gì và sau đó quay lại làm việc",0,human_gold_round5,3,round5,normal
Áp lực lắm T_T 😭😭😭,0,human_gold_round5,3,round5,normal
💛 Tự ti vs ko biết nói chuyện nên e mới thành nhát và ko quen đc ai áa chịi :< Rất muốn đc giao tiếp rộng lun mà gặp ngta run ko suy nghĩ đc gìi 🥺,0,human_gold_round5,3,round5,normal
"Biết ơn Vũ Trụ ! Biết ơn Phật Trời ! Biết ơn Tổ Tiên ! Luôn vận hành và xoay chuyển , hôm nay con đủ duyên lành nghe được lời diển giải phân tích của Bác Sĩ TRẦN con cảm thấy Tâm con nhẹ nhàng hơn , bản thân con cũng đang bị rối loạn lo âu vì Chồng làm ăn thất bại nợ tiền chồng chất . Tôi biết ơn Bác Sĩ TRẦN đã chia sẻ . Chúc Bác thật nhiều sức khỏe và luôn tràn đầy năng lượng yêu thương !",0,human_gold_round5,3,round5,normal
Anh làm về rối loạn ám ảnh cưỡng chế chưa ạ,0,human_gold_round5,3,round5,normal
"mình là k7 er, và năm nay mình thi lại. Thật ra năm trước mình cảm thấy mình đã hoàn thành khá tốt với hơn 23 điểm của khối d14, mình đậu nv1, và dường như có vẻ mọi thứ tiến triển tốt. Nhưng không, mình chọn nghỉ học. Thật ra mình k biết mình có lựa chọn đúng hay không, nhưng mình không đủ điều kiện kinh tế để đi tiếp. Ba mình mất sớm, mẹ mònh hơn 50t vẫn đang thức khuya dậy sớm buôn bán, anh mình làm công nhân nhưng 2 năm trước bệnh nên phải phẫu thuật và đến tận lúc mình viết những dòng này, anh mình vẫn chưa đủ khả năng đi làm. Nhà mình còn khoảng nợ được vay lúc xây nhà, anh mình hơn 30 vẫn chưa vợ con, gánh nặng sập xuống vai mẹ mình, nếu học tiếp mình không thể gồng nổi. Hiện tại mình chẳng biết làm sao hết, năm trước mình hào hứng ôn thi, nhưng từ sau kì thi đến nay mình chưa đụng vô nổi 1 chữ trong sách. Mình chả biết năm nay mình còn thi nổi không, mình không biết nếu lại đậu mình nên học không. 25.11.25",1,human_gold_round5,3,round5,depression
🥹 mình cũng sợ điều đó xảy ra,0,human_gold_round5,3,round5,normal
4:34 Mình khóc khi những lời cậu nói giống hệt những gì mình đã vừa trải qua sau đó một thời gian mình muốn có thể ngồi xuống với ba để nói chuyện nhưng mà đến giờ vẫn khó mở lời nhưng mà ngày đó ba đã nói không còn trách nhiệm với mình nên mỗi khi muốn mở lời mình lại nhớ đến những lời đó khiến lòng mình thắt lại không nói được,1,human_gold_round5,3,round5,depression
"Không dạy thì giảng viên thất nghiệp à. Ai chết mặc ai, tui lo đi dạy kiếm cơm đã, việc làm thì tự sv lo.",0,human_gold_round5,3,round5,normal
“ một chút cô đơn đôi khi là khoảng lặng cần thiết cho chính cuộc đời của mình”,0,human_gold_round5,3,round5,normal
Em nghĩ đến việc sắp đi vào giấc ngủ nên em không ngủ được 😢,0,human_gold_round5,3,round5,normal
"Cầm tấm vé trên tay em bay đến nơi xa Sài Gòn đau lòng quá Toàn kỷ niệm chúng ta Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên. Mình đã từng hứa bên nhau hết tháng năm dài Yêu đến khi ngừng hơi thở, đến khi ngừng mơ Nắm chặt tay đi hết nhân thế này Chân trời hằn chân ta, vô tận là chúng ta Mình đã từng hứa đi qua hết bao thăng trầm Cho dẫu mai này xa rời vẫn không hề đổi rời Có ngờ đâu ta sớm vỡ tan tành Nhặt từng mảnh vỡ xếp vào vali Cứ càng yêu, cứ càng đau Cứ càng quên rồi lại muốn đi thật nhiều Tokyo hay Seoul Paris hay New York Đi càng xa càng không thể quên Cầm tấm vé trên tay em bay đến nơi xa Sài Gòn đau lòng quá Toàn kỷ niệm chúng ta Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên. Ngày tôi chưa từng biết, tôi sẽ yêu em nhiều như thế này Để rồi khi ta cách xa tim này nỡ xa Ngày người chưa đến mang theo giấc mơ Rồi lại bỏ rơi lúc tôi đang chờ Chờ người đến dịu xoa tổn thương tôi đã từng Cầm tấm vé trên tay anh bay đến nơi xa Sài Gòn đau lòng quá Toàn kỷ niệm chúng ta Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên Phải đi xa đến đâu Thời gian quên mất bao lâu Để trái tim em bình yên như ngày đầu tiên.",0,human_gold_round5,3,round5,normal
"Học được 3 tuần nay rồi, kiểm tra ko môn nào được hết luôn😭 buồn thật sự",0,human_gold_round5,3,round5,normal
Mệt mỏi quá 😴😴😴,0,human_gold_round5,3,round5,normal
Tất cả đứa con như chúng ta đều ít khi được ba mẹ thông cảm thậm trí là coi cảm xúc của chúng ta là rác thậm trí luôn nặng lời và mình khóc r nhiều 😔 “Nhưng ko vì điều đó mà mình ghét ba mẹ”☺️,0,human_gold_round5,3,round5,normal
😢 mình thương một người ở nơi xa xăm bằng trái tim.ho lại thờ ơ như người ke xa lạ.chac họ ko thương mình. Nên trái tim họ ko cảm thấy dao.😢😢😢😢😢 Số phận tôi nghèo thôi cứ yên phận mình ước mơ chi rồi phải dao tự mình mình khóc rồi tự lao nước mắt một mình,0,human_gold_round5,3,round5,normal
Không có tình yêu nhưng bài này khiến tôi có càm giác thất tình🗿💧,0,human_gold_round5,3,round5,normal
có bạn nào đg tuổi 13 mà cứ sợ bị bệnh ung thư giống tui không cứ gờ gờ chỗ nào nó u lên là sợ lắm đi lại bác sĩ nói là tuổi đg lớn nên kh sao mà cứ vẫn lo,0,human_gold_round5,3,round5,normal
Cảm ơn anh Em hình như cũng bị nhưng nó nhẹ hơn Với lại trí tưởng tượng của em nó đã hình thành 1 bản thể nó luôn an ủi em thành ra em ko bị bi quan cực độ 😢😅,0,human_gold_round5,3,round5,normal
