"annotation_id","annotator","comment_text","created_at","final_label","id","lead_time","pii_pattern_flag","review_status","reviewer_note","updated_at" 
10469,"1","Ny em bảo tạm thời ct xg em vẫn cố gắng nhắn đc 4 5 ngày này r bh im lặng đột ngột thì có quá muộn k ạ😢😢😢","2026-08-07T02:44:32.218181Z","",10279,0.62,False,"","","2026-08-07T02:44:32.218209Z"
10470,"1","Mình từ nhỏ tâm lý đã ko ổn định, mà giờ cứ bị bệnh lo lắng lung tung không kiểm soát được . Thường thì mình ko có ko gian riêng, thường bị xâm phạm không gian riêng, cảm xúc khó chịu ngày một dồn nén, sau đó mik bắt đầu sợ hãi người xâm phạm vào vùng an toàn của mình, dần nó nặng hơn làm mik lo lắng sợ hãi tới cả chị mình, rồi tới mọi người xung quanh, dần mik muốn tách biệt khỏi mọi người,nó ảnh hưởng tới cuộc sống mình rất nhiều nhưng chua bao giờ mik lên tiếng được 😥😢","2026-08-07T02:44:36.245608Z","",10280,2.601,False,"","","2026-08-07T02:44:36.245641Z"
10471,"1","Sao con cảm thấy mờ mịt không biết đi về đâu","2026-08-07T02:44:39.710297Z","",10281,2.076,False,"","","2026-08-07T02:44:39.710315Z"
10472,"1","Lời bài hát như nói lên chính nỗi lòng mình vậy. Thương mình vì mình ko đủ dũng cảm để buông...","2026-08-07T02:44:42.658863Z","",10282,1.706,False,"","","2026-08-07T02:44:42.658880Z"
10473,"1","Thay mai toc va Khuon mat cua nguoi ca si co giong ca truyen cam sao ma giong Tuan Vy qua...! O la Tuan Vy that roi ha ha.. Tuan Vy gioi qua, da tai nhan.","2026-08-07T02:44:50.457522Z","",10283,3.936,False,"","","2026-08-07T02:44:50.457541Z"
10474,"1","Có ai bị đau co cứng các khớp đầu ngón tay ko vậy thank.sao mình đau gần một năm nay một bên tay phải thôi","2026-08-07T02:54:34.219158Z","",10284,9.302,False,"","","2026-08-07T02:54:34.219176Z"
10475,"1","ba me muon chung ta co tuong lai nhung ap luc hoc tap va thi luon la con cai rat met co hom lam bai den hon 12h hoc them tu 7h den 11h30 1h hoc den 5h 5h30 hoc den 8 gio roi ve hoc chuan bi thi ap luc cuc ki nang chung ta rat met nhung co gang cac bn nhe dung bo cuoc ma hay vung vang buoc len","2026-08-07T02:54:38.894949Z","",10285,3.717,False,"","","2026-08-07T02:54:38.894965Z"
10476,"1","Case trong công việc, bạn gặp cảm xúc tiêu cực khi đi làm mỗi ngày 1/ WHAT? Cảm xúc hiện tại: lo lắng, luôn trong trạng thái suy nghĩ, sợ đi làm, muốn nghỉ việc, sợ con người 2/ WHY? Tại sao mình lại có những cảm xúc tiêu xúc tiêu cực ? - Ở gần những đồng nghiệp tiêu cực - Quá tải trong công việc - Không kiểm soát được cảm xúc khi nhiều việc ập đến cùng một lúc - Luôn có những tình huống bất ngờ xảy ra ngoài ý muốn - Giao tiếp kém - Chưa chủ động hỏi, tìm cách giải quyết - Quản lý công việc theo lối mòn 3/ HOW? Cách giải quyết vấn đề bây giờ là gì? - Tập thể dục: đi bộ sau giờ làm 1 tiếng, đi bơi,... - Chia sẽ những vấn đề của mình với mọi người để xin lời khuyên và cách giải quyết - Dành thời gian sắp xếp lại task và cuộc sống cá nhân - Xác định mục tiêu nghề nghiệp ( để mỗi khi khó khăn muốn bỏ cuộc mình nghĩ lại lý do mình bắt đầu ) - Kiểm soát cảm xúc: xác định cảm xúc, chấp nhận cảm xúc, nguyên nhân của cảm xúc, thay đổi suy nghĩ - Học cách giải quyết vấn đề, tự đặt vấn đề cho bản thân dù chưa có vấn đề - Học cách giao tiếp trong môi trường công ty ( Youtube, quan sát người giỏi giao tiếp ) - Tìm cách quản lý công việc thông minh và hiệu suất : Liệt kê tất cả các task cần giải quyết, sắp xếp thứ tự và set thời gian hoàn thành, tìm phương án giải quyết taks khó, nhìn nhận lại các vấn đề đã xảy ra để rút kinh nghiệm","2026-08-07T02:54:41.598842Z","",10286,1.565,False,"","","2026-08-07T02:54:41.598860Z"
10477,"1","Mẹ tôi 62 tôi mất ngũ và họ có uống thuốc hoài mà không hết nhờ bác sĩ dúp mẹ con","2026-08-07T02:54:44.401854Z","",10287,1.728,False,"","","2026-08-07T02:54:44.401872Z"
10478,"1","Tuy thường xuyên mất ngủ cảm thấy mình cô đơn ngại va chạm dần ít nói không muốn tiếp xúc với ai luôn luôn nghĩ mình tệ khó bỏ qua cho bản thân 😢","2026-08-07T02:54:46.056171Z","",10288,0.575,False,"","","2026-08-07T02:54:46.056189Z"
10479,"1","con cx áp lực giống milk nhá cô hà có lúc con ngồi hc con cx khóc áp lực lắm cô ạ","2026-08-07T02:54:58.055201Z","",10289,10.334,False,"","","2026-08-07T02:54:58.055219Z"
10480,"1","Tôi ko bị ADHD, tôi bị SAD và nó thật là tệ...","2026-08-07T02:55:10.233302Z","",10290,8.227,False,"","","2026-08-07T02:55:10.233328Z"
10481,"1","Em đang ở trong cuộc chiến đó. Em thật sự ko thể nào vui được khi ng bạn thân của em đạt đc thành công nào đó. Mặc dù em bt bn ấy đã cố gắng, chăm chỉ rất nhiều để đạt được điều đó, bn ấy xứng đáng được như vậy. Nhưng trong lòng em vẫn luôn có sự ghen ghét đố kị nhất định và thất vọng về bản thân mik. Thấy mik tệ đến mức nào, lười biếng ra sao. Nhưng em vẫn luôn cố kìm lén, cố nở nụ cười chúc bn. Em bt điều đó là xấu và mqh giữa em và bn ấy sẽ trở lên đọc hại. Nhưng em ko dám chấm dứt mqh này, em sợ cô đơn và ko thể nói chuyện vs bn ấy nữa 😢😢","2026-08-07T02:55:13.374193Z","",10291,1.932,False,"","","2026-08-07T02:55:13.374212Z"
10482,"1","Mình luôn cố gắng mọi thứ chăm sóc tốt cho con , họ chỉ nhậu nhẹt k quan tâm đến tâm trạng của mình sao lại như vậy chứ,, lúc yêu nói đủ thứ cuối cùng mình k nhận được gì,, nhậu về cắm mặt vào điện thoại rồi ngủ,, mình mới sinh e bé,, bị đau đi khám nhiều nơi họ nói street,lo âu ,, biết mình như vậy rồi vẫn k an ủi còn tạo áp lực nữa,, khuyên các bạn trẻ đừng lấy người như vậy khổ . muốn tâm sự mà k biết nói với ai,, nên mình lên đây","2026-08-07T02:55:15.117288Z","",10292,0.668,False,"","","2026-08-07T02:55:15.117307Z"
10483,"1","Cứ như 1 sự mầu nhiệm vậy. Ngày hôm qua mình có làm 1 việc khiến minhg cảm thấy có lỗi vô cùng, mình bị nghĩ tiêu cực và k thể thoát ra được cảm giác ấy. Vô tình lướt Youtube và nghe đc baig này. Tự dưng thấy nhẹ nhõm. Thấy thoát ra đc cảm giác đó. Cám ơn bạn rất nhiều","2026-08-07T02:55:22.778976Z","",10293,6.517,False,"","","2026-08-07T02:55:22.778994Z"
10484,"1","ngày xưa mình có xem qua video này của chị vừng và mình thấy bình thường nhưng giờ khi trải qua áp lực học tập , đặt các giới hạn cho bản thân của với suy nghĩ rối ren trong đầu như mình không giỏi , mình thật ngu ngốc , và giờ ngồi xem lại mình vừa nghe và vừa khóc rất nhiều sau khi xêm xong cảm giác mình nhệ nhõm hẳn để quay lại cố gắng hơn , cảm ơn chị vừng nhiều ạ 💓","2026-08-07T02:55:24.341121Z","",10294,0.501,False,"","","2026-08-07T02:55:24.341146Z"
10485,"1","Từ sáng đến tối tôi chỉ mỉm cười ở vẻ ngoài như ko ai biết nỗi đau bên trong rất lớn và tôi mong ba và mẹ ko nói những lời nặng với tôi nữa🙃","2026-08-07T02:55:25.930255Z","",10295,0.493,False,"","","2026-08-07T02:55:25.930273Z"
10486,"1","watching this video hits different now, last time na pinakinggan ko 'to umiiyak pa ako sa taong hindi naman naging akin — pero ngayon, graduate na ako. I hope you guys heal from the things you never talk about at sana din ay maka-graduate na kayo. I'll be rooting for y'all ! : )","2026-08-07T02:55:27.602315Z","",10296,5.934,False,"","","2026-08-07T02:55:33.480375Z"
10487,"1","Đến với một môi trường hoàn toàn mới, khi mọi người sắp chạy đến đích còn mình thì chỉ mới ở vạch xuất phát, áp lực chồng lên áp lực. Mình tự giam mình trong những suy nghĩ tiêu cực, sự tiêu cực đó kéo mình xuống, khiến mình càng lúc càng tuột lại phía sau. Mình không ngừng đặt bản thân lên bàn cân không cân xứng. Mong mình có thể mau chóng thoát khỏi vòng lẩn quẩn tăm tối đó.","2026-08-07T02:55:35.659649Z","",10297,1.146,False,"","","2026-08-07T02:55:35.659666Z"
10488,"1","Cố tỏ ra mỉm cười nhưng tối thì ko thể nx vì quá áp lực gia đình - công vc mà ... Thật sự rất mệt mỏi 😞","2026-08-07T02:55:38.875445Z","",10298,2.098,False,"","","2026-08-07T02:55:38.875479Z"
10489,"1","em nghĩ nhiều lắm phải làm đau thật đau mới dừng lại đc, bởi vậy em đi đâu cũng bận áo dài tay dài chân vì tay nhiều thẹo lắm 🥲 em luôn ghét cơ thể mình. Vì nó quá ghê tởm, nhưng em kh dừng đc hành vi của mình. ❤","2026-08-07T02:55:41.216183Z","",10299,1.004,False,"","","2026-08-07T02:55:41.216201Z"
10490,"1","Vào được đại học top đầu thấy mình học kém nhất lớp, hàng chục lần có ý định muốn quay đầu nhưng nhất quyết không dám làm. Tiến lên khó khắn như lao vào cơn bão, lùi lại là vực thẳm sâu hoáy. Có những lúc mình nghĩ nếu có thêm tiền cuộc sống sẽ tốt hơn biết bao, có những lúc mình nghĩ mình đã lựa chọn sai con đường mất rồi. Năm 18 tuổi từ quê nghèo lên Hà Nội học đại học lần đầu cảm nhận được nỗi lo về cơm áo, gạo, tiền... Nhà nghèo cực lắm ai ơi!","2026-08-07T02:55:43.116620Z","",10300,0.594,False,"","","2026-08-07T02:55:43.116645Z"
10491,"1","Em chỉ bị mất ngủ và chẩn đoán hỗn hợp trầm cảm và rối loạn lo âu vậy bệnh em chữa khỏi k ạ nếu điều trị thì bao lâu khỏi ạ","2026-08-07T02:55:49.850626Z","",10301,2.723,False,"","","2026-08-07T02:55:49.850645Z"
10492,"1","Cai gi cai chứ bỏc đoc hại nguoi ,noi tot toi đau cung kg o lai voi nhau dc nua.mai nay ai lam co ta tức nua co ta lai ha đoc tiep.ba me ck co ac ba vẫn kg hai nguoi .ba chi zo chò tieu nhan thoi .con kia ac hon","2026-08-07T02:55:53.203199Z","",10302,2.186,False,"","","2026-08-07T02:55:53.203217Z"
10493,"1","Sao minh bi mat ngu khong het vay","2026-08-07T02:56:04.978802Z","",10303,10.577,False,"","","2026-08-07T02:56:04.978820Z"
10494,"1","Giả sử mình áp dụng phương pháp WWH trong spiderum thì sao khi mà mình tỏ tình bị và bị ăn dép của bé nguyệt thì mình sẽ suy nghỉ theo cách lần lượt như sau What: +mình đang cảm thấy cả thế giới đổ sập xuống sau 2s lắc đầu +Cảm thấy nản và không thấy còn ý nghĩa gì của cuộc sống này nữa +muốn khóc lắm mà nghẹn không thể khóc được +chỉ thấy được bầu trời vào mọi thứ xung quanh đều chuyển hết sang khung hình 2 màu Why + mình xấu à + mình quá vội à + mình không giỏi hay mình hành sử còn bị sai ở đâu trước đây + bé không biết mình yêu bé thế nào à + mình còn thiếu cái gì nữa + hay là mình khù khờ quá không How + tìm cách lấy lại tinh thần + chấp nhận sự thật là mình đã bị từ chối + mặt giày cố gắng theo để kiếm cơ hội để tỏ tình bé trong tương lai, thay đổi chiến thuật","2026-08-07T02:56:08.483929Z","",10304,2.394,False,"","","2026-08-07T02:56:08.483949Z"
10495,"1","mình vừa chia tay được 1 tuần, thật sự là rất đớn. Dù có cứng đến đâu, con người đứng trước tình yêu thật sự rất yếu lòng. Lyric nói đúng lên tình trạng bản thân hiện giờ, mình không biết sẽ gặp được người sau như nào nữa nhưng nếu được vẫn muốn đồng hành với người ấy lâu hơn chút. Việc ctay làm bản thân tổn thương đến mức phủ kín lịch trình, dù không muốn vẫn phải quên thôi ôi","2026-08-07T02:56:10.109978Z","",10305,0.438,False,"","","2026-08-07T02:56:10.109998Z"
10496,"1","15/8/2013 lần đầu tiên mình và ng ấy gặp nhau ở Sài Gòn. 6 năm xuyên suốt ng ấy luôn yêu thương mình, san sẻ mọi thứ nhưng chỉ do mình, chỉ do mình đã do dự 5 lần 7 lượt để rồi năm thứ 7 tụi mình vỡ vụn tới tình bạn cũng chả còn giữ lại đc. Tới lúc đấy mình mới biết rằng mình đánh mất gì, mất 1 ng qtrong là ntn. :) Thật sự cảm ơn bài hát đã vẽ đúng cảm xúc của e. :) Đúng, sài gòn qá đau lòng để mỗi lần e về lại thì mọi day dứt tiếc nuối đều cuồn cuộn qay về và sài gòn thật sự đau lòng để đến người ấy cũng ko còn ở Sài Gòn để e gặp và xin lỗi nữa mà thay vào đó ng ấy cũng đi qa một đất nước khác.🌻","2026-08-07T02:56:17.995209Z","",10306,6.276,False,"","","2026-08-07T02:56:17.995233Z"
10497,"1","Mi è successo nel 2020 e non mi sono mai ripreso completamente: a distanza di anni sono ""funzionale"" ma spesso anche fare ciò che mi piace non ha più il gusto di prima. E all'epoca dicevo uguale a te: ""non è che sono proprio in burnout, ma quasi, ecco... sono un po' stanco, avrei bisogno di una pausa"". Prenditela questa pausa Sio, lunga quanto serve, e quando torni occhio a non ricascare in circoli viziosi. In bocca al lupo","2026-08-07T02:56:19.766248Z","",10307,0.571,False,"","","2026-08-07T02:56:19.766317Z"
10498,"1","mệt mỏi thật mình không biết mình đã sống sai chuyện gì mà cuộc đời lại đối xử tệ với mình, hay là do mình có mặt trên cuộc đời này là sai nhỉ , những thứ mình muốn nó đã đi ngược lại với mình mong cho mình sớm tìm được niềm vui!","2026-08-07T02:56:21.432439Z","",10308,6.728,False,"","","2026-08-07T02:56:28.147784Z"
10499,"1","Em sắp thi cuối kì nhưng mà em cứ cảm thấy sao sao ấy không có niềm tin tí nào em rất sợ sợ không làm bài được điểm cao, nhiều lúc em rất mông lung, bứt rứt, khó chịu.","2026-08-07T02:56:41.122978Z","",10309,8.021,False,"","","2026-08-07T02:56:41.122996Z"
10500,"1","Mình bị trầm cảm bn năm rủi , nhưng giờ cũng đã thoát ra dc it","2026-08-07T02:56:44.406370Z","",10310,2.117,False,"","","2026-08-07T02:56:44.406387Z"
10501,"1","mình mất ngủ khổ quá có ai có cách nào kg chỉ mình với","2026-08-07T02:56:54.477785Z","",10311,8.851,False,"","","2026-08-07T02:56:54.477811Z"
10502,"1","Trong 4 năm qua mình đã mất đi 2 người bạn, một người mất vì covid, một người mất vì đột quỵ, thật sự khi nghe bài hát này nó khiến mình cảm thấy buồn vô cùng và cũng tiếc thương vô cùng cho những người bạn này. Mong rằng ở thế giới bên kia các bạn ấy cũng sẽ được hạnh phúc.","2026-08-07T02:57:01.381440Z","",10312,5.163,False,"","","2026-08-07T02:57:01.381457Z"
10503,"1","Con thấy mệt á. Con như bị bạn xa lánh. Con như bị cô lập còn toàn bị trêu chọc con chỉ 17 tuổi thôi. Nhưng sao mấy năm ni học con toàn bị như thế","2026-08-07T02:57:11.532499Z","",10313,6.987,False,"","","2026-08-07T02:57:11.532516Z"
10504,"1","I think this is why I, as an austistic person , struggle so much with doing mindless meaningless tasks in the workplace. Because it comes natural to me to analyze everything and try to make sense of what I am doing on the larger scope of the company/society. It's even harder when I find it makes no sense because my brain automatically shuts down the motivation to do it. This generally makes me end in an unmotivated loop of self-doubt about my abilities and purpose.","2026-08-07T02:57:13.069187Z","",10314,0.519,False,"","","2026-08-07T02:57:13.069204Z"
10505,"1","Đôi khi chính gia đình người thân khiến mình cảm thấy cô đơn và tổn thương hơn","2026-08-07T02:57:18.343875Z","",10315,3.989,False,"","","2026-08-07T02:57:18.343894Z"
10506,"1","Màu tím ạ, vì nó được trộn từ màu xanh và đỏ. Màu xanh giống như nước mắt vì em khi bị trầm cảm rất hay suy nghĩ vẩn vơ rồi bật khóc, màu đỏ là màu tức giận là những cảm xúc luôn đc em kìm nén rồi khi vượt quá thì lại vỡ tung ra làm tổn thương mọi thứ em muốn bảo vệ. Màu tím chính là sự hòa quyện của 2 thứ màu đó, luôn cố gắng khiềm chế, nhẫn nhịn không nổi thì vỡ toang vừa làm tổn thương người khác, vừa khiến màu xanh trào ra làm em bật khóc trong vô thức đến khi trấn tĩnh lại thì mọi thứ đã sảy ra rồi... Khi đấy em chỉ biết im lặng, tiếp tục kìm nén nước mắt và những lời xin lỗi trong tim. Đôi khi em tự hỏi em có tính cách gì vì em chưa bao giờ nói cảm xúc của em với một ai và khi yếu đuối nhất em vẫn chỉ ở một mình.","2026-08-07T02:57:20.750515Z","",10316,1.324,False,"","","2026-08-07T02:57:20.750541Z"
10507,"1","""giữa cuộc sống áp lực và nhiều mệt mỏi như thế này, mỗi ngày hãy dành ra 1 ít thời gian trong ngày để tự trò chuyện và an ủi vs chính bản thân bạn, tự vuốt ve bản thân bạn- 1 người mà cũng đã cố gắng rất nhiều, cũng đã tổn thương và trầy trật rất nhiều, bởi vì cuộc sống này chưa bao giờ là dễ dàng với hầu hết chúng ta.""","2026-08-07T02:57:23.253182Z","",10317,0.913,False,"","","2026-08-07T02:57:23.253208Z"
10508,"1","Có 1 đêm em suy nghĩ là ko có ai hiểu mình và em sẽ lấy kéo đâm vào người . Lúc đó e ko hiểu sao mà tự nhiên em đứng dây vào bếp lấy kéo 😱 rồi e nghĩ lại xoh vất kéo đi :((","2026-08-07T02:57:33.444002Z","",10318,9.1,False,"","","2026-08-07T02:57:33.444022Z"
10509,"1","Thà cô đơn, vì chưa từng yêu lấy ai. Còn hơn yêu một ai mà cay đắng thay. Suốt bao đêm dài. Nghĩ suy trong lòng, nuôi tổn thương. Một mình tôi. Chẳng phải buồn đau đắng đo. Còn hơn yêu rồi xong lại hay lắng lo. Mất hay là còn. Chữ duyên đã tròn hay là chưa. Khi xưa yêu nhau em trao tôi bao nhiêu muồn phiền. Thương đau bao vây khắp lối xa xôi em biền biệt. Đơn côi nơi đây, nhâm nhi cô đơn cứ thế uống hết ly rượu đầy, cố gắng nhắm mắt lấn át nỗi nhớ đôi môi thẩn thờ. Ú u. u ù.u. thà cô đơn vì chưa từng yêu lấy ai, còn hơn yêu rồi xong nhận ra đã sai. Quá đỗi bi hài, trách ai an bày, do mình thôi. Thà cô đơn, vì chưa từng yêu lấy ai. Được tự do chẳng trông chờ ai sớm mai. Tối đêm không cần, đỡ lo ngàn lần, không biệt ly","2026-08-07T02:57:40.569213Z","",10319,4.92,False,"","","2026-08-07T02:57:40.569229Z"
10510,"1","Hôm nay đi tiêm về bị ốm, lại ở ktx xa bố mẹ, lúc tối mọi người đều ra ngoài còn mỗi mình. Tự dưng tủi thân khóc vì những chuyện bé tí như vậy.","2026-08-07T02:57:45.624002Z","",10320,0.673,False,"","","2026-08-07T02:57:45.624024Z"
10511,"1","Cám ơn bài viết xuất hiện đúng trong thời điểm tôi đang nghi ngờ bản thân sau 1 sự việc tổn thất tinh thần khá lớn","2026-08-07T02:57:51.390189Z","",10321,4.691,False,"","","2026-08-07T02:57:51.390216Z"
10512,"1","12:46, ngày 13/8/2023: tôi thực sự mệt vì sự phân biệt đối xử, mệt vì trong nhà chỉ toàn lời trách móc mà không có sự động viên. Tôi thấy tôi muốn bị nhấn chìm trong thế giới mạng xã hội, muốn đi học vì nếu tôi như vậy thì sẽ không còn nghe thấy những lời trách móc ấy. Tôi muốn ở một mình, họ không hiểu cảm giác của tôi, họ chỉ biết rằng tính cách của tôi cần được thay đổi theo ý họ. Người ta nói không sai ""nếu trong nhà có ba đứa thì chắc chắn đứa thứ hai sẽ bị bỏ quên"", tôi cũng vậy, tôi bị bỏ quên và chẳng còn ai nhớ tôi ngoài những người bạn của tôi. Tôi quá mệt rồi","2026-08-07T02:57:53.171302Z","",10322,0.751,False,"","","2026-08-07T02:57:53.171321Z"
10513,"1","Mình bị 4 năm. Gần đây bệnh càng nặng dần. Mỗi lần lên cơn mệt là chóng mặt khó thở có lúc mới đi cấp cứu. Phải chăm con nhỏ nữa. Chưa thoát ra được","2026-08-07T02:58:01.339653Z","",10323,3.351,False,"","","2026-08-07T02:58:01.339688Z"
10514,"1","tớ thậm chí còn chẳng thể khóc cho đến khi xem đc video này, bị chính bố mẹ miệt thị ngoại hình, nghe những lời khó nghe nhất từ khi có nhận thức, bị ép làm những thứ mà thậm chí bản thân mình còn không biết mình có muốn hay không, mình từng có tg nổi loạn và chống lại những điều ấy, mình làm ầm lên chỉ vì muốn bố mẹ hỏi han và qtam mình nhưng rồi mình chợt nhận ra đó là điều không thể, mỗi lần mình nói ra những uất ức trong lòng họ lại bảo mình câm mồm đi chỉ vì không muốn nghe, mình từng tìm đến ông bà và họ hàng, lúc ấy mình nghĩ ít ra thì người lớn có thể nchuyen với nhau dễ hơn nhưng rồi thứ mình nhận lại là những lời an ủi sáo rỗng ""ráng đi con"", htai mình đang là hs cuối cấp, mình biết sắp tới là cuộc thi qtrong nhất cuộc đời mình nhưng mình lại cảm thấy trong lòng rất trống rỗng, cảm giác bản thân không thể tiếp tục làm bất cứ điều gì nữa, mình đã cố gắng kiềm nén suốt tg qua chỉ để đến hôm nay, mọi thứ dường như đổ vỡ, bức tường mình xây dựng lên cứ thế đổ sụp giống như tâm hồn mình vậy, hiện tai mình không biết phải làm gì cả, có quá nhiều suy nghĩ trong đầu mình, nó làm mình thấy khó chịu, làm ơn ai đó giúp mình với...","2026-08-07T02:58:02.939482Z","",10324,0.531,False,"","","2026-08-07T02:58:02.939501Z"
10515,"1","Nghe postcard này em phải theo dõi chị luôn, em cũng đứng trong tình trạng ý như chị và nào diễn ra đc 4 năm rồi tại sao em em có thể sống như vậy suốt 4 năm nay 😢","2026-08-07T02:58:08.475000Z","",10325,4.501,False,"","","2026-08-07T02:58:08.475019Z"
10516,"1","vì sự hứng thú nhất thời của bản thân mà tôi đã lm mất đi trái tim đáng lẽ ra thuộc về tôi, sau khi trùng sinh trai tim tràn ngập những sóng đánh vô bến cảm xúc mà tôi dành cho anh bây giờ đã trở thành trái tim đá đầy sứt mẻ sau nhiều lần dại khờ. Người tôi yêu thương và dành trọn cả cuộc đời để đến bên chỉ vì bạch nguyệt quang đã về nên tôi dần trở thành chiếc bóng mờ nhạt trong mắt anh, tôi dần phát hiện mình chỉ là thế chỗ cho trái tim hụt hẫng mà ng ngày đêm mình ở bên mong chờ để nhận đc tyeu đích thực còn chàng trai năm đó dốc hết sức để theo đuổi tôi thì tôi lại phớt lờ lm ngơ mới chính là trái tim chân thành vốn thuộc về tôi và tôi nên trân trọng nó cuộc đời có mắt đã cho tôi sống lại và làm lại cuộc đời từ bỏ những thứ đáng ra ko thuộc về mình để tìm về thứ vốn là của mình. Sau khi hồi ức kiếp của tôi chợt ùa về phút chốc tôi mới nhận ra mình đã đc ơn trên cứu dỗi, lần này tôi nhất quyết đồng ý tình cảm mà chàng thiếu niên năm đó dành trọn 1 đời để cho tôi. Cuộc sống là 1 con đường có vô vàn lối đi nếu ai ko định hướng đc bước đi và lối đi mà ,mik mong muốn thì mãi mãi sẽ ko bao thấy đc 1 chân trời tự do trong xanh, tyeu cx vậy 1 lối mòn tình yêu nếu nó là ngõ cụt ta cứ đi qua rồi đi lại dù có trượt ngã vẫn cắm đầu để theo đuổi nó thì mãi mãi chẳng thấy đc cái gọi là định mệnh của bản thân chỉ có những thứ vốn bản thân là tự tìm tòi và khám phá biết rút lui và biết tiến lùi đúng cách thì ta sẽ tìm đc acis gọi là tyeu dành cho bản thân","2026-08-07T02:58:11.321144Z","",10326,0.806,False,"","","2026-08-07T02:58:11.321164Z"
10517,"1","Tui nhìn con Thỏ mà tui trầm cảm giai đoạn cuối lun á:)))🌷","2026-08-07T02:58:17.482589Z","",10327,5.021,False,"","","2026-08-07T02:58:17.482610Z"
10518,"1","Chi oi nhung nyc co nguoi moi e nt cho nguoi nyc ko muon tra loi e thi e phai lam sao de keo tinh cam cua nyc lai chi oi e sơ mất nyc lắm chi chỉ e với","2026-08-07T02:58:22.422394Z","",10328,3.585,False,"","","2026-08-07T02:58:22.422412Z"
10519,"1","Rất nhiều năm trước đây, đã có khoảng thời gian mình đau khổ cực kì, ko thể diễn tả vs ai, cứ ôm một mình một nỗi đau thật lớn...nghe mấy bài của Khói...thì ra cũng có nhiều ng thất tình như mình...ngày qua ngày, nghe và cứ nghe...giờ đây, mọi thứ đã nằm lại sau lưng thật rồi, đi qua giông bão thì bầu trời phía trước thật bình yên và đẹp đẽ, dù cho đó là bầu trời xám xịt, nhưng lại đẹp biết bao...đau đớn nhất mình cũng đã đi qua rồi, nên còn gì đau khổ hơn mà mình có thể sợ nữa chứ...","2026-08-07T02:58:27.580247Z","",10329,4.02,False,"","","2026-08-07T02:58:27.580279Z"
10520,"1","vào ngày những nỗi niềm đang chất chứa trong lòng, mọi áp lực dần dần được dồn nén, cứ nghĩ mình sẽ tìm được một chút an ủi nào đó nơi bạn bè, những người mà mình tin tưởng, ấy vậy mà họ chẳng hiểu đc nỗi niềm ấy, và lời nói ấy được thốt ra: ""thôi m đi ra chỗ khác đi"", dẫu biết đó chỉ là lời nói đùa nhưng vào khoảnh khắc đó tim mình như vỡ ra thành trăm mảnh, cảm xúc vỡ oà chẳng thể kìm chế được. Cho dù mọi thứ có vẻ như đã dần bình thường trở lại nhưng có lẽ cái cảm giác đó sẽ mãi in sâu trong lòng của mình mãi mãi. Mình không ghét các bạn ấy đâu, mình thương các bạn ấy nữa, nhưng mà biết làm sao được, mình vẫn là một người hay suy nghĩ vẩn vơ mà...","2026-08-07T02:58:30.764582Z","",10330,1.619,False,"","","2026-08-07T02:58:30.764600Z"
10521,"1","Huhu dg muốn khùng cái lướt thấy😢 em thuộc dạng hc kém á nênn là em dg ráng nhưng mà e bj áp lực tại vì em kém quá nhìu môn e dg cố lắm mà áp lực quá 😢😢😢😢","2026-08-07T02:58:49.211321Z","",10331,11.725,False,"","","2026-08-07T02:58:49.211341Z"
10522,"1","Khong phai cho sung rung ma luat su noi qua dung nhu chung toi la bo doi phuc vien tu mat tran 479 khi phuv vien cho ve dia phuong tro cap phuc vien ko duoc cai gi huan huy chuong mat tran dua ve cho tinh tiep tuc gui cho nha nuoc tiep tuc lam cho cac d choan thanh nhiem vu ve dia phuong ma chung toi phai dang ky quan du bi hang 1 va nop 1 quyet di nh phuc vien va cac giay to cua mat tran dua ve lam ma toán bo a e phuc vien ve nam 85 khong duoc gi that nat cong","2026-08-07T02:58:55.294649Z","",10332,4.957,False,"","","2026-08-07T02:58:55.294669Z"
10523,"1","Khi nghi ve kỳ ut ,đây la lúc tôi muốn dung nhất, va ước thoi jian tro lai nam thang cho ai do ma vui ma buồn, nhưng tim thay hp ,va cung biết minh kg ton thương, xin loi ai do !kỹ an,","2026-08-07T02:59:00.129134Z","",10333,3.715,False,"","","2026-08-07T02:59:00.129150Z"
10524,"1","Có ai như mình k nhiều khi nó bắt mình suy nghĩ tiêu cực gặp ai cũng muốn kiếm chuyện với ngta biết là ngta k lm j đến mình nhưng mình kiềm chế lời nói k dc , riết như tâm thần vậy mệt mỏi nghẹn lòng ngực như gần chết vậy 😢","2026-08-07T02:59:04.400100Z","",10334,2.967,False,"","","2026-08-07T02:59:04.400119Z"
10525,"1","Ai bị bệnh này khổ lắm..mình bị 1 năm nay rồi ban đầu bị loáng choáng cái đầu rồi dần dần nó bị tim đập mạnh..đau họng..đi khám hết viện này tới viện khác..đều k ra bệnh..toàn kết luận rlla.mình khuyên ai bị bệnh này nên khám ở viện tâm thần..mình mới khám và đag uống thuốc thấy ổn hơn","2026-08-07T02:59:08.065543Z","",10335,2.606,False,"","","2026-08-07T02:59:08.065561Z"
