review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id
model_uncertain,Một đời con chấp nhận đau khổ ko tiền ko nhà cửa và một đời vất vả 😢😢😢😢😢😢 ăn xin ăn mày một đời còn ghin ghen xin lỗi một đời con ko lấy 😢😢😢😢con ko cần chồng tỷ phú 😢😢😢😢😢ko cần chồng đại gia chồng giàu chồng đẹp 😢😢😢 chỉ cần một người yêu thương con thật sự mà thôi 😢😢😢😢con ko cần gì hết chỉ cần anh ấy mà thôi 😢😢😢con ko cần giàu sang phú quý 😢😢😢😢danh vọng phù hoa tiền bạc vật chất nhà lầu xe sang ăn diễn của ca sĩ nhưng xin cho con phấn son 😢😢😢😢😢😢con chỉ cần một cây son một hộp phấn một bộ quần áo đẹp còn tỷ phú một đời con từ bỏ ko gì đau khổ bằng hai chữ chia ly nước mắt của sự đau thương thôi con chấp nhận còn ghin ghen và kin can một đời con từ bỏ 😢😢😢😢😢,uncertain,low,0,depression,0.6245443224906921,0.37545569999999995,0.6245443,True,depression,,,r5-0915
model_uncertain,Tôi bị tiểu đương .ăn tỏi có được kô thưa bác sỉ,uncertain,low,0,depression,0.6247077584266663,0.37529224000000005,0.62470776,True,depression,,,r5-0916
model_uncertain,"Trong đêm tĩnh lặng, ánh sao nhòa, những kỷ niệm lướt qua như làn gió, nụ cười từng ấm áp giờ lạnh lẽo, trái tim tôi, héo úa giữa dòng đời. Lối cũ chênh vênh, bước chân lạc lõng, mùi hương xưa vương vấn trong gió, mỗi lần gọi tên, lạc vào hư không, chia tay, một vết thương không thể lành.",uncertain,low,0,normal,0.6248961985111237,0.6248962,0.3751038,True,normal,,,r5-0917
model_uncertain,"Matsuko làm mặt hề, lm xấu chính mình để tại niềm vui cho người khác khiến mình cảm thấy như thấy được chính mình. Mk nhạt nhẽo, mình không tài giỏi, mình không có điểm gì nổi bật nhưng mình không muốn cô đơn, mình không muốn riêng lẻ, mình sợ 1 mình. Và cách mình chọn là biến bản thân trở thành trò hề để lưu lại trong mắt người khác dáng vẻ tếu táo, hài hước - dáng vẻ vốn chẳng phải là mình",depression_auto,medium,6,depression,0.6250258088111877,0.37497420000000004,0.6250258,True,depression,,,r5-0918
model_uncertain,"Tôi bị mắc bệnh này từ năm 14 tuổi, hiện nay đã 34 tuổi , giờ vẫn phải uống thuốc tây.",uncertain,low,0,depression,0.6252719163894653,0.3747281,0.6252719,True,depression,,,r5-0919
model_uncertain,"Mình cũng bị trg hợp ntn , mỗi khi bb mình chơi gì mà ko có mik thì mik rất nhạy cảm và nói này kia với các bạn , thì các bạn cứ nói mình lảm nhảm mà thôi ngày qua ngày Như vậy các bạn ko còn muốn nc với mình nữa",uncertain,low,0,depression,0.6254597902297974,0.3745402,0.6254598,True,depression,,,r5-0920
model_uncertain,Áp lực học tập - Tập 14,depression_auto,medium,6,depression,0.6254919767379761,0.37450799999999995,0.625492,True,depression,,,r5-0921
model_uncertain,"Tui bị gần hết, chỉ có khó khăn khi gọi điện thì ko có:(",uncertain,low,0,depression,0.6255467534065247,0.37445324999999996,0.62554675,True,depression,,,r5-0922
model_uncertain,Mình khóc hết nước mắt luôn ❤❤❤❤❤,uncertain,low,0,depression,0.6257561445236206,0.37424386,0.62575614,True,depression,,,r5-0923
model_uncertain,Thống kê trầm cảm ở đâu vậy quý dzị?,depression_auto,medium,5,normal,0.6257667541503906,0.6257667499999999,0.37423325,True,normal,,,r5-0924
model_uncertain,"Cám ơn bs và chương trình .Tôi bị mất ngủ nhiều năm .Gần đây lại mất ngủ nhiều hơn ,uống thuốc ngủ mà vẫn thức hoài ,b s ơi làm cách nào .",uncertain,low,1,normal,0.6258533596992493,0.62585336,0.37414664,True,normal,,,r5-0925
model_uncertain,10 Việc nên làm khi thấy chán nản trong cuộc sống,uncertain,low,3,depression,0.6260061860084534,0.37399380000000004,0.6260062,True,depression,,,r5-0926
model_uncertain,"Mình xem và nghĩ là bạn này là do còn chua đủ chín chắn và chưa đủ trải nghiệm nên chưa hiểu và chưa cảm thông với những trăn trở của ba mẹ. Mong bạn hãy nghe lời tư vấn của DST là nên đi gặp nhà tâm lý. Và mình tin rằng càng về sau, càng thêm tuổi bạn sẽ trưởng thành hơn, biết cách đối diện và suy nghĩ tích cực hơn với cuộc sống của bạn. Ba mẹ bạn xem clip này chắc sẽ vô cùng đau lòng và cả lo lắng tột cùng. Chúc cho ba mẹ và bạn sẽ thấu hiểu nhau.",uncertain,low,3,normal,0.6260216534137726,0.62602165,0.37397835,True,normal,,,r5-0927
model_uncertain,"Người sống nặng về tình cảm như mình đây thì nỗi đau x2 lần các bạn, lên mình chúc tất cả các bạn đang rơi vào hoàn cảnh k mong muốn này sớm vượt qua giai đoạn khó khăn này",uncertain,low,0,normal,0.6262414753437042,0.62624148,0.37375852,True,normal,,,r5-0928
model_uncertain,Ko thể chịu nổi nữa rồi 😌🥹😭,uncertain,low,0,depression,0.6264616250991821,0.37353840000000005,0.6264616,True,depression,,,r5-0929
model_uncertain,"Cảm ơn bác sĩ đã có lời khuyên, tôi vừa bị trầm cảm sau sinh 😢😢😢",uncertain,low,3,normal,0.6264969110488892,0.6264969,0.3735031,True,normal,,,r5-0930
model_uncertain,"Đừng quá cố gắng đến mệt mỏi, hãy dành thời gian cho bản thân, cái gì đủ cũng tốt hơn, có người rất tham vọng nên họ đạt được nhiều thành tựu, có người ít tham vọng hoặc ko nên họ ""Sống"" cho cuộc đời này, cuộc sống chỉ là sự trải nghiệm đừng áp đặt và nghĩ rằng nó xa xỉ, có người sinh ra được bộ não hơn người nên họ chẳng cần cố gắng quá sức chỉ cần 1 chút tham vọng và 1 chút cố gắng đã trở thành thiên tài, chúng ta hãy đi lên vì chúng ta, vì những thứ mà mình yêu thương, có lẽ khó hoặc ko nhìn thấy nhưng đừng để cuộc sống vô nghĩa, niềm vui và hạnh phúc là thứ ta nên ưu tiên, xuất chúng hay ko sao đếm được, có đếm đc hết đời này ko, vui vẻ và đón nhận cuộc sống, hãy để nó đến, hãy để nó làm chúng ta tồn tại, đó là thời gian.",depression_auto,high,18,depression,0.6265034675598145,0.37349653000000005,0.62650347,True,depression,,,r5-0931
model_uncertain,"Xếp hạng của e là hạng 12 vào năm lớp 7... nhưng ko như e nghĩ, e tưởng:À, điểm này ok r hok sao hết, zầy là giỏi r (e tự khuyên bản thân, tự an ủi) Mẹ e bt đc e hạng 12 và bảo rằng: Tại sao z? Thấp hơn năm ngoái. Chắc là có bn ms nên lơ là trog học tập? Phải đi học thêm,... E cũng tự hỏi: Mẹ sao ko chịu hỉu cho mik? Những lúc e nói ra thì mẹ toàn ns là: Mẹ lm z chỉ mún tốt cho con, tạo động lực cho con,... Nghe những câu ns ấy khiến e nhức đầu ko mún tâm sự😔Nhìu lúc cũng tự nghĩ trog đầu mik: Hồi xưa mẹ có đc như mik đâu mà so sánh?... Mẹ bt e cũng có kênh youtube nhưng thay vì là những câu: Cố lên con gái mẹ tin con!?. Thì mẹ lại nó: Lm youtube ko đc j , nhỡ con lơ là ko học tthì sao? Thấy cj Jenny Huỳnh ko? (YouTube nổi tiếng) nó vừa học vừa lm vid đc còn con thì sao. Chẳng bt lm j để giải thik cho mẹ hiểu nx🥺?",uncertain,low,0,normal,0.6265407502651215,0.62654075,0.37345925,True,normal,,,r5-0932
model_uncertain,đau lòng quá mọi người ơi em khóc nhiều lắm,uncertain,low,3,depression,0.6267291307449341,0.37327087000000003,0.62672913,True,depression,,,r5-0933
model_uncertain,"điều quan trọng nhắc 3 lần: người khác không quan tâm bạn như bạn nghĩ đâu người khác không quan tâm bạn như bạn nghĩ đâu người khác không quan tâm bạn như bạn nghĩ đâu hãy loại bỏ tạp niệm, suy nghĩ ng khác nghĩ gì về mình, hãy tập trung vào bản thân, phát triển bạn thân mỗi ngày everyday. cảm ơn anh Đan chia sẻ vấn đề mà e đang gặp phải, bản thân e luôn quan tâm những gì ngkhac nghĩ gì về mình, làm gì?, nói gì?, luôn suy nghĩ người khác sẽ nghĩ gì về mình, làm cho năng lượng cạn kiệt, mất tập trung, e sẽ cố gắng thoát ra điều này, lần nữa cảm ơn anhhhh",normal_auto,medium,-2,normal,0.6269422471523285,0.6269422499999999,0.37305775,True,normal,,,r5-0934
model_uncertain,"có lần tôi bất mãn với cuộc đời đến mức mà oán hận bản thân mình, tôi tự hỏi tại sao cuộc đời bất công như vậy, tại sao không phải ai sinh ra cũng có cùng 1 xuất phát điểm, ngoại hình như nhau, thể chất và sức khỏe như nhau, vật chất và địa vị như nhau ngồi ngẫm 1 lát, nếu thế giới này thật sự như vậy thì chẳng ai hơn chẳng ai thua, nhưng lúc ấy sẽ xuất hiện yếu tố may mắn khiến người này thành đạt hơn người kia, rồi cũng sẽ lại có sự oán trách cuộc đời bất công, thôi thì cứ xem như mình không may mắn ngay từ đầu vậy, bản chất cuộc đời vốn như thế rồi nên thôi, cứ ôm khăng khăng cái nỗi oán hận ấy cũng chẳng ai chịu trách nhiệm cho khổ đau của mình, chi bằng cứ cố gắng vượt qua xong kiểu cười khinh vào mặt cuộc đời",uncertain,low,0,normal,0.6270602345466614,0.62706023,0.37293977,True,normal,,,r5-0935
model_uncertain,"Khi ta thấy cô đơn, tức là tâm trí ta thấy cơ thể này đang cô đơn. Vậy đồng nghĩa với cơ thể ấy đang ở cạnh 1 kẻ bất ổn ( tâm trí bất ổn). Ai ngộ được thân và tâm là 2 thứ , tuy 1 mà 2. Tuy 2 mà 1",uncertain,low,3,depression,0.6272051334381104,0.37279487,0.62720513,True,depression,,,r5-0936
model_uncertain,Thuyết mình chán quá,uncertain,low,0,normal,0.6273397207260132,0.6273397199999999,0.37266028,True,normal,,,r5-0937
model_uncertain,"Cảm ơn sếp, em có lẽ cũng là một trường hợp mắc phải hội chứng này, thậm chí là nặng cơ, suýt tự sát mấy lần rồi :((",normal_auto,medium,-2,depression,0.6274811625480652,0.37251884,0.62748116,True,depression,,,r5-0938
model_uncertain,Mệt nhất là em rất buồn nhưng chẳng thể giải bài cùng ai,uncertain,low,0,depression,0.6276187300682068,0.37238127,0.62761873,True,depression,,,r5-0939
model_uncertain,"Cũng như em hiện giờ em sắp chuẩn bị thi THPT em chẳng có định hướng gì cả chiều cao thì thấp , còn công chức nhà nước thì em chẳng mong muốn làm cái nào , em muốn tự do về tài chính thôi, nhưng em chẳng biết tìm ai để học hỏi, ko quan hệ",uncertain,low,0,depression,0.6276818513870239,0.37231815,0.62768185,True,depression,,,r5-0940
model_uncertain,Phải biết chăm lo cho sức khỏe của cơ thể . Lúc bệnh rồi tiền như núi củng không cứu được .,uncertain,low,0,normal,0.6277840733528137,0.62778407,0.37221593,True,normal,,,r5-0941
model_uncertain,"Cảm ơn chị rất nhiều, hiện tại em đang trong đội tuyển quốc gia, nhiều lúc em cảm thấy rất tuyệt vọng khi nhìn thấy các anh chị và bạn bè hơn mình nhiều thứ. Đôi khi em cũng rất áp lực về những bài kiểm tra định kỳ của đội tuyển, vì là một người xuất xắc từ nhỏ đến lớn lúc nào cũng đứng top 1 đã khiến em rất sợ sự thua kém :< . Nhiều lúc khi giải một bài chưa ra mà mất cẩ một buổi đã khiến em cảm thấy thời gian bị lãng phí thật sự thì em đã khóc rất nhiều trong những lần đấy . Hi vọng từ đây đến kì thi em sẽ tiến bộ và đạt được thành tích cao",depression_auto,medium,6,normal,0.6278313100337982,0.6278313,0.3721687,True,normal,,,r5-0942
model_uncertain,"15/12/2024 1 năm 2024 thật dài Sau 2 năm đi làm, bản thân trải qua giai đoạn cực kỳ chán nản và muốn bỏ công việc hiện tại và tìm hướng đi mới Nhưng sau đó cũng bế tắc và chưa dám nhảy việc - em thật sự biết ơn anh Trí qua bài viết này, đã truyền thêm động lực cho em Giai đoạn tới có lẽ em sẽ tìm đủ mọi cách để master công việc hiện tại mặc dù em k thích Song song với đó, em dành thời gian để tìm hiểu về những lĩnh vực khác, nuôi dưỡng nó để 1 ngày đủ lông đủ cánh có thể sử dụng Em cảm ơn anh Trí, em sẽ cố gắng, k bao giờ bỏ cuộc",uncertain,low,1,depression,0.6279717087745667,0.3720283,0.6279717,True,depression,,,r5-0943
model_uncertain,Áp lực học tập - Tập 3,depression_auto,medium,6,depression,0.6279740333557129,0.37202597000000004,0.62797403,True,depression,,,r5-0944
model_uncertain,Mình lại thất tình nữa rồi 😢,uncertain,low,0,depression,0.627983808517456,0.3720162,0.6279838,True,depression,,,r5-0945
model_uncertain,E cảm ơn anh vì đã khuyên điều này e cũng đang bị áp lực,uncertain,low,1,depression,0.6279871463775635,0.37201284999999995,0.62798715,True,depression,,,r5-0946
model_uncertain,tui chú ý nhất là đường ruột sợ quá😱🫣🫣,uncertain,low,0,depression,0.6280537247657776,0.37194629999999995,0.6280537,True,depression,,,r5-0947
model_uncertain,Mình bị 5 năm từ 6 tuổi,uncertain,low,0,depression,0.6281365752220154,0.37186339999999996,0.6281366,True,depression,,,r5-0948
model_uncertain,❤ con nam mô a di đà phật ❤ von nắng nghe phật pháp đánh thức tỉnh tâm trí ! Hoc buông bỏ tiêu cực nghiệp duyên cho tan biến nợ đời !!! Âm phù dương chợ cho con ❤ giải thoát oan gia trái chủ ❤ phật pháp khai duyên mở ra cho con ❤ cho tâm hồn thanh thảnh. ❤ con lam lành hóa giữ khiêm cung giữ gia đạo bình yên GĐ vui vẻ hạnh phúc vũ trụ bao la cao minh soi xét sử lý sự tình bật tung màn kịch vạch trần tội ác phản bội cho con ❤ hết ám ảnh ❤ nhân quả cảm ứng ❤ con xin xám hối sự tình vô minh ! ❤con xin hồi hướng công đức bat nha ba la mật đa thiên thủ thiên nhãn quán tự tại vạn tuế vạn tuế vạn tuế vạn tuế vạn vạn tuế nở hoa ❤ tạo động lực cho con làm tròn bổn phận kiếp hồng trần .sứ mệnh cao cả ban tặng từ cao minh ❤,uncertain,low,0,normal,0.6281537115573883,0.6281536999999999,0.3718463,True,normal,,,r5-0949
model_uncertain,Mik cx bị một lần r,uncertain,low,0,depression,0.6281745433807373,0.37182546000000005,0.62817454,True,depression,,,r5-0950
model_uncertain,"Cuộc sống đôi khi mệt mỏi và nhiều lo toan, nhưng chỉ cần chậm lại một chút, ta sẽ thấy vẫn còn rất nhiều điều dịu dàng quanh mình: một buổi chiều yên gió, một lời hỏi thăm chân thành, hay chỉ là cảm giác được hít thở và tồn tại. Dù hôm nay chưa trọn vẹn, bạn vẫn đang cố gắng từng chút một, và điều đó đã rất đáng trân trọng. Hãy tin rằng sau những ngày khó khăn, niềm vui sẽ đến theo cách rất riêng — nhẹ nhàng, nhưng đủ để ta mỉm cười và yêu đời thêm lần nữa.",uncertain,low,3,normal,0.6282499730587006,0.6282499699999999,0.37175003,True,normal,,,r5-0951
model_uncertain,Lo âu mất ngủ thì làm sao em ơi.,depression_auto,medium,6,depression,0.6283989548683167,0.37160105,0.62839895,True,depression,,,r5-0952
model_uncertain,"Mệt mỏi, khó chịu, uể oải….thạm chí là chỉ muốn hưởng thụ mà không muốn làm. Đây hình như là một xu hướng tiêu cực của một số người trong thời đại 4.0. Cám ơn Thầy và ekip đã nêu lên hiện thực của đời sống và các biện pháp để tránh xu hướng trên. Rất thích nghe những bài học bổ ích như thế này.",uncertain,low,-1,normal,0.6284120678901672,0.62841207,0.37158793,True,normal,,,r5-0953
model_uncertain,"Em thấy video lúc 20t ngây thơ k hề lo toang gì về cs. Và chưa hề nghĩ 25 tuổi em phải xem lại, vì khủng hoảng, lo âu và mơ hồ về tương lai, thời gian này em luôn hỏi bản thân là ai, thậm chí đêm nào cũng phải chat với GPT, và em nhận ra những thứ em muốn ( công việc, kỹ năng, kiến thức, tiền bạc) nó là một cái thứ mà em chỉ mới chạm tới chưa kịp bóc vỏ, chưa kịp xem hướng dẫn sử dụng là đã thấy nản, thấy k kiên nhẫn để lột từng lớp ra. Em muốn quá nhiều thứ nhưng cũng quá vội. Em biết bản thân nên chậm lại, bóc vỏ và xem cách sử dụng của từng thứ một.",uncertain,low,1,depression,0.6284770369529724,0.37152295999999996,0.62847704,True,depression,,,r5-0954
model_uncertain,"@¿: nó như căn bệnh tái phát vậy, bị một thời gian rồi hết xong có thời gian ngắn lại bị như vậy🙂‍↕️",uncertain,low,0,normal,0.6284828186035156,0.62848282,0.37151718,True,normal,,,r5-0955
model_uncertain,Sau khi xem tui đã hiểu tui vừa tự kỷ vừa tâm thần 💀☠️💀☠️💀☠️💀☠️ Mong ko ai xem thấy bình luận này,uncertain,low,0,normal,0.6285324096679688,0.6285324,0.3714676,True,normal,,,r5-0956
model_uncertain,Taiwan ngày 7/7/2024 Tôi đang cảm thấy mệt mỏi vì công việc Tôi đang thấy lo lắng vì bệnh tật Tôi nhớ gia đình và vợ con Tôi cảm thấy dễ chịu sau bài tập này Tôi cảm thấy vui vì có vợ con ở nhà chờ tôi Tôi cảm thấy mình thật may mắn vì con có bố mẹ❤ Cảm ơn kim ba rất nhiều,uncertain,low,1,depression,0.628838062286377,0.37116194,0.62883806,True,depression,,,r5-0957
model_uncertain,Học giỏi học dốt không có nghĩa là bố mẹ được động đến lòng tự trọng và cảm xúc của con .Một lời động viên đối với bố mẹ khó đến vậy sao hả trong khi đó là những câu chửi bới đánh đập bố mẹ bố mẹ đang tạo áp lực cho con và chạm đến trái tim của con nếu là bố mẹ bố mẹ có chịu nổi những bức xúc đấy không❤❤❤❤,uncertain,low,3,normal,0.6289023160934448,0.62890232,0.37109768,True,normal,,,r5-0958
model_uncertain,"điểm mình thấp lắm , tệ hơn những lần thi trước.Mình đang ngủ quên trên chiến thắng hả? Cố gắng rất nhiều , nhưng tsao kết quả vẫn tệ ! Nhưng dù sao cũng phải bước đi , kh để đóng băng ở thất bại",uncertain,low,0,normal,0.6290146708488464,0.62901467,0.37098533,True,normal,,,r5-0959
model_uncertain,Đau đến thắt ruột gan,uncertain,low,0,depression,0.6290940642356873,0.37090594,0.62909406,True,depression,,,r5-0960
model_uncertain,"Thanks anh đã chia sẻ video có ích này. E chắc thuộc nhóm 3 rồi a :v , không quá lo lắng nữa. E đã từng bị khủng hoảng lúc ra trường á, việc đơn giản e làm để vượt qua đó là vẫn đi theo con đường mình đã chọn. Và đặt niềm tin vào đó, cho dù 5 năm nữa có thúi hơn thì cũng phải chấp nhận thôi :3 . Công việc của e không thể rời bỏ mạng xã hội được, tuy nhiên e đã tiếp thu đủ để khôn ngoan khi sử dụng nó. Mong những bạn trẻ nào bị khủng hoảng thì hãy có niềm tin là mình sẽ vượt qua thôi, và sau này sẽ còn thúi hơn nữa. Đừng để cơn khủng hoảng này đè bẹp các bạn, và lời khuyên mình dành cho mọi người đang bị là theo cách thứ 5 của anh Trí đó, hãy tìm cho mình 1 sở thích để nuôi dưỡng lại sự tò mò và hứng thú của mình. Đó chính là những việc nhỏ nhỏ mà bạn có thể làm trong lúc này.",normal_auto,medium,-2,depression,0.6291086673736572,0.37089132999999996,0.62910867,True,depression,,,r5-0961
model_uncertain,Cảm ơn anh em đi học đã rất cố gắng và hạn chế ham chơi nhiều vì bố mẹ rồi nhưng điểm thi lại không khá mấy bố mẹ lại một tí lại mắng rồi còn có chị em học tập giỏi nên em hay bị phân biệt nhiều đến lớp là cái thứ duy nhất mà em thấy vui vì ở đó có bạn bè ở gia đình sẽ luôn bị bắt học và không vó giờ nghỉ em thấy ghen tị với mấy đứa khác vì tụi nó học còn kém hơn em mà lại được chơi rất nhiều 24/7 còn em thì xong rất muốn nghỉ nhưng bố mẹ vẫn bắt học hè cữ mỗi lần bị mắng em ko bt làm gì và cũng không giám nói lại vì sợ bố mẹ lại chửi kể cả có sai hay đúng em chỉ biết giải tỏa bằng cách đâm vào đầu mình mạnh nhất có thể để giải tỏa cân giận,normal_auto,medium,-2,normal,0.6291383504867554,0.6291383500000001,0.37086165,True,normal,,,r5-0962
model_uncertain,khi phản kháng thì chúng nó cx có sợ đâu lúc mình bị bắt nạt cho dù đã giải quyết nhưng chúng vẫn cố tình nói xấu và kêu gọi những ng khác hùa theo nhưng mỗi tội ko ai theo tụi nó nên bị áp lực từ mọi ng xung quanh nên nó nghỉ học lun,uncertain,low,3,normal,0.6292482316493988,0.62924823,0.37075177,True,normal,,,r5-0963
model_uncertain,"Mình ghét sự Thiên vị, bất kì mqh nào bất kì thứ gì từ công việc đến học tập hay đời sống hằng ngày tất cả đều tốt nhất nên rạch ròi, để sẽ không một ai tủi thân như mình đã từng, đã phải cố gắng gồng hết mình để duy trì các mqh dựa trên mức độ thiên vị ưu tiên",uncertain,low,0,depression,0.6298323273658752,0.3701677,0.6298323,True,depression,,,r5-0964
model_uncertain,Áp lực học tập - Tập 23,depression_auto,medium,6,normal,0.6299645006656647,0.6299645,0.3700355,True,normal,,,r5-0965
model_uncertain,"Tuy iem ms lớp 5 nhưng vừa học tập xiêng đêm áp lực gia đình , phụ huynh lun kêu iem học tập ko cho iem quyền riêng tư 😢 iem bt bố mẹ làm v là thương iem nhưng ko hề công nhận việc học tập 😢",depression_auto,medium,6,normal,0.6301543712615967,0.6301543700000001,0.36984563,True,normal,,,r5-0966
model_uncertain,Tôi cảm thấy buồn và chán cô đơn ở nhà ck bị đối xử lạnh lùng về nhà mẹ đẻ thì bị khinh thường vì cái nghèo vì con cái hư đốn mà tôi phải trả giá gẽ lạnh,uncertain,low,3,normal,0.6301891207695007,0.63018912,0.36981088,True,normal,,,r5-0967
model_uncertain,"Mình cũng đã trải qua trạng thái cô đơn như vậy. Cô đơn không phải là không có ai bên cạnh, mà là khi có rất nhiều người xung quanh nhưng vẫn cảm thấy lạc lõng. Trong tình yêu, gia đình hay công việc, nếu không tìm được sự kết nối thực sự, ta vẫn cô đơn như bình thường. Nhưng đôi khi, cô đơn cũng là cơ hội để hiểu mình hơn, tìm ra điều thực sự ý nghĩa trong cuộc sống. Quan trọng là ta chọn cách đối diện với nó như thế nào. Bạn có trải qua cảm giác này chưa?",uncertain,low,3,normal,0.6303502023220062,0.6303502000000001,0.3696498,True,normal,,,r5-0968
model_uncertain,"Thực sự cảm ơn tia lửa từ chị. E đã có phương hướng để vượt qua giai đoạn rối loạn này, may mắn là e chỉ vừa bị tình trạng này khoảng 5 tháng, nên mọi thứ vẫn chưa quá nặng nề. Một lần nữa e cám ơn tia lửa từ chị",normal_auto,medium,-2,depression,0.6304927468299866,0.36950724999999995,0.63049275,True,depression,,,r5-0969
model_uncertain,Sao cảm thấy cđ mình buồn vá.,uncertain,low,0,depression,0.6308389902114868,0.36916099999999996,0.630839,True,depression,,,r5-0970
model_uncertain,"Nghe thật buồn cười, đã ""rưng rưng"" muốn khóc ! Lại còn ""ngủ ngon"" sao được nhỉ !",uncertain,low,0,normal,0.6309300363063812,0.63093004,0.36906996,True,normal,,,r5-0971
model_uncertain,Việc học làm chúng ta áp lực đến mức không còn ý thức học cũng không phải là thứ tốt dành cho trẻ em tuổi thơ của chúng là những trò chơi chứ không phải ép buộc học quá nhiều nếu không sẽ thay đổi cả tương lai😢 lẫn sự nghiệp,uncertain,low,3,depression,0.6311553716659546,0.36884459999999997,0.6311554,True,depression,,,r5-0972
model_uncertain,"E cũng hiểu ba mẹ lo lắng này kia đó a, nhma thật sự e vẫn chưa vượt qua đc những cảm xúc ấm ức, tức giận,...; kể nghe nhẹ nhàng v th chứ thật ra e vẫn chưa tìm ra từ nào đủ mạnh mẽ, đủ nặng để diễn tả cho vừa lòng, lý trí thì vẫn bt nên nói chuyện chia sẻ các thứ vs ba mẹ nhma trong lòng thì luôn cảm thấy ""tại s phải làm v, tại s tôi phải hạ mình xuống để nhẹ nhàng vs họ, họ gây ra bao nhiêu tội lỗi vs mình mà k lẽ chỉ vài câu nhẹ nhàng là xong s, r ai sẽ chịu trách nhiệm cho những tổn thương của tôi, họ phải hứng chịu hậu quả của mình và hiểu ra lỗi lầm đi chứ; nếu nhẹ tay và dễ dãi vs họ như v thì họ sẽ k coi mình ra gì, mình phải có tôn nghiêm của mình chứ; đã nói rõ nhiều lần r mà vẫn k bt tôn trọng lời mình nói mà cứ lặp lại sai lầm liên tục, phân tích cho tới mức đó r mà còn k hiểu, muốn tới mức nào mới chịu hiểu nữa..."" Theo a, e nên làm j để vượt qua những cảm xúc đó đây!",uncertain,low,3,normal,0.6312127113342285,0.6312127000000001,0.3687873,True,normal,,,r5-0973
model_uncertain,bệnh trầm cảm này khá là phổ biến luôn vì nhiều người gặp phải lắm,depression_auto,medium,5,depression,0.6313552260398865,0.3686448,0.6313552,True,depression,,,r5-0974
model_uncertain,em đã ko dám nhảy xuống mỏm đá vì sợ độ cao,uncertain,low,0,normal,0.6316644251346588,0.63166443,0.36833557,True,normal,,,r5-0975
model_uncertain,Em năm nay 50 mươi tuổi mât ngủ năng hỏn 4 năm rồi rồi nhà đac lắc hiên tại ai mách cach gì điều cách đó củng kg khỏi được mất ngủ nên em nhò băc sỉ có cách nào điều trị đươc bệnh mất ngủ giúp em vói ạ nhà điều kiên củng bình thường nên kg đi lai thăm khám đươc,uncertain,low,3,depression,0.6320341229438782,0.36796589999999996,0.6320341,True,depression,,,r5-0976
model_uncertain,"có hết nhưng tôi vẫn sống nhăn răng , cười đùa vui vẻ bthg , tốt nhất là quên hết những suy nghĩ tiêu cực , những điều tiêu cực trong cuộc sống và hãy biến chúng thành những thứ vui vẻ , tích cực , lạc quan . 👍👍",uncertain,low,0,depression,0.6320357918739319,0.36796419999999996,0.6320358,True,depression,,,r5-0977
model_uncertain,Áp lực học tập - Tập 26: Sự thật bất ngờ,depression_auto,medium,6,depression,0.6321825981140137,0.36781739999999996,0.6321826,True,depression,,,r5-0978
model_uncertain,dù biết là tiêu cực nhưng vẫn ước bản thân không tồn tại,uncertain,low,0,depression,0.6323226094245911,0.36767740000000004,0.6323226,True,depression,,,r5-0979
model_uncertain,Lúc còn bên cạnh ko trân trọng yêu thương bảo vệ Đến lúc mất đi lại khóc đến phế tâm là làm sao Người ta thường nói bát nước hất đi khó hốt lại Lm cha lm mẹ đừng sĩ diện quá mà lm hại chính con mik vì có thể cái giá phải trả đắt đến nỗi bản thân gánh ko nổi 😰😰😰😰😨😨😨 Biết đâu bất chợt ko còn gặp lại đứa con của mik thêm một lần nào nữa thì sao và có thể hôm nay là ngày cuối cùng nó còn sống 😭😭😭😭😔😢😢,uncertain,low,0,normal,0.6324133276939392,0.63241333,0.36758667,True,normal,,,r5-0980
model_uncertain,"Bài học hay quá, mình đang đắm chìm trong suy nghĩ vì mình luôn đặt quá nhiều kỳ vọng vào tương lai nên ngày nào cũng rất mệt mỏi, mặc dù biết phải thay đổi nhưng vẫn ko thể, nhưng qua bài học này mình thấy đã giúp ích mình rất nhiều, cảm ơn add ❤",uncertain,low,-1,normal,0.6325500309467316,0.63255003,0.36744997,True,normal,,,r5-0981
model_uncertain,"dù có bao nhiêu bằng chứng thì tôi vẫn tin điều mà tôi muốn tin. nếu sự thật trần trụi làm ta đau khổ thì sao ta phải cần biết sự thật? và tại sao phải chấp nhận cái sự thật đau lòng đó? có ai mà muốn phải đau lòng cơ chứ? người nghiện khó cai nghiện không chỉ vì chất gây nghiện mà cái chính là bởi chính họ không muốn cai. có nhiều thứ có thể gây nghiện, không phải chất gây nghiện nào cũng mạnh như ma túy, vậy mà người ta vẫn nghiện đủ thứ trên đời, không chỉ là ma túy và nhiều người khác cũng đang sử dụng các ""chất gây nghiện"" đó mà không hề nghiện, thế thì không thể đổ tội cho chất gây nghiện được. nhắc lại, cái chính vẫn là bởi chính người nghiện không muốn cai nghiện mà thôi.",uncertain,low,3,normal,0.6327538192272186,0.63275382,0.36724618,True,normal,,,r5-0982
