row_id,text
r5-0903,"Tui ko bao giờ muốn dựa dẫm vào gia đình nx rồi 🙂🙂😔😔, với lại con bị quen rồi ạ"
r5-0904,"Thất tình, hay còn gọi là nỗi đau của tình yêu tan vỡ, là cảm giác không ai muốn trải qua nhưng ai cũng phải đối mặt ít nhất một lần trong đời."
r5-0905,mình chỉ còn 7ng nx để ôn chuyên 6 và mik lucs nào cx hc đên 11h đêm dù mình ms lp5 cảm giác mett lắm nhx vẫn phải cố
r5-0906,"Đi làm áp lực thật. Càng thấy thương ba mẹ hơn. Càng thấy mình ngày càng vô dụng, chẳng bằng ai"
r5-0907,"Có em, em đang loay hoay về năng lực của bản thân"
r5-0908,"|D-6: Đếm ngược ngày thi THPTQG| Mới ngày nào chập chững bước vào cấp 1 với bao khát khao và hồn nhiên, mà giờ đây chúng mình đã trải qua 12 năm học rồi. Mỗi khoảnh khắc trôi qua thật ý nghĩa, có niềm vui, có nỗi buồn, có gian nan, có vất vả, có thất bại, có chút thành tựu... Quá nhiều cảm xúc, niềm vui nỗi buồn kề cận. Chúc cho tất cả các sĩ tử 2k7 sẽ trải qua kì thi ""sống còn"" một cách suôn sẻ, sớm chạm tay được vào ngôi trường mình yêu!"
r5-0909,Tình mình ngày nào Đẹp như trăng lung linh về đêm Mà sao nay xa xăm ôi mịt mù Biết lỗi nơi ai mà ta giờ xa lìa nhau Lòng ta nghe bâng khuâng xót xa Có tiếc nuối cũng xa nhau thật rồi Chuyện tình mình thật buồn Ngày vui thoáng gió cuốn sương khói Còn đây con tim đau không nhạt nhòa Tình đôi mình bây giờ như mùa đông Trơ cành khô đứng lạnh. Tình đôi mình đây giờ như gió Trôi dạt không bến bờ Hỡi gió lang thang ngày đêm về đâu Buồn không kiếp không nhà Chiều nay mình ta ngồi đây thầm mơ Phút giây thần tiên ngày xưa Người yêu giờ đây buồn không hỡi Xin về đây hỡi người Này em phương xa trời còn tuyết không? Bài ca buồn anh tặng em chiều nay Ước sao vọng vang về em Tình yêu cùng xây người yêu hỡi Bao ngày không xóa nhòa Hãy đến bên anh chiều nay người ơi Tình ta sẽ muôn đời
r5-0910,Mình cũng bị từ năm 2016
r5-0911,Dành thời gian để cảm nhận nỗi đau và tự chữa lành
r5-0912,"Một ngày sinh nhật quá nhiều hỗn độn, tuổi 22 tốt nghiệp đại học chưa kịp ổn định thì nhận giấy báo nhập ngũ, trong đầu không nghĩ được gì nữa. Cả ngày chỉ nghĩ về nó không biết phải làm gì tiếp theo ở lại HN với ngành mình học hay về quê làm việc trái ngành để đợi nhập ngũ. Thật là khó nghĩ và làm khó ngủ mà, chưa bao giờ mà lựa chọn lại khó với mình như v"
r5-0913,da mặt e cg hay bị đổ dầu :((( a có thẻ cse những sp kiem dâu & tri thâm môi đc k a🐸🐸🐸
r5-0914,Tôi lớn lên trong một gia đình công giáo di cư 54. Sống 15 năm dưới chế độ VNCH và 12 năm dưới chế độ XHCN. Năm 1997 sang Mỹ đoàn tụ gia đình. Tôi đã không là người công giáo nữa đã không hận thù cộng sản từ rất lâu rồi khi mà tôi được bộ đội Việt nam đóng quân ở Campuchia cưu mang trong một tai nạn vỡ tàu trên biển. Chính cuộc sống gần 30 năm ở Mỹ đã thay đổi quan niệm sống của tôi là lập trường dân tộc gia đình quê hương là những giá trị mà tôi trân quý nhất có điều là nhận thức của tôi chỉ là rất bình thường nên vẫn còn tìm tòi học hỏi mãi.
r5-0915,Một đời con chấp nhận đau khổ ko tiền ko nhà cửa và một đời vất vả 😢😢😢😢😢😢 ăn xin ăn mày một đời còn ghin ghen xin lỗi một đời con ko lấy 😢😢😢😢con ko cần chồng tỷ phú 😢😢😢😢😢ko cần chồng đại gia chồng giàu chồng đẹp 😢😢😢 chỉ cần một người yêu thương con thật sự mà thôi 😢😢😢😢con ko cần gì hết chỉ cần anh ấy mà thôi 😢😢😢con ko cần giàu sang phú quý 😢😢😢😢danh vọng phù hoa tiền bạc vật chất nhà lầu xe sang ăn diễn của ca sĩ nhưng xin cho con phấn son 😢😢😢😢😢😢con chỉ cần một cây son một hộp phấn một bộ quần áo đẹp còn tỷ phú một đời con từ bỏ ko gì đau khổ bằng hai chữ chia ly nước mắt của sự đau thương thôi con chấp nhận còn ghin ghen và kin can một đời con từ bỏ 😢😢😢😢😢
r5-0916,Tôi bị tiểu đương .ăn tỏi có được kô thưa bác sỉ
r5-0917,"Trong đêm tĩnh lặng, ánh sao nhòa, những kỷ niệm lướt qua như làn gió, nụ cười từng ấm áp giờ lạnh lẽo, trái tim tôi, héo úa giữa dòng đời. Lối cũ chênh vênh, bước chân lạc lõng, mùi hương xưa vương vấn trong gió, mỗi lần gọi tên, lạc vào hư không, chia tay, một vết thương không thể lành."
r5-0918,"Matsuko làm mặt hề, lm xấu chính mình để tại niềm vui cho người khác khiến mình cảm thấy như thấy được chính mình. Mk nhạt nhẽo, mình không tài giỏi, mình không có điểm gì nổi bật nhưng mình không muốn cô đơn, mình không muốn riêng lẻ, mình sợ 1 mình. Và cách mình chọn là biến bản thân trở thành trò hề để lưu lại trong mắt người khác dáng vẻ tếu táo, hài hước - dáng vẻ vốn chẳng phải là mình"
r5-0919,"Tôi bị mắc bệnh này từ năm 14 tuổi, hiện nay đã 34 tuổi , giờ vẫn phải uống thuốc tây."
r5-0920,"Mình cũng bị trg hợp ntn , mỗi khi bb mình chơi gì mà ko có mik thì mik rất nhạy cảm và nói này kia với các bạn , thì các bạn cứ nói mình lảm nhảm mà thôi ngày qua ngày Như vậy các bạn ko còn muốn nc với mình nữa"
r5-0921,Áp lực học tập - Tập 14
r5-0922,"Tui bị gần hết, chỉ có khó khăn khi gọi điện thì ko có:("
r5-0923,Mình khóc hết nước mắt luôn ❤❤❤❤❤
r5-0924,Thống kê trầm cảm ở đâu vậy quý dzị?
r5-0925,"Cám ơn bs và chương trình .Tôi bị mất ngủ nhiều năm .Gần đây lại mất ngủ nhiều hơn ,uống thuốc ngủ mà vẫn thức hoài ,b s ơi làm cách nào ."
r5-0926,10 Việc nên làm khi thấy chán nản trong cuộc sống
r5-0927,"Mình xem và nghĩ là bạn này là do còn chua đủ chín chắn và chưa đủ trải nghiệm nên chưa hiểu và chưa cảm thông với những trăn trở của ba mẹ. Mong bạn hãy nghe lời tư vấn của DST là nên đi gặp nhà tâm lý. Và mình tin rằng càng về sau, càng thêm tuổi bạn sẽ trưởng thành hơn, biết cách đối diện và suy nghĩ tích cực hơn với cuộc sống của bạn. Ba mẹ bạn xem clip này chắc sẽ vô cùng đau lòng và cả lo lắng tột cùng. Chúc cho ba mẹ và bạn sẽ thấu hiểu nhau."
r5-0928,"Người sống nặng về tình cảm như mình đây thì nỗi đau x2 lần các bạn, lên mình chúc tất cả các bạn đang rơi vào hoàn cảnh k mong muốn này sớm vượt qua giai đoạn khó khăn này"
r5-0929,Ko thể chịu nổi nữa rồi 😌🥹😭
r5-0930,"Cảm ơn bác sĩ đã có lời khuyên, tôi vừa bị trầm cảm sau sinh 😢😢😢"
r5-0931,"Đừng quá cố gắng đến mệt mỏi, hãy dành thời gian cho bản thân, cái gì đủ cũng tốt hơn, có người rất tham vọng nên họ đạt được nhiều thành tựu, có người ít tham vọng hoặc ko nên họ ""Sống"" cho cuộc đời này, cuộc sống chỉ là sự trải nghiệm đừng áp đặt và nghĩ rằng nó xa xỉ, có người sinh ra được bộ não hơn người nên họ chẳng cần cố gắng quá sức chỉ cần 1 chút tham vọng và 1 chút cố gắng đã trở thành thiên tài, chúng ta hãy đi lên vì chúng ta, vì những thứ mà mình yêu thương, có lẽ khó hoặc ko nhìn thấy nhưng đừng để cuộc sống vô nghĩa, niềm vui và hạnh phúc là thứ ta nên ưu tiên, xuất chúng hay ko sao đếm được, có đếm đc hết đời này ko, vui vẻ và đón nhận cuộc sống, hãy để nó đến, hãy để nó làm chúng ta tồn tại, đó là thời gian."
r5-0932,"Xếp hạng của e là hạng 12 vào năm lớp 7... nhưng ko như e nghĩ, e tưởng:À, điểm này ok r hok sao hết, zầy là giỏi r (e tự khuyên bản thân, tự an ủi) Mẹ e bt đc e hạng 12 và bảo rằng: Tại sao z? Thấp hơn năm ngoái. Chắc là có bn ms nên lơ là trog học tập? Phải đi học thêm,... E cũng tự hỏi: Mẹ sao ko chịu hỉu cho mik? Những lúc e nói ra thì mẹ toàn ns là: Mẹ lm z chỉ mún tốt cho con, tạo động lực cho con,... Nghe những câu ns ấy khiến e nhức đầu ko mún tâm sự😔Nhìu lúc cũng tự nghĩ trog đầu mik: Hồi xưa mẹ có đc như mik đâu mà so sánh?... Mẹ bt e cũng có kênh youtube nhưng thay vì là những câu: Cố lên con gái mẹ tin con!?. Thì mẹ lại nó: Lm youtube ko đc j , nhỡ con lơ là ko học tthì sao? Thấy cj Jenny Huỳnh ko? (YouTube nổi tiếng) nó vừa học vừa lm vid đc còn con thì sao. Chẳng bt lm j để giải thik cho mẹ hiểu nx🥺?"
r5-0933,đau lòng quá mọi người ơi em khóc nhiều lắm
r5-0934,"điều quan trọng nhắc 3 lần: người khác không quan tâm bạn như bạn nghĩ đâu người khác không quan tâm bạn như bạn nghĩ đâu người khác không quan tâm bạn như bạn nghĩ đâu hãy loại bỏ tạp niệm, suy nghĩ ng khác nghĩ gì về mình, hãy tập trung vào bản thân, phát triển bạn thân mỗi ngày everyday. cảm ơn anh Đan chia sẻ vấn đề mà e đang gặp phải, bản thân e luôn quan tâm những gì ngkhac nghĩ gì về mình, làm gì?, nói gì?, luôn suy nghĩ người khác sẽ nghĩ gì về mình, làm cho năng lượng cạn kiệt, mất tập trung, e sẽ cố gắng thoát ra điều này, lần nữa cảm ơn anhhhh"
r5-0935,"có lần tôi bất mãn với cuộc đời đến mức mà oán hận bản thân mình, tôi tự hỏi tại sao cuộc đời bất công như vậy, tại sao không phải ai sinh ra cũng có cùng 1 xuất phát điểm, ngoại hình như nhau, thể chất và sức khỏe như nhau, vật chất và địa vị như nhau ngồi ngẫm 1 lát, nếu thế giới này thật sự như vậy thì chẳng ai hơn chẳng ai thua, nhưng lúc ấy sẽ xuất hiện yếu tố may mắn khiến người này thành đạt hơn người kia, rồi cũng sẽ lại có sự oán trách cuộc đời bất công, thôi thì cứ xem như mình không may mắn ngay từ đầu vậy, bản chất cuộc đời vốn như thế rồi nên thôi, cứ ôm khăng khăng cái nỗi oán hận ấy cũng chẳng ai chịu trách nhiệm cho khổ đau của mình, chi bằng cứ cố gắng vượt qua xong kiểu cười khinh vào mặt cuộc đời"
r5-0936,"Khi ta thấy cô đơn, tức là tâm trí ta thấy cơ thể này đang cô đơn. Vậy đồng nghĩa với cơ thể ấy đang ở cạnh 1 kẻ bất ổn ( tâm trí bất ổn). Ai ngộ được thân và tâm là 2 thứ , tuy 1 mà 2. Tuy 2 mà 1"
r5-0937,Thuyết mình chán quá
r5-0938,"Cảm ơn sếp, em có lẽ cũng là một trường hợp mắc phải hội chứng này, thậm chí là nặng cơ, suýt tự sát mấy lần rồi :(("
r5-0939,Mệt nhất là em rất buồn nhưng chẳng thể giải bài cùng ai
r5-0940,"Cũng như em hiện giờ em sắp chuẩn bị thi THPT em chẳng có định hướng gì cả chiều cao thì thấp , còn công chức nhà nước thì em chẳng mong muốn làm cái nào , em muốn tự do về tài chính thôi, nhưng em chẳng biết tìm ai để học hỏi, ko quan hệ"
r5-0941,Phải biết chăm lo cho sức khỏe của cơ thể . Lúc bệnh rồi tiền như núi củng không cứu được .
r5-0942,"Cảm ơn chị rất nhiều, hiện tại em đang trong đội tuyển quốc gia, nhiều lúc em cảm thấy rất tuyệt vọng khi nhìn thấy các anh chị và bạn bè hơn mình nhiều thứ. Đôi khi em cũng rất áp lực về những bài kiểm tra định kỳ của đội tuyển, vì là một người xuất xắc từ nhỏ đến lớn lúc nào cũng đứng top 1 đã khiến em rất sợ sự thua kém :< . Nhiều lúc khi giải một bài chưa ra mà mất cẩ một buổi đã khiến em cảm thấy thời gian bị lãng phí thật sự thì em đã khóc rất nhiều trong những lần đấy . Hi vọng từ đây đến kì thi em sẽ tiến bộ và đạt được thành tích cao"
r5-0943,"15/12/2024 1 năm 2024 thật dài Sau 2 năm đi làm, bản thân trải qua giai đoạn cực kỳ chán nản và muốn bỏ công việc hiện tại và tìm hướng đi mới Nhưng sau đó cũng bế tắc và chưa dám nhảy việc - em thật sự biết ơn anh Trí qua bài viết này, đã truyền thêm động lực cho em Giai đoạn tới có lẽ em sẽ tìm đủ mọi cách để master công việc hiện tại mặc dù em k thích Song song với đó, em dành thời gian để tìm hiểu về những lĩnh vực khác, nuôi dưỡng nó để 1 ngày đủ lông đủ cánh có thể sử dụng Em cảm ơn anh Trí, em sẽ cố gắng, k bao giờ bỏ cuộc"
r5-0944,Áp lực học tập - Tập 3
r5-0945,Mình lại thất tình nữa rồi 😢
r5-0946,E cảm ơn anh vì đã khuyên điều này e cũng đang bị áp lực
r5-0947,tui chú ý nhất là đường ruột sợ quá😱🫣🫣
r5-0948,Mình bị 5 năm từ 6 tuổi
r5-0949,❤ con nam mô a di đà phật ❤ von nắng nghe phật pháp đánh thức tỉnh tâm trí ! Hoc buông bỏ tiêu cực nghiệp duyên cho tan biến nợ đời !!! Âm phù dương chợ cho con ❤ giải thoát oan gia trái chủ ❤ phật pháp khai duyên mở ra cho con ❤ cho tâm hồn thanh thảnh. ❤ con lam lành hóa giữ khiêm cung giữ gia đạo bình yên GĐ vui vẻ hạnh phúc vũ trụ bao la cao minh soi xét sử lý sự tình bật tung màn kịch vạch trần tội ác phản bội cho con ❤ hết ám ảnh ❤ nhân quả cảm ứng ❤ con xin xám hối sự tình vô minh ! ❤con xin hồi hướng công đức bat nha ba la mật đa thiên thủ thiên nhãn quán tự tại vạn tuế vạn tuế vạn tuế vạn tuế vạn vạn tuế nở hoa ❤ tạo động lực cho con làm tròn bổn phận kiếp hồng trần .sứ mệnh cao cả ban tặng từ cao minh ❤
r5-0950,Mik cx bị một lần r
r5-0951,"Cuộc sống đôi khi mệt mỏi và nhiều lo toan, nhưng chỉ cần chậm lại một chút, ta sẽ thấy vẫn còn rất nhiều điều dịu dàng quanh mình: một buổi chiều yên gió, một lời hỏi thăm chân thành, hay chỉ là cảm giác được hít thở và tồn tại. Dù hôm nay chưa trọn vẹn, bạn vẫn đang cố gắng từng chút một, và điều đó đã rất đáng trân trọng. Hãy tin rằng sau những ngày khó khăn, niềm vui sẽ đến theo cách rất riêng — nhẹ nhàng, nhưng đủ để ta mỉm cười và yêu đời thêm lần nữa."
r5-0952,Lo âu mất ngủ thì làm sao em ơi.
r5-0953,"Mệt mỏi, khó chịu, uể oải….thạm chí là chỉ muốn hưởng thụ mà không muốn làm. Đây hình như là một xu hướng tiêu cực của một số người trong thời đại 4.0. Cám ơn Thầy và ekip đã nêu lên hiện thực của đời sống và các biện pháp để tránh xu hướng trên. Rất thích nghe những bài học bổ ích như thế này."
r5-0954,"Em thấy video lúc 20t ngây thơ k hề lo toang gì về cs. Và chưa hề nghĩ 25 tuổi em phải xem lại, vì khủng hoảng, lo âu và mơ hồ về tương lai, thời gian này em luôn hỏi bản thân là ai, thậm chí đêm nào cũng phải chat với GPT, và em nhận ra những thứ em muốn ( công việc, kỹ năng, kiến thức, tiền bạc) nó là một cái thứ mà em chỉ mới chạm tới chưa kịp bóc vỏ, chưa kịp xem hướng dẫn sử dụng là đã thấy nản, thấy k kiên nhẫn để lột từng lớp ra. Em muốn quá nhiều thứ nhưng cũng quá vội. Em biết bản thân nên chậm lại, bóc vỏ và xem cách sử dụng của từng thứ một."
r5-0955,"@¿: nó như căn bệnh tái phát vậy, bị một thời gian rồi hết xong có thời gian ngắn lại bị như vậy🙂‍↕️"
r5-0956,Sau khi xem tui đã hiểu tui vừa tự kỷ vừa tâm thần 💀☠️💀☠️💀☠️💀☠️ Mong ko ai xem thấy bình luận này
r5-0957,Taiwan ngày 7/7/2024 Tôi đang cảm thấy mệt mỏi vì công việc Tôi đang thấy lo lắng vì bệnh tật Tôi nhớ gia đình và vợ con Tôi cảm thấy dễ chịu sau bài tập này Tôi cảm thấy vui vì có vợ con ở nhà chờ tôi Tôi cảm thấy mình thật may mắn vì con có bố mẹ❤ Cảm ơn kim ba rất nhiều
r5-0958,Học giỏi học dốt không có nghĩa là bố mẹ được động đến lòng tự trọng và cảm xúc của con .Một lời động viên đối với bố mẹ khó đến vậy sao hả trong khi đó là những câu chửi bới đánh đập bố mẹ bố mẹ đang tạo áp lực cho con và chạm đến trái tim của con nếu là bố mẹ bố mẹ có chịu nổi những bức xúc đấy không❤❤❤❤
r5-0959,"điểm mình thấp lắm , tệ hơn những lần thi trước.Mình đang ngủ quên trên chiến thắng hả? Cố gắng rất nhiều , nhưng tsao kết quả vẫn tệ ! Nhưng dù sao cũng phải bước đi , kh để đóng băng ở thất bại"
r5-0960,Đau đến thắt ruột gan
r5-0961,"Thanks anh đã chia sẻ video có ích này. E chắc thuộc nhóm 3 rồi a :v , không quá lo lắng nữa. E đã từng bị khủng hoảng lúc ra trường á, việc đơn giản e làm để vượt qua đó là vẫn đi theo con đường mình đã chọn. Và đặt niềm tin vào đó, cho dù 5 năm nữa có thúi hơn thì cũng phải chấp nhận thôi :3 . Công việc của e không thể rời bỏ mạng xã hội được, tuy nhiên e đã tiếp thu đủ để khôn ngoan khi sử dụng nó. Mong những bạn trẻ nào bị khủng hoảng thì hãy có niềm tin là mình sẽ vượt qua thôi, và sau này sẽ còn thúi hơn nữa. Đừng để cơn khủng hoảng này đè bẹp các bạn, và lời khuyên mình dành cho mọi người đang bị là theo cách thứ 5 của anh Trí đó, hãy tìm cho mình 1 sở thích để nuôi dưỡng lại sự tò mò và hứng thú của mình. Đó chính là những việc nhỏ nhỏ mà bạn có thể làm trong lúc này."
r5-0962,Cảm ơn anh em đi học đã rất cố gắng và hạn chế ham chơi nhiều vì bố mẹ rồi nhưng điểm thi lại không khá mấy bố mẹ lại một tí lại mắng rồi còn có chị em học tập giỏi nên em hay bị phân biệt nhiều đến lớp là cái thứ duy nhất mà em thấy vui vì ở đó có bạn bè ở gia đình sẽ luôn bị bắt học và không vó giờ nghỉ em thấy ghen tị với mấy đứa khác vì tụi nó học còn kém hơn em mà lại được chơi rất nhiều 24/7 còn em thì xong rất muốn nghỉ nhưng bố mẹ vẫn bắt học hè cữ mỗi lần bị mắng em ko bt làm gì và cũng không giám nói lại vì sợ bố mẹ lại chửi kể cả có sai hay đúng em chỉ biết giải tỏa bằng cách đâm vào đầu mình mạnh nhất có thể để giải tỏa cân giận
r5-0963,khi phản kháng thì chúng nó cx có sợ đâu lúc mình bị bắt nạt cho dù đã giải quyết nhưng chúng vẫn cố tình nói xấu và kêu gọi những ng khác hùa theo nhưng mỗi tội ko ai theo tụi nó nên bị áp lực từ mọi ng xung quanh nên nó nghỉ học lun
r5-0964,"Mình ghét sự Thiên vị, bất kì mqh nào bất kì thứ gì từ công việc đến học tập hay đời sống hằng ngày tất cả đều tốt nhất nên rạch ròi, để sẽ không một ai tủi thân như mình đã từng, đã phải cố gắng gồng hết mình để duy trì các mqh dựa trên mức độ thiên vị ưu tiên"
r5-0965,Áp lực học tập - Tập 23
r5-0966,"Tuy iem ms lớp 5 nhưng vừa học tập xiêng đêm áp lực gia đình , phụ huynh lun kêu iem học tập ko cho iem quyền riêng tư 😢 iem bt bố mẹ làm v là thương iem nhưng ko hề công nhận việc học tập 😢"
r5-0967,Tôi cảm thấy buồn và chán cô đơn ở nhà ck bị đối xử lạnh lùng về nhà mẹ đẻ thì bị khinh thường vì cái nghèo vì con cái hư đốn mà tôi phải trả giá gẽ lạnh
r5-0968,"Mình cũng đã trải qua trạng thái cô đơn như vậy. Cô đơn không phải là không có ai bên cạnh, mà là khi có rất nhiều người xung quanh nhưng vẫn cảm thấy lạc lõng. Trong tình yêu, gia đình hay công việc, nếu không tìm được sự kết nối thực sự, ta vẫn cô đơn như bình thường. Nhưng đôi khi, cô đơn cũng là cơ hội để hiểu mình hơn, tìm ra điều thực sự ý nghĩa trong cuộc sống. Quan trọng là ta chọn cách đối diện với nó như thế nào. Bạn có trải qua cảm giác này chưa?"
r5-0969,"Thực sự cảm ơn tia lửa từ chị. E đã có phương hướng để vượt qua giai đoạn rối loạn này, may mắn là e chỉ vừa bị tình trạng này khoảng 5 tháng, nên mọi thứ vẫn chưa quá nặng nề. Một lần nữa e cám ơn tia lửa từ chị"
r5-0970,Sao cảm thấy cđ mình buồn vá.
r5-0971,"Nghe thật buồn cười, đã ""rưng rưng"" muốn khóc ! Lại còn ""ngủ ngon"" sao được nhỉ !"
r5-0972,Việc học làm chúng ta áp lực đến mức không còn ý thức học cũng không phải là thứ tốt dành cho trẻ em tuổi thơ của chúng là những trò chơi chứ không phải ép buộc học quá nhiều nếu không sẽ thay đổi cả tương lai😢 lẫn sự nghiệp
r5-0973,"E cũng hiểu ba mẹ lo lắng này kia đó a, nhma thật sự e vẫn chưa vượt qua đc những cảm xúc ấm ức, tức giận,...; kể nghe nhẹ nhàng v th chứ thật ra e vẫn chưa tìm ra từ nào đủ mạnh mẽ, đủ nặng để diễn tả cho vừa lòng, lý trí thì vẫn bt nên nói chuyện chia sẻ các thứ vs ba mẹ nhma trong lòng thì luôn cảm thấy ""tại s phải làm v, tại s tôi phải hạ mình xuống để nhẹ nhàng vs họ, họ gây ra bao nhiêu tội lỗi vs mình mà k lẽ chỉ vài câu nhẹ nhàng là xong s, r ai sẽ chịu trách nhiệm cho những tổn thương của tôi, họ phải hứng chịu hậu quả của mình và hiểu ra lỗi lầm đi chứ; nếu nhẹ tay và dễ dãi vs họ như v thì họ sẽ k coi mình ra gì, mình phải có tôn nghiêm của mình chứ; đã nói rõ nhiều lần r mà vẫn k bt tôn trọng lời mình nói mà cứ lặp lại sai lầm liên tục, phân tích cho tới mức đó r mà còn k hiểu, muốn tới mức nào mới chịu hiểu nữa..."" Theo a, e nên làm j để vượt qua những cảm xúc đó đây!"
r5-0974,bệnh trầm cảm này khá là phổ biến luôn vì nhiều người gặp phải lắm
r5-0975,em đã ko dám nhảy xuống mỏm đá vì sợ độ cao
r5-0976,Em năm nay 50 mươi tuổi mât ngủ năng hỏn 4 năm rồi rồi nhà đac lắc hiên tại ai mách cach gì điều cách đó củng kg khỏi được mất ngủ nên em nhò băc sỉ có cách nào điều trị đươc bệnh mất ngủ giúp em vói ạ nhà điều kiên củng bình thường nên kg đi lai thăm khám đươc
r5-0977,"có hết nhưng tôi vẫn sống nhăn răng , cười đùa vui vẻ bthg , tốt nhất là quên hết những suy nghĩ tiêu cực , những điều tiêu cực trong cuộc sống và hãy biến chúng thành những thứ vui vẻ , tích cực , lạc quan . 👍👍"
r5-0978,Áp lực học tập - Tập 26: Sự thật bất ngờ
r5-0979,dù biết là tiêu cực nhưng vẫn ước bản thân không tồn tại
r5-0980,Lúc còn bên cạnh ko trân trọng yêu thương bảo vệ Đến lúc mất đi lại khóc đến phế tâm là làm sao Người ta thường nói bát nước hất đi khó hốt lại Lm cha lm mẹ đừng sĩ diện quá mà lm hại chính con mik vì có thể cái giá phải trả đắt đến nỗi bản thân gánh ko nổi 😰😰😰😰😨😨😨 Biết đâu bất chợt ko còn gặp lại đứa con của mik thêm một lần nào nữa thì sao và có thể hôm nay là ngày cuối cùng nó còn sống 😭😭😭😭😔😢😢
r5-0981,"Bài học hay quá, mình đang đắm chìm trong suy nghĩ vì mình luôn đặt quá nhiều kỳ vọng vào tương lai nên ngày nào cũng rất mệt mỏi, mặc dù biết phải thay đổi nhưng vẫn ko thể, nhưng qua bài học này mình thấy đã giúp ích mình rất nhiều, cảm ơn add ❤"
r5-0982,"dù có bao nhiêu bằng chứng thì tôi vẫn tin điều mà tôi muốn tin. nếu sự thật trần trụi làm ta đau khổ thì sao ta phải cần biết sự thật? và tại sao phải chấp nhận cái sự thật đau lòng đó? có ai mà muốn phải đau lòng cơ chứ? người nghiện khó cai nghiện không chỉ vì chất gây nghiện mà cái chính là bởi chính họ không muốn cai. có nhiều thứ có thể gây nghiện, không phải chất gây nghiện nào cũng mạnh như ma túy, vậy mà người ta vẫn nghiện đủ thứ trên đời, không chỉ là ma túy và nhiều người khác cũng đang sử dụng các ""chất gây nghiện"" đó mà không hề nghiện, thế thì không thể đổ tội cho chất gây nghiện được. nhắc lại, cái chính vẫn là bởi chính người nghiện không muốn cai nghiện mà thôi."
r5-0983,"Tôi cũng cảm thấy , những điều đó đang xảy ra đối với mình .nhưng không biết tâm sự cùng ai và nếu nói những chuyện đó ra thì họ sẻ nói . ta nói điên khùng không ai hiểu mình hết , truyện nhỏ xảy ra đối với tôi tôi cũng thấy áp lực 🥹"
r5-0984,bao lần khóc trắng đêm... tâm ơi
r5-0985,Em bị tất cả😢
r5-0986,"Ngày tôi lớp 7 hay 8 gì đấy, cô dọa sẽ cho tôi bị hạ bậc hạnh kiểm. Và tôi đã có ý định tự tử. Lớp tôi ở tầng 4... và tôi đi xuống tầng 2 để nhảy cho đỡ đau. Nhưng mà nghĩ nhảy thế thì đau lắm nên lại không nhảy nữa."
r5-0987,"Xin chào những con người đang bất lực, mệt mỏi. Thôii thì ngủ đi cho nhẹ tâm nhé để ngày mai lại tiếp tục với cái được gọi là cuộc sống nữa.😊"
r5-0988,chi ngoc oi .. e chuc chi lun thàh côg trog sự ngiêp và gap that nhìu may mắn trog cuoc sốg ... chi là nguoi đau tiên e thick đó
r5-0989,vid này đến đúng lúc mình đang không biết đối diện với cảm giác cô đơn ra sao :(
r5-0990,"Hồi xưa mình cũng hay than vãn, tự hỏi rằng tại sao mình lại sinh ra, mình chẳng hề yêu cuộc sống này chút nào, mình nguyện cầu sự k tồn tại của vạn vật, xog mình đã tự tìm câu trả lời để mình tiếp tục sống. Đó là ""mình sinh ra để không bao giờ phải sinh ra thêm 1 lần nào nữa"". Nó có nghĩa là khi bạn vẫn còn duyên, nghiệp của các kiếp trước chưa trả hết, bn sẽ vẫn tiếp tục phải sinh ra để hoàn thành nó, đừng nghĩ những người đc sinh ra trong nhung lụa là sung sướng, có khi họ lại sống trong cảnh thiếu sự yêu thương, đó là cái nghiệp của họ, còn tồn tại là vẫn còn tiền nghiệp tiền duyên. Vậy nên hãy sống thật tốt, nếu bn k muốn phải sống thêm bất cứ lần nào nữa!! ^^"
r5-0991,"Tôi có 1 quan điểm góc nhìn thế này, mọi người ta cùng góp ý nhé. Thực ra tôi thấy tham vọng là điều ai cũng có, và tôi dám cá là không ai lười, mà thực chất là họ đang ""sợ rủi ro"". Các cụ có câu ""Liều ăn nhiều"". Cái này đúng, đó là dám nghĩ dám làm, đồng nghĩa là chấp nhận đánh đổi, chấp nhận rủi ro nếu thất bại. Nhưng không phải cũng có thể ở trong cái hoàn cảnh ""tất tay"". Người ta vẫn thường nói sợ nhất 2 loại người: 1 là kẻ có tất cả (kẻ này dù thất bại thì vẫn có hậu thuẫn hoặc nguồn lực để vực lại), 2 là kẻ không có gì, đường cùng (kẻ này chả có gì để mất, đằng nào cũng đường cùng rồi thì chơi lớn 1 phen). Tuy nhiên phần đa số chúng ta luôn ở phần giữa, tất nhiên là trình độ năng lực khác nhau. Chúng ta có gia đình tuy không giàu có nhưng ko bần cùng khốn khổ, tức là đang ở mức yên ổn, thì việc chơi lớn có thể sẽ khiến cho gia đình trở nên khổ sở. Ngoài gia đình, các phần khác mọi người tự suy ra nha. Thế nên tôi cho rằng, nên lượng sức mà tiến, không nên cố quá thành quá cố. Ví dụ trình và năng lực hoàn toàn có thể đạt mức 2, nhưng muốn lên mức 3 phải đánh đổi, thì hãy cân nhắc sức của bản thân và những gì mình phải đánh đổi."
r5-0992,Áp lực nhưng cũng phải cố gắng 😢
