"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
316,"1","2026-06-19T09:58:30.624881Z","depression",316,24.032,"","s8-0315","Ngày trước cứ tìm được điều gì sống được là ok, bỏ qua tất cả. Cũng muốn sống lắm","2026-06-19T09:58:30.624899Z"
317,"1","2026-06-19T09:58:37.894984Z","normal",317,6.233,"","s8-0316","Bây h là 23h30 chủ nhật mai có 1 bài kiểm tra 15p nhưng mình ngồi vào bàn học lúc 21h mà bấm đt tớii h chuẩn bị đi ngủ và đang xem video này k bt mai ntn đây","2026-06-19T09:58:37.895002Z"
318,"1","2026-06-19T09:58:40.469760Z","normal",318,1.576,"","s8-0317","Mật ong kỵ với sữa","2026-06-19T09:58:40.469791Z"
319,"1","2026-06-19T09:58:50.602069Z","normal",319,9.256,"","s8-0318","Hôm nay là 1 ngày tồi tệ đối với mình ... Nhưng ko sao còn sống là tốt rồi ...ngày mai ko thì tháng sau năm sau sẽ ổn hơn ... Nhìn lại câu chuyện của mình chưa là gì so với người khác ... Cuộc sống vẫn chưa kết thúc cơ hội của mình vẫn còn","2026-06-19T09:58:50.602089Z"
320,"1","2026-06-19T09:58:52.970773Z","normal",320,1.245,"","s8-0319","Có ai nghe không ta😍😍😍","2026-06-19T09:58:52.970799Z"
321,"1","2026-06-19T09:58:55.779130Z","normal",321,1.737,"","s8-0320","em đã không giữ được nhiều hạnh phúc cho anh !","2026-06-19T09:58:55.779154Z"
322,"1","2026-06-19T09:59:00.971647Z","normal",322,3.691,"","s8-0321","Huân huy chương kháng chiến cấp cho người tham gia chống Mỹ Huân huy chương chiến thắng cấp cho người tham gia chống Pháp Vì vậy người tham gia sau 30 / 4 / 1975 không thể có loại huân huy chương đó Vì vậy không được xem là người có công ngoại trừ là thương bệnh binh liệt sĩ","2026-06-19T09:59:00.971671Z"
323,"1","2026-06-19T09:59:03.172706Z","normal",323,1.142,"","s8-0322","4/7/2025 vẫn dang nghe","2026-06-19T09:59:03.172724Z"
324,"1","2026-06-19T09:59:06.434304Z","exclude",324,1.791,"","s8-0323","Dopamine detox, Flow, Deep working, lifting weight, meditation...","2026-06-19T09:59:06.434321Z"
325,"1","2026-06-19T09:59:08.687345Z","normal",325,1.426,"","s8-0324","hại não","2026-06-19T09:59:08.687365Z"
326,"1","2026-06-19T09:59:19.372365Z","normal",326,9.653,"","s8-0325","Hi bạn mình chưa từng nghe podcast dạng kiểu ntn nhưng trải nghiệm của mình giống bạn nhưng khác bạn là mình hướng ngoại làm chương trình, các mối quan hệ rất tốt và khá nhiều nhưng bẳng đi 1 thời gian mình trục trặc tình cảm, rồi công việc khiến mình thu mình lại nhưng mình tìm niềm vui bằng cách tập gym, decor phòng, làm nhạc,... Mình thấy cũng khá thú vị. Giờ mình như một cái đèn bình thường thì nó sẽ tắt nhưng khi cần nó sẽ bật lên để chiếu sáng một cách tối đa. Cũng khá vui. Thời gian trước khi mình đc trạng thái như bây giờ thì mình khá tệ. Stress này nọ đủ thứ mập phì ra và khi control đc thì mình đã giảm được 12kg và chính những thứ như vậy đã làm cho mình vui trong mọi lúc.","2026-06-19T09:59:19.372391Z"
327,"1","2026-06-19T09:59:23.332372Z","normal",327,1.913,"","s8-0326","vấn đề là làm thế nào để tìm được con dấu và đánh dấu nó như thế nào","2026-06-19T09:59:23.332392Z"
328,"1","2026-06-19T09:59:25.670452Z","normal",328,1.381,"","s8-0327","Cô giáo gào thét 😢😂","2026-06-19T09:59:25.670481Z"
329,"1","2026-06-19T09:59:29.936591Z","normal",329,3.297,"","s8-0328","Bk nữa là sao hả sao Việt đi ngủ đây mãi đi tìm sự thật là dễ dàng nhận","2026-06-19T09:59:29.936609Z"
330,"1","2026-06-19T09:59:42.745892Z","normal",330,11.841,"","s8-0329","Con cảm ơn cha vì đã chia sẻ những thông tin rất hữu hiệu và bệnh trầm cảm. Con xin thêm chút thông tin là sự khác biệt giữ nam và nữ trong bệnh trầm cảm là nữ họ dễ dàng chia sẻ hơn nam nên dễ tìm được sự trợ giúp hơn. Mọi người chúng ta cũng nên để ý hơn những thay đổi trong cử chỉ và thái độ của người xung quanh ta để giúp họ vượt qua được bệnh trầm cảm càng sớm càng tốt và để tránh những điều hối tiếc có thể xảy ra.","2026-06-19T09:59:42.745911Z"
331,"1","2026-06-19T09:59:45.243118Z","normal",331,1.569,"","s8-0330","Ông cứu hộ đang cang 2 con mắt r nhìn👀","2026-06-19T09:59:45.243136Z"
332,"1","2026-06-19T09:59:57.331380Z","normal",332,10.012,"","s8-0331","27/12/2019 em đi rồi 5 năm tôi đợi em khi em ko hp em có thể quay về nhưng không em lại muốn rời t đi thêm lần nữa thanh xuân t dành cho em . em lại xem là thừờng","2026-06-19T09:59:57.331399Z"
333,"1","2026-06-19T10:00:01.083130Z","normal",333,2.886,"","s8-0332","Cả trăm truyện nội dung na ná như nhau . Tất cả đều nói xấu ngườ mẹ , hình mẫu này chắc là mẹ của tác giả ?","2026-06-19T10:00:01.083147Z"
334,"1","2026-06-19T10:00:03.774898Z","normal",334,1.73,"","s8-0333","Bài hoa cỏ lau đâu rồi bạn?","2026-06-19T10:00:03.774917Z"
335,"1","2026-06-19T10:00:07.370578Z","normal",335,1.504,"","s8-0334","Tưởng nó bao sữa chua nữa mò lại làm trò hề 😂😂","2026-06-19T10:00:07.370597Z"
336,"1","2026-06-19T10:00:55.252832Z","uncertain",336,46.923,"Một câu hỏi nên chưa rõ","s8-0335","cj nghĩ sao về 1 ng cha/mẹ có cả 2 đặc điểm nhưg mà lại đc ng ngoài nhìn thấy như 1 ng cha/mẹ tốt","2026-06-19T10:00:55.252855Z"
337,"1","2026-06-19T10:00:57.918174Z","normal",337,1.651,"","s8-0336","Quen hồng hài nhi hả má❤❤","2026-06-19T10:00:57.918200Z"
338,"1","2026-06-19T10:01:02.595288Z","normal",338,3.707,"","s8-0337","Em thông cảm cho mẹ. Nhưng ở chung nhà em thì khó sử quá. Và ông ta có lương hằng tháng không. Nếu ông ta không có tiền lương thì cũng hơi mệt đó em","2026-06-19T10:01:02.595305Z"
339,"1","2026-06-19T10:01:05.165199Z","normal",339,1.644,"","s8-0338","Thế giới này như đang được lập trình.","2026-06-19T10:01:05.165218Z"
340,"1","2026-06-19T10:01:10.650209Z","normal",340,4.561,"","s8-0339","Vs lại vẫn là học sinh nên các bn ns chuyện vui trêu đùa nhau chứ k thể nghiêm túc và suy nghĩ như người lớn đc ạ","2026-06-19T10:01:10.650236Z"
341,"1","2026-06-19T10:01:29.614796Z","depression",341,17.936,"","s8-0340","Bây giờ chẳng muốn nói gì hết chỉ muốn nói là nếu có Ai gửi được lời nói này đến gia đình tôi thì hảy nói là đừng đánh tôi nếu tôi làm sai giết tui đi đâm tôi ik vì đâm đau chút sẻ hết đau đến kiếp sau còn đánh sẻ thấm hơn tui mệt mõi lắm rồi ai cứu tôi ko 😕😞😔😖😫","2026-06-19T10:01:29.614814Z"
342,"1","2026-06-19T10:01:32.546685Z","normal",342,1.9,"","s8-0341","25/03/2026 còn ai không","2026-06-19T10:01:32.546703Z"
343,"1","2026-06-19T10:01:34.923727Z","normal",343,1.405,"","s8-0342","có ai 2024 mà còn xem ko?","2026-06-19T10:01:34.923744Z"
344,"1","2026-06-19T10:01:37.824871Z","normal",344,1.982,"","s8-0343","Ảo ma Canada","2026-06-19T10:01:37.824891Z"
345,"1","2026-06-19T10:01:41.207950Z","normal",345,2.314,"","s8-0344","h ko ai hát nữa bài tủ chắc vv","2026-06-19T10:01:41.207973Z"
346,"1","2026-06-19T10:01:44.479595Z","normal",346,1.883,"","s8-0345","13/11/23 ai còn nghe không a","2026-06-19T10:01:44.479617Z"
347,"1","2026-06-19T10:01:47.754230Z","normal",347,2.338,"","s8-0346","Cái này cũng là mèo những mà là mèo tới từ bình dương","2026-06-19T10:01:47.754249Z"
351,"1","2026-06-19T10:02:35.101873Z","depression",348,5.104,"","s8-0347","Cảm ơn chị rất nhiều . Do tâm lý tuổi dậy thì nên dạo này e cũng cảm thấy hơi tiêu cực. Cứ ko ngừng ép bản thân và so sánh mình với người khác rồi cảm thấy mình yếu kém rồi cứ suy nghĩ lung tung về những thất bại của bản thân . Tại sao cùng là bạn mà họ thì thành công còn e thì thất bại ? . E luôn tự đặt ra câu hỏi như vậy và càng khắt khe với bản thân hơn . Nhiều lúc đêm khuya cứ mất ngủ chỉ vì 3 chuyện này . Có lẽ e nên tập trung tìm ra ưu điểm của bản thân và nhớ rằng: Mọi so sánh đều là khập khiễng","2026-06-19T10:02:35.101893Z"
348,"1","2026-06-19T10:02:01.772845Z","normal",349,4.613,"","s8-0348","Cha mẹ ai mà chả kỳ vọng con mình sau này sẽ trở thành thiên tài như Einstein. Nhưng cũng phải biết sức học của con mình đến đâu chứ. Đâu phải thấy con người ta giỏi con mình cũng vậy đâu","2026-06-19T10:02:01.772869Z"
349,"1","2026-06-19T10:02:04.855851Z","normal",350,2.128,"","s8-0349","Vừa chia tay cg xem thấy video này ...","2026-06-19T10:02:04.855869Z"
350,"1","2026-06-19T10:02:28.195975Z","uncertain",351,22.488,"Không rõ người viết bỏ cuộc điều gì","s8-0350","6/7 và mình đã bỏ buộc 19/3/25","2026-06-19T10:02:28.195992Z"
352,"1","2026-06-19T10:02:43.394366Z","normal",352,6.889,"","s8-0351","Bài viết o sắc xảo lắm mà mới đọc vài hàng chừng 30 giây lại phải nghe quảng cáo tầm 5 phút bực mình quá o muốn nghe nữa","2026-06-19T10:02:43.394384Z"
353,"1","2026-06-19T10:02:47.904696Z","normal",353,3.497,"","s8-0352","Bọn sư tham nhũng rất cảm tức cách tu khổ hạnh của sư Minh Tuệ vì thế chúng sẽ quấy phá bằng cách xúi giục bọn lưu manh gây sự vu khống đoàn hành tu dù không hề trêu ghẹo gì chúng!","2026-06-19T10:02:47.904714Z"
354,"1","2026-06-19T10:03:04.621892Z","normal",354,15.773,"","s8-0353","Người ta nói học âm nhạc, mỹ thuật, TD cấp 1 cấp 2 nhàn lắm ngồi chơi cũng có điểm à, mà hồi em học là những thầy cô đó là những chuyên gia đì học sinh xuống luôn không vừa ý những thầy cô này là ch*t","2026-06-19T10:03:04.621912Z"
355,"1","2026-06-19T10:03:23.502910Z","normal",355,17.759,"Không ","s8-0354","Nghe bài này rất là tốn thuốc kkk","2026-06-19T10:03:23.502931Z"
356,"1","2026-06-19T10:03:28.487288Z","normal",356,3.994,"","s8-0355","sao mấy thằng này nó gan vậy trong quân đội súng ống quá trời mà bắt nạt","2026-06-19T10:03:28.487308Z"
357,"1","2026-06-19T10:05:39.182375Z","normal",357,129.085,"","s8-0356","Kế câu chuyện ko Theo trình tự người nghe ko muốn nghe tiếp","2026-06-19T10:05:39.182514Z"
358,"1","2026-06-19T10:05:42.205736Z","normal",358,1.947,"","s8-0357","Tà thần, chúa ở đâu, cha nào làm phép lạ","2026-06-19T10:05:42.205754Z"
359,"1","2026-06-19T10:05:45.593385Z","normal",359,2.288,"","s8-0358","tôi không đủ khả năng nhưng tôi chắc chắn sẽ thử","2026-06-19T10:05:45.593403Z"
360,"1","2026-06-19T10:05:48.683990Z","normal",360,1.994,"","s8-0359","anh huy kiểu tiểu ly phi tao dao ko bằng tao phi dép:))","2026-06-19T10:05:48.684009Z"
361,"1","2026-06-19T10:05:51.305723Z","normal",361,1.764,"","s8-0360","Càng nghe càng cảm bà mẹ chồng này","2026-06-19T10:05:51.305762Z"
362,"1","2026-06-19T10:05:54.720480Z","normal",362,2.476,"","s8-0361","Chia màn hình làm 4 . Nhìn tập trung 2 phần dưới , nhìn phần bên trái thì quay sang trái , nhìn phần bên phải thì quay quên phải thôi .","2026-06-19T10:05:54.720498Z"
363,"1","2026-06-19T10:05:58.554890Z","normal",363,2.736,"","s8-0362","bộ này ta có từng gặp rồi tuy ko đọc nhưng nhớ mang máng nó là. xuyên không ta sở hữu hệ thống xuyên không bắt đầu tu luyện trong bụng mẹ","2026-06-19T10:05:58.554908Z"
364,"1","2026-06-19T10:06:02.064376Z","normal",364,1.364,"","s8-0363","Em rớt môn văn r","2026-06-19T10:06:02.064394Z"
365,"1","2026-06-19T10:06:05.719316Z","normal",365,2.679,"","s8-0364","em nghĩ sau này nếu có con e sẽ chúc nó học vui thay vì học giỏi","2026-06-19T10:06:05.719338Z"
366,"1","2026-06-19T10:06:14.280481Z","normal",366,7.464,"","s8-0365","Ai đang đọc được dòng này, mong rằng bạn luôn mạnh mẽ và bình an. Cuộc sống đôi khi mệt mỏi, nhưng hãy nhớ rằng khó khăn nào rồi cũng sẽ qua. Hãy dành cho mình một chút thời gian để nghỉ ngơi, buông bỏ muộn phiền và tiếp tục tiến bước. Bạn xứng đáng có được hạnh phúc và bình yên. ❤","2026-06-19T10:06:14.280500Z"
367,"1","2026-06-19T10:06:18.526371Z","normal",367,3.074,"","s8-0366","2 th đầu câu th 4 nói ai hỏi còn lại nó thì","2026-06-19T10:06:18.526392Z"
368,"1","2026-06-19T10:06:20.532244Z","normal",368,0.791,"","s8-0367","Và ở đây ai cũng ăn mì :)","2026-06-19T10:06:20.532268Z"
369,"1","2026-06-19T10:06:24.010445Z","normal",369,2.359,"","s8-0368","Qua từ tiktok cái clip ghi :pttm thành cgai để trả thù cho mẹ và cái kết","2026-06-19T10:06:24.010471Z"
370,"1","2026-06-19T10:06:26.170499Z","normal",370,1.108,"","s8-0369","Troll Việt Nam cho lắm vào thế là mất điện thoại","2026-06-19T10:06:26.170522Z"
371,"1","2026-06-19T10:07:19.496974Z","uncertain",371,52.008,"Có thể đang tìm một người trầm cảm khác để kiếm sự đồng cảm hoặc không","s8-0370","Có ai vừa nghe vừa lướt xem cmt...để tìm một người đồng cảm..","2026-06-19T10:07:19.496992Z"
372,"1","2026-06-19T10:07:23.783369Z","normal",372,2.795,"","s8-0371","mối tình 5 năm của tôi không bao giờ phai","2026-06-19T10:07:23.783393Z"
373,"1","2026-06-19T10:07:25.690234Z","normal",373,0.909,"","s8-0372","Nhớ ng êu cũ😂","2026-06-19T10:07:25.690257Z"
374,"1","2026-06-19T10:07:30.473052Z","normal",374,3.204,"","s8-0373","Con cái sau này nó nhìn thấy video của mẹ nó nó sẽ mạnh mẽ hơn có động lực hơn nhiều","2026-06-19T10:07:30.473068Z"
375,"1","2026-06-19T10:07:33.509512Z","normal",375,1.322,"","s8-0374","Có đứa bạn tốt vãi ò,ghen tị ghê😢","2026-06-19T10:07:33.509534Z"
376,"1","2026-06-19T10:07:36.307133Z","normal",376,1.598,"","s8-0375","Mé ảo thặc đấy","2026-06-19T10:07:36.307156Z"
377,"1","2026-06-19T10:07:40.622058Z","normal",377,3.229,"","s8-0376","Minh cho tôi hỏi ra đảo có phải xin phép ko, nếu có thì xin ở đâu vì nghe nói đó là đảo quân sự, đk lưu trú ntn, tks","2026-06-19T10:07:40.622077Z"
378,"1","2026-06-19T10:07:42.999076Z","normal",378,1.297,"","s8-0377","chị Vy thử thách cấm cười bằng phiêu tơ đi ạ","2026-06-19T10:07:42.999092Z"
379,"1","2026-06-19T10:07:46.787034Z","normal",379,2.852,"","s8-0378","có.có đó, tôi đã gặp mấy người vô ơn, giúp họ xong, họ vô ơn bội nghĩa","2026-06-19T10:07:46.787052Z"
380,"1","2026-06-19T10:07:49.861933Z","normal",380,1.219,"","s8-0379","bài học sống còn là học cách tự lực","2026-06-19T10:07:49.861952Z"
381,"1","2026-06-19T10:07:54.398870Z","normal",381,3.542,"","s8-0380","Nói chung là ai cũng có hết á có người ko bị là thần thánh òi🙃🙃🙃","2026-06-19T10:07:54.398892Z"
382,"1","2026-06-19T10:07:59.631944Z","normal",382,4.239,"","s8-0381","Nghe bài hát liên tưởng tới Noel đi 1 mình 1 ngựa ngoài đường, hòa vào dòng xe đông đúc của SG, hoặc vào 1 quán cf nào đó nhìn dòng người qua lại. Nói chung là nôn Noel. :))","2026-06-19T10:07:59.631961Z"
383,"1","2026-06-19T10:08:02.028869Z","normal",383,1.328,"","s8-0382","😂 Ông ở đâu mà nói chuyện cầu giấy theo giac mà cứ giẻo mở","2026-06-19T10:08:02.028887Z"
384,"1","2026-06-19T10:08:04.250331Z","normal",384,0.901,"","s8-0383","0:26 kể từ bây giờ hôm nay không được chơi free fire","2026-06-19T10:08:04.250349Z"
385,"1","2026-06-19T10:08:07.813269Z","normal",385,2.476,"","s8-0384","Quyết định nhập ngũ lưu tại bộ phận phụ trách quân sự ở UBND phường, xã lưu giữ.","2026-06-19T10:08:07.813287Z"
386,"1","2026-06-19T10:08:11.542843Z","normal",386,2.6,"","s8-0385","Mấy đứa trẻ sau này toàn nghe tiktok cover chứ làm sao biết mấy bản này hoặc chỉ có gen z có tuổi thơ có anh chị ba mẹ lớn tuổi mới biết thôi","2026-06-19T10:08:11.542867Z"
387,"1","2026-06-19T10:08:14.819226Z","normal",387,2.29,"","s8-0386","Trước mất bài này e nghỉ hát luôn","2026-06-19T10:08:14.819243Z"
388,"1","2026-06-19T10:08:16.633649Z","normal",388,0.71,"","s8-0387","Khi bạn coi tiểu thuyết quá 180 phút kiếu🤣🤣🥀","2026-06-19T10:08:16.633667Z"
389,"1","2026-06-19T10:08:20.572351Z","normal",389,1.85,"","s8-0388","Tưởng j tui còn chia ra 6 bán cầu não để xem collap amongus của hololive nữa là :))","2026-06-19T10:08:20.572369Z"
390,"1","2026-06-19T10:08:43.089765Z","uncertain",390,21.349,"Không rõ câu truyện ở đây là về chủ đề gì","s8-0389","Câu chuyện sao giống như cuộc đời của mình","2026-06-19T10:08:43.089788Z"
391,"1","2026-06-19T10:08:45.622286Z","normal",391,1.452,"","s8-0390","1:32 nghe giọng đoạn này tưởng thuyết minh=))","2026-06-19T10:08:45.622306Z"
392,"1","2026-06-19T10:08:49.573920Z","normal",392,2.917,"","s8-0391","Tôi tự hào vì bố mẹ tôi có tất cả 😂 và hình thành 1 tính cách bướng bỉnh như tôi","2026-06-19T10:08:49.573937Z"
393,"1","2026-06-19T10:08:58.300203Z","normal",393,7.555,"","s8-0392","E lo quá shop ơi, tụi lớp chọn bồi dưỡng cùng khối với e đồng loạt chọn chung 1 hội đồng trường khá với e ...","2026-06-19T10:08:58.300221Z"
394,"1","2026-06-19T10:09:00.308815Z","normal",394,0.863,"","s8-0393","Còn ai nghe bài này không","2026-06-19T10:09:00.308836Z"
395,"1","2026-06-19T10:09:04.553175Z","normal",395,2.991,"","s8-0394","Tôi sống vì linh hồn tôi với chúa","2026-06-19T10:09:04.553192Z"
396,"1","2026-06-19T10:09:08.937961Z","normal",396,3.384,"","s8-0395","Đang nghe sắp ngủ thì quảng cáo tới! Hơi cọc","2026-06-19T10:09:08.937979Z"
397,"1","2026-06-19T10:09:11.720241Z","normal",397,1.145,"","s8-0396","Lỗi rồi lúc chồng bị lấy tự nhiên cười😂","2026-06-19T10:09:11.720269Z"
398,"1","2026-06-19T10:09:15.601983Z","normal",398,2.732,"","s8-0397","❤ thương bà quá sinh con ra nuôi con lớn thành người làm giám đốc và lấy hết tiền nhà của cha mẹ bán trao cho nó để rồi nhận lấy một phích nước sôi ❤❤❤❤❤❤❤❤❤","2026-06-19T10:09:15.602001Z"
399,"1","2026-06-19T10:09:43.726638Z","depression",399,27.103,"","s8-0398","Mình nghe và mình là người trong câu chuyện đó , dù cố để làm hết sức những nhương vẫn như lưỡi cưa","2026-06-19T10:09:43.726655Z"
400,"1","2026-06-19T10:09:51.199181Z","normal",400,6.421,"","s8-0399","""Cháu là Yến à?"" Sau đó ""Linh sao mày lại đến đây?""","2026-06-19T10:09:51.199199Z"
401,"1","2026-06-19T10:09:54.352043Z","exclude",401,1.541,"","s8-0400","Lyric:😂 Vạn lời yêu thương, cũng hết sau hai từ chia tay Ngàn lời hứa sẽ yêu mãi, cũng theo gió bay về trời Anh có muốn khóc đâu, chỉ vì tiếc nuối cho những tháng ngày mình bên nhau Thời gian có xoá mờ niềm đau. Liệu rằng duyên số, có thứ tha cho mình không em Người ban hạnh phúc, ta bán đi đổi lấy hiu quạnh Em có nuối tiếc không ? Chỉ vì đôi phút nóng lòng mà đánh mất Người đã có với mình cả thanh xuân. Nếu như có thể xin đừng làm nhau đau Vì cuộc đời dài ngắn, ai biết ngày mai sau Có ai sống quá 1 lần Mất nhau cay đắng muôn phần Kiếp sau hứa sẽ bên nhau, biết được không? Vết thương xác thịt, đau rồi còn qua mau Vậy tình cảm ta trao, đau rồi làm sao khâu? Trái tim muốn nói một lời Muốn bên em suốt cuộc đời Trót thương nhau ở kiếp này. Xin đừng hẹn kiếp sau.. Cho 1like nhé mn.","2026-06-19T10:09:54.352067Z"
402,"1","2026-06-19T10:09:56.775368Z","normal",402,1.378,"","s8-0401","Có ai nghe lại không 28/5 2026","2026-06-19T10:09:56.775392Z"
403,"1","2026-06-19T10:10:01.777223Z","normal",403,1.802,"","s8-0402","Tôi đoán BĐN không bao giờ lọt vào bán kết..👍","2026-06-19T10:10:01.777244Z"
404,"1","2026-06-19T10:10:10.815518Z","normal",404,8.072,"","s8-0403","Cơ bản là việc ai nấy làm, k ai muốn chạm đến ai. Chính vì như vậy nên mới tiêu tốn ngân sách bấy lâu, 1 con đường đào lên dăm 3 lần là vì vậy, hôm nay ông cống đào, hôm sau ông điện lực, hôm sau nữa ông cáp, rồi ông cấp nước. ....... nếu đồng bộ thì đào 1 2 lần làm cùng lúc thì cái đường nó đâu có nham nhỡ, mà nó nham nhỡ thì ra cào lên cán lại.... việc đầy ra 😂😂😂😂 Mà để ý kỹ thì mấy này dân bắc mạnh dạn quay clip ý kiến chứ dân nam biết vẫn im và đi qua.","2026-06-19T10:10:10.815536Z"
405,"1","2026-06-19T10:10:13.471583Z","normal",405,1.662,"","s8-0404","Khong hiểu tại sao phải để nhạc..mất hay","2026-06-19T10:10:13.471602Z"
406,"1","2026-06-19T10:10:18.279721Z","normal",406,3.812,"","s8-0405","""làm xong cái này rồi nghỉ hưu em ơi""","2026-06-19T10:10:18.279740Z"
407,"1","2026-06-19T10:10:21.958308Z","normal",407,2.483,"","s8-0406","Tôi đã là một cccb đã được cết nạp vào Hội có được hưởng bảo hiểm không?","2026-06-19T10:10:21.958327Z"
408,"1","2026-06-19T10:10:25.921206Z","normal",408,1.945,"","s8-0407","Đây là hình lập phương mà 😂 Mà nếu như vẽ vậy sẽ ra hình học phẳng phải nét đứt thì nó mới ra hình học không gian😅😅😅","2026-06-19T10:10:25.921227Z"
409,"1","2026-06-19T10:10:30.103627Z","normal",409,3.162,"","s8-0408","Qua lão live sớm quá thành ra toàn mấy thằng trẻ con vào đòi chơi game nhặng lên. Truyện đêm muộn nó là đặc sản k thể thiếu ở kênh rồi, game cả năm vẫn đòi game","2026-06-19T10:10:30.103668Z"
410,"1","2026-06-19T10:10:34.966042Z","normal",410,3.928,"","s8-0409","Xin hãy viết dựa vào những những gì mà tác giả có ý định lúc ban đầu; tại sao lại hỏi đến các phiên bản; người đọc biết rằng chuyện viết là hư cấu thôi.","2026-06-19T10:10:34.966060Z"
411,"1","2026-06-19T10:10:38.673352Z","normal",411,2.017,"","s8-0410","Đau lòng quá... tiếng ca cháu... quá day dứt trái tim 💓","2026-06-19T10:10:38.673378Z"
412,"1","2026-06-19T10:10:40.890156Z","normal",412,1.13,"","s8-0411","Mọi người cũng có thể đặt tiêu chuẩn mới ấy","2026-06-19T10:10:40.890183Z"
413,"1","2026-06-19T10:10:50.627576Z","normal",413,8.565,"","s8-0412","nghe ma nha thoi gian moi lon di lam xa nha","2026-06-19T10:10:50.627593Z"
414,"1","2026-06-19T10:11:13.883069Z","uncertain",414,22.183,"Không rõ dấu hiệu ở đây là về bệnh gì","s8-0413","Trời em có cả 22 dấu hiệu luôn ạ","2026-06-19T10:11:13.883092Z"
415,"1","2026-06-19T10:11:16.524977Z","normal",415,1.794,"","s8-0414","Đài Loan họ độc lập mà,có tiền riêng,hộ chiếu riêng...hàng năm rất nhiều người VN qua đó kiếm tiền mà","2026-06-19T10:11:16.525002Z"
416,"1","2026-06-19T10:11:19.829293Z","normal",416,1.593,"","s8-0415","Sắp đi nghĩa vụ quay lại chỉ mong được 100like","2026-06-19T10:11:19.829312Z"
417,"1","2026-06-19T10:11:25.671894Z","normal",417,4.738,"","s8-0416","Tôi nói một điều chưa được rõ ràng ở chỗ cựu chiến binh Việt Nam những người tham gia kháng chiến chống Mỹ chống Pháp hoặc chiến tranh biên giới trực tiếp cầm súng Bảo Vệ Biên Giới Bảo Vệ Biên Giới cũng là cựu chiến binh những người tham gia nghĩa vụ quân sự trong quân đội sau này nên thay đổi gọi là cựu quân nhân thì mới chính xác không thể gạo nếp gạo tẻ đánh đồng với nhau được","2026-06-19T10:11:25.671913Z"
418,"1","2026-06-19T10:11:33.378637Z","normal",418,6.604,"","s8-0417","Quan tâm mẹ gì tới liên hiệp quốc. Mang tiếng tổ chức có nhiệm vụ duy trì hòa bình và an ninh quốc tế, thúc đẩy quan hệ hữu nghị giữa các quốc gia, thực hiện sự hợp tác quốc tế và làm trung tâm điều hòa các nỗ lực quốc tế hướng đến các mục tiêu chung. Nhưng đã xứng đáng đâu, vẫn là những nước lớn chi phối nước nhỏ. Lãnh thổ người ta dân họ đồng thuận với chính phủ hiện tại là được. Đổi tên thành liên hiệp hão đi cho rồi.","2026-06-19T10:11:33.378655Z"
419,"1","2026-06-19T10:11:36.896445Z","normal",419,2.399,"","s8-0418","Hãy hợp sức mạnh nhân dân thì mới dẹp được bọn độc tài.","2026-06-19T10:11:36.896465Z"
420,"1","2026-06-19T10:11:43.390359Z","normal",420,5.363,"","s8-0419","Những kiến thức mà chẳng ai chỉ sẽ chỉ cho bạn ❤","2026-06-19T10:11:43.390376Z"
421,"1","2026-06-19T10:11:47.173716Z","normal",421,2.089,"","s8-0420","Tui tưởng burnout của forsekan :)))","2026-06-19T10:11:47.173734Z"
422,"1","2026-06-19T10:12:09.778585Z","uncertain",422,20.27,"Không rõ là hết triệu chứng hay bệnh gì","s8-0421","Vậy cho mình hỏi, làm như thế nào mới hết ạ","2026-06-19T10:12:09.778605Z"
423,"1","2026-06-19T10:12:15.673162Z","normal",423,4.823,"","s8-0422","Nhìn cái đầu tiên cứ tưởng one piecie trong truyền thuyết đây mà:)))","2026-06-19T10:12:15.673191Z"
424,"1","2026-06-19T10:12:31.942339Z","uncertain",424,15.009,"Không rõ hoàn cảnh ở đây là gì","s8-0423","Bài nhạc quá hợp hoàn cảnh","2026-06-19T10:12:31.942356Z"
425,"1","2026-06-19T10:12:35.856235Z","normal",425,2.841,"","s8-0424","yêu bản thân trước khi yêu người khác","2026-06-19T10:12:35.856252Z"
426,"1","2026-06-19T10:12:56.095560Z","uncertain",426,19.079,"Không đủ thông tin để xác định người viết có đang bộc lộ trầm cảm/đau khổ tâm lý cá nhân hay không.","s8-0425","Tui cũng vậy 😢","2026-06-19T10:12:56.095577Z"
427,"1","2026-06-19T10:13:01.950054Z","uncertain",427,4.787,"Không đủ thông tin để xác định người viết có đang bộc lộ trầm cảm/đau khổ tâm lý cá nhân hay không.","s8-0426","Tui cũng vậy 😊","2026-06-19T10:13:01.950071Z"
428,"1","2026-06-19T10:13:16.695522Z","normal",428,13.108,"","s8-0427","Cô đơn chất lượng cao là Có thật!!!","2026-06-19T10:13:16.695539Z"
429,"1","2026-06-19T10:13:36.593734Z","depression",429,18.805,"","s8-0428","Toi cam on bac si da xe bai giac ngu toi bi mat ngu lau roi nay phai nho den thuoc bac si a","2026-06-19T10:13:36.593758Z"
430,"1","2026-06-19T10:13:59.350204Z","uncertain",430,21.113,"Quá ngắn và thiếu ngữ cảnh","s8-0429","Buồn.?","2026-06-19T10:13:59.350223Z"
