review_bucket,comment_text,weak_label,confidence,depression_score,matched_keywords,need_review,suggested_label,final_label,reviewer_note,row_id,text_hash
depression_high,"Thất bại không phải là lý do để thất bại. Bạn sẽ vấp ngã, chỉ là sau khi vấp nhiều lần, bạn sẽ tìm cách ngã bớt đau hơn. Ta được dạy nhiều về thành công, nhưng thành công lại nằm nhiều ở mối quan hệ của bạn với sự thất bại. ""Ta làm gì, khi ta không làm được thứ mình muốn"". Đó là câu hỏi quan trọng nhất. Bởi thất bại luôn tạo ra những vấn đề cảm xúc: sự nuối tiếc, lời trách cứ, cơn tiêu cực... mà tự mình dành cho mình. Cách chúng ta vượt lên nó mới là cách chúng ta vượt lên chính mình. Học từ sai lầm là học cách sai lầm tốt hơn lần sau. Kẻ không được phép sai mới là người bất hạnh. Chưa đau thì chưa chừa, nhưng chưa chừa thì còn đau. Đến khi ta học được cách thất bại khác đi, thì ta bắt đầu khác đi. Những người không hiểu gì về tình yêu là những kẻ rất biết cách làm tổn thương người khác. Vì họ chưa sai bao giờ, nên họ có rất nhiều lựa chọn để sai. Nếu trưởng thành là trưởng thành từ những sai lầm, thì chúng ta cần sai lầm để học cách trưởng thành. Giống như con người ta thật nhất khi say, ta tiết lộ mình nhất mỗi khi ta gặp phải những thất bại của mình. Nếu bạn muốn nhìn một con người lúc họ yếu đuối nhất, hãy nhìn họ những lúc họ cảm thấy mình đã mắc sai lầm. Chỉ khi bị thương, con thú dữ mới trở về một con vật. Người ta thật nhất, lúc họ dễ tổn thương nhất. Chỉ khi không đạt được thứ mình muốn, ta mới dần thay đổi ham muốn của mình. Vậy nên, thay đổi cách mình mắc sai lầm cũng là một cách để thay đổi. Thử lại để sai khác đi, rồi có thể sai tốt hơn lần trước. Và đó đôi khi mới thực sự là câu chuyện của cuộc đời. Từ từ, chúng ta học cách thất bại tốt hơn đến khi ta biết rằng đây là cách tốt nhất để thất bại.",depression_auto,high,8,tự tử|tổn thương,False,depression,depression,,s5-0135,3f0ff303e3
depression_high,"Mình cầu nguyện cho tất cả những người đang bị trầm cảm, đang rơi vào trạng thái trống rỗng, bất lực và nản chí... từng ngày từng ngày họ sẽ mạnh mẽ hơn, tìm thấy ý nghĩa cuộc sống, luôn kiên trì theo đuổi ước mơ và đặc biệt là dc gia đình, ng thân, bạn bè xung quanh yêu thương sẻ chia giúp đỡ !!! 🌱✨🍀🌿☘️🌷🌸 Nhà trường làm ơn hãy giáo dục cho học sinh, sinh viên cách suy nghĩ tích cực và kỹ năng vượt qua trầm cảm !! Mình sợ nghe tin một ai đó tự tử vì đó là 1 sự ra đi quá đáng tiếc",depression_auto,high,16,tự tử|trầm cảm|trống rỗng|bất lực,False,depression,depression,,s5-0136,6cde78c6ee
depression_high,"Trầm cảm giảm hứng thú ăn uống, khó ngủ, trống rỗng về cảm xúc, không vui buồn, vô vị. Và xảy ra như đợt sóng, lúc nhẹ lúc mạnh, chỉ cần qua được cơn sóng dữ thì biên độ sóng sẽ giãn ra. Trầm cảm - khác với - tôi một mình vì tôi muốn.",depression_auto,high,8,trầm cảm|trống rỗng,False,depression,depression,,s5-0137,c9563c88ad
depression_high,"Mik bị trầm cảm và rối loạn lo âu. Mik đag cố gắng thay đổi, sợ suy nghĩ và lm những điều tiêu cực và khiến ngkhac buồn, mik mong những bn bị những đề về tâm lí. Hãy quan tâm, chăm sóc đến bth nhiều hơn, đừng suy nghĩ nhìu qá, áp lực thì cx có thể tân sự vs gđ hoặc bb,.. Mong mn kh suy nghĩ đến những điều suy nghĩ tiêu cực và lm tổn thương bth ❤",depression_auto,high,12,trầm cảm|áp lực|lo âu|tổn thương|hay quá,True,depression,depression,,s5-0138,dff4427796
depression_high,"Tôn giáo có giúp được nhiều trong chữa trị tâm thần không? Tại sao có người có đủ đầy vật chất,sung sướng,không lo toan gì cuộc sống vẫn trầm cảm và tự tử. Có phải ngày nay y tế phát triển nên người ta mới khám phá ra,con người quá nhiều bịnh tật không,so với trước kia.",depression_auto,high,10,tự tử|trầm cảm,False,depression,depression,,s5-0139,9adf848d41
depression_high,"mình bị trầm cảm mà chả ai quan tâm hay lo lắng cho mình,còn gây áp lực nhiều thêm",depression_auto,high,8,trầm cảm|áp lực,False,depression,depression,,s5-0140,48301ce6cf
depression_high,"Tôi cảm giác tôi bị trầm cảm.tôi cảm thấy tội lỗi,thất vọng về bản thân mình,mệt mỏi,khó tập trung,suy nghĩ về cái chết.có ai giúp tôi được không? Nếu có bình luận đi nha",depression_auto,high,8,trầm cảm|mệt mỏi,False,depression,depression,,s5-0141,1ca39f8979
depression_high,"Mình thề 100%, cái trầm cảm, nổi đau khổ, nổi buồn vô đáy và trống rỗng nó khó chịu vô cùng luôn á. Tất cả mọi thứ điều có 1 đặt điểm chung là đc xuẤt phát từ tổn thương mà người khác để lại trong tâm hồn, tim mình 1 vết sẹo mãi ko thể phai đi. Mình bt đôi khi mình trên con đường đến vs ước mơ của mình là điều ko thể chối cãi. Mình bt ước mơ của mình lớn và khoảng cách bây giờ thật xa vời tầm tay của mình... Mình ko thích phải sống 1 cuộc đời yên tĩnh, mình luôn có 1 cái suy nghĩ rằng. Cuộc đời của mình dù sao cũng phải chết nên phải làm cái gì đó cho gia đình, anh chị em, bạn bè, quốc gia và cả TG để có thể đc ghi tên vào lịch sử. Mình đã trầm cảm 7 năm r . Mình ước mong sao khi mình về già cũng 1 nữa kia của mình đi đến cuối đời...😢😢😢😔😔😔😭",depression_auto,high,11,trầm cảm|trống rỗng|tổn thương,False,depression,depression,,s5-0142,5582798597
depression_high,"Mình bị bạo lực ngôn từ và bắt nạt năm lớp 3,4 . Họ lấy lí do giúp đỡ việc học để bắt nạt chửi rủa mình, lúc đó mình ko dám phản kháng , đi học lúc nào cũng sợ hãi.Đến bây giờ mình bị mắc hội chứng trầm cảm cười và bị overthinking",depression_auto,high,8,trầm cảm|overthinking,False,depression,depression,,s5-0143,07368afec0
depression_high,"Thật sự mk k có ai để tâm sự những nỗi buồn, những uất ức, nhứng áp lực trong cuộc sống. Mình cảm giác mk cô đơn. Bố mẹ mk li hôn từ năm mk học lớp 1, mk sống từ bé tới giờ luôn tự ti, nên lúc nào cx muốn làm hài lòng người khác vì lỗi sợ bị bỏ rơi. Bố mẹ mk dù li hôn nhưng vẫn quan tâm 2ae mk, nhưng mk vẫn cảm thấy buồn mỗi khi nghĩ về hoàn cảnh của mk. Thật sự k đủ cam đảm để mở lòng với bất kì ai. Hữu duyên để lại 1 chuý lỗi niềm ở đây đee giải toả bớt suy nghĩ, chứ đầu mk nặng quá rối, stress kinh khủng.",depression_auto,high,12,cô đơn|áp lực|stress|tự ti,False,depression,depression,,s5-0144,916c3708e0
depression_high,"xin chào mọi người ạ !!! e là nam hiện tại em đang là học sinh thpt và em là 1 ng thuộc trong cộng đồng lgbt . từ nhỏ em đã được dạy là phải như này như thế kia mới là đúng .Nhiều lúc em rất muốn thể hiện bản thân làm những gì em thích như là Vẽ hay đơn giản chỉ là việc chắm sóc da (rất đơn giản chỉ từ 2-3 bước ).... cũng bị cha mẹ cũng như người thân phản ứng rất dữ dội học luôn đưa ra những quan điểm của họ rồi bắt buột em phải làm như vậy .Đôi lúc chỉ vì bản tính em ít nói nhỏ nhẹ ko thể"" ăn to, nói lớn ""như các bạn khác cũng bị lôi ra để so sánh . Thật sự là từ lớp 5 em đã nhận thấy mình không hề giống với các bạn cùng lứa khác và cũng thường hay bị trêu chọc rất nhiều nhưng em chẳng quan tâm đến nó và em cũng chẳng đau lòng vì nó nhưng khi bị người thân nói như vậy em lại cảm thấy rất tội lỗi như mình vừa làm gì đó sai trái vậy. Đã có một khoảng thời gian em cảm thấy rất chán ghét bản thân và tự đặt ra câu hỏi ""Tại sao mình lại như vậy? , ""Tại sao mình ko như những bạn trai khác ? ....."" và từng có một khoảng thời gian em từng liên tục nghĩ về những việc không hay gần như lúc đó em thu mình lại ko muốn tiếp súc hay chia sẻ gì với ai cả vì em rất sợ, sợ họ sẽ có thể nói ra những câu miệt thị và em có những dấu hiệu của bệnh trầm cảm. Vào khoảng thời gian đó em thật sự rất cần người để chia sẻ nhưng em sợ chẳng ai muốn nghe cả nhưng may mắn là mọi chuyện đã qua nhưng khoãng thời gian đó đã qua khi em bắt đầu kết bạn mới nhưng em nhận ra chỉ trong một khoảng thời gian em đã thay đổi rất nhiều trước đó em là một cậu bé rất năng nổ hoạt bát và luôn tự tin vào bản thân dù cho bạn bè có kì thị hay sử dụng những từ ngữ không hay nhưng sau khoãng thời gian kinh khủng ấy em đã trở nên rụt rè, ăn nói rất nhỏ cũng như không thể hòa nhập một cách nhanh chóng nữa ạ! ! ! Em viết lên đây những lời này giống như những lời tâm sự của em cũng như em muốn xin ý kiến của mọi người về việc làm thế nào để vượt qua những khó khăn mà em đã chia sẻ ở trên cũng như làm thế nào để ba mẹ em có cái nhìn thiện cảm , cởi mở hơn về tình yêu đồng giới đây ạ ??? vì em rất sợ nếu một ngày mọi chuyện trở nên xấu nhất !!! em biết là phải can đảm thừa nhận nhưng em vẫn mong mọi người sẽ cho em ý kiến và lời khyên ạ !!! CẢM ƠN MỌI NGƯỜI ĐÃ ĐỌC Ạ! CHÚC MỌI NGƯỜI CÓ 1 NGÀY TỐT LÀNH :))",depression_auto,high,12,trầm cảm|tự ti|ghét bản thân|đau lòng|cảm ơn|hãy chia sẻ,True,depression,depression,,s5-0145,12af653918
depression_high,1 đứa bé 11t pải trải qua những điều áp lực áp lực gia đình áp lực công việc áp lực tất cả bị gia đình ép nghĩ học từ lớp 1 ht áp lực này tới áp lực khác phải đi làm xa gia đình tôi mệt lắm rồi:(😢,depression_auto,high,9,áp lực|áp lực gia đình|áp lực công việc,False,depression,depression,,s5-0146,51ac6b6cd3
depression_high,Tôi mệt mỏi và đau khổ đến mức không muốn sống nữa,depression_auto,high,8,không muốn sống|mệt mỏi,False,depression,depression,,s5-0147,d496ce87d6
depression_high,"Mình từng bị trầm cảm từ năm 16 tuổi đến 24 tuổi và nhiều lần muốn chết lên chết xuống nhưng vẫn do dự và vô tình mình đã đến sống một môi trường mới. Môi trường này mình không gặp những điều buồn phiền, những điều mà gây cho bạn bị trầm cảm, từ đó mình sống càng ngày càng bình thường trở lại, ít suy nghĩ tiêu cực và phải mất 3 năm sau mình mới hoàn toàn hết bệnh. Giờ suy nghĩ lại thấy xàm xú đú thiệt chớ , đang sống tự nhiên muốn đi chết.",depression_auto,high,10,muốn chết|trầm cảm,False,depression,depression,,s5-0148,761b86ca49
depression_high,"Hồi cấp 1 mình vốn rất vô tư, không suy nghĩ nhiều. Nhưng đến những năm cấp 2 mình đã bị bạo lực ngoại hình khá nhiều của 1 ít bạn cùng lớp. Mình vẫn còn nhớ 1 câu nói của bạn lớp khác nói mình: ""Nó xấu như này chắc bố mẹ nó xấu hổ lắm nhỉ?"" Sau đó mình nói với mẹ rằng: ""Mẹ ơi có phải con xấu lắm không?"" Sau đó mỗi lần mình ra đường mình đều cúi mặt xuống. Mình đã phải nhận những lời mỉa mai về ngoại hình cộng thêm với áp lực học tập nên đã phải điều trị rối loạn lo âu trầm cảm một thời gian. Sau khi lên c3 mình vẫn sống hơi khép mình do khá sợ ánh nhìn của mng xung quanh. Nhưng trong 2 năm đại học mình nhận ra rằng phải đừng để ý ánh mắt người khác nhìn mình, nghĩ mình như thế nào, quan trọng là bạn nhìn bạn và suy nghĩ như thế nào về bạn. Đặc biệt là yêu bản thân mình nhiều hơn ❤❤❤",depression_auto,high,17,trầm cảm|áp lực|mất ngủ|lo âu|áp lực học tập,False,depression,depression,,s5-0149,042269f238
normal_high,"*Cả nhà cùng nghe và chia sẻ video ủng hộ Thúy Huyền nhé, cảm ơn cả nhà*",normal_auto,high,-4,cảm ơn|ủng hộ,False,normal,normal,,s5-0150,5d237b1b5f
normal_high,Cảm ơn web có rất nhiều chủ đề đa dạng và rất hay,normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0151,2cfcfbc13b
normal_high,Lại thêm 1 video tuyệt vời nữa A ạ. Cảm ơn A nhiều!,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0152,c7bcc15cdc
normal_high,"Cảm ơn thầy đã chia sẻ, rất hay ạ",normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0153,58243fb6b7
normal_high,Thu Phương hát hay quá❤❤❤❤❤ Chúc mừng em. Em là người nối tiếp lý tưởng Nguyễn Phi Hùng💝💝💝💝💝,normal_auto,high,-4,hay quá|chúc mừng,False,normal,normal,,s5-0154,1cac4b0a8c
normal_high,❤ cháu thật giỏi thật dũng cảm đẩ nói ra sự thật tuyệt vời cảm ơn cháu,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0155,912f848ae0
normal_high,"""thấy mình hơn người khác là dấu chấm hết!"" - câu này thật sự chỉ có người đạt đến tỉnh thức mới nói ra được. quá ngưỡng mộ em. Giới trẻ VN ta 10% như em thôi là phát triển tột độ!!! Cảm ơn Khánh Vy và Vietcetera, host Thùy Minh đã mang đến một chương trình thật tuyệt vời!!!",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0156,665b66a035
normal_high,"Kênh vẫn luôn thật nhiều bổ ích, đong đầy yêu thương mà TG đã không ngừng góp nhặt mọi Tinh Hoa mỗi ngày, mỗi tuần tặng đến Quí vi đồng hành.. Tôi vẫn luôn biết ơn và cảm ơn TG cùng cả Ekip thật nhiều ạ ❤",normal_auto,high,-4,cảm ơn|bổ ích,False,normal,normal,,s5-0157,91e17b942f
normal_high,Bài giảng của Thầy quá sâu sắc và vui ạ Con xin cảm ơn T. Nam mô Bổn Sư Thích Ca Mâu Ni Phật🙏🏾🌷❤,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0158,015a530ddf
normal_high,"PNMQ hát hay quá, tuyệt vời quá! Đúng là cặp đôi huyền thoại, cặp đôi trời sinh (không thể nào tả hết lời khen cặp đôi . PNMQ trên trang bình luận này...). Giờ đây, PN đã ra đi. Nhưng trong lòng khán giả mãi mãi yêu thương tiếng hát PNMQ!",normal_auto,high,-4,hay quá|tuyệt vời,False,normal,normal,,s5-0159,89374e1eff
normal_high,"cám ơn bạn chia sẻ, nội dung rất hay.",normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0160,aedc777451
normal_high,Ngày nào e cũng nghe buổi sáng trước khi làm việc.buổi trưa trước khi nghỉ trưa.buổi tối trước khi đi ngủ... sáng dậy máy vẫn hát bài đời là cõi tạm.a hát hay quá e cảm ơn a Di Đà Phật...,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0161,3b9a658575
normal_high,"Nghe xong bài giảng nghiệp duyên , rất hây và rất tuyệt vời , xin chân thành cảm kênh 🙏🙏",normal_auto,high,-4,tuyệt vời|rất hay,False,normal,normal,,s5-0162,cfc1fb8740
normal_high,Rất hay.. rất dễ hát.mình rất thích bài này.. cảm ơn bạn,normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0163,8e952b00f5
normal_high,MV hay quá chị Cam ơi. Em mãi mãi ủng hộ chị. Chúc mv của chị đạt 1 triệu lượt view và lọt vào TOP 1 trending nha,normal_auto,high,-4,hay quá|ủng hộ,False,normal,normal,,s5-0164,bfeb872050
normal_high,Nghe 1 bài là đăng ký liền....bài hay quá cách hòa âm tuyệt vời,normal_auto,high,-4,hay quá|tuyệt vời,False,normal,normal,,s5-0165,23c0b1eb16
normal_high,Hay quá ❤❤❤❤❤.🎉🎉🎉🎉🎉tuyệt voi voi ca khuc.chuc ca si ra nhieu bai hay them nua ....!!!!,normal_auto,high,-4,hay quá|tuyệt vời,False,normal,normal,,s5-0166,b59616043d
normal_high,Hat hay qua tuyet voi,normal_auto,high,-4,hay quá|tuyệt vời,False,normal,normal,,s5-0167,b89fa6500f
normal_high,"đã 5 năm rồi nhưng khi nghe lại vẫn cảm thấy đây là 1 bài hát đáng nghe thực sự rất hay, chỉ 1 từ là tuyệt vời 💓",normal_auto,high,-4,tuyệt vời|rất hay,False,normal,normal,,s5-0168,0c643e374a
normal_high,Cảm ơn cô hương rất nhiều đã chia sẻ nhiều điều bổ ích,normal_auto,high,-4,cảm ơn|bổ ích,False,normal,normal,,s5-0169,cdf6c2f3a7
normal_high,"Biết video qua một bài viết khác và xem lại thì phát hiện ra mình đã từng xem rồi nhưng vì hồi đó mình chưa đủ nhiều trải nghiệm để hiểu hết được những gì anh truyền tải nên cũng chỉ nghe để tạo động lực tạm thời thì title đúng tâm lý quá. Nhưng mà sau 1 năm quay trở lại xem video mình chợt nhận ra rất nhiều thứ, đôi khi gỡ rối những vấn đề phức tạp nhất lại là những điều đơn giản nhất. Tất cả sẽ tốt lên nên chúng ta có một tư duy nhìn nhận đúng đắn và phù hợp với bản thân mình. Cảm ơn anh đã chia sẻ những nội dung bổ ích ạ",normal_auto,high,-4,cảm ơn|bổ ích,False,normal,normal,,s5-0170,eee570c7d2
normal_high,Bài tập thật tuyệt vời tôi sẽ cố gắng tập luyện để mạnh khỏe trở lại. Cảm ơn thầy kim ba ❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0171,33d13149c6
normal_high,"Mình thích cậu ấy cũng đc 3 năm, bạn bè đều khuyên mình từ bỏ nhưng mình lại chẳng thể, đúng hơn là không nỡ. Mình cứ như vậy, âm thầm thích cậu ấy, lén nhìn dáng vẻ ấy r lại thấy nực cười vì chính bản thân mình. Đến ngày đã xác định là chẳng thể gặp lại, mình vẫn thích cậu ấy, có thể là yêu r. Dù biết ko thể gặp lại, cũng chẳng thể yêu nhưng mình lại không khóc. Vì mình biết rằng, nếu mình khóc, cậu ấy cũng chẳng đến ôm mình và an ủi. Từng ngày trôi đi, vẫn chỉ có tình cảm xuất phát từ 1 phía, vẫn chỉ là mình đang đơn phương....Đến hnay nghe đc podcast này, dù giọng đọc khác nhưng mình vẫn cảm thấy đc chữa lành tâm hồn, càng thấy suy ngẫm hơn về mối tình đơn phương đó. Thật sự cảm ơn nhiều ạ....",normal_auto,high,-4,cảm ơn|ủng hộ,False,normal,depression,accepted baseline prediction after review,s5-0172,9b9ed1fab2
normal_high,"Qua tuyệt vời!cảm ơn kênh rất nhiều đã chỉ cho mình biết con đg đi đến thành công có những việc mình không thích làm mà mình vẫn phải làm, Biết ơn kênh rất rất nhiều, mình biết mình cần phải làm gì rồi YESS TÔI SẼ LÀM ĐƯỢC",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0173,b7f03c7f92
normal_high,Dễ thương bắt tai lắm nha 🎉🎉 chúc mừng sự kết hợp đáng mong đợi của 2 e,normal_auto,high,-4,dễ thương|chúc mừng,False,normal,normal,,s5-0174,18ea5c36cb
normal_high,Bac ninh đoan bac noi chyên hay qua bac oi nge bac noi nge ca ngay k chan bac a cam on bac chuc bac co nhiêu suc khoe,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0175,4620975760
normal_high,"Podcast này hay và ý nghĩa quá. Cảm ơn Vì sao thế nhỉ đã làm nên một podcast sâu sắc đến thế. Tự nhủ với bản thân phải luôn học tập mỗi ngày, chỉ cần tốt hơn ngày hôm qua của mình 1% thôi là được",normal_auto,high,-4,cảm ơn|ý nghĩa quá,False,normal,normal,,s5-0176,921ebe3cbe
normal_high,"Dẫn giải rất tỉ mỉ để mọi người dân đều hiểu cặn kẽ, để học tập áp dụng để có sức khỏe. Rất tuyệt vời cảm ơn bác sĩ nhé.",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0177,44e36a5860
normal_high,Hay qua tu than oi cam on tu than rat nhieu,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0178,293a7cb9b5
normal_high,"những gì tôi biết về phan mạnh quỳnh là 1 ca sỹ ít ồn ào chuyện thị phi showbiz, thể hiện những bài hát chạm đến trái tim người nghe, rất tuyệt vời, cảm ơn bạn.",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0179,8a7c713716
normal_high,Cảm ơn những giá trị TUYỆT VỜI mà Sun đã mang lại ạ 🥰❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0180,472c77dcf2
normal_high,Cảm ơn bác sĩ đã chia sẻ những kiến thức bổ ích giúp mọi người có thêm kinh nghiệm cho việc nay,normal_auto,high,-4,cảm ơn|bổ ích,False,normal,normal,,s5-0181,1d7f6573c0
normal_high,Cảm ơn phân tích va chia sẻ của kênh! Rất bổ ích!❤,normal_auto,high,-4,cảm ơn|bổ ích,False,normal,normal,,s5-0182,a7b1b1a971
normal_high,bài học hay quá cảm ơn thầy,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0183,36c6010f7e
normal_high,Cảm ơn anh.quá tuyệt vời ạ❤❤❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0184,610bf81eb4
normal_high,"cảm ơn chương trình ,cảm ơn khách mời rất hay",normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0185,9632120794
normal_high,Rất hay giọng hát rất tuyệt vời,normal_auto,high,-4,tuyệt vời|rất hay,False,normal,normal,,s5-0186,f9b7a66f43
normal_high,Ôi hai năm rồi mình mới biết bài hát này hay quá. cảm ơn tác giả và ca sĩ,normal_auto,high,-4,hay quá|cảm ơn,False,normal,normal,,s5-0187,c7705385c6
normal_high,"❤❤em yêu xinh đẹp hát hay tuyệt vời nhất, em yêu giữ gìn sức khỏe nha nha, em yêu cười dể thương nhất, anh nhớ em yêu nhiều nhất ❤❤",normal_auto,high,-4,tuyệt vời|dễ thương,False,normal,normal,,s5-0188,e4ff3ce688
normal_high,Rất cảm ơn kênh đã chia sẻ video này rất hay và rất có ích lợi cho sức khỏe ❤,normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0189,1ae1237d81
normal_high,"Ca sĩ Duy Thành hát bài này hay quá, hay hơn tất cả những giọng ca tôi đã được nghe. Bài hát về quê hương thật cảm động quá giọng ca của Duy Thành. Anh là kết hợp hoàn hảo của dòng nhạc thính phòng và Bolero.",normal_auto,high,-4,hay quá|cảm động quá,False,normal,normal,,s5-0190,18b373bdd4
normal_high,"lời dạy thật ý nghĩa, cảm ơn cổ nhân",normal_auto,high,-4,cảm ơn|thật ý nghĩa,False,normal,normal,,s5-0191,de0795937c
normal_high,Một thời đã qua một giọng ca ngọt ngào trên cả tuyệt vời hay quá❤❤❤,normal_auto,high,-4,hay quá|tuyệt vời,False,normal,normal,,s5-0192,49323ce1a2
normal_high,"Video rất hữu ích, rất tuyệt vời. cảm ơn Nam",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0193,075c47ad98
normal_high,"Rất bổ ích cho sức khỏe, rất tuyệt vời",normal_auto,high,-4,bổ ích|tuyệt vời,False,normal,normal,,s5-0194,c6a5d2e6cc
normal_high,Cầm ơn ban đã tư vấn rất hay,normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0195,31154976cd
normal_high,Cảm ơn bài viết của Tuệ An. Đã em chia sẽ hay quá Em tuyệt vời 👍,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời,False,normal,normal,,s5-0196,170dc630e3
normal_high,"Tôi là một thằng con trai bất tài, xấu, đen đúa, không giàu có, không giỏi ăn nói, nhạt nhẽo, không có tài năng gì cả, học hành dỡ tệ, thể thao càng tệ hơn, nghiện game, không thích nói chuyện, sợ đám đông. Tôi không có nhiều bạn, và tôi cũng chẳng dám thích ai cả. Đến năm lớp 10, tôi gặp cô ấy, cô ấy ngồi sau lưng tôi. Cô ấy hay bắt chuyện, nói đùa với tôi, và rất hay cười, cô ấy hay lấy bài kt cho tôi, hỏi điểm số tôi, còn động viên tôi khi tôi điểm kém đôi khi còn tỏ ra hơi lo lắng. Đó là một điều hết sức bình thường giữa những người bạn học với nhau, nhưng với một thằng con trai như tôi, đó là lần đầu tôi được một cô gái đối xử tốt như thế. Rồi không biết tôi thích cô ấy từ lúc nào, biết là không thể nên tôi chẳng dám nói ra, khoảng cách nó lớn quá, với lại cô ấy chỉ thích mấy bạn đẹp trai, đầu nấm nè, dễ thương nữa ( cô ấy rất thích trai Hàn ). Sau này tôi bị đổi chổ ngồi đi nơi khác, và cũng không còn ai đối xử như thế với một thằng như tôi cả, cô ấy cũng thích ai đó, không còn nói chuyện với tôi như trước. Vài chuyện xảy ra, tôi đã gián tiếp phủ nhận tình cảm của mình, không lâu sao thì cô ấy quen người khác ( tốt hơn tôi nhiều ). Ngày đó tôi buồn lắm, hụt hẫng, chẳng biết phải làm sao nữa, hàng ngày nhìn cô ấy và người khác vui vẻ tôi đau lắm, nhưng bản thân mình có là gì của họ đâu. Nhưng không lâu sau thì họ chia tay vì không hợp, tôi cũng chẳng có fb hay zalo của cô ấy nên chẳng biết cô ấy có thật sự buồn không, chỉ thấy cô ấy luôn bình thường, hình như cô ấy là người chủ động chia tay thì phải. Những năm 12, cô ấy vẫn nói chuyện và cười với tôi, nụ cười cô ấy đẹp lắm, tôi luôn không kìm được cảm xúc khi cô ấy cười. Tôi luôn chọn đứng phía sau lưng cô ấy, luôn ra về sau lưng cô ấy, luôn nhìn cô ấy từ phía sau, phải chỉ phía sau thôi, vì tôi biết tôi không thể, dù sao thì khoảng cách vẫn quá lớn, nó dễ dàng nhận ra được ngay từ vẻ bên ngoài. Chỉ cần cô ấy nói với tôi một câu, cười với tôi một lần, có lẽ nó là hạnh phúc và đủ lắm rồi, tôi không dám hy vọng điều gì khác đâu. Chỉ còn vài tháng nữa là hết năm học 12 rồi, có lẽ khoảng thời gian tươi đẹp ấy cũng sẽ kết thúc với tôi. Hy vọng sau này nếu có duyên khi gặp lại, tôi sẽ tốt hơn bây giờ ( tôi sẽ luôn cố gắng mà ) và cô ấy cũng thế, chúc cô ấy thành công với ước mơ của mình và tìm được người người thật sự yêu thương và tốt với cô ấy. TAO BIẾT MÀY SẼ KHÔNG THẤY NHỮNG DÒNG NÀY NHƯNG TAO CẢM ƠN MÀY NHIỀU LẮM, CẢM ƠN VÌ MÀY ĐÃ TỐT VỚI MỘT THẰNG NHƯ TAO, VÀ XIN LỖI, XIN LỖI VÌ ĐÃ THÍCH MÀY KHI TAO KHÔNG CÓ GÌ CẢ ( cảm ơn ai đó đã đọc những gì mình viết, nếu có, đây là những gì mình muốn nói với cô ấy nhưng không thể, nếu không thích xin bỏ qua ạ)",normal_auto,high,-6,cảm ơn|dễ thương|rất hay,False,normal,depression,accepted baseline prediction after review,s5-0197,5ddfe0d9ab
normal_high,Thật là tuyệt vời! Cảm ơn chị 🙏,normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0198,bcddb3c119
normal_high,Cảm ơn Tun và Vy nhé 😍 podcast rất hay.,normal_auto,high,-4,cảm ơn|rất hay,False,normal,normal,,s5-0199,987ca96fc0
normal_high,"Rất tuyệt vời khi được nghe những lời nói rất khoa học đầy thuyết phục . Xin cảm ơn Dr Cương nhiều lần , xin cảm ơn nhiều , nhiều",normal_auto,high,-4,cảm ơn|tuyệt vời,False,normal,normal,,s5-0200,5476fa9fee
normal_high,"video của chị rất là hay luôn á , em mong trong tương lai có thật nhiều video hay và ý nghĩa như này ạ ! em cảm ơn chị rất nhiều ạ",normal_auto,high,-4,video hay|cảm ơn,False,normal,normal,,s5-0201,08f3111405
normal_high,Hay quá chúc mừng bạn hạnh phúc nhé amen tạ ơn chúa mỗi ngày amen,normal_auto,high,-4,hay quá|chúc mừng,False,normal,normal,,s5-0202,c354d9e7d4
