review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id,text_hash
weak_model_disagreement,Có hơi nhìu chuyện sảy ra chút nx là em đã quên mục đích học tập thậm chí hơi nản cảm ơn bn giúp mik lấy lại động lực nhaa,normal_auto,medium,-2,depression,0.9757,0.0243,0.9757,True,depression,,,s8-0249,636c4a1da3
boundary_probability,Bài cho thấy rõ ràng mấy anh ko có trí tiến thủ.r than thân nghèo không với được người mình yêu 😂.cô nào gặp mấy anh như vậy nhớ né xa ra.kiem mấy anh dù nghèo nhưng biết có ý trí làm giàu ko than nghèo,uncertain,low,0,normal,0.5001,0.5001,0.4999,True,normal,,,s8-0250,43bb7a0f4a
boundary_probability,Tôi yêu cầu gỡ truyện tôi xuống,uncertain,low,0,normal,0.5002,0.5002,0.4998,True,normal,,,s8-0251,3ec0ef456d
boundary_probability,Trung bình phụ huynh châu á,uncertain,low,0,normal,0.5003,0.5003,0.4997,True,normal,,,s8-0252,084e788820
boundary_probability,Cám kiểu tao xuyên không từ thời hiện đại tao biết rõ cốt truyện đường Hồng lừa tao 😂,uncertain,low,0,normal,0.5003,0.5003,0.4997,True,normal,,,s8-0253,5b4680e8ab
boundary_probability,16Tr người thấy tình ngày 26/12/2021,uncertain,low,0,normal,0.5004,0.5004,0.4996,True,normal,,,s8-0254,c3ab0afbba
boundary_probability,Con hay suy nghĩ nên lúc nào cũng suy nghĩ mong sao từ nay cuộc sống của con luôn được bình an mạnh khỏe công việc luôn được may mắn và con đang mong có thêm con để cuộc sống được sung túc hơn mong mọi điều đến với con được như ý,uncertain,low,0,normal,0.5004,0.5004,0.4996,True,normal,,,s8-0255,abb2387a23
boundary_probability,tui hướng nội nên ko làm được đâu,uncertain,low,0,normal,0.5005,0.5005,0.4995,True,normal,,,s8-0256,c5568d1841
boundary_probability,Xa em một ngày Không bên em một ngày Anh nghe như trôi qua đã một năm Hai mươi tư trên bảy Yêu em xuyên đêm ngày Nhưng anh đâu biết Em cho anh rơi chín tầng mây Lần đầu gặp em đã đảo điên Tự dâng hiến trọn con tim Vì nụ cười duyên một nàng thơ Ở trong mơ làm anh nhớ Anh như kẻ khờ vì em Nhớ em trở thành thói quen Rồi khi anh thấy Người nào đấy cùng em say Rồi đôi tay đan chặt đôi tay Màn đêm trôi mà đôi môi Không rời đôi môi Anh như kẻ tồi Một mình ngẩn ngơ chỉ biết giả vờ Mình như kẻ ngốc đứng một mình Khóc khóc khóc một mình Rồi che giấu đi những ân tình Mãi mãi giữ riêng mình Và đâu có ai vì ai đổi thay Như chong chóng quay Đành như cơn gió gió vô hình Lướt lướt lướt vô tình Nhanh như cách em trao cho mình Dăm ba câu ngôn tình Làm anh chết trong lặng thinh Rồi nhớ ra anh khóc một mình Rồi khi anh thấy Người nào đấy cùng em say Rồi đôi tay đan chặt đôi tay Màn đêm trôi mà đôi môi Không rời đôi môi Anh như kẻ tồi Một mình ngẩn ngơ chỉ biết giả vờ Mình như kẻ ngốc đứng một mình Khóc khóc khóc một mình Rồi che giấu đi những ân tình Mãi mãi giữ riêng mình Và đâu có ai vì ai đổi thay Như chong chóng quay Đành như cơn gió gió vô hình Lướt lướt lướt vô tình Nhanh như cách em trao cho mình Dăm ba câu ngôn tình Làm anh chết trong lặng thinh Rồi nhớ ra anh khóc một mình Mình như kẻ ngốc đứng một mình Khóc khóc khóc một mình Rồi che giấu đi những ân tình Mãi mãi giữ riêng mình Và đâu có ai vì ai đổi thay Như chong chóng quay Đành như cơn gió gió vô hình Lướt lướt lướt vô tình Nhanh như cách em trao cho mình Dăm ba câu ngôn tình Làm anh chết trong lặng thinh Rồi nhớ ra anh khóc một mình.,uncertain,low,3,normal,0.5006,0.5006,0.4994,True,normal,,,s8-0257,d358f86700
boundary_probability,Súng này bán ở đâu vậy,uncertain,low,0,depression,0.5007,0.4993,0.5007,True,depression,,,s8-0258,7b54e49083
boundary_probability,còn 10 ngày để thi tuyển sinh lớp 10,uncertain,low,0,depression,0.5008,0.4992,0.5008,True,depression,,,s8-0259,6e1c76ce23
boundary_probability,Câu số 2 nếu bị trúng thì cũng không giúp ích được gì Nếu đẩy xuốn thì ko chỉ chết năm ng mà ng bị đẩy xuốn chết luôn😢😢😢,uncertain,low,0,depression,0.5008,0.4992,0.5008,True,depression,,,s8-0260,13af9e485e
boundary_probability,26 /2/2020 con ai k,uncertain,low,0,depression,0.5009,0.4991,0.5009,True,depression,,,s8-0261,2278dbd86f
boundary_probability,"Ủa ""con nhỏ"" đó là cj mà😂❤",uncertain,low,0,depression,0.5009,0.4991,0.5009,True,depression,,,s8-0262,52e906e1bf
boundary_probability,Mình cũng vậy nghe xong chị thiệt đi một tí rồi lại tỉnh lại,uncertain,low,0,normal,0.5009,0.5009,0.4991,True,normal,,,s8-0263,3e03aa3103
boundary_probability,"Thứ tư:phụ huynh hứa nhưng ko lm, ngược lại còn mắng chửi conn😢",uncertain,low,0,normal,0.501,0.501,0.499,True,normal,,,s8-0264,af3bbe86a4
boundary_probability,Cơm nhà người quen sẽ cảm giác như thế nào rất là ngại và không ăn gì cả nhưng mà người ta lại cứ ép mình ăn cho bằng được thì mới thôi buồn cười chết đi được😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😃😃😃😃😃😀😀😀😆😀😆,uncertain,low,0,normal,0.5011,0.5011,0.4989,True,normal,,,s8-0265,9d8febc841
boundary_probability,Bình tĩnh dữ,uncertain,low,0,depression,0.5013,0.4987,0.5013,True,depression,,,s8-0266,c16412078c
boundary_probability,Sao ko ai thử với pico,uncertain,low,0,depression,0.5014,0.4986,0.5014,True,depression,,,s8-0267,8f4050399d
boundary_probability,Quên làm CACQ đi .,uncertain,low,0,normal,0.5014,0.5014,0.4986,True,normal,,,s8-0268,a88a37bd8a
boundary_probability,"bài này mà phương anh hát, chắc chải hết nước mắt 😢",uncertain,low,0,normal,0.5014,0.5014,0.4986,True,normal,,,s8-0269,cbc47d4fcb
boundary_probability,Tôi ước gì bạn thân của mình có thể xem được video trước lúc nó quyết định vc ra đi mãi mãi :(,uncertain,low,0,normal,0.5015,0.5015,0.4985,True,normal,,,s8-0270,b2d232a83f
boundary_probability,Trong câu chuyện này.tôi thấy khi.bà Sống. Các con cũng có trách nhiệm với mẹ hãy thông cảm cho các con.vì cuộc sống cơm áo gạo tiền. Các con cũng phải lo cho các con của chúng nó.cho gia đình riêng. Xã xôi k về được không nên trách con.nhưng trách cô con gái là hỏi di chúc.chắc cũng nợ ngập đầu. Hãy thông cảm cho các con.thời đại này không bươn chải thì không ổn,uncertain,low,0,depression,0.5016,0.4984,0.5016,True,depression,,,s8-0271,a3b8fd0630
boundary_probability,"""con đường do bản thân mình lựa chọn, dù có quỳ cũng phải đi cho hết"" nhất định cố gắng đậu đại học❤",uncertain,low,0,normal,0.5017,0.5017,0.4983,True,normal,,,s8-0272,6ca2a06e8e
boundary_probability,"Sao không chi tiền vào màn chắn ng nhảy xuống tàu điện nhỉ, hay chính quyền muốn bào tiền của dân",uncertain,low,0,normal,0.5019,0.5019,0.4981,True,normal,,,s8-0273,5ae00e4ad2
boundary_probability,Kể lại vs gia đình mà gia đình k tin Mách cô thì cô ừ 2 cái Xong quay đi quay lại chẳng thay đổi đc j🤡,uncertain,low,0,normal,0.5021,0.5021,0.4979,True,normal,,,s8-0274,80c2f3bafc
boundary_probability,Vẫn có đứa nghĩ học sinh giỏi từ lớp 1 đến lớp 9 là giỏi :)),uncertain,low,0,normal,0.5023,0.5023,0.4977,True,normal,,,s8-0275,61143e3213
boundary_probability,2020 ai còn nghe koooo,uncertain,low,0,normal,0.5025,0.5025,0.4975,True,normal,,,s8-0276,db32cb3406
boundary_probability,2023 vẫn nghe cảm xúc vẫn vẹn nguyên như ngày đầu,uncertain,low,0,normal,0.5026,0.5026,0.4974,True,normal,,,s8-0277,3f58179b86
boundary_probability,"1h20p sáng 25/2/2025, mong rằng lần tới khi nhìn thấy những dòng này em đã không còn khóc nữa. Em mất ngủ, sợ hãi, nó ám ảnh em mỗi đêm. Mong em sẽ sớm khỏe, cười nhiều và hạnh phúc hơn. Vì có nhiều người luôn bên em và mong em hạnh phúc hơn. Cố lên H❤",uncertain,low,3,depression,0.5026,0.4974,0.5026,True,depression,,,s8-0278,b4db60bab6
boundary_probability,Em thì rất tự tin và nói chuyện với chủ rất bthường...nhưng người làm chung em rất rụt rè làm em rất khó chịu vì chuyện gì cũng thông qua em,uncertain,low,3,depression,0.5027,0.4973,0.5027,True,depression,,,s8-0279,fff28868d1
boundary_probability,"Dành thời gian chăm sóc, yêu thương bản thân và phát triển bản thân để nó tràm đầy năng lượng. Khi đó, làm việc sẽ hiệu quả hơn dễ thành công hơn.",uncertain,low,0,normal,0.5028,0.5028,0.4972,True,normal,,,s8-0280,75bc6e906d
boundary_probability,"Kế hoạch được vạch ra, kế hoạch 3 năm, 5 năm. Làm tận tụy trong công việc, nếu có phát triển trong sự nghiệp thì làm tiếp, còn nếu chả thấy phát triển gì thì đúng hđ ngừng lại làm theo kế hoạch vạch sẵn.",uncertain,low,0,depression,0.5028,0.4972,0.5028,True,depression,,,s8-0281,f342b1c6c3
boundary_probability,"ultr nếu nó k bị lỗi font chữ là 100 điểm rồi, mãi t mới tìm thấy có người sub 3 bài này 55",uncertain,low,0,depression,0.503,0.497,0.503,True,depression,,,s8-0282,0471a86d07
boundary_probability,"chị đừng buồn nữa,hãy kiên cường lên .Đừng vì ngta mà đau khổ hãy sống cho chính mình và cả đứa con của mình nữa,hãy lạc quan và yêu đời chị nhé.cố lênnnnnnnnn !",uncertain,low,0,normal,0.5031,0.5031,0.4969,True,normal,,,s8-0283,068974d5cb
boundary_probability,Có gì đâu mà buồn cười buồn cười thì bạn đừng nghe đó chỉ là an ủi chính mình thôi mà có gì để cười đáng trách,uncertain,low,0,normal,0.5032,0.5032,0.4968,True,normal,,,s8-0284,0ff3c7a524
boundary_probability,Chú bằng cấp gì mà ghê,uncertain,low,0,depression,0.5033,0.4967,0.5033,True,depression,,,s8-0285,269605eb6e
boundary_probability,"Thầy làm vid hướng dẫn cách nói chuyện phá băng đi ạ. Khi gặp người lạ e hay ngại lắm, có cách nào làm mất đi khoảng cách giữa 2 người k ạ???",uncertain,low,0,normal,0.5033,0.5033,0.4967,True,normal,,,s8-0286,6d4428e6ea
boundary_probability,Bạn tìm mấy video này ở đâu vậy,uncertain,low,0,normal,0.5033,0.5033,0.4967,True,normal,,,s8-0287,c1bcc9521c
boundary_probability,"2 năm nay tôi đã ko xem sóng vì không có hH, sóng chỉ hay khi có HH",uncertain,low,0,depression,0.5033,0.4967,0.5033,True,depression,,,s8-0288,915e8f8da7
boundary_probability,7:46 Chị dùng app/web gì để đếm giờ đồng hồ trên mt vậy ạaa?,uncertain,low,0,normal,0.5033,0.5033,0.4967,True,normal,,,s8-0289,76da50c537
boundary_probability,Đôi khi thật lòng thật dạ đối đãi thì lại mất hết,uncertain,low,0,depression,0.5035,0.4965,0.5035,True,depression,,,s8-0290,650540eb27
boundary_probability,ko còn có nhau thôi nhé gặp nhau càn buồn,uncertain,low,0,depression,0.5035,0.4965,0.5035,True,depression,,,s8-0291,57dc846dc7
boundary_probability,"mấy người nói nghe thế nào ấy, đây chỉ là video bài hát thôi sao mọi người dị nghị chán thế",uncertain,low,0,depression,0.5037,0.4963,0.5037,True,depression,,,s8-0292,1a3d6b08f1
boundary_probability,:))) 6 thì có cả 6:)),uncertain,low,0,depression,0.5037,0.4963,0.5037,True,depression,,,s8-0293,49bbc04c62
boundary_probability,ảnh thứ hai chắc nó chỉ là hoa văn gỗ thôi nhìn ko giống mắt lắm,uncertain,low,0,depression,0.5039,0.4961,0.5039,True,depression,,,s8-0294,a4a9188455
boundary_probability,nhớ e không chị,uncertain,low,0,normal,0.504,0.504,0.496,True,normal,,,s8-0295,1fc795ad43
boundary_probability,Trường bà có cắm trại hongggg❤,uncertain,low,0,depression,0.5042,0.4958,0.5042,True,depression,,,s8-0296,d7b6a74c25
boundary_probability,"Bọn khôn nó ngồi điều hoà rồi vẽ, k theo bản vẽ nó bắt bên thi công làm lại đó thằng quay video ạ",uncertain,low,0,normal,0.5042,0.5042,0.4958,True,normal,,,s8-0297,e2c2b6b2f2
boundary_probability,"cái đầu sai sai à nha, nó giống trêu chọc mà trêu chọc để gây sự chú ý mà(ykr)",uncertain,low,0,normal,0.5043,0.5043,0.4957,True,normal,,,s8-0298,23300da0d8
boundary_probability,"tôi thì lại khá yêu đời lắm vì tôi có nhiều người bên cạnh tôi họ là những phần quan trọng trong tôi họ luôn bên cạnh tôi,bảo vệ tôi,họ luôn an ủi tôi khi tôi buồn,động viên tôi,coi trọng tôi và nhiều hơn thế nữa nên tôi khá yêu đời nhưng ko phải là tôi ko ghét bản thân mk đôi khi tôi cx khá ghét bản thân mk vì một lí do mà tôi ko thể nói đc ^^",uncertain,low,3,depression,0.5043,0.4957,0.5043,True,depression,,,s8-0299,ffb5f93d7e
boundary_probability,Bố kiểu thì ra là chúng màu chơi game à,uncertain,low,0,normal,0.5046,0.5046,0.4954,True,normal,,,s8-0300,c3232a6b4b
boundary_probability,Xíu ngay tại chỗ không ai cứu luôn hả😂😂😂😂😂😂?😂😂😂?,uncertain,low,0,depression,0.5047,0.4953,0.5047,True,depression,,,s8-0301,8a1a1b54b2
boundary_probability,Vây ko uống thuốc dù thảo dược thì xin bs nói cách ăn toàn để ngủ sâu ngủ ngon ạ,uncertain,low,0,normal,0.5047,0.5047,0.4953,True,normal,,,s8-0302,5abb325552
boundary_probability,Những lúc như vầy chỉ cần vậy thôi ...,uncertain,low,0,normal,0.5049,0.5049,0.4951,True,normal,,,s8-0303,04c764b168
boundary_probability,mị phát hiện ra là cuốn sách éo có chữ mà đọc như đúng r:v,uncertain,low,0,normal,0.5049,0.5049,0.4951,True,normal,,,s8-0304,fe8eda0444
boundary_probability,Nghe đi nghe lại không chán.,uncertain,low,0,normal,0.505,0.505,0.495,True,normal,,,s8-0305,9fa9162b15
boundary_probability,Trăng non đến tuổi trăng tròn. E nay đến tuổi hay thường mộng mơ.,uncertain,low,0,normal,0.505,0.505,0.495,True,normal,,,s8-0306,618f5727b9
boundary_probability,bai hat nao hung hatcung muon 🎉🎉🎉公会了吗,uncertain,low,0,normal,0.505,0.505,0.495,True,normal,,,s8-0307,8c218a5579
boundary_probability,"Anh làm vid bạn từng thân, dù không nói nhưng chẳng còn là bạn thân, người mình tin tưởng được không ạ 💖?",uncertain,low,0,depression,0.505,0.495,0.505,True,depression,,,s8-0308,cdaf06593f
boundary_probability,"Chia tay anh em buồn quá ,em nhớ anh",uncertain,low,3,depression,0.505,0.495,0.505,True,depression,,,s8-0309,b387cf11e9
boundary_probability,Các bà ngày trước thường áp dụng theo cách xưa rích nên không biết hoa đồng của thời bay giờ nên dễ xảy ra moi tình huống .,uncertain,low,0,normal,0.5052,0.5052,0.4948,True,normal,,,s8-0310,a74eeedb06
boundary_probability,"Bà này có bồ, mới 50t...nhưng mưu cao, hỏi anh Đinh Đoàn cho ck nghe để ra vẻ hết nhu cầu, qua chương trình, tôi khuyên ông ck 1, vk nếu có bệnh nền( ko bàn), còn ko theo dõi 2, đi đâu phải báo cáo..vì động viên ck đi bà khác, mình đi thg khác 3, khóa chặt thời gian bà này lại Chỉ cần 3 điều này bà này lộ tẩy ngay đi ông ck 52t à",uncertain,low,0,depression,0.5053,0.4947,0.5053,True,depression,,,s8-0311,fe44445bb2
boundary_probability,“ Điều khó hơn lời xin lỗi đó chính là tha thứ. Đặc biệt là tha thứ cho bản thân bởi không ai có thể nói cho bạn biết là bạn nên làm gì ngoại trừ chính bạn thân bạn “ - 1000stars,uncertain,low,0,normal,0.5053,0.5053,0.4947,True,normal,,,s8-0312,cdb118148d
boundary_probability,What a bad kid,uncertain,low,0,normal,0.5054,0.5054,0.4946,True,normal,,,s8-0313,558ceb94b0
boundary_probability,"Mong lời nói đi đôi với việc làm . Đừng lừa dối nhau nữa , buồn lắm",uncertain,low,0,normal,0.5054,0.5054,0.4946,True,normal,,,s8-0314,d14f8e004d
boundary_probability,"Ngày trước cứ tìm được điều gì sống được là ok, bỏ qua tất cả. Cũng muốn sống lắm",uncertain,low,0,normal,0.5055,0.5055,0.4945,True,normal,,,s8-0315,cbcceec003
boundary_probability,Bây h là 23h30 chủ nhật mai có 1 bài kiểm tra 15p nhưng mình ngồi vào bàn học lúc 21h mà bấm đt tớii h chuẩn bị đi ngủ và đang xem video này k bt mai ntn đây,uncertain,low,0,normal,0.5055,0.5055,0.4945,True,normal,,,s8-0316,7e2f79808a
boundary_probability,Mật ong kỵ với sữa,uncertain,low,0,normal,0.5055,0.5055,0.4945,True,normal,,,s8-0317,cf88ffd9cc
boundary_probability,Hôm nay là 1 ngày tồi tệ đối với mình ... Nhưng ko sao còn sống là tốt rồi ...ngày mai ko thì tháng sau năm sau sẽ ổn hơn ... Nhìn lại câu chuyện của mình chưa là gì so với người khác ... Cuộc sống vẫn chưa kết thúc cơ hội của mình vẫn còn,uncertain,low,0,depression,0.5056,0.4944,0.5056,True,depression,,,s8-0318,6280be7180
boundary_probability,Có ai nghe không ta😍😍😍,uncertain,low,0,normal,0.5057,0.5057,0.4943,True,normal,,,s8-0319,f5aca3a471
boundary_probability,em đã không giữ được nhiều hạnh phúc cho anh !,uncertain,low,0,depression,0.5057,0.4943,0.5057,True,depression,,,s8-0320,5fd3e77ceb
boundary_probability,Huân huy chương kháng chiến cấp cho người tham gia chống Mỹ Huân huy chương chiến thắng cấp cho người tham gia chống Pháp Vì vậy người tham gia sau 30 / 4 / 1975 không thể có loại huân huy chương đó Vì vậy không được xem là người có công ngoại trừ là thương bệnh binh liệt sĩ,uncertain,low,0,normal,0.5059,0.5059,0.4941,True,normal,,,s8-0321,60014a0c81
boundary_probability,4/7/2025 vẫn dang nghe,uncertain,low,0,depression,0.506,0.494,0.506,True,depression,,,s8-0322,11f71a532f
boundary_probability,"Dopamine detox, Flow, Deep working, lifting weight, meditation...",uncertain,low,0,normal,0.506,0.506,0.494,True,normal,,,s8-0323,9c657f5cdd
boundary_probability,hại não,uncertain,low,0,depression,0.5061,0.4939,0.5061,True,depression,,,s8-0324,7d9b66b639
boundary_probability,"Hi bạn mình chưa từng nghe podcast dạng kiểu ntn nhưng trải nghiệm của mình giống bạn nhưng khác bạn là mình hướng ngoại làm chương trình, các mối quan hệ rất tốt và khá nhiều nhưng bẳng đi 1 thời gian mình trục trặc tình cảm, rồi công việc khiến mình thu mình lại nhưng mình tìm niềm vui bằng cách tập gym, decor phòng, làm nhạc,... Mình thấy cũng khá thú vị. Giờ mình như một cái đèn bình thường thì nó sẽ tắt nhưng khi cần nó sẽ bật lên để chiếu sáng một cách tối đa. Cũng khá vui. Thời gian trước khi mình đc trạng thái như bây giờ thì mình khá tệ. Stress này nọ đủ thứ mập phì ra và khi control đc thì mình đã giảm được 12kg và chính những thứ như vậy đã làm cho mình vui trong mọi lúc.",uncertain,low,3,normal,0.5061,0.5061,0.4939,True,normal,,,s8-0325,ed30efb0a4
boundary_probability,vấn đề là làm thế nào để tìm được con dấu và đánh dấu nó như thế nào,uncertain,low,0,normal,0.5062,0.5062,0.4938,True,normal,,,s8-0326,122bf97ddb
boundary_probability,Cô giáo gào thét 😢😂,uncertain,low,0,normal,0.5063,0.5063,0.4937,True,normal,,,s8-0327,6402e56fa1
boundary_probability,Bk nữa là sao hả sao Việt đi ngủ đây mãi đi tìm sự thật là dễ dàng nhận,uncertain,low,0,depression,0.5063,0.4937,0.5063,True,depression,,,s8-0328,28f912866f
boundary_probability,Con cảm ơn cha vì đã chia sẻ những thông tin rất hữu hiệu và bệnh trầm cảm. Con xin thêm chút thông tin là sự khác biệt giữ nam và nữ trong bệnh trầm cảm là nữ họ dễ dàng chia sẻ hơn nam nên dễ tìm được sự trợ giúp hơn. Mọi người chúng ta cũng nên để ý hơn những thay đổi trong cử chỉ và thái độ của người xung quanh ta để giúp họ vượt qua được bệnh trầm cảm càng sớm càng tốt và để tránh những điều hối tiếc có thể xảy ra.,uncertain,low,3,normal,0.5064,0.5064,0.4936,True,normal,,,s8-0329,38cb4049e6
boundary_probability,Ông cứu hộ đang cang 2 con mắt r nhìn👀,uncertain,low,0,depression,0.5064,0.4936,0.5064,True,depression,,,s8-0330,a9d8a5ec1d
boundary_probability,27/12/2019 em đi rồi 5 năm tôi đợi em khi em ko hp em có thể quay về nhưng không em lại muốn rời t đi thêm lần nữa thanh xuân t dành cho em . em lại xem là thừờng,uncertain,low,0,normal,0.5064,0.5064,0.4936,True,normal,,,s8-0331,a042079f08
boundary_probability,"Cả trăm truyện nội dung na ná như nhau . Tất cả đều nói xấu ngườ mẹ , hình mẫu này chắc là mẹ của tác giả ?",uncertain,low,0,normal,0.5065,0.5065,0.4935,True,normal,,,s8-0332,cfc07b25ac
boundary_probability,Bài hoa cỏ lau đâu rồi bạn?,uncertain,low,0,depression,0.5065,0.4935,0.5065,True,depression,,,s8-0333,80a6816110
boundary_probability,Tưởng nó bao sữa chua nữa mò lại làm trò hề 😂😂,uncertain,low,0,depression,0.5066,0.4934,0.5066,True,depression,,,s8-0334,f50cf87532
boundary_probability,cj nghĩ sao về 1 ng cha/mẹ có cả 2 đặc điểm nhưg mà lại đc ng ngoài nhìn thấy như 1 ng cha/mẹ tốt,uncertain,low,0,normal,0.5069,0.5069,0.4931,True,normal,,,s8-0335,433ebd378d
boundary_probability,Quen hồng hài nhi hả má❤❤,uncertain,low,0,normal,0.5069,0.5069,0.4931,True,normal,,,s8-0336,951c77365a
boundary_probability,Em thông cảm cho mẹ. Nhưng ở chung nhà em thì khó sử quá. Và ông ta có lương hằng tháng không. Nếu ông ta không có tiền lương thì cũng hơi mệt đó em,normal_auto,medium,-2,normal,0.5069,0.5069,0.4931,True,normal,,,s8-0337,077e0c4b83
boundary_probability,Thế giới này như đang được lập trình.,uncertain,low,0,normal,0.507,0.507,0.493,True,normal,,,s8-0338,90fbddf6b8
boundary_probability,Vs lại vẫn là học sinh nên các bn ns chuyện vui trêu đùa nhau chứ k thể nghiêm túc và suy nghĩ như người lớn đc ạ,uncertain,low,0,depression,0.507,0.493,0.507,True,depression,,,s8-0339,9f18668423
boundary_probability,Bây giờ chẳng muốn nói gì hết chỉ muốn nói là nếu có Ai gửi được lời nói này đến gia đình tôi thì hảy nói là đừng đánh tôi nếu tôi làm sai giết tui đi đâm tôi ik vì đâm đau chút sẻ hết đau đến kiếp sau còn đánh sẻ thấm hơn tui mệt mõi lắm rồi ai cứu tôi ko 😕😞😔😖😫,uncertain,low,3,depression,0.5073,0.4927,0.5073,True,depression,,,s8-0340,94658f60bf
boundary_probability,25/03/2026 còn ai không,uncertain,low,0,depression,0.5074,0.4926,0.5074,True,depression,,,s8-0341,28792fbfd1
boundary_probability,có ai 2024 mà còn xem ko?,uncertain,low,0,normal,0.5075,0.5075,0.4925,True,normal,,,s8-0342,cf7153e878
boundary_probability,Ảo ma Canada,uncertain,low,0,depression,0.5076,0.4924,0.5076,True,depression,,,s8-0343,3f81731778
boundary_probability,h ko ai hát nữa bài tủ chắc vv,uncertain,low,0,normal,0.5077,0.5077,0.4923,True,normal,,,s8-0344,a75285a42a
boundary_probability,13/11/23 ai còn nghe không a,uncertain,low,0,normal,0.5078,0.5078,0.4922,True,normal,,,s8-0345,41b0c9218a
boundary_probability,Cái này cũng là mèo những mà là mèo tới từ bình dương,uncertain,low,0,depression,0.5078,0.4922,0.5078,True,depression,,,s8-0346,5bd5ec163e
boundary_probability,Cảm ơn chị rất nhiều . Do tâm lý tuổi dậy thì nên dạo này e cũng cảm thấy hơi tiêu cực. Cứ ko ngừng ép bản thân và so sánh mình với người khác rồi cảm thấy mình yếu kém rồi cứ suy nghĩ lung tung về những thất bại của bản thân . Tại sao cùng là bạn mà họ thì thành công còn e thì thất bại ? . E luôn tự đặt ra câu hỏi như vậy và càng khắt khe với bản thân hơn . Nhiều lúc đêm khuya cứ mất ngủ chỉ vì 3 chuyện này . Có lẽ e nên tập trung tìm ra ưu điểm của bản thân và nhớ rằng: Mọi so sánh đều là khập khiễng,uncertain,low,1,depression,0.508,0.492,0.508,True,depression,,,s8-0347,ebd5ef5844
boundary_probability,Cha mẹ ai mà chả kỳ vọng con mình sau này sẽ trở thành thiên tài như Einstein. Nhưng cũng phải biết sức học của con mình đến đâu chứ. Đâu phải thấy con người ta giỏi con mình cũng vậy đâu,uncertain,low,0,depression,0.5081,0.4919,0.5081,True,depression,,,s8-0348,2c612b0f06
boundary_probability,Vừa chia tay cg xem thấy video này ...,uncertain,low,0,depression,0.5081,0.4919,0.5081,True,depression,,,s8-0349,57ccf655fc
boundary_probability,6/7 và mình đã bỏ buộc 19/3/25,uncertain,low,0,depression,0.5081,0.4919,0.5081,True,depression,,,s8-0350,922f93d96a
boundary_probability,Bài viết o sắc xảo lắm mà mới đọc vài hàng chừng 30 giây lại phải nghe quảng cáo tầm 5 phút bực mình quá o muốn nghe nữa,uncertain,low,0,normal,0.5081,0.5081,0.4919,True,normal,,,s8-0351,d421cf3832
boundary_probability,Bọn sư tham nhũng rất cảm tức cách tu khổ hạnh của sư Minh Tuệ vì thế chúng sẽ quấy phá bằng cách xúi giục bọn lưu manh gây sự vu khống đoàn hành tu dù không hề trêu ghẹo gì chúng!,uncertain,low,0,depression,0.5082,0.4918,0.5082,True,depression,,,s8-0352,2523b20f34
boundary_probability,"Người ta nói học âm nhạc, mỹ thuật, TD cấp 1 cấp 2 nhàn lắm ngồi chơi cũng có điểm à, mà hồi em học là những thầy cô đó là những chuyên gia đì học sinh xuống luôn không vừa ý những thầy cô này là ch*t",uncertain,low,0,normal,0.5082,0.5082,0.4918,True,normal,,,s8-0353,74aa717110
boundary_probability,Nghe bài này rất là tốn thuốc kkk,uncertain,low,0,depression,0.5083,0.4917,0.5083,True,depression,,,s8-0354,8f0f8c3322
boundary_probability,sao mấy thằng này nó gan vậy trong quân đội súng ống quá trời mà bắt nạt,uncertain,low,0,normal,0.5084,0.5084,0.4916,True,normal,,,s8-0355,8d1098e54e
boundary_probability,Kế câu chuyện ko Theo trình tự người nghe ko muốn nghe tiếp,uncertain,low,0,depression,0.5086,0.4914,0.5086,True,depression,,,s8-0356,6cafc4c148
boundary_probability,"Tà thần, chúa ở đâu, cha nào làm phép lạ",uncertain,low,0,depression,0.5086,0.4914,0.5086,True,depression,,,s8-0357,7379f40b2d
boundary_probability,tôi không đủ khả năng nhưng tôi chắc chắn sẽ thử,uncertain,low,0,normal,0.5087,0.5087,0.4913,True,normal,,,s8-0358,a65c291330
boundary_probability,anh huy kiểu tiểu ly phi tao dao ko bằng tao phi dép:)),uncertain,low,0,normal,0.5087,0.5087,0.4913,True,normal,,,s8-0359,bb2609b004
boundary_probability,Càng nghe càng cảm bà mẹ chồng này,uncertain,low,0,depression,0.5087,0.4913,0.5087,True,depression,,,s8-0360,d7262530bc
boundary_probability,"Chia màn hình làm 4 . Nhìn tập trung 2 phần dưới , nhìn phần bên trái thì quay sang trái , nhìn phần bên phải thì quay quên phải thôi .",uncertain,low,0,normal,0.5087,0.5087,0.4913,True,normal,,,s8-0361,28ddab41d1
boundary_probability,bộ này ta có từng gặp rồi tuy ko đọc nhưng nhớ mang máng nó là. xuyên không ta sở hữu hệ thống xuyên không bắt đầu tu luyện trong bụng mẹ,uncertain,low,0,depression,0.5088,0.4912,0.5088,True,depression,,,s8-0362,d3106faf63
boundary_probability,Em rớt môn văn r,uncertain,low,0,normal,0.5088,0.5088,0.4912,True,normal,,,s8-0363,39b2170fc5
