comment_text,label,final_label,weak_label,confidence,depression_score,matched_keywords,review_bucket,reviewer_note,source
"Tôi muốn hỏi trường hợp của anh trai tôi đã tham gia đi bộ đội từ năm 1971 đóng quân ở đồng hới Quảng Bình và tham gia chiến dịch giải phóng hoàn toàn Miền Nam, đến năm 1976 đc chuyển ngành sang đơn vị bộ công an và tiếp tục tham gia chiến dịch Lào và Campuchia, nhưng đến nay vẫn ko đc công nhận người có công",0,normal,,,0,,low_confidence,,step8
Tư duy phát triển: Muốn thay đổi Nỗ Lực K sợ hãi Tư duy cố định: Nghĩ tài năng là bẩm sinh Sợ thay đổi Sợ hãi những vấn đề khó Cảm ơn bạn rất nhiều!,0,normal,,,0,,low_confidence,,step8
Fact : Họ ghen tị vì bạn trông đẹp hơn họ chứ không phải vì bạn sinh ra đẹp tự nhiên 👍,0,normal,,,0,,low_confidence,,step8
Đứa nào học được thì nó vẫn học thôi 😄 Chứ cháu tôi cho đi học thêm chỉ để k cá biệt so với lớp Cái kết là mong nó lên được lớp thôi 😅,0,normal,,,0,,low_confidence,,step8
Tình chẳng có câu chung thủy Em ở bên anh Bởi vì chưa tìm đc ai .... Tốt hơn ( rơi nước mắt ),0,normal,,,0,,low_confidence,,step8
Nói dài quá lâu thành dai .,0,normal,,,0,,low_confidence,,step8
Ông này lấy châu thật à,0,normal,,,0,,low_confidence,,step8
"quá sâu sắc đi, tôi thật sự đã khóc kih nghe bài này, thật sự đúng tâm trạng và chạm đến cảm xúc của tôi, một câu chuyện tình yêu quá buồn giữa 2 người từng là cả thế giới của nhau nhưng nay lại xa lạ đến lạ thường",0,normal,,,0,,low_confidence,,step8
"Bạn nào nhận ra đây là giai đoạn cảm xúc âm nhạc của Jack thời junior ko? Âm nhạc cũng như dòng thời gian , nó sẽ trôi và phát triển dần dần. Dòng thời gian sẽ dc Jack tái hiện dần dần qua chuỗi nhạc phẩm",0,normal,,,0,,low_confidence,,step8
1 tháng tâm sự 1 lần đi anh Độ,0,normal,,,0,,low_confidence,,step8
Không thích mô👎,0,normal,,,0,,low_confidence,,step8
Tôi cam thây thoải mái sau bài tâp thở,0,normal,,,0,,low_confidence,,step8
Tâm trạng :((,0,normal,,,0,,low_confidence,,step8
Nhạc này sao vậy à,0,normal,,,0,,low_confidence,,step8
Sợ mọi người không biết mình là bs hay sao mà cứ mỗi lần nói đều nhắc bs nghe không khiêm tốn lắm,0,normal,,,0,,low_confidence,,step8
Cuộc đời như một bức tranh vẽ sẵn sao cháu không nói tới ông bà ngoại ai cùng giỗ cho ông bà còn gì loan có phải em mẹ không ông nội có địa chỉ chắc chắn vậy nếu ở với ông nội chắc gì đã được học hành như vậy trong cái dủi có cái may đợi chờ cháu mạnh mẽ lên và tha thứ cho cội nguồn tốt với người tội nỗi mới khó,0,normal,,,0,,low_confidence,,step8
"mình vừa mất 1 em chó đã nuôi gần 2 năm ,chỉ còn khoảng 2 tháng nữa là tròn 2 năm,nhưng em lại bị người ta bắt đi mất,em lại bỉ mình đi lúc gần sinh nhật,đối với mình em là món quà sinh nhật vô giá mà ba đã tặng năm sinh nhật 15 tuổi. nhưng giờ ông trời lại lấy đi mất món quà ấy,mình đau đớn đến ngạt thở. làm gì cũng có em cạnh bên,giờ nhìn đâu cũng thấy bóng dáng em,mình không kìm được. không biết giờ em còn sống hay đã chết,chị vẫn hướng về em,ba vẫn nhớ về em ,heo à ...",1,depression,,,0,,low_confidence,,step8
Ko trượt cái nào,0,normal,,,0,,low_confidence,,step8
"Giá như ngoài đời, có 1 người như vậy, thì bao nhiêu người lương thiện,hay là người nghèo chất ko có gì hoang ức",0,normal,,,0,,low_confidence,,step8
Ban song trong nhung lua 'suong qua roi 'vay ma ban than van do loi cho bo chong Ket qua viec gi xay ra dau ket qua tot hay xau cung deu do 2 nguoi truong thanh lam ra Dung than van nua ban oi,0,normal,,,0,,low_confidence,,step8
Chiên 1 trứng đổ nửa chai dầu,0,normal,,,0,,low_confidence,,step8
Anh ơi chs game là niềm vui của em mà bố mẹ cấm thì sao v ak😞😞,0,normal,,,0,,low_confidence,,step8
"""Trên đời này không có thiên tài, chỉ có những người nỗ lực đến mức mà những kẻ khác phải gọi họ là thiên tài""",0,normal,,,0,,low_confidence,,step8
Cái khác giữa người giỏi và người giỏi ảo đó là họ tư duy tri thức khác nhau chứ học ko thì làm đc j đâu khó,0,normal,,,0,,low_confidence,,step8
"""Đi tìm mình"" là khá cụ thể. ""Đi"" là một động từ mô tả một người chuyển động, từ ở một điểm khởi đầu và tiến đi tới một điểm đích. Trên con đường đó mình sẽ có những gặp gỡ bất ngờ và mình sẽ cần có kĩ năng quan sát và kĩ năng gì nhớ. Mình thấy được đến đâu là mình đang bắt đầu chớm tìm ra mình là ai rồi đó! Con đường đi tìm mình nó khá dài tuỳ theo mức kỹ năng quan sát của mình sẵn có. Có người sẽ muốn nâng kỹ năng đó để cải thiện tốc độ tìm thấy mình nhanh chóng hơn, chi tiết hơn và sâu sắc hơn; đó là một đặc điểm của một mẫu người thích tiếng bộ nhanh chóng và vượt mức bình thường. Cũng có người sẽ không có hứng thú muốn nâng kỹ năng quan sát và họ an phận với cái tốc độ khám phá chính mình đó... Thoải mái, vì không ai như ai và đó là một đặc điểm mà cuộc đời cho phép mình tự đó làm như vậy. Trí ghi nhớ sẽ cho phép mình luôn luôn biết mình đã khám phá ra mình tới đâu rồi để mình có thể quyết định chọn đi tiếp như ý nguyện tuỳ hứng.",0,normal,,,0,,low_confidence,,step8
Ong nay noi chuyen tao lao qua …!,0,normal,,,0,,low_confidence,,step8
"Sao đặt nặng chử tình chi vậy chị em . Có cũng đc kh có cũng đc cần tiền kh cần tình . Ở 1 mình niệm nam mô a di đà phật , thân mình còn chết huống chi giử chồng . Mình có giá của mình đi .",0,normal,,,0,,low_confidence,,step8
Năm đó N của,0,normal,,,0,,low_confidence,,step8
25/2/2024 còn ai nghe k ạ thoáng cái gần 30t rồi vẫn còn nge đi nghe lại😅,0,normal,,,0,,low_confidence,,step8
chơi nhạc rock đi là tự động cầm đàn :)))))),0,normal,,,0,,low_confidence,,step8
Hôm nay em sẽ bắt đầu quan sát nhiều hơn để tìm sự mới mẻ,0,normal,,,0,,low_confidence,,step8
Có ai đang xem không,0,normal,,,0,,low_confidence,,step8
không tìm thấy nút haha ở đâu,0,normal,,,0,,low_confidence,,step8
"Có j mà phải phản ánh, ở xóm đó ai lm tổ dân phố họ nằm trong ban giám sát nhân dân. Họ nói k cho lm và lm như vậy k đúng kiến nghị lên thì đơn vị thị công có cho thêm tiền nó k giám lm như vậy",0,normal,,,0,,low_confidence,,step8
2026 ai còn nghe ko😊,0,normal,,,0,,low_confidence,,step8
giờ còn ai nghe bài này không ạ,0,normal,,,0,,low_confidence,,step8
Mình cũng muốn hỏi về cách bạn tìm kiếm các nguồn tài liệu nghiên cứu khoa học ạ,0,normal,,,0,,low_confidence,,step8
Ai thích anh châu khai Phong thì điêm danh cái lào,0,normal,,,0,,low_confidence,,step8
"Giờ rất nhiều conten bẩn, Chúng nó ko hiểu vì vài lượt xem mà có thể ảnh hưởng đến cả 1 thế hệ sau này. Những thằng này lên tốt nhất cứ cho chúng nó vào kho.",0,normal,,,0,,low_confidence,,step8
Mà nhấm mắt lại rồi đọc được nhỉ 😅,0,normal,,,0,,low_confidence,,step8
"Người nào hát nhạc Truc Phuong, trước sau gì cũng noi tiếng và thành công trên đường nghệ thuật..",0,normal,,,0,,low_confidence,,step8
"Thanks a vì clip này, e đã từng cảm giác rằng công việc hiện tại là do năm đó mình vừa ra trg, mình cần việc nên làm đại và e rất chán khi đi làm nhưng dần dần e nhận ra đc công việc này đã nuôi e ntn, đã giúp e quen biết thêm nhiều ng ntn, đã tập cho e thói quen trc khi nói hay gửi email phải đọc đi đọc lại, nghĩ đi nghĩ lại ra sao...e cảm thấy nó chọn e là có lý do của nó. Nhiều người nói 28t như e ng ta đã start up rồi còn e thì sao chưa làm, e vẫn chỉ cười r nói lại là bgio chưa phải lúc e làm đc như vậy, mỗi ng sẽ có khoảng thời gian thành công riêng chỉ là sớm hay muộn thôi, nhưng sớm hay muộn thì nó sẽ đến miễn là e ko bỏ nó là đc",0,normal,,,0,,low_confidence,,step8
Mục tiêu lớn nhất của mình là đỗ đại học,0,normal,,,0,,low_confidence,,step8
Gặp nhà chồng như thế này nen bo đừng nhẫn nhịn 😢 quá tàn nhẫn gặp quả báo thôi,0,normal,,,0,,low_confidence,,step8
Ai đó đã nợ tôi một lễ đường,0,normal,,,0,,low_confidence,,step8
"Mà bố mẹ, ông bà không hiểu tôi, đừng có thích tự nói gì thì nói, làm gì thì làm. Họ không biết gì về tôi cả ! Làm ơn đừng phán xét tôi nữa !",1,depression,,,0,,low_confidence,,step8
Hồi đó ngày nào cũng cày trên ITV,0,normal,,,0,,low_confidence,,step8
Kyo yor chứ ai,0,normal,,,0,,low_confidence,,step8
"Bài này là sự kết thúc của một cuộc tình 2 năm trước , nhớ quá , nhớ cái đêm ngồi lủi thủi với bài nhạc này😢",0,normal,,,0,,low_confidence,,step8
E chưa bao giờ hiểu được a yêu e cần e như thế nào...với a e là tất cả😥😥với e a chẳng là gì💔💔💔,0,normal,,,0,,low_confidence,,step8
Nói người ta lừa hay già mà hám trai,0,normal,,,0,,low_confidence,,step8
chẳng ông linh mục nào làm phép lạ ông diệp long ko làm phếp lạ mà chuyển lời cầu xin với chúa chỉ có chúa mới có quyền( chúa quyền năng phép màu) phép lạ là do chúa cho mới được...,0,normal,,,0,,low_confidence,,step8
Tất cả ca khúc của chi cư như la dành riêng cho em. Đang thất tinh nghe khóc luôn,0,normal,,,0,,low_confidence,,step8
2024 có ai lâu lâu lại vào nghe không,0,normal,,,0,,low_confidence,,step8
"Để có kinh nghiệm đối ứng thì phải có trải nghiệm, để có trả nghiệm chắc cũng phải mong cầu. Nó lại ngược với bớt mong cầu",0,normal,,,0,,low_confidence,,step8
"Anh Dũng nói đúng , tại sao phải chạy theo mấy cái “rực rỡ” đó,nhiều người người ta chỉ cần cuộc sống của họ ổn là đã mừng lắm rồi.",0,normal,,,0,,low_confidence,,step8
Đcu lừa à?,0,normal,,,0,,low_confidence,,step8
"Sao samurice rời phê game,game on và vô lý,my bé đâu rồi các ông",0,normal,,,0,,low_confidence,,step8
Cho dù giấy tờ hợp pháp nhưng chính là lừa đảo người cao tuổi là vi phạm pháp luật quy tội hình sự cần cơ quan pháp luật truy tố hình y,0,normal,,,0,,low_confidence,,step8
biết bài này hơi muộn,0,normal,,,0,,low_confidence,,step8
"Nhìn là biết hàng giả rồi, làm gì có xương người nguyên bộ như vậy tồn tại được",0,normal,,,0,,low_confidence,,step8
25/3/2026 ai còn nghe,0,normal,,,0,,low_confidence,,step8
Cô vào rồi mà cũng Tom và Jerry Mà còn không chú ý dẫu vậy sao,0,normal,,,0,,low_confidence,,step8
hết lòng vì một người nhưng mình không là j trong mắt họ,0,normal,,,0,,low_confidence,,step8
"Chiên da bảo lắc xe trước khi nổ máy xe, người dân làm theo, mắc mớ gì mời lên làm việc.Cái này quá đáng, ngưòi dân phải biết phản biện, không có gì phải sợ CA.Nó là đầy tớ nhân dân,ăn lương của dân.Bớt sợ đi bà con.",0,normal,,,0,,low_confidence,,step8
"Bài hát ""Một mình"" là một tác phẩm đầy cảm xúc, kết hợp tuyệt vời giữa giọng hát mộng mị, sâu lắng của Bùi Lan Hương và tài viết lời đầy tinh tế của Bùi Công Nam. Ca từ được trau chuốt, nhẹ nhàng mà thấm đẫm nỗi cô đơn, như lời độc thoại của một người lạc lõng giữa những kỷ niệm cũ. Giai điệu chậm rãi, không quá phô trương nhưng lại khiến người nghe rung động từ những nốt đầu tiên. Đây không chỉ là một bài hát, mà là một mảnh cảm xúc rất thật – nơi người ta tìm thấy mình trong những phút yếu lòng nhất. Một lần nữa, Bùi Công Nam đã chứng minh anh là một trong những nhạc sĩ viết về nỗi cô đơn hay nhất hiện nay.",0,normal,,,0,,low_confidence,,step8
Không lên đổ dầu vào lửa cố gắng tu Đời còn dài tương lai còn rộng Sống trên đời để làm người ai có được cuộc sống tự do nhất là người hạnh phúc nhất,0,normal,,,0,,low_confidence,,step8
"Tội lỗi là do bà mẹ làm khổ con trai và còn dâu.tôi nghĩ ko trách con đâu.. vì nó yêu ck quá..bà khinh thường con đâu.hành hạ con đâu. Ham con đâu giàu về n9s xem thuòng bà ngày,hương nghèo biết chịu khó ,biết nhường nhị bà .thậm chí là còn chịu nhục..khổ thì chịu,nhưng nhục thì ko..quả báo của bà đâu ko.ngấm ko.thương Tuấn và hương,,đây là ba8f hoch cho những bà mẹ ck nào con coi thường con đâu thì hãy xem gương này nhé",0,normal,,,0,,low_confidence,,step8
"Sao ở ngoài vui vẻ nhây gì đâu mà vô mood bài suy là suy cùng suy cực, người gì đâu mà lạ dị Anh Tú ơi",0,normal,,,0,,low_confidence,,step8
chỉ là nhạc kpop thoi mà =))),0,normal,,,0,,low_confidence,,step8
hoi tht nay hoi xua thi van chi bnhieu diem?,0,normal,,,0,,low_confidence,,step8
Tôi cũng sẽ cố gắng để vào lớp 10 dù tiếng anh tôi yếu nhưng tôi sẽ cố gắng,0,normal,,,0,,low_confidence,,step8
"Nghe tùng dương hát 1 mình thì thấy bth chả có gì đặc sắc! Nhưng khi so kè, song ca cùng 1 ca sĩ khác, thì lại thấy khác biệt hoàn toàn! Chắc tại tai người bth như tôi ko biết cảm nhạc, ai có chung suy nghĩ ko?",0,normal,,,0,,low_confidence,,step8
Hóng ra beat karaoke coevr mà không thấy,0,normal,,,0,,low_confidence,,step8
"nghe nhạc của họ ,nghe giọng của họ chứ không phải nghe ngóng về đời tư của họ.",0,normal,,,0,,low_confidence,,step8
Cái kết quá đau lòng đừng viết chuyện đau lòng vậy,0,normal,,,0,,low_confidence,,step8
"Sao chuyện nào cũng giống nhau : con dâu làm nhiều tiền , còn mẹ chồng thì tai quái",0,normal,,,0,,low_confidence,,step8
"Cái j là của mình thì sẽ là của mình, còn ko thì hãy để nó ra đi trong yên bình. Thế giới ko hề khép lại mà chỉ lật sang trang mới cho chúng ta mà thôi.",0,normal,,,0,,low_confidence,,step8
Bài test mà bác nói kiếm ở đâu vậy admin ơi,0,normal,,,0,,low_confidence,,step8
Rớt nước mắt 4:39,0,normal,,,0,,low_confidence,,step8
Còn ai nghe lại ko.,0,normal,,,0,,low_confidence,,step8
"Chuyện vớ vẩn lúc.đầu bảo là của ông vượng sau lại là con của Hùng"" chồng""",0,normal,,,0,,low_confidence,,step8
Loại người này có tài mà không có đức cũng vô dụng nha a Di Đà Phật ❤,0,normal,,,0,,low_confidence,,step8
Moi người đừng tin những gì quảng cáo toàn là lừa người cái gì cũng uống nói bất chấp rồi người binh chết hay mất tiền cũng ko sao!,0,normal,,,0,,low_confidence,,step8
Oh.. thật ra tôi không có bạn bè nào ngoài chính tôi bạn à,1,depression,,,0,,low_confidence,,step8
cái gì vậy,0,normal,,,0,,low_confidence,,step8
Cx đã gần một năm rùi chúng ta ctay nhau sau ctay mk đã làm rất nhìu điều điên rồ để rồi khi năm hc mới đến mk đã k dám nhìn mặt cậu nx mk sợ hãi nhìu cái mk vẫn còn vương vấn cậu nhưng h đã nguôi đi nhìu phần r bây giờ mk cảm thấy bn mà mk vs mối quan hệ bb bth này thật tuyệt nhưng khi nghe một vài ng hỏi sao mk k mở lời lại liệu có quay lại k nhưng mk không có ý định đó bởi mk bt mối quan hệ hiện tại đã quá đủ rồi,0,normal,,,0,,low_confidence,,step8
Tks. Nhưng mà ông ad cũng từng bị rồi đúng không ?,0,normal,,,0,,low_confidence,,step8
rồi cuối cùng là chỉ chưa?,0,normal,,,0,,low_confidence,,step8
Giống hình phạt thời xưa,0,normal,,,0,,low_confidence,,step8
Em đã bất tất cả cho anh rồi nhe😂😂😂😂😂cái,0,normal,,,0,,low_confidence,,step8
"NM nhu la mot diva Vietnam ở nuoc ngoai, rat đung nghia! Tu truoc den nay khi noi den chu diva o ben nay, ngươi ta khong phan ung vi không muốn noi gi…..cho den khi NM xuat hien!",0,normal,,,0,,low_confidence,,step8
Thật sự quá bất công. Cha mẹ dầm mưa chờ con cái. Vậy còn con đực không ai chờ,0,normal,,,0,,low_confidence,,step8
"Chắc chỉ là một phần nhỏ, mang tên"" cuốn vương"" =)))",0,normal,,,0,,low_confidence,,step8
Trẻ con nó biết gì đâu❌ Có dạy đâu mà nó biết✅,0,normal,,,0,,low_confidence,,step8
"nếu là tôi là đx em trai thì tôi lơ luôn khỏi ôm ,bố mẹ gì đâu mà thiên vị",0,normal,,,0,,low_confidence,,step8
Trông chờ ck mới của HC từ sáng đến giờ ko uổng công đợi chờ,0,normal,,,0,,low_confidence,,step8
tại sao lại yêu đùa thì thắng yêu thật thì thua🥺,0,normal,,,0,,low_confidence,,step8
đợi 26tiếng nữa là phát roii')) ad chơi lớn quá mà có điều chờ muốn mỏi luonn 🥲,0,normal,,,0,,low_confidence,,step8
"Tất cả cũng vì cuộc sống mưu sinh thôi , làm gì cũng phải có thu nhập thôi. Video ko có quảng cáo thì chả ai làm vi deo cho mọi người xem cả, cũng như câu '' có thực mới vực được đạo ''",0,normal,,,0,,low_confidence,,step8
Sqo gần đây cái zụ này nổi zợ,0,normal,,,0,,low_confidence,,step8
Những cánh tay của 9x đâu rồi,0,normal,,,0,,low_confidence,,step8
"Vài năm truớc , tôi có 1 chiếc điện thoại ,chỉ có thể lưu đuợc 200 tin nhắn bên trong là biết bao nhiêu hồi ức khó quên.mỗi lần đầy 200 tin đều phãi suy nghĩ lại rớt nhiều lần xem phãi bỏ đi cái nào . lúc đó chỉ muốn có 1 chiếc điện thoại có thể chứa đuợc 500 tin.. bây giờ tôi muốn có 1 chiếc điện thoại với bộ nhớ siêu lớn..NHƯNG KHÔNG TÌM ĐUỢC ..nguời có thể cùng tôi gửi 200 tin nhắn đó nửa !",0,normal,,,0,,low_confidence,,step8
Ông này không biết nói thế nào để mà bình luận về phẩm chất của ông này quá hâm,0,normal,,,0,,low_confidence,,step8
Mong sớm tất cả mọi người cũng như mình vượt qua mọi khó khăn và nỗi đau đang phải chịu đựng,1,depression,,,0,,low_confidence,,step8
"Hát khiếp thiệt, mà cười xỉu á.",0,normal,,,0,,low_confidence,,step8
"Tiền mà gửi mẹ chồng.??,",0,normal,,,0,,low_confidence,,step8
L nhìn cái bản mặt thằng nhỏ kìa,0,normal,,,0,,low_confidence,,step8
"3:30 Để có hạnh phúc thì bạn phải có sự giàu có (tiền bạc, điều tạo cho ta niềm vui là sk, thời gian...)",0,normal,,,0,,low_confidence,,step8
"Nói thôi ô ah, thương cho roi cho vọt, dậy theo ô chúng nó ko có tình cảm đâu",0,normal,,,0,,low_confidence,,step8
không biết ái không gặp nứt,0,normal,,,0,,low_confidence,,step8
14/11 ai còn nghe k ạ.điểm danh cái,0,normal,,,0,,low_confidence,,step8
22 năm tôi vẫn còn nhớ một cuộc tình ngang trái,0,normal,,,0,,low_confidence,,step8
Chúng tôi mạng tuổi trẻ mạng sống của mình đi bao về tổ quốc trước giặc trung quốc xâm lược Việt Nam! Nam 79 tại mất trận lang son với 4 năm tu 80 toi 84 được 62 gom 1 báo hiểm ý tế và 4100 ngàn lính năm 2014 không được cộng nhận người có công bởi không chết không bị thương và cũng không là bệnh binh nên không được cộng nhận người có công mà chúng tôi chỉ là những kẻ ( không có công ) khí báo về tổ quốc Việt Nam! Thật vô lý thật bất công thật không cộng bằng nhe,0,normal,,,0,,low_confidence,,step8
❤ nổi đau được chửa lành .giông tố sẽ qua đi ❤ biêt ơn cô Lanh,0,normal,,,0,,low_confidence,,step8
Tôi chỉ muốn có ai chơi với tôi vì ko ai chơi với tôi ngta thì được chơi còn tôi thì chơi một mình,1,depression,,,0,,low_confidence,,step8
cái thuốc đó k đắng thì cho bé uống trực tiếp luôn đi chớ có cần phải giả uống trà sữa k :)?,0,normal,,,0,,low_confidence,,step8
Quý Thiếu vì một người phụ một người..... Thật không xứng đáng có được hạnh phúc 😢,0,normal,,,0,,low_confidence,,step8
Cuộc đời đáng tiếc khi chưa đủ năng lực... lại gặp được người mình muốn chăm sóc cả đời!!!!,0,normal,,,0,,low_confidence,,step8
"Đúng là đời lên xe, xuống chó chỉ như cái chớp mắt. Cho nên khi ở đỉnh cao của giàu sang, địa vị cũng hãy sống tử tế, nhân văn để khi gặp khó khăn còn có người quan tâm, giúp đỡ. Khổ thân câu kết Hào đã nghèo, giờ một ình phải cáng đáng một ông cha vợ đột quỵ, 1 đứa con bại não, không biết cậu ta phải xoay xở sao đây , giờ lại gánh món nợ 5 tỷ của ông bố vợ tàn phế. Không biết cậu ấy sẽ sống sao đây với gánh nặng này? Thương cậu Hào này thật, một con người sống rất tử tế, có tâm.Nếu người khác, họ mặc kệ ông bố vợ ngang ngược này. Đến khi ông ta thấy được cơ thể con rể đã vì mình mà tàn tạ làm việc kiếm tièn nuôi ông và trả nợ thay cho ông , ông có hối hận cũng muộn quá rồi,",0,normal,,,0,,low_confidence,,step8
Bt về tầm quan trọng về sức khỏe tinh thần mà cải thiện đc hay k là chuyện khác😂😢,0,normal,,,0,,low_confidence,,step8
"tớ k xứng với hi sinh của bố mẹ tớ. bố mẹ đã tự hào biết bao khi tớ đỗ đhoc, vậy mà mình chểnh mảng học hành, tạch môn, điểm thấp,.. chỉ tớ biết mình đã tụt dốc như nào. Tớ đang cố gắng để cải thiện và khắc phục những gì mình gây ra, chỉ hận bản thân đã chẳng cố gắng hết sức mình, đã ham chơi mà phụ lòng bố mẹ, tớ chẳng biết tương lai mình sẽ đi về đâu, nhưng mong một ngày nào đó tớ sẽ lại khiến bố mẹ tự hào và thấy sự hi sinh của mình xứng đáng. Cố lên nào!",1,depression,,,0,,low_confidence,,step8
Em học được học sinh xuất sắc nhưng... vẫn bị phân chia với em họ😊☺,0,normal,,,0,,low_confidence,,step8
Tuần sau thi môn phụ r tr =(,0,normal,,,0,,low_confidence,,step8
"Dùng hành động, ý chí để tạo sản phảm làm thuyết phục người nghe và để đập vô mặt mấy thằng nhóc anti, nice",0,normal,,,0,,low_confidence,,step8
Ai bảo là Hòa bình rồi..vẫn còn chiến tranh đấy chứ..😮😮😮,0,normal,,,0,,low_confidence,,step8
Tui chỉ để ý chị áo đen phía sau😂,0,normal,,,0,,low_confidence,,step8
Tôi thì cái thứ ba là tôi phải ấy lực mạnh hơn chút tôi mới cảm nhận được,0,normal,,,0,,low_confidence,,step8
"Đã 1 năm rồi từ khi lần đầu nghe , mới đầu không hay nhưng qua vài ngày nó càng thấm dần , đôi khi nó là liều thuốc tinh thần giúp bản thân thêm vững mạnh",0,normal,,,0,,low_confidence,,step8
Thêm roi😂😂,0,normal,,,0,,low_confidence,,step8
Mỗi lần nghe bài này xong bị suy quá lại xem phỏng vấn Anh Tú Bùi Công Nam :))) nghe Tú nói tiếng Hàn cười sảng luôn :)))),0,normal,,,0,,low_confidence,,step8
"Nó làm bên nước ngoài bao nhiêu tiền đều gửi giữ giúp vì tin người nhà, vậy mà khi về thì không trả tiền còn thách thức....",0,normal,,,0,,low_confidence,,step8
7 năm rồi mới nghe lại bài nhạc,0,normal,,,0,,low_confidence,,step8
Vẽ cái này chỉ có Què tay lun😂😂,0,normal,,,0,,low_confidence,,step8
"Đâu nhất thiết phải xử 1 trong 2 đâu, xử cả 2 cũng đc mà😂😂😂",0,normal,,,0,,source_uncertain,,step8
Và sau đó hai cậu này yêu nhau?:),0,normal,,,0,,source_uncertain,,step8
Chị tú tài vụ việc đang làm gì khi bị mất nước do chủ đầu sẽ được phát hiện ra rồi kìa anh ấy y học cổ đại đã được phát hành trái phiếu của công dân có 🙂‍↕️ có thể làm cho người dùng không ý là không có ản xuất xứ Việt nam đã có,0,normal,,,0,,source_uncertain,,step8
Nghe mải nghe mãi rồi. Chỉ là ko biết khi nào thì hết thời. 5/1/2019,0,normal,,,0,,source_uncertain,,step8
"Quay 3 lần , 2 lần đầu chắc 1 với 2 ;))",0,normal,,,0,,source_uncertain,,step8
Xem clip cười chết được nhưng sau khi hết phim lòng sao nặng trũi...,0,normal,,,0,,source_uncertain,,step8
Cho cô hỏi melatonin mua ở đâu,0,normal,,,0,,source_uncertain,,step8
Mà xếp thứ 24 của lớp,0,normal,,,0,,source_uncertain,,step8
"Tôi bị ù tai 1 bên tôi chữa hết thuốc tây, thuốc ta, tất cả các bệnh viện từ cơ sở đến TW đều vô dụng có ai có bí quyết gì chữa khỏi ù tai hãy cho tôi biết xin hậu tạ......",0,normal,,,0,,source_uncertain,,step8
"Theo mình, có nhiều phương diện để đánh giá một cuộc đời đáng sống. Với mình, mình vạch ra một vài tiêu chí thế này: - Học - gặp đúng thầy, đúng bạn, đúng sách - Làm - gặp đúng sếp, làm đúng năng lực - Yêu - gặp đúng người, đúng thời điểm Không tập trung quá nhiều vào vật chất, tiền bạc Vun bồi những điều có ích và buông xả hết những điều tiêu cực.",0,normal,,,0,,source_uncertain,,step8
Sổ bạn viết gọi là sổ gì vậy ạaa,0,normal,,,0,,source_uncertain,,step8
"Vẫn còn y em nhưng a đành phải nói lời chia tay , bởi vì a k còn là người quan trọng với e nữa ,😰😞😞😞",0,normal,,,0,,source_uncertain,,step8
mình cũng ở nhà lợp lá cho đến khi trộm vào nhà và chính quyền thương cho cất lại :)))),0,normal,,,0,,source_uncertain,,step8
02/12/2018 ai còn nghe không ?,0,normal,,,0,,source_uncertain,,step8
Bả sịt keo cứng ngắc luôn mà😂,0,normal,,,0,,source_uncertain,,step8
rhymastic rap nghe não lòng quá =))),0,normal,,,0,,source_uncertain,,step8
2021 gần 2022 rồi mà tôi vẫn con nghe bài này 🤫😌😔,0,normal,,,0,,source_uncertain,,step8
Con xin Phật cho con buông bỏ những lời lò âu quà con,0,normal,,,0,,source_uncertain,,step8
"Tham lam, nham hiểm mà cái kết lại có hậu thế.",0,normal,,,0,,source_uncertain,,step8
"tui nói thật tâm nha , đó dù sao cũng chỉ là 1 phim , nhưng tại sao mọi người lại khóc 😅 , ( tui sẽ không đụng chạm đến những người có hoàng cảnh đặc biệt hoặc những người không có hoàng cảnh kể trên ) vậy tại sao bà của mọi người bình thương đau nhức , bth vì mọi người đến nhà chơi mà vào bếp rồi bị thương hoặc cái gì đó trong mọi người thì mấy người lại hỏi thăm thật lòng hay chỉ vì trách nhiệm rồi hỏi qua loa giống như "" bà bị sao vậy , bà có sao không hay bà có cần con lấy băng cá nhân không "" rồi khi bà nói không cần cái lại quay đi . Rồi tới lúc tết hoặc nghĩ lễ thì sao mọi người có dời lại công việc hoặc những buổi đi chơi ,gặp mặt để trở về với gia đình và người bà người ông của mình không hay mọi người bận hết việc này đến việc khác . Ở đây tui không có ý trách mốc hay nói mọi người vô tâm mà tui chỉ muốn nói là tại sao lại khóc chỉ vì vài bộ phim không có thật mà có mấy ai khóc vì nỗi đau mà ông bà mình phải chịu đừng , tui nói nghe nè người già hay đau xương khớp lắm đó nhưng đã có ai bật khóc vì những nỗi đau mà họ phải chịu không , chừa nước mắt để khóc cho những người mà mình yêu thương hoặc những chuyện có thật đi và (đây là sự thật mà tui thấy rất nhiều trong đời sống hằng ngày mà tui đã thấy rất nhiều lần ) .",0,normal,,,0,,source_uncertain,,step8
"Cho hỏi là mấy người này có thể thường ngày như vậy, nhưng có phóng viên tới nhà sao họ vẫn có thể hành động như thường đc vậy",0,normal,,,0,,source_uncertain,,step8
Cái học đúng là mệt thật nhưng cố gắng học mới thành tài được cố lên,0,normal,,,0,,source_uncertain,,step8
8/1/2026 vẫn còn nghe. thời gian trôi nhanh quá,0,normal,,,0,,source_uncertain,,step8
máy hỏng cường lực chưa hỏng 🐧,0,normal,,,0,,source_uncertain,,step8
