comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,need_review
"Been there done that, nghe cảm động quá Nhi ơi :"") Chúc mừng Nhi đã vượt qua rồi nhaaa.",0,normal_auto,high,-4,cảm động quá|chúc mừng,weak_high_conf,2,False
"Cảm ơn chia sẻ của bạn, bạn rất tuyệt vời 🌼🌱",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Đúng là trầm cảm luôn có thể tấn công bất kỳ ai...em không nghĩ là mình sẽ dính vào nó. Đúng, cuộc sống có nhiều điều khiến mình bất lực, nhưng khi mình ngủ, mình không là gì cả, mình tạm gác lại được đau khổ. Em sống đến bây giờ cũng vậy, em ngủ rất tốt cho đến khi em mắc hậu covid, chính là mất ngủ. Nó lặp đi lặp lại khiến em đảo lộn cuộc sống, lo âu lặp lại liên tục, và vào 1 ngày, bỗng nhiên em cảm thấy mình không kiểm soát được cảm xúc nữa. Em cứ thấy lo âu khó chịu trong lòng muốn điên lên, dù em không biết em khó chịu cái gì. Thật đáng sợ. Nhưng em không muốn bỏ cuộc. Vì ngay lúc này đây khi em mới nhận ra mình ko ổn, em có chia sẻ vs bạn bè và mn đều rất quan tâm em. Em mong mình khỏe mạnh trở lại, để có thể đồng hành cùng mọi ng tốt hơn. Mong chính mình, và tất cả các bạn gặp vấn đề về tâm lý, có thể trở nên mạnh mẽ và đấu chọi lại được với nó! Cố lên nào!",1,depression_auto,high,14,trầm cảm|mất ngủ|bất lực|lo âu|cố lên,weak_high_conf,2,True
"Mình xin phép được chia sẻ video của bạn lên Page của mình, cảm ơn về những chia sẻ thực sự bổ ích của bạn, những điều bạn nói chính là những điều mình đang gặp phải và mình đang cố gắng để đấu tranh. Cuộc chiến vẫn đang còn rất nhiều gian nan nhưng mình đang cảm thấy tốt lên từng chút, từng chút mỗi ngày. Many thanks! <3",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Trước mình bị trầm cảm nhưng chỉ kéo dài 1 - 2 tháng nhưng nay bị 4 tháng rồi lại thêm ô nhiễm tiếng ồn không ngủ được tạo thành thói quen xấu rồi, thật sự tuyệt vọng quá 😢",1,depression_auto,high,10,tuyệt vọng|trầm cảm,weak_high_conf,2,False
Nhi ơi tui bị trầm cảm đã hơn 10 năm thực sự có những lúc tui cảm thấy đau đớn đến cùng cực và rất là mệt mỏi tui đã cố gắng vượt qua nó nhưng mọi chuyện tui lm đều là vô nghĩa có nhiều lúc tưởng chừng tui đã vượt qua được nó nhưng bỗng chốc một ngày mọi cố gắng của tui trở nên vô nghĩa khi nỗi đau đớn lại chợt đến với tui k lý do giờ tui chẳng biết làm sao để vượt qua nó cả chỉ biết cố gắng chịu đựng z thôi,1,depression_auto,high,13,vô nghĩa|trầm cảm|mệt mỏi,weak_high_conf,2,False
Cảm ơn Ts! Mong sẽ có nhiều video bổ ích như thế này!,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Hay quá anh ơi, tuyệt vời 👍",0,normal_auto,high,-4,hay quá|tuyệt vời,weak_high_conf,2,False
Tôi có áp lực và mắng đánh tôi với la và tôi đÃ trầm cảm....,1,depression_auto,high,8,trầm cảm|áp lực,weak_high_conf,2,False
"Mình cũng từng trải qua giai đoạn trầm cảm, nó rất khủng khiếp và cô đơn mà đến bây giờ mình vẫn không thể nào đưa ra lời khuyên chính xác để giúp nhứng người như mình vượt qua trầm cảm được. Thay vi chú tâm vào nỗi sợ, mìnhthả cảm xúc những giai điệu bài hát, những bộ phim câu truyện mình nghe, những trí tưởng tượng niềm tin bản thân, tập trung vào những điều ý nghĩa cả tiêu cực và tích cực khác xung quanh mình, không quá đánh giá bản thân mình quá khắc khe nữa. Ở ngoài kia, thế giới còn rất rộng lớn, lớn hơn những gì mình nghĩ, sẽ có những thứ mang lại cho mình cảm xúc mới, niềm tin, niềm vui mới. Miễn bản thân mình còn tin, còn hi vọng , miễn mình còn nắm bắt những cơ hội đến với mình thì ngày mai sẽ luôn tốt hơn hôm nay.Và 1 ngày nào đó, dù cơn trầm cảm kia, nỗi sợ kia có quay trở lại thì mình vẫn đối diện với nó, ko xua đuổi nó, bản thân ko nhất thiết phải là 1 người tốt, cũng ko ai ép mình phải trở nên lạc quan, cứ sống theo những gi mình có thể , tiếp tục hi vọng và nắm bắt những cơ hội để mang lại những trải nghiệm mới mẻ. Nhờ trầm cảm chúng ta mới quý trọng đc những giây phúc bình yên, lạc quan. hạnh phúc và có những trải nghiệm ko phải ai cũng có đc.",1,depression_auto,high,8,trầm cảm|cô đơn,weak_high_conf,2,False
"Video e lôi cuốn người xem vì nó toát lên sự trân thành, chia sẻ, yêu thương, thực tế. Bởi lẽ người từng trải nghiệm trầm cảm thì mới nói lên đc một cách sâu sắc như vậy. A tin e còn giỏi hơn nhiều lần bs Tâm thần vì e truyền cảm hứng đến cho rất nhiều người stress và trầm cảm vượt qua một cách thuận tự nhiên với vũ trụ. Vì vậy A tin e không những vượt qua đc những trạng thái đó mà còn nhiều video cảm tạo điều tốt lành tích cực cho mọi người nữa.",1,depression_auto,high,8,trầm cảm|stress,weak_high_conf,2,False
Bữa nay nhìn chị dễ thương quá 😍😍😍 Cảm ơn những thông điệp mà chị mang lại.,0,normal_auto,high,-4,cảm ơn|dễ thương,weak_high_conf,2,False
"Mỗi ngày thức dậy em đều cảm thấy vô nghĩa. Mặc dù em có rất nhiều thời gian rảnh nhưng em lại luôn áp lực về tg, em thấy mọi thứ đều vội và không có thời gian. Em chỉ ngồi và thơ thẩn, nghe hết cái này tới cái khác. Mỗi khi kết thúc một thứ gì đó thì em lại sợ hãi và mệt mỏi vô cùng không biết phải làm gì tiếp theo. Tháng 6 em sẽ ra trường, nhưng em lại quá mệt mỏi, người em có ai dòng ý kiến. Một là em phải đi tìm việc mà làm đi, 2 là em sợ hãi và cực sợ hãi khi nghĩ tới việc tìm việc và đi làm. Trước tháng 1 em rất háo hức đi làm, em học vượt nên có tg rảnh hơn các bạn 4 tháng, thế là em rải CV và đi xin việc. Nhưng em thử hết việc này đến việc khác thì thấy mình không hề thích gì cả và làm được gì cả. Sau đó em rơi vào bế tắc vì sợ đi làm, và đồng thời cũng cực sợ việc không có việc làm. Bình thường mệt mỏi em sẽ về nhà, nhưng giờ em lại sợ hãi cả việc về nhà😢",1,depression_auto,high,11,vô nghĩa|mệt mỏi|áp lực,weak_high_conf,2,False
"Mình bị rối loạn lo âu và trầm cảm đang loay hoay tìm các phương pháp bao lâu tình cờ mình biết đến cuốn sách ''cuộc hành trình'' của chị Đoàn Thị Lâm mình hiểu về rối loạn lo âu và trầm cảm từ đó thay đổi lối sống, cách ăn uống và áp dụng các phương pháp trong sách mình đã hồi phục và bỏ hẳn thuốc tây. Chúc các bạn sớm hồi phục.",1,depression_auto,high,8,trầm cảm|lo âu,weak_high_conf,2,False
"Mình là 1 người giống như bạn nói từ hướng ngoại và dần trở nên trầm cảm. Bản thân mình bị ám ảnh bởi thất bại và rất nhạy cảm với những lời phán xét của người khác. Dần dần tôi trở nên tự ti sau khi thất bại hay khi bị người khác nhận xét không tốt về mình. Ban đầu tôi có khá nhiều bạn thân chứ, nhưng khi tôi tâm sự hay đơn giản là cần người khác ở cạnh bên cho đỡ cô đơn thì người ta lại đem những cảm xúc những góc khuất của tôi làm đề tài cho cuộc trò chuyện khác. Dần dần tôi k còn tin tưởng ai, với tôi lúc này ngoài đi học và đi làm vẫn phải cười nói nhưng tôi vẫn k tìm được ai đủ tin tưởng để có thể cởi bỏ lớp mặt nạ này ra kể cả với gia đình. Kinh nghiệm để tôi vượt qua giai đoạn nặng nhất của trầm cảm là đi khám, uống thuốc , cộng thêm suy nghĩ tích cực lên 1 chút, việc mình mình làm, việc người khác thì không nên can thiệp vào, bỏ ngoài tai những lời dèm pha không hay về mình và tìm ra những niềm đam mê làm bản thân mình hạnh phúc và có năng lượng. Chúc các bạn như tôi sớm tìm lại chính mình và niềm vui trong cuộc sống.",1,depression_auto,high,11,trầm cảm|cô đơn|tự ti,weak_high_conf,2,False
Chỗ mình vừa có người tự tử vì trầm cảm,1,depression_auto,high,10,tự tử|trầm cảm,weak_high_conf,2,False
tôi cô đơn có biết vô vàn điều giấu kín trong lòng nhưng không thể tâm sự cùng ai mệt mỏi tuyệt vọng tôi dần chết dần chết mòn,1,depression_auto,high,11,tuyệt vọng|cô đơn|mệt mỏi,weak_high_conf,2,False
"cái mặt tốt duy nhất của trầm cảm, là khi thấy 1 người như mình, họ ko bỏ wa, samurai hay bất cứ tên gì bạn gọi bản thân, mình chỉ muốn ở bên bạn lúc bạn thấy cô đơn, như bản thân mình cần 1 ng vậy thôi. ^^",1,depression_auto,high,8,trầm cảm|cô đơn,weak_high_conf,2,False
"Muốn dành ra một khoảng thời gian nghỉ ngơi thật sự để vượt qua trầm cảm nhưng sức ép phải kiếm được tiền lúc nào cũng vây quanh. Càng bị ép thì càng không làm được. Những ngày bị gọi là thất nghiệp, trong túi không có đủ 10 nghìn đổ xăng, lờ đờ, chậm chạp, có xin việc lúc này cũng chẳng công ty nào nhận cho nổi. Không dám đi đâu gặp ai, nói chuyện với ai, chỉ ngồi khóc một mình.",1,depression_auto,high,8,trầm cảm|khóc một mình,weak_high_conf,2,False
tôi ko cô đơn mk đang rất tuyệt vọng,1,depression_auto,high,8,tuyệt vọng|cô đơn,weak_high_conf,2,False
"Cùng ý tưởng với topic này. Những ý nghĩ tiêu cực nếu không được giải phóng thì nó càng ngày càng ăn sâu vào trong tâm trí của con người, mà đôi khi họ rất muốn để nói ra nhưng không biết phải nói với ai, hoặc nói xong rồi có bị phán xét hay không. Thế nên tỉ lệ người tự tử do trầm cảm ngày càng tăng.",1,depression_auto,high,10,tự tử|trầm cảm,weak_high_conf,2,False
thua cha con bị mất ngủ gần một năm rồi rất là mệt mỏi buon chắn khong muon sống nũa xin cha cầu nguyện cho con,1,depression_auto,high,11,không muốn sống|mệt mỏi|mất ngủ,weak_high_conf,2,False
Cảm ơn bài chia sẻ và những lời khuyên rất hay của cha và xin cảm ơn chương trình. Nguyên xin chúa ban nhiều Hồng ân xuống trên cha.,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Trầm cảm rối loạn lo âu. Nó thật đáng sợ. Nó đeo dẳng theo tôi đã tám năm. ngày càng tồi tệ . Tôi ko thể thoát ra đc 😔,1,depression_auto,high,8,trầm cảm|lo âu,weak_high_conf,2,False
Cha thật tuyệt vời a. Cám ơn cha nhiều,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Tạ Ơn Chúa . Cảm ơn những lời chia sẻ rất hay của Cha,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Cha nói về đề tài Depression rât hay ,,, Cám ơn Cha ….from Canada",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Con cám ơn Tre đã giúp cho chúng con được lắng nghe qua các câu chuyện về dòng chảy Cuộc đời rất tuyệt vời Con cám ơn Tre rất nhiều,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Con cảm ơn Cha .Bài giảng rất hay và ý nghĩa. Con Xin Chúa ban cho Cha muôn vạn Hồng Ân của Thiên Chúa ,sức khỏe, bình an. Amen 🙏",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"Mô phật. Chúng con thành kính tri ơn thầy ! Những lời thầy dạy là liều thuốc vi diệu đối với những người bệnh trầm cảm như chúng con. Thầy nói rất đúng ""Con chó đen"" nó tự do đến cắn xé tâm hồn và trái tim chúng con mỗi ngày, một mình chịu đựng nỗi đau tuyệt vọng.Nhờ những bài pháp của thầy chúng con cố gắng học cách tỉnh thức trở về chính mình đễ vượt qua ! Chúng con kính chúc thầy được nhiều sức khỏe, an lành.",1,depression_auto,high,10,tuyệt vọng|trầm cảm,weak_high_conf,2,False
Thật tuyệt vời! Con nghe mà thấy mình như tan chảy thầy ạ! Cảm ơn trí tuệ tuyệt vời của thầy! Con xin được đón nhận năng lượng tuyệt vời mà thầy trao tặng!,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Nam mô bổn sư thích ca mâu Ni Phật nam mô a Di Đà Phật con kính chúc thầy thật nhiều sức khỏe hạnh phúc an lạc trên con đường tu tập ạ thầy chia sẻ về Phật pháp về chân lý cuộc sống về chua lành vết thương trầm cảm rất là hay và nhẹ nhàng và bóng mát tâm hồn quá thầy ạ a Di Đà Phật những người bị bệnh ton thương tâm lý hiện nay họ rất là cần đến sự chua lành tâm hồn xoa Dịu những nỗi đau khổ cho họ đó thầy ạ a Di Đà Phật con kính xin chân thành tri ân công đức của thầy ạ,1,depression_auto,high,8,trầm cảm|tổn thương|hãy chia sẻ,weak_high_conf,2,True
Thật ý nghĩa ! Cám ơn Thiền sư Minh Niệm đã chia sẻ :),0,normal_auto,high,-4,cảm ơn|thật ý nghĩa,weak_high_conf,2,False
"Bệnh này đang sợ lắm ,nó bị đi bị lại .mình có quen 1anh luật sư bị trầm cảm vài ba tháng lại phải nhập viện để điều trị ,khó khỏi lắm .ai không bị đừng đánh giá không khách quan về những người bệnh.ở nước ngoài rất nhiều người đã tự tử vì bệnh này",1,depression_auto,high,10,tự tử|trầm cảm,weak_high_conf,2,False
"Tôi bị trầm cảm, bị rối loạn giấc ngủ, rối loạn lo âu...đã 7 năm nay rồi. Lúc nào cũng muốn ngồi một mình, sợ đám đông, sợ ồn ào... Tôi không cần người nhà chữa lành cho tôi mà chỉ cần hiểu và đừng gây ức chế, bức xúc cho tôi là đủ rồi... Có bệnh rồi mới biết, khổ lắm 😥",1,depression_auto,high,8,trầm cảm|lo âu,weak_high_conf,2,False
"Mình xem mỗi lần tâm sự cùng mẹ - người đang rối loạn lo âu và trầm cảm nhẹ là 1 lần rèn luyện. Mình học về thấu hiểu nội tâm còn người, xong rồi mình lại về chạm vào mẹ. Hiện tại, sau nhiều lần cũng bị mẹ tổn thương, mình hiểu nỗi đau mẹ trải qua và nó giúp mình ngày càng quyết tâm trên con đường mình chọn. Trộm vía là mình đã đưa đc mẹ ra khỏi nhà, đưa đến môi trường tốt hơn, đến đạo tràng, đi thiện nguyện, đi đạo tràng Phật pháp. Mình sẽ làm mẹ mình bận rộn với những thứ tốt đẹp xung quanh, và ko còn tgian nghĩ đến tiêu cực. Đây là khởi đầu, sau này mình ngộ ra nhiều hơn thì mình sẽ có cách khác giúp mẹ mình tiếp. Gửi tới các bạn có ng thân bị bệnh tâm lý. Chta có cùng sứ mệnh, các bạn ko cô đơn. Hãy tiếp tực tiến lên, làm điều mk muốn",1,depression_auto,high,14,trầm cảm|cô đơn|lo âu|tổn thương,weak_high_conf,2,False
"Rất cảm ơn thầy đã làm video hay như vậy ạ. Sau khi nghe xong, em thực sự thấy nhẹ nhõm hơn nhiều ạ",0,normal_auto,high,-4,video hay|cảm ơn,weak_high_conf,2,False
"Cảm ơn thầy nhiều, nội dung rất hay và thực tế ạ.",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
cảm ơn thầy vì những video bổ ích như thế này,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Video thật ý nghĩa, em cảm ơn thầy và ekip đã tạo ra những bài học bổ ích ạ😊",0,normal_auto,high,-6,cảm ơn|bổ ích|thật ý nghĩa,weak_high_conf,2,False
"Cái người bị trầm cảm nó khổ, áp lực nhiều hơn người khỏe mạnh các bạn à. Tâm trạng không ổn định, khó tập trung, sự nhanh nhẹn cũng không như người khỏe mạnh, có người bình thường thích đọc sách mà mắc bệnh này cái đầu gặp sách như vô cảm, việc học hành khó khăn quá như hành hạ vì chính người đó phải sống với 1 cái đầu tâm thần, áp lực,... Rồi phải cố gắng sống, làm việc,...trong tình trạng đó vì không biết làm sao ngoài việc phải vượt qua, phải cố gắng,...",1,depression_auto,high,8,trầm cảm|áp lực,weak_high_conf,2,False
"Tôi đang bị trầm cảm và hội chứng sợ xã hội cứ cho là thế đi vì tâm thần, chứ không phải thể xác. Mắc chứng này tôi thấy không ai hiểu mình cả, cũng không có ai để chia sẻ họ còn khinh bỉ là khác họ phỉ nhổ cứ cho là vậy đi,đôi khi tự buồn,có lúc cơ thể như hết sức huyết áp tăng mạnh bạn cứ cảm nhận người khác phủ nhận mọi lý tưởng đôi khi vì quá sợ hãi trước đám đông mà lộ hết điểm yếu của mình,không có công việc bạn bè,xã hội khinh bỉ.Cảm súc đôi khi phấn khích đôi khi âm trầm nó loạn cả lên .",1,depression_auto,high,8,trầm cảm|không ai hiểu,weak_high_conf,2,False
Cảm ơn anh vì dự án thật ý nghĩa.,0,normal_auto,high,-4,cảm ơn|thật ý nghĩa,weak_high_conf,2,False
Cám ơn anh vì những video và dự án hữu ích. Chúc anh năm mới an lành và có những video hay hơn nữa ạ,0,normal_auto,high,-4,video hay|cảm ơn,weak_high_conf,2,False
"e đã nhận được sách của anh tặng ạ, cảm ơn anh rất nhiều vì đã trao đi những kiến thức bổ ích",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
"Mình đã nhận được sách, cảm ơn trường Vui lên, mình xin ủng hộ chút tấm lòng vào tài khoản. Chúc năm mới nhiều hạnh phúc!",0,normal_auto,high,-4,cảm ơn|ủng hộ,weak_high_conf,2,False
"Em vừa nhận được cuốn sách từ Vui Lên, và em cảm thấy quá bất ngờ, quá sung sướng luôn🤧. Cảm ơn Vui Lên nhiều ạ❤.",0,normal_auto,high,-4,hay quá|cảm ơn,weak_high_conf,2,False
"Hôm nay em nhận được sách của anh rồi ạ. Em xin cảm ơn món quà ý nghĩa của anh và các bạn trường VL rất nhiều! Chúc anh và các bạn có một năm mới ngập tràn niềm vui, sẽ sớm ra mắt thêm nhiều dự án tuyệt vời hơn nữa ạ!",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Mình cũng từng bị trầm cảm giai đoạn 1. Mình rất lo lắng, sợ hãi, tuyệt vọng và cảm thấy không còn tin tưởng Ai. Vì mình thờ Phật, trước đây lúc rảnh thì nghe Phật dạy, các Pháp của các thầy giảng. Mình từng được các cô,chú đi chùa khuyên nên tụng niệm Danh hiệu Ngài quán thế âm bồ tát hoặc chú Đại Bi. Mình có làm theo, mỗi sáng mình thức dậy mình tụng Quán Thế Âm bồ tát nhưng sau đó vì lười nên bỏ tụng. Dạo gần đây mình mắc chứng suy nghĩ Thái Quá, Quá nhiều và mình quyết tâm tụng chú Đại Bi và tin tưởng tuyệt đối vào Phật. Đồng thời bản thân mình cũng nâng cao nội lực của mình. Ai muốn hiểu thêm về sự Linh ứng của Chú Đại Bi thì xem video :Sự Linh ứng của chú Đại bi thầy Thích Trí Huệ giảng. Mình mong cho tất cả mọi người đều bình an và hạnh phúc từ trong tâm hồn 💓",1,depression_auto,high,8,tuyệt vọng|trầm cảm|hài quá,weak_high_conf,2,True
"tôi từng ở giai đoạn 2, 3 tháng đầu ăn ko nổi ngủ ko được chẳng biết mình đang bị gì sợ đủ thứ, tôi uống thuốc chỉ đúng 1 tuần và dừng hẳn còn lại tập các phương pháp may mắn biết được thay đổi lối sống buông bỏ khá nhiều hồi phục được 80%, còn lại để sống tốt và phục hồi hẳn thì nhờ thầy Minh Niệm nhờ thiền nhờ những bài pháp chữa lành, giờ tôi sống tuyệt vời hơn lúc chưa bệnh cảm ơn đã cho tôi trải qua nghịch cảnh.",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Bên trong con rất nhiều nỗi sợ, con đã rất cố nhưng lại không làm đc, con thấy mặc cảm tự ti về mình, dường như cảm thấy bản thân sinh ra không có tác dụng gì cả, con cảm thấy lạc lõng, k cách nào có thể hòa hợp đc và ngày càng sợ phải gặp người khác, cảm xúc lên xuống bất thường khiến con rất mệt mỏi và bất lực, cũng đã từng rất nhiều lần nghĩ đến chuyện kết thúc mọi thứ, con k biết tại sao mình lại trở nên như thế, nhưng thật sự con k cách nào đưa mình ra khỏi những cảm xúc tiêu cực đó cả, con chỉ biết khóc thôi, k có ai hiểu cho con cả, họ chỉ trách móc con thôi thầy ơi 🤧",1,depression_auto,high,9,mệt mỏi|bất lực|tự ti,weak_high_conf,2,False
Con đang bị trầm cảm vi gia đình con vi cuộc đời con buc Boi con đau khô vi cuộc sống trong nhà con bị xao trôn nhưng con rất so như vậy con đang bị nham chan Nan của con là như vậy con chưa thoat được bà nôi con lon tuổi rồi khuya nào cũng vậy cứ chửi ba con tru ba con chet nói cho ba con tan xac con không biết làm sao để thoat ra đây ? Con xin thầy hãy cho con 1 lời khuyen Để cho con ra khỏi đau khô của con.,1,depression_auto,high,8,trầm cảm|chán nản,weak_high_conf,2,False
"Con cũng đang muốn chết lắm . Chả còn thiết tha gì với cuộc sống, con có mọi thứ nhưng cũng ko biết vì sao lòng luôn nặng trĩu đau khổ cô đơn rất là nặng nề",1,depression_auto,high,8,muốn chết|cô đơn,weak_high_conf,2,False
"Con ko biết mình phải làm sao để thoát ra được trầm cảm khi mà xung quanh con đều ko hiểu con, con mệt mỏi và chán chường tất cả nhưng con còn bổn phận với con của con nên cứ cố lấy đó làm an ủi , cố ko để mình gục ngã ...con đã thử thực tập thiền nhưng vẫn thấy cô đơn lắm !",1,depression_auto,high,11,trầm cảm|cô đơn|mệt mỏi,weak_high_conf,2,False
"Em cũng đang trầm cảm. Mất phương hướng. Nhưng mà con nghĩ lại “kẻ khổ luôn than trời, chứ kg nghỉ tới có phải nghiệp họ gieo kiếp trước “",1,depression_auto,high,8,trầm cảm|mất phương hướng,weak_high_conf,2,False
"Gđ 1: cáu gắt liên tục: từ chuyện nhỏ đến nhỏ xíu, chuyện đúng vẫn phản ứng, và với all k chừa 1 ai Giảm cảm hứng làm việc, Những sở thích cũng k buồn quan tâm Ăn ngủ k ngon, giải quyết vđ nhỏ khó: Nhỏ thành lớn Dễ xúc động Cđ2: kéo dài liên tục trạng thái nhàm chán rơi vào cô đơn, tránh xa mn, thích 1 m và sợ các câu hỏi: suy nghĩ rằng mn tấn công mình... Nhạy cảm hơn, dễ tự ái, dễ làm khổ mình, Nghĩ tiêu cực, mất niềm tin vào cs- ty- hp chân thật, k ai yêu m thật Nghĩ đến sự kết thúc, muốn kết nối nhưng khó khăn: mất niềm tin vào bản thân Thu mình lại và sợ hãi: sợ nắng, sợ tắm, sợ câu nói ẩn ý, sợ hỏi thăm Gđ3: muốn tìm tới cái chết, tìm thấy as nh k đủ sức đi theo as. Cần gặp chuyên gia giúp đỡ. K tin bất cứ ai. Cảm giác khó chịu kéo dài, làm gì cũng chán, k biết làm gì cho bớt chán",1,depression_auto,high,9,cô đơn|mất niềm tin|buồn quá,weak_high_conf,2,False
"Con chào thầy, con tên Cường năm nay con 28 tuổi. hiện là một bệnh nhân trầm cảm, con đã sống với bệnh này hơn 10 năm rồi, và con cũng từng tử tự 6 lần vì căn bệnh này. Thật sự con rất khổ sở thầy ạ, lúc nhắn tin này con cũng đang trong tình trạng chán tất cả mọi thứ. Và con vô tình biết thầy có hỗ trợ các bạn về trầm cảm, mà còn tìm kiếm cách liên lạc với thầy quá số di động nhưng không có, này con viết tin này mong thầy nhận được ạ, Hiện con đang lên Bảo Lộc khu Bản Hoa Anh Đào Tìm thầy không biết thầy có ở đó không còn rất mong được gặp thầy ạ",1,depression_auto,high,8,tự tử|trầm cảm|hay quá,weak_high_conf,2,True
"Thầy web5ngay rất là tâm lý nha. Nhịp Noel, Tết Tây và gần Tết Ta, có rất rất nhiều bạn trẻ cảm thấy buồn và cô đơn, cảm giác trống rỗng, và thầy đã ra những bài đánh ngay vào chủ đề cô đơn, buồn, tuyệt vọng, tổn thương…. 😅",1,depression_auto,high,14,tuyệt vọng|cô đơn|trống rỗng|tổn thương,weak_high_conf,2,False
Cảm ơn w5 ngày bài đúng tâm lý mình hiện tại Cảm ơn cảm ơn cảm ơn Những chia sẻ và kinh nghiệm tuyệt vời 👍,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"cảm ơn chú đã chia sẻ video này, con cảm thấy thoải mái hơn khi nghe chú nói, cảm giác như ai đó dồng điệu với mình, cảm ơn chú,tối hôm nay thật tuyệt với vì chuyện tiêu cực vừa đến đã dập tắt, chúc buổi tối tốt lành",0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
"Video hay và ý nghĩa , tôi đã trải nghiệm như bạn đúng quá,khi tôi đâu khổ tột cùng và tôi đến với chúa và khóc ấm ức tuôn trào , bạn nói quá chuẩn cảm ơn bạn",0,normal_auto,high,-4,video hay|cảm ơn,weak_high_conf,2,False
"Kiến thức Anh chia sẻ rất bổ ích, giúp em suy nghỉ tích cực hơn trước. Em cảm ơn Anh nhiều.❤️",0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
Đã thử và thấy đó là điều tuyệt vời Cảm ơn Thầy ❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Rất hay ạ. Cảm ơn Thầy rất nhiều !,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Cảm ơn anh chia sẽ rất hay,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
"👍👍👍💐💐💐💐💐 bài này rất hay , cãm ơn kênh . Like rồi .",0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Thầy nói rất hay . Cám ơn thầy ạ 🙏🏻,0,normal_auto,high,-4,cảm ơn|rất hay,weak_high_conf,2,False
Nam mô a di đà phật... Con đang bị rối loạn lo âu trầm cảm.. Con đang uống thuốc nam..con cũng ko biết phải lm sao nữa.. Thật sự con bị uất ức ko nói đc lâu ngày..nó lm con đau ngực mệt mỏi suy nghĩ linh tinh mãi. Xin thầy dạy bảo con với ạ.nam mô bổn sư thích ca mâu ni phật ❤❤❤❤❤❤❤❤❤❤,1,depression_auto,high,11,trầm cảm|mệt mỏi|lo âu,weak_high_conf,2,False
Tuyệt vời cảm ơn cháu kim ba,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Thải tuyệt vời cảm ơn thầy ❤❤❤❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Bài tập dễ chịu quá chú cảm ơn cháu kim ba nhé,0,normal_auto,high,-4,cảm ơn|iu quá,weak_high_conf,2,False
Thật tuyệt vời cảm ơn thầy đã đồng hành ❤❤❤❤❤❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Bài tập thật tuyệt vời tôi sẽ cố gắng tập luyện để mạnh khỏe trở lại. Cảm ơn thầy kim ba ❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
Thật tuyệt vời . Cảm on Thầy Kim Ba,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
7/1/24 tôi là người kmanh và hạnh phúc rất bổ ích khi tập bài tập này. Cảm ơn ❤,0,normal_auto,high,-4,cảm ơn|bổ ích,weak_high_conf,2,False
Hà nội 8/3 cảm ơn Kim Ba vì nhg bài tập tuyệt vời. Tôi cảm thấy khỏe hơn,0,normal_auto,high,-4,cảm ơn|tuyệt vời,weak_high_conf,2,False
